core_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,cliffs_delta,direction
CORE04,chr16q,10,93,0.10992895,0.0328,0.11373995,0.0636839,0.4739175,0.01961947,0.06375399,0.4516129,higher_in_core
CORE04,chr17p,10,93,0.07355,0.0108,0.07612157,-0.00415081,0.93534603,0.00171534,0.02801722,0.60645161,higher_in_core
CORE04,chr17q,10,93,0.10276634,0.0132,0.10715569,0.01443884,1.22974267,0.00025315,0.00620217,0.70752688,higher_in_core
CORE04,chr18p,10,93,0.0201,0.0169,-0.0379,-0.01605069,-0.17681736,0.7978028,0.84983342,0.05053763,higher_in_core
CORE04,chr18q,10,93,0.0258061,0.0146,-0.03675878,-0.01307213,-0.18144508,0.70076688,0.77203753,0.07526882,higher_in_core
CORE04,chr19p,10,93,0.05355,0.0161,0.04156552,0.02264176,0.30112214,0.12022124,0.21507651,0.30107527,higher_in_core
CORE04,chr19q,10,93,0.05355,0.0194,0.04300502,0.03762592,0.07177562,0.2268358,0.30874873,0.2344086,higher_in_core
CORE04,chr20p,10,93,0.10056177,0.0302,0.11041797,0.05513721,0.43861174,0.02340689,0.06746692,0.43870968,higher_in_core
CORE04,chr20q,10,93,0.10095,0.03295765,0.10911959,0.07859402,0.25538994,0.05328968,0.12434259,0.37419355,higher_in_core
CORE04,chr21p,10,93,0.0,0.0,0.0,0.0,,,,0.0,
CORE04,chr21q,10,93,0.0820285,0.01478253,0.08347596,0.00725234,0.52608568,0.02081763,0.06375399,0.44731183,higher_in_core
CORE04,chr22p,10,93,0.0,0.0,0.0,0.0,,,,0.0,
CORE04,chr22q,10,93,0.09625,0.01843359,0.10492925,0.00731509,1.10127585,0.00025314,0.00620217,0.70752688,higher_in_core
CORE04,locus::VHL,10,93,-0.41395,-0.3493,-0.44231,-0.34023118,-0.49684168,0.13409476,0.21902144,-0.29032258,lower_in_core
CORE04,locus::SETD2,10,93,-0.4279,-0.3506,-0.44147,-0.35087419,-0.4568087,0.16893837,0.24347,-0.26666667,lower_in_core
CORE04,locus::PBRM1,10,93,-0.4279,-0.3506,-0.44147,-0.35623746,-0.39267596,0.17594521,0.24632329,-0.26236559,lower_in_core
CORE04,locus::BAP1,10,93,-0.4279,-0.3506,-0.44147,-0.3473,-0.46080183,0.16893837,0.24347,-0.26666667,lower_in_core
CORE04,locus::JAK2,10,93,-0.0943,-0.0024,-0.18091,-0.04983027,-0.71940709,0.07381349,0.15070254,-0.34623656,lower_in_core
CORE04,locus::CDKN2A,10,93,-0.0937,-0.0029,-0.18079,-0.08672366,-0.45830171,0.1429918,0.2260193,-0.28387097,lower_in_core
CORE04,locus::PTEN,10,93,-0.00795,-0.0007,-0.07606472,-0.03724889,-0.3053393,0.96002331,0.96002331,0.01075269,higher_in_core
CORE04,fga,10,93,0.20260838,0.12290838,0.23716698,0.16165022,0.49629174,0.05193235,0.12434259,0.37634409,higher_in_core
CORE04,gain_burden,10,93,0.05189264,0.04625013,0.0817507,0.07322821,0.09660248,0.70901406,0.77203753,0.07311828,higher_in_core
CORE04,loss_burden,10,93,0.18079706,0.07118593,0.15541628,0.088422,0.82691312,0.01127551,0.0425,0.49032258,higher_in_core
CORE05,chr1p,9,94,0.0278,0.00519679,0.01981672,-0.02410304,0.38462917,0.20096475,1.0,0.26004728,higher_in_core
CORE05,chr1q,9,94,0.05091902,0.01725912,0.10014317,0.02383232,0.71111225,0.06168089,1.0,0.37943262,higher_in_core
CORE05,chr2p,9,94,0.027,0.03281666,0.11117845,0.03744704,0.7730766,0.6073497,1.0,0.10520095,higher_in_core
CORE05,chr2q,9,94,0.027,0.02020353,0.08300166,0.02447207,0.60092029,0.49447893,1.0,0.13947991,higher_in_core
CORE05,chr3p,9,94,-0.30843425,-0.33149968,-0.35845204,-0.30001498,-0.32776604,0.72169405,1.0,-0.07328605,lower_in_core
CORE05,chr3q,9,94,0.0159,0.01674164,-0.00429607,-0.0069658,0.01799911,0.9487855,1.0,0.0141844,higher_in_core
CORE05,chr4p,9,94,0.00992284,0.0107,0.0024514,-0.0046505,0.06821374,0.94878536,1.0,-0.0141844,lower_in_core
CORE05,chr4q,9,94,0.01799948,0.01082351,-0.0034654,0.00107432,-0.04927804,0.81078753,1.0,-0.04964539,lower_in_core
CORE05,chr5p,9,94,0.0251,0.04910099,0.06915632,0.12708836,-0.3721911,0.29055339,1.0,-0.21513002,lower_in_core
CORE05,chr5q,9,94,0.07050666,0.16792132,0.13696173,0.18208322,-0.30458027,0.28002397,1.0,-0.21985816,lower_in_core
CORE05,chr6p,9,94,-0.0016,0.00858054,-0.01743267,-0.03327645,0.13097609,1.0,1.0,-0.00118203,lower_in_core
CORE05,chr6q,9,94,-0.0016,-0.0026,-0.08507019,-0.05181463,-0.23639023,0.87472443,1.0,0.03309693,higher_in_core
CORE05,chr7p,9,94,0.0294,0.04152387,0.04885269,0.1033576,-0.41124273,0.35317578,1.0,-0.1891253,lower_in_core
CORE05,chr7q,9,94,0.0294,0.0352,0.04854146,0.10306008,-0.38353953,0.4305189,1.0,-0.1607565,lower_in_core
CORE05,chr8p,9,94,-0.02,-0.00785,-0.07834981,-0.09943928,0.11245624,0.88393542,1.0,0.03073286,higher_in_core
CORE05,chr8q,9,94,0.02973773,0.01225,0.0424032,0.00174473,0.29246214,0.22676678,1.0,0.24586288,higher_in_core
CORE05,chr9p,9,94,-0.0182,-0.0031,-0.07970913,-0.07024902,-0.05716083,0.53209863,1.0,-0.12765957,lower_in_core
CORE05,chr9q,9,94,-0.03719749,-0.00092278,-0.08334144,-0.07511883,-0.05106924,0.47622129,1.0,-0.14539007,lower_in_core
CORE05,chr10p,9,94,0.0193,0.0051975,-0.00329554,-0.0129291,0.09303074,0.85635348,1.0,0.03782506,higher_in_core
CORE05,chr10q,9,94,-0.10191237,3.978e-05,-0.09457869,-0.02724364,-0.60683349,0.00735724,0.18025238,-0.54373522,lower_in_core
CORE05,chr11p,9,94,-0.0012,0.02259361,0.00981944,0.03460926,-0.45188113,0.18307128,1.0,-0.27068558,lower_in_core
CORE05,chr11q,9,94,0.01220703,0.01493109,0.01019693,0.02318594,-0.20218629,0.45480465,1.0,-0.15248227,lower_in_core
CORE05,chr12p,9,94,0.03206192,0.03663798,0.04270988,0.08129014,-0.35070519,0.64458064,1.0,-0.09456265,lower_in_core
CORE05,chr12q,9,94,0.0391253,0.03907935,0.04407642,0.08086343,-0.36337455,0.6699125,1.0,-0.08747045,lower_in_core
CORE05,chr13p,9,94,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr13q,9,94,0.0251,0.00777271,0.01739829,-0.01480123,0.32762917,0.3779201,1.0,0.17966903,higher_in_core
CORE05,chr14p,9,94,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr14q,9,94,-0.03647415,-0.11881746,-0.10231527,-0.15108296,0.24511263,0.46544574,1.0,0.14893617,higher_in_core
CORE05,chr15p,9,94,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr15q,9,94,0.0019,0.01342297,0.01053483,0.01093409,-0.00494071,0.40370739,1.0,-0.17021277,lower_in_core
CORE05,chr16p,9,94,0.0392545,0.03755,0.09440892,0.07366485,0.1903791,0.57907872,1.0,0.11347518,higher_in_core
CORE05,chr16q,9,94,0.0285,0.03674858,0.08474492,0.06699254,0.16660027,0.90240427,1.0,-0.02600473,lower_in_core
CORE05,chr17p,9,94,0.01992485,0.0113,0.01830779,0.00223851,0.18056174,0.72169258,1.0,0.07328605,higher_in_core
CORE05,chr17q,9,94,0.0201,0.01932811,0.01725438,0.02403276,-0.08440577,0.73925546,1.0,-0.06855792,lower_in_core
CORE05,chr18p,9,94,0.0169,0.0171,0.02437778,-0.0222459,0.37897379,0.48712981,1.0,0.14184397,higher_in_core
CORE05,chr18q,9,94,0.01625832,0.01601192,0.02434215,-0.01917421,0.3343654,0.45128747,1.0,0.1536643,higher_in_core
CORE05,chr19p,9,94,0.0196,0.01785,0.01364087,0.02551672,-0.18848336,0.60327497,1.0,-0.10638298,lower_in_core
CORE05,chr19q,9,94,0.02,0.0223,0.01393966,0.040466,-0.35568631,0.32947895,1.0,-0.19858156,lower_in_core
CORE05,chr20p,9,94,0.0326,0.032,0.06429883,0.06014096,0.03271093,0.89316218,1.0,0.02836879,higher_in_core
CORE05,chr20q,9,94,0.0326,0.03645,0.06668674,0.08298148,-0.13603527,0.90240374,1.0,-0.02600473,lower_in_core
CORE05,chr21p,9,94,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr21q,9,94,0.021,0.01612183,-0.01024251,0.01703628,-0.18625005,0.54754246,1.0,-0.12293144,lower_in_core
CORE05,chr22p,9,94,0.0,0.0,0.0,0.0,,,,0.0,
CORE05,chr22q,9,94,0.0207,0.0218,0.00275695,0.018136,-0.16498343,0.52446085,1.0,-0.13002364,lower_in_core
CORE05,locus::VHL,9,94,-0.3082,-0.3582,-0.40187778,-0.3451883,-0.27375647,0.87472443,1.0,-0.03309693,lower_in_core
CORE05,locus::SETD2,9,94,-0.3082,-0.361,-0.38961465,-0.35680285,-0.16410348,0.98602352,1.0,0.00472813,higher_in_core
CORE05,locus::PBRM1,9,94,-0.3082,-0.361,-0.39768889,-0.361336,-0.16652681,0.99534096,1.0,-0.00236407,lower_in_core
CORE05,locus::BAP1,9,94,-0.3082,-0.361,-0.39768889,-0.35249362,-0.21951314,0.9487855,1.0,-0.0141844,lower_in_core
CORE05,locus::JAK2,9,94,-0.0182,-0.0031,-0.07866667,-0.06101399,-0.09475166,0.5830767,1.0,-0.11229314,lower_in_core
CORE05,locus::CDKN2A,9,94,-0.0832,-0.0031,-0.11568889,-0.09395745,-0.10494472,0.41031353,1.0,-0.1678487,lower_in_core
CORE05,locus::PTEN,9,94,-0.1648,0.0002,-0.14970305,-0.03061135,-0.96781864,0.00429789,0.18025238,-0.57919622,lower_in_core
CORE05,fga,9,94,0.11079157,0.13658203,0.13704145,0.17204007,-0.22799806,0.99534096,1.0,-0.00236407,lower_in_core
CORE05,gain_burden,9,94,0.08760785,0.04522335,0.06867861,0.07457046,-0.06676852,0.91628296,1.0,0.02245863,higher_in_core
CORE05,loss_burden,9,94,0.07640845,0.071384,0.06836285,0.09746961,-0.35050224,0.73045744,1.0,-0.07092199,lower_in_core
CORE06,chr1p,5,98,-0.0065,0.00632103,-0.08305235,-0.01706198,-0.57898572,0.42935944,0.75137902,-0.2122449,lower_in_core
CORE06,chr1q,5,98,-0.0037,0.02105,0.0441999,0.0298013,0.1315522,0.56498416,0.81424188,-0.15510204,lower_in_core
CORE06,chr2p,5,98,-0.0031,0.03281666,0.01267759,0.04548204,-0.33678617,0.21106082,0.73132262,-0.33469388,lower_in_core
CORE06,chr2q,5,98,-0.0031,0.02471267,0.00377967,0.03090297,-0.27496084,0.16962147,0.73132262,-0.36734694,lower_in_core
CORE06,chr3p,5,98,-0.38926443,-0.32718821,-0.3834085,-0.30112687,-0.4618064,0.27505311,0.73132262,-0.29795918,lower_in_core
CORE06,chr3q,5,98,-0.00020797,0.01807316,-0.02731877,-0.00568221,-0.14594311,0.34819073,0.73132262,-0.25714286,lower_in_core
CORE06,chr4p,5,98,-0.0054,0.0107,0.01174406,-0.00483474,0.15930432,0.98163588,1.0,0.00816327,higher_in_core
CORE06,chr4q,5,98,-0.00572793,0.01086457,0.0096755,0.00021857,0.10266898,0.92299016,0.99927748,-0.02857143,lower_in_core
CORE06,chr5p,5,98,0.04457894,0.04871452,0.07167333,0.12459537,-0.33901862,0.38041915,0.73132262,-0.24081633,lower_in_core
CORE06,chr5q,5,98,0.18974304,0.15961502,0.15583401,0.17927866,-0.15775547,0.84081724,0.98095345,-0.05714286,lower_in_core
CORE06,chr6p,5,98,-0.0062,0.00858054,0.01102469,-0.03408167,0.37384625,0.7241295,0.88613004,0.09591837,higher_in_core
CORE06,chr6q,5,98,-0.0039995,-0.00235426,0.01113835,-0.0580806,0.4937246,0.39715976,0.73132262,0.23265306,higher_in_core
CORE06,chr7p,5,98,0.22256369,0.04071105,0.19088907,0.09388616,0.73612919,0.26590662,0.73132262,0.29795918,higher_in_core
CORE06,chr7q,5,98,0.21242973,0.03172205,0.18765416,0.09373725,0.66356636,0.25294337,0.73132262,0.30612245,higher_in_core
CORE06,chr8p,5,98,-0.0099,-0.01154318,-0.01036091,-0.1020473,0.49142332,0.62882675,0.85590308,0.13061224,higher_in_core
CORE06,chr8q,5,98,-0.00301224,0.0126,0.04522374,0.00326035,0.30144723,0.95849064,0.99927748,0.01632653,higher_in_core
CORE06,chr9p,5,98,-0.31828799,-0.0031,-0.22665777,-0.06313777,-1.01142612,0.15576793,0.73132262,-0.37959184,lower_in_core
CORE06,chr9q,5,98,-0.29292324,-0.00222278,-0.2189596,-0.06853516,-0.95397447,0.16490722,0.73132262,-0.37142857,lower_in_core
CORE06,chr10p,5,98,-0.0115,0.0061,0.00566362,-0.012993,0.18024034,0.95105543,0.99927748,-0.01836735,lower_in_core
CORE06,chr10q,5,98,-0.02443398,-0.00078983,-0.09260783,-0.03009256,-0.55921947,0.38041915,0.73132262,-0.24081633,lower_in_core
CORE06,chr11p,5,98,-0.00783793,0.02259361,0.01011241,0.03358248,-0.42612631,0.34139508,0.73132262,-0.25510204,lower_in_core
CORE06,chr11q,5,98,-0.00616566,0.01493109,0.01032673,0.02264915,-0.1916578,0.55981002,0.81424188,-0.15714286,lower_in_core
CORE06,chr12p,5,98,0.04987475,0.03351007,0.11709069,0.0759205,0.3736128,0.40297369,0.73132262,0.2244898,higher_in_core
CORE06,chr12q,5,98,0.0543394,0.03686892,0.12032616,0.07547162,0.44273386,0.36934358,0.73132262,0.24081633,higher_in_core
CORE06,chr13p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE06,chr13q,5,98,-0.0074,0.00863162,0.01153449,-0.01318779,0.25082855,1.0,1.0,0.0,
CORE06,chr14p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE06,chr14q,5,98,-0.02321737,-0.10914055,-0.14673021,-0.14682637,0.00048213,0.92299016,0.99927748,-0.02857143,lower_in_core
CORE06,chr15p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE06,chr15q,5,98,0.01988088,0.01256329,0.02396841,0.01023241,0.17009181,0.72989093,0.88613004,0.09387755,higher_in_core
CORE06,chr16p,5,98,0.0227,0.03825,0.02636702,0.07798308,-0.47552312,0.23020488,0.73132262,-0.32653061,lower_in_core
CORE06,chr16q,5,98,0.0227,0.03674858,0.02419895,0.0708062,-0.43887829,0.28188582,0.73132262,-0.29387755,lower_in_core
CORE06,chr17p,5,98,-0.00438138,0.0135,0.01867724,0.00287555,0.17745143,0.92054668,0.99927748,-0.02857143,lower_in_core
CORE06,chr17q,5,98,-0.0023,0.02017811,0.02060721,0.02358503,-0.0370709,0.62882675,0.85590308,-0.13061224,lower_in_core
CORE06,chr18p,5,98,0.0103,0.0172,0.02638,-0.02044505,0.37968976,0.52924105,0.81424188,0.16938776,higher_in_core
CORE06,chr18q,5,98,0.01032942,0.01684108,0.02657506,-0.01751195,0.33812739,0.55980894,0.81424188,0.15714286,higher_in_core
CORE06,chr19p,5,98,-0.0061,0.01935,0.01823199,0.02479775,-0.1040825,0.65077332,0.86183494,-0.12244898,lower_in_core
CORE06,chr19q,5,98,-0.00344323,0.02215499,0.02125135,0.03901024,-0.23722356,0.50443683,0.81424188,-0.17959184,lower_in_core
CORE06,chr20p,5,98,0.0555139,0.03145,0.11968214,0.05748499,0.49208093,0.27255558,0.73132262,0.29387755,higher_in_core
CORE06,chr20q,5,98,0.07063361,0.03475,0.12506367,0.07933797,0.38276411,0.30750594,0.73132262,0.27346939,higher_in_core
CORE06,chr21p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE06,chr21q,5,98,-0.00185769,0.01645,0.01349764,0.01471163,-0.00827705,0.71838654,0.88613004,-0.09795918,lower_in_core
CORE06,chr22p,5,98,0.0,0.0,0.0,0.0,,,,0.0,
CORE06,chr22q,5,98,0.0362,0.0206,0.0317994,0.01602652,0.16913519,0.74145575,0.88613004,0.08979592,higher_in_core
CORE06,locus::VHL,5,98,-0.4651,-0.35255,-0.44208,-0.34545102,-0.46760036,0.19049916,0.73132262,-0.35510204,lower_in_core
CORE06,locus::SETD2,5,98,-0.4562,-0.3547,-0.43702,-0.35572346,-0.40773548,0.23020488,0.73132262,-0.32653061,lower_in_core
CORE06,locus::PBRM1,5,98,-0.4562,-0.3547,-0.43846,-0.36073963,-0.35668784,0.22422098,0.73132262,-0.33061224,lower_in_core
CORE06,locus::BAP1,5,98,-0.4562,-0.3547,-0.43846,-0.35225816,-0.41959286,0.22422098,0.73132262,-0.33061224,lower_in_core
CORE06,locus::JAK2,5,98,-0.3256,-0.00265,-0.22638,-0.05419812,-0.94300808,0.14278728,0.73132262,-0.39183673,lower_in_core
CORE06,locus::CDKN2A,5,98,-0.321,-0.0031,-0.22392,-0.08932245,-0.65625962,0.21106207,0.73132262,-0.33469388,lower_in_core
CORE06,locus::PTEN,5,98,-0.0159,-0.00055,-0.10518,-0.03774382,-0.53178711,0.36121415,0.73132262,-0.24489796,lower_in_core
CORE06,fga,5,98,0.19848889,0.12395365,0.18821256,0.16800079,0.13144532,0.17501691,0.73132262,0.36734694,higher_in_core
CORE06,gain_burden,5,98,0.10325671,0.04413385,0.09746784,0.07286114,0.27931286,0.1054286,0.73132262,0.43265306,higher_in_core
CORE06,loss_burden,5,98,0.10464011,0.07121319,0.09074471,0.09513965,-0.05266462,0.51571538,0.81424188,0.17959184,higher_in_core
