core_id,feature,q_value,fisher_p,odds_ratio,ci_low,ci_high,frequency_difference,event,set_altered_n,set_total_n,rest_altered_n,rest_total_n,alteration_frequency,rest_alteration_frequency,delta_alteration_frequency
CORE02,chr18p::loss,0.33814824,0.13482009,3.34782609,0.8166743,13.72387931,0.13563402889245585,loss,3,14,7,89,0.21428571428571427,0.07865168539325842,0.13563402889245585
CORE02,chr18p::gain,0.33814824,0.13592233,19.88888889,0.77007919,513.6717197,0.07142857142857142,gain,1,14,0,89,0.07142857142857142,0.0,0.07142857142857142
CORE02,chr18q::loss,0.33814824,0.13482009,3.34782609,0.8166743,13.72387931,0.13563402889245585,loss,3,14,7,89,0.21428571428571427,0.07865168539325842,0.13563402889245585
CORE02,chr18q::gain,0.06592668,0.00205823,54.47826087,2.64222176,1123.25201227,0.21428571428571427,gain,3,14,0,89,0.21428571428571427,0.0,0.21428571428571427
CORE02,chr19p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE02,chr19p::gain,0.51922331,0.25452123,6.55555556,0.6349348,67.68460075,0.06019261637239165,gain,1,14,1,89,0.07142857142857142,0.011235955056179775,0.06019261637239165
CORE02,chr19q::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE02,chr19q::gain,0.33814824,0.13537435,4.94285714,0.87804698,27.82520455,0.10914927768860352,gain,2,14,3,89,0.14285714285714285,0.033707865168539325,0.10914927768860352
CORE02,chr20p::loss,1.0,1.0,0.85221675,0.04179821,17.37570721,-0.033707865168539325,loss,0,14,3,89,0.0,0.033707865168539325,-0.033707865168539325
CORE02,chr20p::gain,0.69042459,0.37905664,2.30434783,0.59225407,8.96577863,0.10192616372391652,gain,3,14,10,89,0.21428571428571427,0.11235955056179775,0.10192616372391652
CORE02,chr20q::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE02,chr20q::gain,0.76969411,0.45276124,1.72463768,0.45655098,6.51488067,0.0682182985553772,gain,3,14,13,89,0.21428571428571427,0.14606741573033707,0.0682182985553772
CORE02,chr21p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE02,chr21p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE02,chr21q::loss,0.07067959,0.00614672,10.59183673,2.27810616,49.24573195,0.2520064205457464,loss,4,14,3,89,0.2857142857142857,0.033707865168539325,0.2520064205457464
CORE02,chr21q::gain,0.42425699,0.1871722,3.8,0.72536886,19.90711323,0.09791332263242375,gain,2,14,4,89,0.14285714285714285,0.0449438202247191,0.09791332263242375
CORE02,chr22p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE02,chr22p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE02,chr22q::loss,0.07067959,0.0075537,17.95652174,2.4083503,133.88279638,0.2030497592295345,loss,3,14,1,89,0.21428571428571427,0.011235955056179775,0.2030497592295345
CORE02,chr22q::gain,0.16270306,0.04785384,11.8,1.43184869,97.24491229,0.13162118780096307,gain,2,14,1,89,0.14285714285714285,0.011235955056179775,0.13162118780096307
CORE02,locus::VHL::loss,0.06592668,0.00258536,0.14649682,0.0447306,0.47979048,-0.3764044943820225,loss,7,14,78,89,0.5,0.8764044943820225,-0.3764044943820225
CORE02,locus::VHL::gain,0.06592668,0.00205823,54.47826087,2.64222176,1123.25201227,0.21428571428571427,gain,3,14,0,89,0.21428571428571427,0.0,0.21428571428571427
CORE02,locus::SETD2::loss,0.07067959,0.00532249,0.15432394,0.04543686,0.52415321,-0.3274478330658106,loss,8,14,80,89,0.5714285714285714,0.898876404494382,-0.3274478330658106
CORE02,locus::SETD2::gain,0.07067959,0.01732343,35.8,1.62318707,789.58243761,0.14285714285714285,gain,2,14,0,89,0.14285714285714285,0.0,0.14285714285714285
CORE02,locus::PBRM1::loss,0.07067959,0.00787258,0.17271408,0.05165102,0.57753271,-0.3162118780096308,loss,8,14,79,89,0.5714285714285714,0.8876404494382022,-0.3162118780096308
CORE02,locus::PBRM1::gain,0.07067959,0.01732343,35.8,1.62318707,789.58243761,0.14285714285714285,gain,2,14,0,89,0.14285714285714285,0.0,0.14285714285714285
CORE02,locus::BAP1::loss,0.07067959,0.01124074,0.19157276,0.05804002,0.63232439,-0.3049759229534511,loss,8,14,78,89,0.5714285714285714,0.8764044943820225,-0.3049759229534511
CORE02,locus::BAP1::gain,0.07067959,0.01732343,35.8,1.62318707,789.58243761,0.14285714285714285,gain,2,14,0,89,0.14285714285714285,0.0,0.14285714285714285
CORE02,locus::JAK2::loss,0.56561117,0.2915573,0.35400517,0.06120368,2.04758356,-0.16452648475120385,loss,1,14,21,89,0.07142857142857142,0.23595505617977527,-0.16452648475120385
CORE02,locus::JAK2::gain,0.28099081,0.08815398,7.0,1.10006189,44.54294825,0.1203852327447833,gain,2,14,2,89,0.14285714285714285,0.02247191011235955,0.1203852327447833
CORE02,locus::CDKN2A::loss,0.83685553,0.50867689,0.56595745,0.13448269,2.38177745,-0.115569823434992,loss,2,14,23,89,0.14285714285714285,0.25842696629213485,-0.115569823434992
CORE02,locus::CDKN2A::gain,1.0,1.0,2.03448276,0.07900557,52.39022903,-0.011235955056179775,gain,0,14,1,89,0.0,0.011235955056179775,-0.011235955056179775
CORE02,locus::PTEN::loss,0.40318928,0.16997195,2.91815857,0.72719662,11.71024345,0.12439807383627607,loss,3,14,8,89,0.21428571428571427,0.0898876404494382,0.12439807383627607
CORE02,locus::PTEN::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr1p::loss,1.0,1.0,1.42735043,0.22082899,9.22582316,0.004012841091492775,loss,1,14,6,89,0.07142857142857142,0.06741573033707865,0.004012841091492775
CORE03,chr1p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr1q::loss,1.0,1.0,0.85221675,0.04179821,17.37570721,-0.033707865168539325,loss,0,14,3,89,0.0,0.033707865168539325,-0.033707865168539325
CORE03,chr1q::gain,1.0,1.0,1.70707071,0.2567029,11.35199639,0.01524879614767255,gain,1,14,5,89,0.07142857142857142,0.056179775280898875,0.01524879614767255
CORE03,chr2p::loss,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,loss,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr2p::gain,1.0,1.0,1.70707071,0.2567029,11.35199639,0.01524879614767255,gain,1,14,5,89,0.07142857142857142,0.056179775280898875,0.01524879614767255
CORE03,chr2q::loss,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,loss,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr2q::gain,1.0,1.0,0.52978056,0.02777762,10.10408562,-0.056179775280898875,gain,0,14,5,89,0.0,0.056179775280898875,-0.056179775280898875
CORE03,chr3p::loss,1.0,1.0,1.0952381,0.30204858,3.97136934,0.0329052969502408,loss,11,14,67,89,0.7857142857142857,0.7528089887640449,0.0329052969502408
CORE03,chr3p::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr3q::loss,1.0,0.35307063,0.23538231,0.01312924,4.21995747,-0.12359550561797752,loss,0,14,11,89,0.0,0.12359550561797752,-0.12359550561797752
CORE03,chr3q::gain,1.0,1.0,0.44297082,0.02365228,8.29616267,-0.06741573033707865,gain,0,14,6,89,0.0,0.06741573033707865,-0.06741573033707865
CORE03,chr4p::loss,1.0,1.0,0.44297082,0.02365228,8.29616267,-0.06741573033707865,loss,0,14,6,89,0.0,0.06741573033707865,-0.06741573033707865
CORE03,chr4p::gain,1.0,1.0,0.85221675,0.04179821,17.37570721,-0.033707865168539325,gain,0,14,3,89,0.0,0.033707865168539325,-0.033707865168539325
CORE03,chr4q::loss,1.0,1.0,0.65517241,0.03346662,12.82624075,-0.0449438202247191,loss,0,14,4,89,0.0,0.0449438202247191,-0.0449438202247191
CORE03,chr4q::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr5p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr5p::gain,1.0,1.0,0.8136646,0.22546238,2.93641043,-0.055377207062600325,gain,3,14,24,89,0.21428571428571427,0.2696629213483146,-0.055377207062600325
CORE03,chr5q::loss,1.0,1.0,2.03448276,0.07900557,52.39022903,-0.011235955056179775,loss,0,14,1,89,0.0,0.011235955056179775,-0.011235955056179775
CORE03,chr5q::gain,1.0,1.0,1.17398509,0.3887231,3.54555978,0.035313001605136396,gain,6,14,35,89,0.42857142857142855,0.39325842696629215,0.035313001605136396
CORE03,chr6p::loss,1.0,0.64307345,1.69473684,0.37241333,7.71221852,0.041733547351524874,loss,2,14,9,89,0.14285714285714285,0.10112359550561797,0.041733547351524874
CORE03,chr6p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr6q::loss,1.0,0.04043141,3.95194508,1.167958,13.37194475,0.23354735152487963,loss,5,14,11,89,0.35714285714285715,0.12359550561797752,0.23354735152487963
CORE03,chr6q::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr7p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr7p::gain,1.0,1.0,0.77297297,0.18113841,3.29851208,-0.0593900481540931,gain,2,14,18,89,0.14285714285714285,0.20224719101123595,-0.0593900481540931
CORE03,chr7q::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr7q::gain,1.0,1.0,0.77297297,0.18113841,3.29851208,-0.0593900481540931,gain,2,14,18,89,0.14285714285714285,0.20224719101123595,-0.0593900481540931
CORE03,chr8p::loss,1.0,0.11101632,0.28104575,0.0489315,1.61423052,-0.20947030497592298,loss,1,14,25,89,0.07142857142857142,0.2808988764044944,-0.20947030497592298
CORE03,chr8p::gain,1.0,0.25452123,6.55555556,0.6349348,67.68460075,0.06019261637239165,gain,1,14,1,89,0.07142857142857142,0.011235955056179775,0.06019261637239165
CORE03,chr8q::loss,1.0,0.6060288,0.29219601,0.01610465,5.30148023,-0.10112359550561797,loss,0,14,9,89,0.0,0.10112359550561797,-0.10112359550561797
CORE03,chr8q::gain,0.88349493,0.01732343,10.65217391,1.87797868,60.4207122,0.19181380417335472,gain,3,14,2,89,0.21428571428571427,0.02247191011235955,0.19181380417335472
CORE03,chr9p::loss,1.0,0.46515598,1.90909091,0.559891,6.50953146,0.1059390048154093,loss,4,14,16,89,0.2857142857142857,0.1797752808988764,0.1059390048154093
CORE03,chr9p::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr9q::loss,1.0,0.49123973,1.65637066,0.49051019,5.59328591,0.08346709470304975,loss,4,14,18,89,0.2857142857142857,0.20224719101123595,0.08346709470304975
CORE03,chr9q::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr10p::loss,1.0,0.52585045,2.11111111,0.30489375,14.61751893,0.026484751203852325,loss,1,14,4,89,0.07142857142857142,0.0449438202247191,0.026484751203852325
CORE03,chr10p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr10q::loss,1.0,1.0,1.42735043,0.22082899,9.22582316,0.004012841091492775,loss,1,14,6,89,0.07142857142857142,0.06741573033707865,0.004012841091492775
CORE03,chr10q::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr11p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr11p::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr11q::loss,1.0,1.0,2.03448276,0.07900557,52.39022903,-0.011235955056179775,loss,0,14,1,89,0.0,0.011235955056179775,-0.011235955056179775
CORE03,chr11q::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr12p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr12p::gain,1.0,0.69069114,0.53405018,0.09065524,3.14609045,-0.0971107544141252,gain,1,14,15,89,0.07142857142857142,0.16853932584269662,-0.0971107544141252
CORE03,chr12q::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr12q::gain,1.0,0.69069114,0.53405018,0.09065524,3.14609045,-0.0971107544141252,gain,1,14,15,89,0.07142857142857142,0.16853932584269662,-0.0971107544141252
CORE03,chr13p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr13p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr13q::loss,1.0,1.0,1.70707071,0.2567029,11.35199639,0.01524879614767255,loss,1,14,5,89,0.07142857142857142,0.056179775280898875,0.01524879614767255
CORE03,chr13q::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr14p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr14p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr14q::loss,0.29411394,0.00288347,6.10204082,1.70935392,21.78302675,0.43739967897271265,loss,11,14,31,89,0.7857142857142857,0.34831460674157305,0.43739967897271265
CORE03,chr14q::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr15p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr15p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr15q::loss,1.0,1.0,0.85221675,0.04179821,17.37570721,-0.033707865168539325,loss,0,14,3,89,0.0,0.033707865168539325,-0.033707865168539325
CORE03,chr15q::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr16p::loss,1.0,1.0,2.03448276,0.07900557,52.39022903,-0.011235955056179775,loss,0,14,1,89,0.0,0.011235955056179775,-0.011235955056179775
CORE03,chr16p::gain,1.0,0.68662128,0.57854406,0.09775537,3.42398823,-0.08587479935794542,gain,1,14,14,89,0.07142857142857142,0.15730337078651685,-0.08587479935794542
CORE03,chr16q::loss,1.0,1.0,2.03448276,0.07900557,52.39022903,-0.011235955056179775,loss,0,14,1,89,0.0,0.011235955056179775,-0.011235955056179775
CORE03,chr16q::gain,1.0,0.68662128,0.57854406,0.09775537,3.42398823,-0.08587479935794542,gain,1,14,14,89,0.07142857142857142,0.15730337078651685,-0.08587479935794542
CORE03,chr17p::loss,1.0,1.0,0.65517241,0.03346662,12.82624075,-0.0449438202247191,loss,0,14,4,89,0.0,0.0449438202247191,-0.0449438202247191
CORE03,chr17p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr17q::loss,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,loss,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr17q::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr18p::loss,1.0,0.13482009,3.34782609,0.8166743,13.72387931,0.13563402889245585,loss,3,14,7,89,0.21428571428571427,0.07865168539325842,0.13563402889245585
CORE03,chr18p::gain,1.0,1.0,2.03448276,0.07900557,52.39022903,-0.011235955056179775,gain,0,14,1,89,0.0,0.011235955056179775,-0.011235955056179775
CORE03,chr18q::loss,1.0,0.13482009,3.34782609,0.8166743,13.72387931,0.13563402889245585,loss,3,14,7,89,0.21428571428571427,0.07865168539325842,0.13563402889245585
CORE03,chr18q::gain,1.0,1.0,0.85221675,0.04179821,17.37570721,-0.033707865168539325,gain,0,14,3,89,0.0,0.033707865168539325,-0.033707865168539325
CORE03,chr19p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr19p::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,chr19q::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr19q::gain,1.0,1.0,0.52978056,0.02777762,10.10408562,-0.056179775280898875,gain,0,14,5,89,0.0,0.056179775280898875,-0.056179775280898875
CORE03,chr20p::loss,1.0,0.35785492,3.88888889,0.47439079,31.87974401,0.048956661316211875,loss,1,14,2,89,0.07142857142857142,0.02247191011235955,0.048956661316211875
CORE03,chr20p::gain,1.0,1.0,0.68888889,0.11506757,4.12425411,-0.06340288924558588,gain,1,14,12,89,0.07142857142857142,0.1348314606741573,-0.06340288924558588
CORE03,chr20q::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr20q::gain,1.0,0.45276124,1.72463768,0.45655098,6.51488067,0.0682182985553772,gain,3,14,13,89,0.21428571428571427,0.14606741573033707,0.0682182985553772
CORE03,chr21p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr21p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr21q::loss,1.0,0.58939627,0.37931034,0.02052601,7.00946412,-0.07865168539325842,loss,0,14,7,89,0.0,0.07865168539325842,-0.07865168539325842
CORE03,chr21q::gain,1.0,1.0,1.70707071,0.2567029,11.35199639,0.01524879614767255,gain,1,14,5,89,0.07142857142857142,0.056179775280898875,0.01524879614767255
CORE03,chr22p::loss,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,loss,0,14,0,89,0.0,0.0,0.0
CORE03,chr22p::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE03,chr22q::loss,1.0,1.0,0.65517241,0.03346662,12.82624075,-0.0449438202247191,loss,0,14,4,89,0.0,0.0449438202247191,-0.0449438202247191
CORE03,chr22q::gain,1.0,1.0,0.85221675,0.04179821,17.37570721,-0.033707865168539325,gain,0,14,3,89,0.0,0.033707865168539325,-0.033707865168539325
CORE03,locus::VHL::loss,1.0,0.707465,0.68360499,0.18340224,2.54803742,-0.045746388443017705,loss,11,14,74,89,0.7857142857142857,0.8314606741573034,-0.045746388443017705
CORE03,locus::VHL::gain,1.0,1.0,0.85221675,0.04179821,17.37570721,-0.033707865168539325,gain,0,14,3,89,0.0,0.033707865168539325,-0.033707865168539325
CORE03,locus::SETD2::loss,1.0,1.0,0.88235294,0.20165007,3.86087988,0.0032102728731941976,loss,12,14,76,89,0.8571428571428571,0.8539325842696629,0.0032102728731941976
CORE03,locus::SETD2::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,locus::PBRM1::loss,1.0,1.0,0.9602649,0.22087291,4.17483837,0.014446227929374,loss,12,14,75,89,0.8571428571428571,0.8426966292134831,0.014446227929374
CORE03,locus::PBRM1::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,locus::BAP1::loss,1.0,1.0,1.04026846,0.24061689,4.49743352,0.025682182985553692,loss,12,14,74,89,0.8571428571428571,0.8314606741573034,0.025682182985553692
CORE03,locus::BAP1::gain,1.0,1.0,1.20689655,0.05508906,26.44080736,-0.02247191011235955,gain,0,14,2,89,0.0,0.02247191011235955,-0.02247191011235955
CORE03,locus::JAK2::loss,1.0,0.17154205,2.39849624,0.74236433,7.74927348,0.16613162118780098,loss,5,14,17,89,0.35714285714285715,0.19101123595505617,0.16613162118780098
CORE03,locus::JAK2::gain,1.0,1.0,0.65517241,0.03346662,12.82624075,-0.0449438202247191,gain,0,14,4,89,0.0,0.0449438202247191,-0.0449438202247191
CORE03,locus::CDKN2A::loss,1.0,0.09841509,2.76470588,0.88620145,8.62512537,0.21508828250401282,loss,6,14,19,89,0.42857142857142855,0.21348314606741572,0.21508828250401282
CORE03,locus::CDKN2A::gain,1.0,1.0,2.03448276,0.07900557,52.39022903,-0.011235955056179775,gain,0,14,1,89,0.0,0.011235955056179775,-0.011235955056179775
CORE03,locus::PTEN::loss,1.0,1.0,0.84126984,0.13829869,5.11743778,-0.040930979133226325,loss,1,14,10,89,0.07142857142857142,0.11235955056179775,-0.040930979133226325
CORE03,locus::PTEN::gain,1.0,1.0,6.17241379,0.11777453,323.48838376,0.0,gain,0,14,0,89,0.0,0.0,0.0
CORE04,chr1p::loss,1.0,1.0,0.54920635,0.02922219,10.3218691,-0.07526881720430108,loss,0,10,7,93,0.0,0.07526881720430108,-0.07526881720430108
CORE04,chr1p::gain,1.0,1.0,8.9047619,0.16780009,472.55507209,0.0,gain,0,10,0,93,0.0,0.0,0.0
CORE04,chr1q::loss,1.0,1.0,1.23129252,0.05941011,25.51891135,-0.03225806451612903,loss,0,10,3,93,0.0,0.03225806451612903,-0.03225806451612903
CORE04,chr1q::gain,1.0,0.46690168,2.54066986,0.37045842,17.42436653,0.04623655913978495,gain,1,10,5,93,0.1,0.053763440860215055,0.04623655913978495
CORE04,chr2p::loss,1.0,1.0,1.74285714,0.07829071,38.79835841,-0.021505376344086023,loss,0,10,2,93,0.0,0.021505376344086023,-0.021505376344086023
CORE04,chr2p::gain,1.0,0.46690168,2.54066986,0.37045842,17.42436653,0.04623655913978495,gain,1,10,5,93,0.1,0.053763440860215055,0.04623655913978495
CORE04,chr2q::loss,1.0,1.0,1.74285714,0.07829071,38.79835841,-0.021505376344086023,loss,0,10,2,93,0.0,0.021505376344086023,-0.021505376344086023
CORE04,chr2q::gain,1.0,0.40632232,3.14035088,0.44004545,22.41087507,0.05698924731182796,gain,1,10,4,93,0.1,0.043010752688172046,0.05698924731182796
CORE04,chr3p::loss,1.0,0.44426748,2.23261391,0.37554123,13.27301643,0.15806451612903227,loss,9,10,69,93,0.9,0.7419354838709677,0.15806451612903227
CORE04,chr3p::gain,1.0,1.0,1.74285714,0.07829071,38.79835841,-0.021505376344086023,gain,0,10,2,93,0.0,0.021505376344086023,-0.021505376344086023
CORE04,chr3q::loss,1.0,0.07226641,4.69411765,1.09950881,20.040531,0.2139784946236559,loss,3,10,8,93,0.3,0.08602150537634409,0.2139784946236559
CORE04,chr3q::gain,1.0,1.0,0.64102564,0.0336566,12.20901423,-0.06451612903225806,gain,0,10,6,93,0.0,0.06451612903225806,-0.06451612903225806
CORE04,chr4p::loss,0.39220768,0.01153552,12.06666667,2.29831457,63.35270479,0.26774193548387093,loss,3,10,3,93,0.3,0.03225806451612903,0.26774193548387093
CORE04,chr4p::gain,1.0,1.0,1.23129252,0.05941011,25.51891135,-0.03225806451612903,gain,0,10,3,93,0.0,0.03225806451612903,-0.03225806451612903
CORE04,chr4q::loss,1.0,0.04611339,10.76470588,1.62834617,71.16354918,0.17849462365591398,loss,2,10,2,93,0.2,0.021505376344086023,0.17849462365591398
CORE04,chr4q::gain,1.0,1.0,1.74285714,0.07829071,38.79835841,-0.021505376344086023,gain,0,10,2,93,0.0,0.021505376344086023,-0.021505376344086023
CORE04,chr5p::loss,1.0,1.0,8.9047619,0.16780009,472.55507209,0.0,loss,0,10,0,93,0.0,0.0,0.0
CORE04,chr5p::gain,1.0,0.12271038,3.17777778,0.88943879,11.35353188,0.26344086021505375,gain,5,10,22,93,0.5,0.23655913978494625,0.26344086021505375
CORE04,chr5q::loss,1.0,1.0,2.93650794,0.11231278,76.77736203,-0.010752688172043012,loss,0,10,1,93,0.0,0.010752688172043012,-0.010752688172043012
CORE04,chr5q::gain,1.0,0.19080561,2.38028169,0.66696476,8.49481298,0.2236559139784946,gain,6,10,35,93,0.6,0.3763440860215054,0.2236559139784946
CORE04,chr6p::loss,1.0,0.28927242,2.61609907,0.54888602,12.46884446,0.10322580645161292,loss,2,10,9,93,0.2,0.0967741935483871,0.10322580645161292
CORE04,chr6p::gain,1.0,1.0,8.9047619,0.16780009,472.55507209,0.0,gain,0,10,0,93,0.0,0.0,0.0
CORE04,chr6q::loss,1.0,0.6521312,1.61257606,0.35368348,7.35234114,0.049462365591397855,loss,2,10,14,93,0.2,0.15053763440860216,0.049462365591397855
CORE04,chr6q::gain,1.0,1.0,8.9047619,0.16780009,472.55507209,0.0,gain,0,10,0,93,0.0,0.0,0.0
CORE04,chr7p::loss,1.0,1.0,8.9047619,0.16780009,472.55507209,0.0,loss,0,10,0,93,0.0,0.0,0.0
CORE04,chr7p::gain,1.0,0.68233117,0.60323887,0.1004385,3.62308408,-0.10430107526881721,gain,1,10,19,93,0.1,0.20430107526881722,-0.10430107526881721
CORE04,chr7q::loss,1.0,1.0,8.9047619,0.16780009,472.55507209,0.0,loss,0,10,0,93,0.0,0.0,0.0
CORE04,chr7q::gain,1.0,0.68233117,0.60323887,0.1004385,3.62308408,-0.10430107526881721,gain,1,10,19,93,0.1,0.20430107526881722,-0.10430107526881721
CORE04,chr8p::loss,0.02082738,0.00020419,13.87567568,3.09904693,62.12696343,0.6064516129032258,loss,8,10,18,93,0.8,0.1935483870967742,0.6064516129032258
CORE04,chr8p::gain,1.0,1.0,1.74285714,0.07829071,38.79835841,-0.021505376344086023,gain,0,10,2,93,0.0,0.021505376344086023,-0.021505376344086023
CORE04,chr8q::loss,0.23729943,0.00465293,11.13986014,2.53912396,48.87373992,0.34623655913978496,loss,4,10,5,93,0.4,0.053763440860215055,0.34623655913978496
CORE04,chr8q::gain,1.0,1.0,0.76623377,0.03950922,14.8601806,-0.053763440860215055,gain,0,10,5,93,0.0,0.053763440860215055,-0.053763440860215055
CORE04,chr9p::loss,1.0,0.09993831,3.25174825,0.87371761,12.10215589,0.22795698924731184,loss,4,10,16,93,0.4,0.17204301075268819,0.22795698924731184
CORE04,chr9p::gain,1.0,1.0,1.74285714,0.07829071,38.79835841,-0.021505376344086023,gain,0,10,2,93,0.0,0.021505376344086023,-0.021505376344086023
