core_a,core_b,pathway,smd_a_vs_b,p_value,q_value,median_a,median_b
CORE01,CORE06,HALLMARK_INFLAMMATORY_RESPONSE,-0.58498318,0.21774132,0.82218862,0.17365214,0.21174066
CORE01,CORE06,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07555185,1.0,1.0,0.39006181,0.39268654
CORE01,CORE06,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.50498539,0.40077466,0.82218862,0.32560449,0.34803374
CORE01,CORE06,HALLMARK_KRAS_SIGNALING_DN,1.76702668,0.001443,0.07215,-0.1453815,-0.17198641
CORE01,CORE06,HALLMARK_KRAS_SIGNALING_UP,-0.30135594,0.7043366,0.92675868,0.20568019,0.21473294
CORE01,CORE06,HALLMARK_MITOTIC_SPINDLE,0.3361376,0.54264449,0.82218862,0.20145431,0.19044509
CORE01,CORE06,HALLMARK_MTORC1_SIGNALING,-0.28705888,0.54264449,0.82218862,0.42203873,0.43453632
CORE01,CORE06,HALLMARK_MYC_TARGETS_V1,0.06214161,0.87954735,0.97727483,0.56190967,0.56168651
CORE01,CORE06,HALLMARK_MYC_TARGETS_V2,-0.24936729,0.7043366,0.92675868,0.19770125,0.19458243
CORE01,CORE06,HALLMARK_MYOGENESIS,0.00412201,1.0,1.0,0.27594814,0.26883409
CORE01,CORE06,HALLMARK_NOTCH_SIGNALING,0.09756975,0.54264449,0.82218862,0.34540115,0.32834017
CORE01,CORE06,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.30058022,0.54264449,0.82218862,0.56911716,0.56067521
CORE01,CORE06,HALLMARK_P53_PATHWAY,-0.47671228,0.35869978,0.82218862,0.36348519,0.37153109
CORE01,CORE06,HALLMARK_PANCREAS_BETA_CELLS,1.38338458,0.01496165,0.30758712,0.33756619,0.26922479
CORE01,CORE06,HALLMARK_PEROXISOME,0.63779168,0.24880383,0.82218862,0.36802616,0.35318485
CORE01,CORE06,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-1.13580532,0.02460697,0.30758712,0.31461187,0.32952029
CORE01,CORE06,HALLMARK_PROTEIN_SECRETION,0.43152574,0.31928306,0.82218862,0.47692635,0.455106
CORE01,CORE06,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.00372447,0.64859117,0.90082107,0.498433,0.50595875
CORE01,CORE06,HALLMARK_SPERMATOGENESIS,0.4863573,0.31928306,0.82218862,-0.17161171,-0.19088099
CORE01,CORE06,HALLMARK_TGF_BETA_SIGNALING,0.20750488,0.18933698,0.82218862,0.5024656,0.49036397
CORE01,CORE06,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.10705466,0.8200805,0.97727483,0.38601685,0.40562333
CORE01,CORE06,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.45412994,0.40077466,0.82218862,0.41224058,0.43530897
CORE01,CORE06,HALLMARK_UV_RESPONSE_DN,0.34537064,0.31928306,0.82218862,0.28427837,0.26130912
CORE01,CORE06,HALLMARK_UV_RESPONSE_UP,0.24919659,0.8200805,0.97727483,0.39618531,0.39937679
CORE01,CORE06,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.4026015,0.49289891,0.82218862,0.18473689,0.18933025
CORE01,CORE06,HALLMARK_XENOBIOTIC_METABOLISM,0.1688615,0.87954735,0.97727483,0.34642964,0.3447559
CORE02,CORE03,HALLMARK_ADIPOGENESIS,0.12805792,0.66247185,0.89523223,0.47707024,0.46705213
CORE02,CORE03,HALLMARK_ALLOGRAFT_REJECTION,-1.14426713,0.01585427,0.1585427,0.21256586,0.32319764
CORE02,CORE03,HALLMARK_ANDROGEN_RESPONSE,0.3895199,0.34622979,0.78688589,0.39752623,0.39185677
CORE02,CORE03,HALLMARK_ANGIOGENESIS,-0.16148375,0.80049059,0.92910414,0.40978665,0.43082449
CORE02,CORE03,HALLMARK_APICAL_JUNCTION,-0.50305691,0.26028483,0.78688589,0.27587548,0.29091619
CORE02,CORE03,HALLMARK_APICAL_SURFACE,-0.00082331,0.83619373,0.92910414,0.09148766,0.06312349
CORE02,CORE03,HALLMARK_APOPTOSIS,-0.50543524,0.34622979,0.78688589,0.44583644,0.44761725
CORE02,CORE03,HALLMARK_BILE_ACID_METABOLISM,-0.02375181,0.80049059,0.92910414,0.17728649,0.16629405
CORE02,CORE03,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.26501571,0.34622979,0.78688589,0.31887702,0.30004398
CORE02,CORE03,HALLMARK_COAGULATION,-0.61480714,0.53506445,0.8360382,0.34975737,0.39116215
CORE02,CORE03,HALLMARK_COMPLEMENT,-0.95986654,0.05654277,0.35339231,0.28538421,0.33544758
CORE02,CORE03,HALLMARK_DNA_REPAIR,0.00354734,0.94505209,0.96433887,0.30431801,0.3028777
CORE02,CORE03,HALLMARK_E2F_TARGETS,-0.06062131,0.53506445,0.8360382,0.09578689,0.10758975
CORE02,CORE03,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.17453922,0.73038939,0.91298674,0.31100926,0.4015721
CORE02,CORE03,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.32557368,0.50525684,0.8360382,0.21458853,0.22960531
CORE02,CORE03,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.22816869,0.5972229,0.87826897,0.24872287,0.25362515
CORE02,CORE03,HALLMARK_FATTY_ACID_METABOLISM,0.19073202,0.39530725,0.82355677,0.4381949,0.41051503
CORE02,CORE03,HALLMARK_G2M_CHECKPOINT,0.19099432,0.53506445,0.8360382,0.09701746,0.0920756
CORE02,CORE03,HALLMARK_GLYCOLYSIS,-0.73349,0.09352482,0.4676241,0.38177839,0.40496861
CORE02,CORE03,HALLMARK_HEDGEHOG_SIGNALING,0.09980446,0.66247185,0.89523223,0.12642481,0.12002497
CORE02,CORE03,HALLMARK_HEME_METABOLISM,0.40079164,0.14779838,0.61582658,0.31831743,0.30461947
CORE02,CORE03,HALLMARK_HYPOXIA,-0.61638616,0.22337087,0.74456957,0.43600559,0.46035923
CORE02,CORE03,HALLMARK_IL2_STAT5_SIGNALING,-0.53909217,0.44836914,0.8360382,0.27406719,0.28227562
CORE02,CORE03,HALLMARK_IL6_JAK_STAT3_SIGNALING,-1.17725948,0.0094304,0.15717333,0.2910373,0.36626643
CORE02,CORE03,HALLMARK_INFLAMMATORY_RESPONSE,-0.99296117,0.02032153,0.16934608,0.20167585,0.25476631
CORE02,CORE03,HALLMARK_INTERFERON_ALPHA_RESPONSE,-1.21837031,0.0094304,0.15717333,0.38685436,0.48960911
CORE02,CORE03,HALLMARK_INTERFERON_GAMMA_RESPONSE,-1.13082559,0.01585427,0.1585427,0.32790653,0.41877408
CORE02,CORE03,HALLMARK_KRAS_SIGNALING_DN,-0.17877535,0.83619373,0.92910414,-0.15956717,-0.15444121
CORE02,CORE03,HALLMARK_KRAS_SIGNALING_UP,-0.55211436,0.17527214,0.62597193,0.19105773,0.21985357
CORE02,CORE03,HALLMARK_MITOTIC_SPINDLE,-0.01011248,0.94505209,0.96433887,0.17206186,0.17775438
CORE02,CORE03,HALLMARK_MTORC1_SIGNALING,-0.01061104,0.98167114,0.98167114,0.43396545,0.42698903
CORE02,CORE03,HALLMARK_MYC_TARGETS_V1,0.29801379,0.37026357,0.8049208,0.56314995,0.55131943
CORE02,CORE03,HALLMARK_MYC_TARGETS_V2,0.17784091,0.66247185,0.89523223,0.221108,0.21554615
CORE02,CORE03,HALLMARK_MYOGENESIS,0.00467563,0.76519954,0.92910414,0.22681455,0.20893486
CORE02,CORE03,HALLMARK_NOTCH_SIGNALING,-0.22870753,0.9085488,0.96433887,0.28966303,0.28081631
CORE02,CORE03,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.32248212,0.73038939,0.91298674,0.58754132,0.58550729
CORE02,CORE03,HALLMARK_P53_PATHWAY,-0.46767988,0.32321381,0.78688589,0.37905325,0.38770442
CORE02,CORE03,HALLMARK_PANCREAS_BETA_CELLS,0.28843642,0.50525684,0.8360382,0.23669056,0.21849304
CORE02,CORE03,HALLMARK_PEROXISOME,-0.03393976,0.87223763,0.94808438,0.35750931,0.35212606
CORE02,CORE03,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.35719124,0.56573369,0.85717226,0.32242713,0.32452803
CORE02,CORE03,HALLMARK_PROTEIN_SECRETION,0.41257358,0.12374394,0.56247245,0.48399178,0.45878202
CORE02,CORE03,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.93422424,0.02907156,0.207654,0.49833404,0.52353754
CORE02,CORE03,HALLMARK_SPERMATOGENESIS,1.25208455,0.00718945,0.15717333,-0.12308314,-0.18800769
CORE02,CORE03,HALLMARK_TGF_BETA_SIGNALING,0.06955105,0.34622979,0.78688589,0.46135019,0.44323744
CORE02,CORE03,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.63417775,0.17527214,0.62597193,0.4061412,0.42170436
CORE02,CORE03,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07465913,0.69612599,0.91298674,0.42571327,0.41910792
CORE02,CORE03,HALLMARK_UV_RESPONSE_DN,0.40281203,0.2802444,0.78688589,0.24103666,0.21941103
CORE02,CORE03,HALLMARK_UV_RESPONSE_UP,-0.48764621,0.47634772,0.8360382,0.4014207,0.39988914
CORE02,CORE03,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.22427157,0.47634772,0.8360382,0.13894937,0.1000924
CORE02,CORE03,HALLMARK_XENOBIOTIC_METABOLISM,-0.7482159,0.08488165,0.4676241,0.3260372,0.35030463
CORE02,CORE04,HALLMARK_ADIPOGENESIS,-0.3670916,0.57803105,0.88384163,0.47707024,0.47931537
CORE02,CORE04,HALLMARK_ALLOGRAFT_REJECTION,-0.24540232,0.61868914,0.88384163,0.21256586,0.23311513
CORE02,CORE04,HALLMARK_ANDROGEN_RESPONSE,-0.07295288,1.0,1.0,0.39752623,0.40770253
CORE02,CORE04,HALLMARK_ANGIOGENESIS,0.04873172,0.57803105,0.88384163,0.40978665,0.37918575
CORE02,CORE04,HALLMARK_APICAL_JUNCTION,0.05224488,0.88361746,0.98179718,0.27587548,0.26049825
CORE02,CORE04,HALLMARK_APICAL_SURFACE,0.32420122,0.30550709,0.84863081,0.09148766,0.06124129
CORE02,CORE04,HALLMARK_APOPTOSIS,-0.02999665,0.74741707,0.95822701,0.44583644,0.41164059
CORE02,CORE04,HALLMARK_BILE_ACID_METABOLISM,-0.61324459,0.10734654,0.564183,0.17728649,0.20545425
CORE02,CORE04,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.50240419,0.16881572,0.64929123,0.31887702,0.33227281
CORE02,CORE04,HALLMARK_COAGULATION,-0.28666671,0.74741707,0.95822701,0.34975737,0.36423952
CORE02,CORE04,HALLMARK_COMPLEMENT,-0.24544461,0.57803105,0.88384163,0.28538421,0.28342283
CORE02,CORE04,HALLMARK_DNA_REPAIR,-0.29359475,0.36409643,0.86689626,0.30431801,0.31642627
CORE02,CORE04,HALLMARK_E2F_TARGETS,0.07601478,0.61868914,0.88384163,0.09578689,0.10399024
CORE02,CORE04,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.00650474,0.7921706,0.96606171,0.31100926,0.35816455
CORE02,CORE04,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.73540376,0.09515918,0.564183,0.21458853,0.23900426
CORE02,CORE04,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.14539201,0.74741707,0.95822701,0.24872287,0.24767563
CORE02,CORE04,HALLMARK_FATTY_ACID_METABOLISM,-0.357917,0.61868914,0.88384163,0.4381949,0.43053901
CORE02,CORE04,HALLMARK_G2M_CHECKPOINT,0.44850188,0.36409643,0.86689626,0.09701746,0.08789383
CORE02,CORE04,HALLMARK_GLYCOLYSIS,-0.81880117,0.05703987,0.564183,0.38177839,0.40108858
CORE02,CORE04,HALLMARK_HEDGEHOG_SIGNALING,0.21995387,0.50071126,0.88384163,0.12642481,0.09766426
CORE02,CORE04,HALLMARK_HEME_METABOLISM,-0.00455497,0.7921706,0.96606171,0.31831743,0.31447646
CORE02,CORE04,HALLMARK_HYPOXIA,-0.67801009,0.13540392,0.564183,0.43600559,0.45743664
CORE02,CORE04,HALLMARK_IL2_STAT5_SIGNALING,-0.19096174,0.97664367,0.99657517,0.27406719,0.24725389
CORE02,CORE04,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.33508179,0.50071126,0.88384163,0.2910373,0.29587366
CORE02,CORE04,HALLMARK_INFLAMMATORY_RESPONSE,-0.38188801,0.61868914,0.88384163,0.20167585,0.17806812
CORE02,CORE04,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.47470489,0.46421431,0.88384163,0.38685436,0.40841079
CORE02,CORE04,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.45257945,0.50071126,0.88384163,0.32790653,0.34481179
CORE02,CORE04,HALLMARK_KRAS_SIGNALING_DN,0.17919521,0.61868914,0.88384163,-0.15956717,-0.15969036
CORE02,CORE04,HALLMARK_KRAS_SIGNALING_UP,-0.0358107,0.88361746,0.98179718,0.19105773,0.15481632
CORE02,CORE04,HALLMARK_MITOTIC_SPINDLE,0.53314548,0.20806245,0.65019516,0.17206186,0.16223541
CORE02,CORE04,HALLMARK_MTORC1_SIGNALING,-0.49053804,0.33397359,0.86689626,0.43396545,0.4383936
CORE02,CORE04,HALLMARK_MYC_TARGETS_V1,-0.35156277,0.12073854,0.564183,0.56314995,0.57696269
CORE02,CORE04,HALLMARK_MYC_TARGETS_V2,-0.58127507,0.04337165,0.564183,0.221108,0.26096469
CORE02,CORE04,HALLMARK_MYOGENESIS,0.02910915,0.97664367,0.99657517,0.22681455,0.22382017
CORE02,CORE04,HALLMARK_NOTCH_SIGNALING,-0.35597766,0.74741707,0.95822701,0.28966303,0.29701603
CORE02,CORE04,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1113773,0.93001099,0.98937339,0.58754132,0.59306589
CORE02,CORE04,HALLMARK_P53_PATHWAY,-0.56254247,0.27869788,0.81969965,0.37905325,0.38408347
CORE02,CORE04,HALLMARK_PANCREAS_BETA_CELLS,-2.33680796,0.0001589,0.007945,0.23669056,0.36151484
CORE02,CORE04,HALLMARK_PEROXISOME,-0.7464331,0.08410606,0.564183,0.35750931,0.38292436
CORE02,CORE04,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.17822554,0.88361746,0.98179718,0.32242713,0.32476009
CORE02,CORE04,HALLMARK_PROTEIN_SECRETION,0.16813379,0.20806245,0.65019516,0.48399178,0.46118914
CORE02,CORE04,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.76941427,0.13540392,0.564183,0.49833404,0.52030872
CORE02,CORE04,HALLMARK_SPERMATOGENESIS,0.88433935,0.10734654,0.564183,-0.12308314,-0.16675725
CORE02,CORE04,HALLMARK_TGF_BETA_SIGNALING,-0.16810379,0.83761977,0.98179718,0.46135019,0.45241627
CORE02,CORE04,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.52193485,0.53867555,0.88384163,0.4061412,0.39248844
CORE02,CORE04,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.47813992,0.09515918,0.564183,0.42571327,0.43634956
CORE02,CORE04,HALLMARK_UV_RESPONSE_DN,0.35386566,0.20806245,0.65019516,0.24103666,0.2107612
CORE02,CORE04,HALLMARK_UV_RESPONSE_UP,-0.52532472,0.39586289,0.88384163,0.4014207,0.40413904
CORE02,CORE04,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0709938,0.93001099,0.98937339,0.13894937,0.13204927
CORE02,CORE04,HALLMARK_XENOBIOTIC_METABOLISM,-1.28723439,0.00375044,0.093761,0.3260372,0.35971474
CORE02,CORE05,HALLMARK_ADIPOGENESIS,0.22381539,0.29861767,0.58725395,0.47707024,0.44913673
CORE02,CORE05,HALLMARK_ALLOGRAFT_REJECTION,-0.55369594,0.29861767,0.58725395,0.21256586,0.27949201
CORE02,CORE05,HALLMARK_ANDROGEN_RESPONSE,0.18221255,0.63660163,0.70733514,0.39752623,0.394865
CORE02,CORE05,HALLMARK_ANGIOGENESIS,-0.76393703,0.03483238,0.43204277,0.40978665,0.52161497
CORE02,CORE05,HALLMARK_APICAL_JUNCTION,-0.78265194,0.1756175,0.58539167,0.27587548,0.29824182
CORE02,CORE05,HALLMARK_APICAL_SURFACE,-0.38699806,0.27028938,0.58725395,0.09148766,0.10784627
CORE02,CORE05,HALLMARK_APOPTOSIS,-0.40462147,0.39509158,0.59862361,0.44583644,0.44873201
CORE02,CORE05,HALLMARK_BILE_ACID_METABOLISM,0.13417701,0.776814,0.80918125,0.17728649,0.14614076
CORE02,CORE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.46745619,0.29861767,0.58725395,0.31887702,0.3435608
CORE02,CORE05,HALLMARK_COAGULATION,-0.80704048,0.09504941,0.43204277,0.34975737,0.42670521
CORE02,CORE05,HALLMARK_COMPLEMENT,-0.65619267,0.32886221,0.58725395,0.28538421,0.32421193
CORE02,CORE05,HALLMARK_DNA_REPAIR,-0.08050745,0.776814,0.80918125,0.30431801,0.29998799
CORE02,CORE05,HALLMARK_E2F_TARGETS,-0.15103887,0.39509158,0.59862361,0.09578689,0.11856251
CORE02,CORE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.66688058,0.19657242,0.58725395,0.31100926,0.4766832
CORE02,CORE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.25736666,0.59233895,0.70516542,0.21458853,0.22228072
CORE02,CORE05,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.30750728,0.50833157,0.66885733,0.24872287,0.25141223
CORE02,CORE05,HALLMARK_FATTY_ACID_METABOLISM,0.32634895,0.43103254,0.59865631,0.4381949,0.37645159
CORE02,CORE05,HALLMARK_G2M_CHECKPOINT,-0.09267924,0.29861767,0.58725395,0.09701746,0.13076586
CORE02,CORE05,HALLMARK_GLYCOLYSIS,-0.8587084,0.07260094,0.43204277,0.38177839,0.40512559
CORE02,CORE05,HALLMARK_HEDGEHOG_SIGNALING,-1.0048102,0.02975807,0.43204277,0.12642481,0.1580982
CORE02,CORE05,HALLMARK_HEME_METABOLISM,0.40885487,0.24386098,0.58725395,0.31831743,0.30098859
CORE02,CORE05,HALLMARK_HYPOXIA,-0.9489508,0.06312283,0.43204277,0.43600559,0.48476326
CORE02,CORE05,HALLMARK_IL2_STAT5_SIGNALING,-0.62822589,0.32886221,0.58725395,0.27406719,0.29733367
CORE02,CORE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.66040604,0.27028938,0.58725395,0.2910373,0.35346612
CORE02,CORE05,HALLMARK_INFLAMMATORY_RESPONSE,-0.61619813,0.1756175,0.58539167,0.20167585,0.23765216
CORE02,CORE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.32074557,0.54954388,0.68692985,0.38685436,0.39995729
CORE02,CORE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.46806533,0.43103254,0.59865631,0.32790653,0.34352584
CORE02,CORE05,HALLMARK_KRAS_SIGNALING_DN,-0.42238884,0.32886221,0.58725395,-0.15956717,-0.15024203
CORE02,CORE05,HALLMARK_KRAS_SIGNALING_UP,-0.55839807,0.29861767,0.58725395,0.19105773,0.22698286
CORE02,CORE05,HALLMARK_MITOTIC_SPINDLE,-0.13066291,0.72899145,0.79238201,0.17206186,0.17143591
CORE02,CORE05,HALLMARK_MTORC1_SIGNALING,-0.32531739,0.59233895,0.70516542,0.43396545,0.43382598
CORE02,CORE05,HALLMARK_MYC_TARGETS_V1,-0.18331959,0.54954388,0.68692985,0.56314995,0.56953094
CORE02,CORE05,HALLMARK_MYC_TARGETS_V2,-0.31770412,0.12274468,0.51143617,0.221108,0.26062773
CORE02,CORE05,HALLMARK_MYOGENESIS,-1.15662498,0.02533279,0.43204277,0.22681455,0.28615072
CORE02,CORE05,HALLMARK_NOTCH_SIGNALING,-0.82596247,0.08321355,0.43204277,0.28966303,0.32868452
CORE02,CORE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.53258795,0.39509158,0.59862361,0.58754132,0.56074294
CORE02,CORE05,HALLMARK_P53_PATHWAY,-0.34732869,0.39509158,0.59862361,0.37905325,0.38891703
CORE02,CORE05,HALLMARK_PANCREAS_BETA_CELLS,-0.15698993,0.92471904,0.92471904,0.23669056,0.23165937
CORE02,CORE05,HALLMARK_PEROXISOME,0.23824767,0.50833157,0.66885733,0.35750931,0.34336548
CORE02,CORE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.21146067,0.63660163,0.70733514,0.32242713,0.32114896
CORE02,CORE05,HALLMARK_PROTEIN_SECRETION,0.55950502,0.08321355,0.43204277,0.48399178,0.45186517
CORE02,CORE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.54708163,0.36102477,0.59862361,0.49833404,0.51026405
CORE02,CORE05,HALLMARK_SPERMATOGENESIS,0.76097555,0.15637572,0.58539167,-0.12308314,-0.17196404
CORE02,CORE05,HALLMARK_TGF_BETA_SIGNALING,-0.4211395,0.43103254,0.59865631,0.46135019,0.4744424
CORE02,CORE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.75992018,0.07260094,0.43204277,0.4061412,0.46253232
CORE02,CORE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.43484071,0.21930265,0.58725395,0.42571327,0.44811703
CORE02,CORE05,HALLMARK_UV_RESPONSE_DN,-0.21990063,0.82549791,0.84234481,0.24103666,0.25204558
CORE02,CORE05,HALLMARK_UV_RESPONSE_UP,-0.78477296,0.0406279,0.43204277,0.4014207,0.41829283
CORE02,CORE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.80077808,0.09504941,0.43204277,0.13894937,0.20573127
CORE02,CORE05,HALLMARK_XENOBIOTIC_METABOLISM,-0.29390733,0.63660163,0.70733514,0.3260372,0.34514235
CORE02,CORE06,HALLMARK_ADIPOGENESIS,-0.05546266,0.89318885,0.99243206,0.47707024,0.47727809
CORE02,CORE06,HALLMARK_ALLOGRAFT_REJECTION,-0.30708645,0.62160303,0.97977788,0.21256586,0.23301483
CORE02,CORE06,HALLMARK_ANDROGEN_RESPONSE,-0.27536927,0.68679051,0.97977788,0.39752623,0.3989328
CORE02,CORE06,HALLMARK_ANGIOGENESIS,-1.03196572,0.05572755,0.66756969,0.40978665,0.50431372
CORE02,CORE06,HALLMARK_APICAL_JUNCTION,-0.75670739,0.18593051,0.92965255,0.27587548,0.31679952
CORE02,CORE06,HALLMARK_APICAL_SURFACE,-0.20280237,0.499828,0.97977788,0.09148766,0.10156894
CORE02,CORE06,HALLMARK_APOPTOSIS,-0.07852812,0.55933953,0.97977788,0.44583644,0.43546337
CORE02,CORE06,HALLMARK_BILE_ACID_METABOLISM,-0.21000164,0.75386997,0.97977788,0.17728649,0.20066057
CORE02,CORE06,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09102677,0.89318885,0.99243206,0.31887702,0.33238303
CORE02,CORE06,HALLMARK_COAGULATION,-0.58460206,0.62160303,0.97977788,0.34975737,0.37843402
CORE02,CORE06,HALLMARK_COMPLEMENT,-0.46866545,0.82301342,0.97977788,0.28538421,0.30985584
CORE02,CORE06,HALLMARK_DNA_REPAIR,0.41184574,0.55933953,0.97977788,0.30431801,0.29167323
CORE02,CORE06,HALLMARK_E2F_TARGETS,0.32637007,1.0,1.0,0.09578689,0.08409052
CORE02,CORE06,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.46124274,0.68679051,0.97977788,0.31100926,0.43070705
CORE02,CORE06,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.56676348,0.25662195,0.97977788,0.21458853,0.23168493
CORE02,CORE06,HALLMARK_ESTROGEN_RESPONSE_LATE,0.2188278,0.68679051,0.97977788,0.24872287,0.24123881
CORE02,CORE06,HALLMARK_FATTY_ACID_METABOLISM,0.28776922,0.499828,0.97977788,0.4381949,0.39752276
CORE02,CORE06,HALLMARK_G2M_CHECKPOINT,0.53183678,0.55933953,0.97977788,0.09701746,0.08852335
CORE02,CORE06,HALLMARK_GLYCOLYSIS,-0.45587513,0.62160303,0.97977788,0.38177839,0.3838621
CORE02,CORE06,HALLMARK_HEDGEHOG_SIGNALING,-1.17750135,0.03388373,0.66756969,0.12642481,0.15859383
CORE02,CORE06,HALLMARK_HEME_METABOLISM,0.04902988,0.82301342,0.97977788,0.31831743,0.31776803
CORE02,CORE06,HALLMARK_HYPOXIA,-0.739843,0.15600275,0.86668194,0.43600559,0.46839144
CORE02,CORE06,HALLMARK_IL2_STAT5_SIGNALING,-0.59542001,0.62160303,0.97977788,0.27406719,0.28534991
CORE02,CORE06,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.51903009,0.62160303,0.97977788,0.2910373,0.3267475
CORE02,CORE06,HALLMARK_INFLAMMATORY_RESPONSE,-0.50136545,0.55933953,0.97977788,0.20167585,0.21174066
CORE02,CORE06,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.11394591,0.96439628,1.0,0.38685436,0.39268654
CORE02,CORE06,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.32687921,0.82301342,0.97977788,0.32790653,0.34803374
CORE02,CORE06,HALLMARK_KRAS_SIGNALING_DN,0.36207735,0.0870313,0.66756969,-0.15956717,-0.17198641
CORE02,CORE06,HALLMARK_KRAS_SIGNALING_UP,-0.4257656,0.62160303,0.97977788,0.19105773,0.21473294
CORE02,CORE06,HALLMARK_MITOTIC_SPINDLE,-0.35493313,0.499828,0.97977788,0.17206186,0.19044509
CORE02,CORE06,HALLMARK_MTORC1_SIGNALING,0.18442552,0.68679051,0.97977788,0.43396545,0.43453632
CORE02,CORE06,HALLMARK_MYC_TARGETS_V1,0.19837334,1.0,1.0,0.56314995,0.56168651
CORE02,CORE06,HALLMARK_MYC_TARGETS_V2,0.34561403,0.39129687,0.97977788,0.221108,0.19458243
CORE02,CORE06,HALLMARK_MYOGENESIS,-1.19085197,0.04368765,0.66756969,0.22681455,0.26883409
CORE02,CORE06,HALLMARK_NOTCH_SIGNALING,-0.88375253,0.10681115,0.66756969,0.28966303,0.32834017
CORE02,CORE06,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.56546388,0.34262126,0.97977788,0.58754132,0.56067521
CORE02,CORE06,HALLMARK_P53_PATHWAY,-0.32740292,0.82301342,0.97977788,0.37905325,0.37153109
CORE02,CORE06,HALLMARK_PANCREAS_BETA_CELLS,-0.4508479,0.34262126,0.97977788,0.23669056,0.26922479
CORE02,CORE06,HALLMARK_PEROXISOME,-0.00060944,0.89318885,0.99243206,0.35750931,0.35318485
CORE02,CORE06,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.35444516,0.499828,0.97977788,0.32242713,0.32952029
CORE02,CORE06,HALLMARK_PROTEIN_SECRETION,0.13759364,0.55933953,0.97977788,0.48399178,0.455106
CORE02,CORE06,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.1040393,0.96439628,1.0,0.49833404,0.50595875
CORE02,CORE06,HALLMARK_SPERMATOGENESIS,0.99383065,0.10681115,0.66756969,-0.12308314,-0.19088099
CORE02,CORE06,HALLMARK_TGF_BETA_SIGNALING,-0.66814689,0.0870313,0.66756969,0.46135019,0.49036397
CORE02,CORE06,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.45399163,1.0,1.0,0.4061412,0.40562333
CORE02,CORE06,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04473754,0.82301342,0.97977788,0.42571327,0.43530897
CORE02,CORE06,HALLMARK_UV_RESPONSE_DN,-0.5359884,0.34262126,0.97977788,0.24103666,0.26130912
