core_a,core_b,feature,fisher_p,q_value,odds_ratio,ci_low,ci_high,core_a_frequency,core_b_frequency,frequency_difference
CORE03,CORE04,mutation::VHL,0.2137569,0.7837753,0.27017544,0.05204218,1.40260784,0.35714285714285715,0.7,-0.3428571428571428
CORE03,CORE05,mutation::ARID1A,1.0,1.0,0.62962963,0.05596168,7.08401723,0.07142857142857142,0.1111111111111111,-0.03968253968253968
CORE03,CORE05,mutation::ATM,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::BAP1,0.00942253,0.10434783,13.22222222,1.68974324,103.46374322,0.7142857142857143,0.1111111111111111,0.6031746031746033
CORE03,CORE05,mutation::CDKN2A,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::DST,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::ELOC,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::FLG,0.53754941,1.0,0.33333333,0.03648113,3.04571459,0.07142857142857142,0.2222222222222222,-0.15079365079365079
CORE03,CORE05,mutation::KDM5C,1.0,1.0,2.11111111,0.07735687,57.61337092,0.07142857142857142,0.0,0.07142857142857142
CORE03,CORE05,mutation::KMT2C,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::LYST,1.0,1.0,2.11111111,0.07735687,57.61337092,0.07142857142857142,0.0,0.07142857142857142
CORE03,CORE05,mutation::MTOR,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::MUC16,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::PBRM1,0.01422925,0.10434783,0.04214559,0.00193262,0.91909155,0.0,0.4444444444444444,-0.4444444444444444
CORE03,CORE05,mutation::PIK3CA,0.04743083,0.26086957,0.06403941,0.00287251,1.42768668,0.0,0.3333333333333333,-0.3333333333333333
CORE03,CORE05,mutation::PTEN,0.01422925,0.10434783,0.04214559,0.00193262,0.91909155,0.0,0.4444444444444444,-0.4444444444444444
CORE03,CORE05,mutation::SETD2,0.39130435,1.0,0.1954023,0.0071299,5.3552057,0.0,0.1111111111111111,-0.1111111111111111
CORE03,CORE05,mutation::SPTA1,0.25296443,0.92753624,5.7826087,0.26435293,126.49212286,0.21428571428571427,0.0,0.21428571428571427
CORE03,CORE05,mutation::TP53,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::TSC1,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::TSC2,1.0,1.0,0.65517241,0.01194648,35.93117382,0.0,0.0,0.0
CORE03,CORE05,mutation::TTN,0.61056792,1.0,2.42857143,0.310361,19.00354467,0.2857142857142857,0.1111111111111111,0.1746031746031746
CORE03,CORE05,mutation::VHL,0.2137569,0.92753624,0.31174089,0.05863923,1.6572929,0.35714285714285715,0.6666666666666666,-0.3095238095238095
CORE03,CORE06,mutation::ARID1A,1.0,1.0,1.22222222,0.04285016,34.8616506,0.07142857142857142,0.0,0.07142857142857142
CORE03,CORE06,mutation::ATM,0.01031992,0.07946334,0.02463054,0.00095211,0.63717473,0.0,0.6,-0.6
CORE03,CORE06,mutation::BAP1,0.01083591,0.07946334,25.66666667,1.15790027,568.9417277,0.7142857142857143,0.0,0.7142857142857143
CORE03,CORE06,mutation::CDKN2A,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::DST,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::ELOC,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::FLG,1.0,1.0,1.22222222,0.04285016,34.8616506,0.07142857142857142,0.0,0.07142857142857142
CORE03,CORE06,mutation::KDM5C,0.46783626,1.0,0.33333333,0.02730492,4.06927107,0.07142857142857142,0.2,-0.1285714285714286
CORE03,CORE06,mutation::KMT2C,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::LYST,0.46783626,1.0,0.33333333,0.02730492,4.06927107,0.07142857142857142,0.2,-0.1285714285714286
CORE03,CORE06,mutation::MTOR,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::MUC16,0.26315789,0.82706765,0.10344828,0.00355439,3.01079927,0.0,0.2,-0.2
CORE03,CORE06,mutation::PBRM1,0.00128999,0.02837978,0.01149425,0.00039493,0.33453325,0.0,0.8,-0.8
CORE03,CORE06,mutation::PIK3CA,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::PTEN,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::SETD2,0.26315789,0.82706765,0.10344828,0.00355439,3.01079927,0.0,0.2,-0.2
CORE03,CORE06,mutation::SPTA1,0.53044376,1.0,3.34782609,0.14597623,76.77920945,0.21428571428571427,0.0,0.21428571428571427
CORE03,CORE06,mutation::TP53,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::TSC1,0.26315789,0.82706765,0.10344828,0.00355439,3.01079927,0.0,0.2,-0.2
CORE03,CORE06,mutation::TSC2,1.0,1.0,0.37931034,0.00666812,21.57673143,0.0,0.0,0.0
CORE03,CORE06,mutation::TTN,0.53044376,1.0,4.71428571,0.21267556,104.49950101,0.2857142857142857,0.0,0.2857142857142857
CORE03,CORE06,mutation::VHL,0.14086687,0.77476778,0.19298246,0.02303772,1.61657605,0.35714285714285715,0.8,-0.4428571428571429
CORE04,CORE05,mutation::ARID1A,0.47368421,1.0,0.26984127,0.00969744,7.508608,0.0,0.1111111111111111,-0.1111111111111111
CORE04,CORE05,mutation::ATM,1.0,1.0,0.9047619,0.01629124,50.24750678,0.0,0.0,0.0
CORE04,CORE05,mutation::BAP1,1.0,1.0,0.89473684,0.07759008,10.31773633,0.1,0.1111111111111111,-0.0111111111111111
CORE04,CORE05,mutation::CDKN2A,1.0,1.0,0.9047619,0.01629124,50.24750678,0.0,0.0,0.0
CORE04,CORE05,mutation::DST,0.08668731,0.47678021,13.15384615,0.60006014,288.34387805,0.4,0.0,0.4
CORE04,CORE05,mutation::ELOC,1.0,1.0,0.9047619,0.01629124,50.24750678,0.0,0.0,0.0
CORE04,CORE05,mutation::FLG,0.21052632,0.77192984,0.14285714,0.00595435,3.42743547,0.0,0.2222222222222222,-0.2222222222222222
CORE04,CORE05,mutation::KDM5C,1.0,1.0,0.9047619,0.01629124,50.24750678,0.0,0.0,0.0
CORE04,CORE05,mutation::KMT2C,1.0,1.0,3.0,0.10795977,83.36438854,0.1,0.0,0.1
CORE04,CORE05,mutation::LYST,1.0,1.0,0.9047619,0.01629124,50.24750678,0.0,0.0,0.0
CORE04,CORE05,mutation::MTOR,0.21052632,0.77192984,8.86666667,0.39385805,199.60941964,0.3,0.0,0.3
CORE04,CORE05,mutation::MUC16,1.0,1.0,3.0,0.10795977,83.36438854,0.1,0.0,0.1
CORE04,CORE05,mutation::PBRM1,0.01083591,0.23839002,25.66666667,1.15790027,568.9417277,1.0,0.4444444444444444,0.5555555555555556
CORE04,CORE05,mutation::PIK3CA,0.08668731,0.47678021,0.08843537,0.003903,2.00379463,0.0,0.3333333333333333,-0.3333333333333333
CORE04,CORE05,mutation::PTEN,0.03250774,0.35758514,0.05820106,0.00262562,1.2901173,0.0,0.4444444444444444,-0.4444444444444444
CORE04,CORE05,mutation::SETD2,0.47368421,1.0,0.26984127,0.00969744,7.508608,0.0,0.1111111111111111,-0.1111111111111111
CORE04,CORE05,mutation::SPTA1,1.0,1.0,3.0,0.10795977,83.36438854,0.1,0.0,0.1
CORE04,CORE05,mutation::TP53,1.0,1.0,0.9047619,0.01629124,50.24750678,0.0,0.0,0.0
CORE04,CORE05,mutation::TSC1,1.0,1.0,0.9047619,0.01629124,50.24750678,0.0,0.0,0.0
CORE04,CORE05,mutation::TSC2,1.0,1.0,0.9047619,0.01629124,50.24750678,0.0,0.0,0.0
CORE04,CORE05,mutation::TTN,0.47368421,1.0,0.26984127,0.00969744,7.508608,0.0,0.1111111111111111,-0.1111111111111111
CORE04,CORE05,mutation::VHL,1.0,1.0,1.15384615,0.1876725,7.09406503,0.7,0.6666666666666666,0.033333333333333326
CORE04,CORE06,mutation::ARID1A,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::ATM,0.02197802,0.48351644,0.03401361,0.00129463,0.89363142,0.0,0.6,-0.6
CORE04,CORE06,mutation::BAP1,1.0,1.0,1.73684211,0.05981614,50.43155069,0.1,0.0,0.1
CORE04,CORE06,mutation::CDKN2A,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::DST,0.23076923,1.0,7.61538462,0.33136501,175.01571014,0.4,0.0,0.4
CORE04,CORE06,mutation::ELOC,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::FLG,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::KDM5C,0.33333333,1.0,0.14285714,0.00483566,4.22034348,0.0,0.2,-0.2
CORE04,CORE06,mutation::KMT2C,1.0,1.0,1.73684211,0.05981614,50.43155069,0.1,0.0,0.1
CORE04,CORE06,mutation::LYST,0.33333333,1.0,0.14285714,0.00483566,4.22034348,0.0,0.2,-0.2
CORE04,CORE06,mutation::MTOR,0.50549451,1.0,5.13333333,0.21758276,121.10844965,0.3,0.0,0.3
CORE04,CORE06,mutation::MUC16,1.0,1.0,0.47368421,0.03788802,5.92210291,0.1,0.2,-0.1
CORE04,CORE06,mutation::PBRM1,0.33333333,1.0,7.0,0.23694754,206.79683059,1.0,0.8,0.19999999999999996
CORE04,CORE06,mutation::PIK3CA,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::PTEN,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::SETD2,0.33333333,1.0,0.14285714,0.00483566,4.22034348,0.0,0.2,-0.2
CORE04,CORE06,mutation::SPTA1,1.0,1.0,1.73684211,0.05981614,50.43155069,0.1,0.0,0.1
CORE04,CORE06,mutation::TP53,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::TSC1,0.33333333,1.0,0.14285714,0.00483566,4.22034348,0.0,0.2,-0.2
CORE04,CORE06,mutation::TSC2,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::TTN,1.0,1.0,0.52380952,0.00909426,30.17029046,0.0,0.0,0.0
CORE04,CORE06,mutation::VHL,1.0,1.0,0.71428571,0.07592363,6.71996388,0.7,0.8,-0.10000000000000009
CORE05,CORE06,mutation::ARID1A,1.0,1.0,1.94117647,0.0663834,56.76368268,0.1111111111111111,0.0,0.1111111111111111
CORE05,CORE06,mutation::ATM,0.02747253,0.60439566,0.03759398,0.00142251,0.99352869,0.0,0.6,-0.6
CORE05,CORE06,mutation::BAP1,1.0,1.0,1.94117647,0.0663834,56.76368268,0.1111111111111111,0.0,0.1111111111111111
CORE05,CORE06,mutation::CDKN2A,1.0,1.0,0.57894737,0.01000394,33.50480542,0.0,0.0,0.0
CORE05,CORE06,mutation::DST,1.0,1.0,0.57894737,0.01000394,33.50480542,0.0,0.0,0.0
CORE05,CORE06,mutation::ELOC,1.0,1.0,0.57894737,0.01000394,33.50480542,0.0,0.0,0.0
CORE05,CORE06,mutation::FLG,0.50549451,1.0,3.66666667,0.14509748,92.65801713,0.2222222222222222,0.0,0.2222222222222222
CORE05,CORE06,mutation::KDM5C,0.35714286,0.98214287,0.15789474,0.0053144,4.6911722,0.0,0.2,-0.2
CORE05,CORE06,mutation::KMT2C,1.0,1.0,0.57894737,0.01000394,33.50480542,0.0,0.0,0.0
CORE05,CORE06,mutation::LYST,0.35714286,0.98214287,0.15789474,0.0053144,4.6911722,0.0,0.2,-0.2
CORE05,CORE06,mutation::MTOR,1.0,1.0,0.57894737,0.01000394,33.50480542,0.0,0.0,0.0
CORE05,CORE06,mutation::MUC16,0.35714286,0.98214287,0.15789474,0.0053144,4.6911722,0.0,0.2,-0.2
CORE05,CORE06,mutation::PBRM1,0.3006993,0.98214287,0.27272727,0.02936531,2.53292604,0.4444444444444444,0.8,-0.3555555555555556
CORE05,CORE06,mutation::PIK3CA,0.25824176,0.98214287,5.92307692,0.2479531,141.48982275,0.3333333333333333,0.0,0.3333333333333333
CORE05,CORE06,mutation::PTEN,0.22077922,0.98214287,9.0,0.38497611,210.40266897,0.4444444444444444,0.0,0.4444444444444444
CORE05,CORE06,mutation::SETD2,1.0,1.0,0.52941176,0.04194926,6.68132931,0.1111111111111111,0.2,-0.0888888888888889
CORE05,CORE06,mutation::SPTA1,1.0,1.0,0.57894737,0.01000394,33.50480542,0.0,0.0,0.0
CORE05,CORE06,mutation::TP53,1.0,1.0,0.57894737,0.01000394,33.50480542,0.0,0.0,0.0
CORE05,CORE06,mutation::TSC1,0.35714286,0.98214287,0.15789474,0.0053144,4.6911722,0.0,0.2,-0.2
CORE05,CORE06,mutation::TSC2,1.0,1.0,0.57894737,0.01000394,33.50480542,0.0,0.0,0.0
CORE05,CORE06,mutation::TTN,1.0,1.0,1.94117647,0.0663834,56.76368268,0.1111111111111111,0.0,0.1111111111111111
CORE05,CORE06,mutation::VHL,1.0,1.0,0.61904762,0.0646584,5.92683944,0.6666666666666666,0.8,-0.13333333333333341
