core_id,pathway,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,direction,p_value,q_value,available_n_core,available_n_rest
CORE04,HALLMARK_INFLAMMATORY_RESPONSE,10,93,0.17806812,0.20838936,0.18869235,0.19461414,-0.07159123,down,0.70076844,0.82446599,10,93
CORE04,HALLMARK_INTERFERON_ALPHA_RESPONSE,10,93,0.40841079,0.41560639,0.42281102,0.41742872,0.06988397,up,0.89807423,0.95539812,10,93
CORE04,HALLMARK_INTERFERON_GAMMA_RESPONSE,10,93,0.34481179,0.36052977,0.35755522,0.35771092,-0.00194507,down,0.75936648,0.84374053,10,93
CORE04,HALLMARK_KRAS_SIGNALING_DN,10,93,-0.15969036,-0.15476642,-0.16709846,-0.15253325,-0.49616527,down,0.15555598,0.32407496,10,93
CORE04,HALLMARK_KRAS_SIGNALING_UP,10,93,0.15481632,0.20881186,0.17725673,0.199098,-0.40722255,down,0.2142516,0.4285032,10,93
CORE04,HALLMARK_MITOTIC_SPINDLE,10,93,0.16223541,0.181793,0.15191447,0.17770602,-0.67435425,down,0.04930192,0.16433973,10,93
CORE04,HALLMARK_MTORC1_SIGNALING,10,93,0.4383936,0.42661826,0.44689206,0.42534348,0.64194477,up,0.03479176,0.14900396,10,93
CORE04,HALLMARK_MYC_TARGETS_V1,10,93,0.57696269,0.55980456,0.57433982,0.56032102,0.56855876,up,0.03384509,0.14900396,10,93
CORE04,HALLMARK_MYC_TARGETS_V2,10,93,0.26096469,0.21665102,0.27054626,0.22973437,0.75981717,up,0.0069106,0.127285,10,93
CORE04,HALLMARK_MYOGENESIS,10,93,0.22382017,0.26412162,0.22950279,0.25667724,-0.69374411,down,0.01793474,0.14900396,10,93
CORE04,HALLMARK_NOTCH_SIGNALING,10,93,0.29701603,0.32399736,0.29619931,0.31423338,-0.38637217,down,0.04556646,0.16273736,10,93
CORE04,HALLMARK_OXIDATIVE_PHOSPHORYLATION,10,93,0.59306589,0.5744714,0.59768627,0.57695596,0.43526207,up,0.1370123,0.29785283,10,93
CORE04,HALLMARK_P53_PATHWAY,10,93,0.38408347,0.37701017,0.38449688,0.37527135,0.33607568,up,0.30811453,0.49695892,10,93
CORE04,HALLMARK_PANCREAS_BETA_CELLS,10,93,0.36151484,0.24531526,0.37103936,0.25042067,1.30309173,up,0.00020341,0.0101705,10,93
CORE04,HALLMARK_PEROXISOME,10,93,0.38292436,0.35204745,0.37685362,0.34802435,0.84711434,up,0.01319919,0.14900396,10,93
CORE04,HALLMARK_PI3K_AKT_MTOR_SIGNALING,10,93,0.32476009,0.3205385,0.32472851,0.32067956,0.18824868,up,0.60449516,0.73718922,10,93
CORE04,HALLMARK_PROTEIN_SECRETION,10,93,0.46118914,0.46424308,0.46467656,0.45261457,0.2141795,up,0.97778448,0.97778448,10,93
CORE04,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,10,93,0.52030872,0.51104884,0.51958084,0.50888403,0.42082563,up,0.32974298,0.50803053,10,93
CORE04,HALLMARK_SPERMATOGENESIS,10,93,-0.16675725,-0.17554766,-0.16772088,-0.16495327,-0.07499114,down,0.70904075,0.82446599,10,93
CORE04,HALLMARK_TGF_BETA_SIGNALING,10,93,0.45241627,0.48065398,0.45752804,0.46815789,-0.19045685,down,0.25823495,0.44523267,10,93
CORE04,HALLMARK_TNFA_SIGNALING_VIA_NFKB,10,93,0.39248844,0.4080372,0.40197232,0.39434645,0.10346956,up,0.92457019,0.96151288,10,93
CORE04,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,10,93,0.43634956,0.42220636,0.44265278,0.42577855,0.5261194,up,0.07563171,0.23634909,10,93
CORE04,HALLMARK_UV_RESPONSE_DN,10,93,0.2107612,0.24696161,0.21153948,0.24099283,-0.54373141,down,0.03987122,0.15335085,10,93
CORE04,HALLMARK_UV_RESPONSE_UP,10,93,0.40413904,0.40114459,0.40563772,0.40158202,0.21724827,up,0.45886318,0.62008538,10,93
CORE04,HALLMARK_WNT_BETA_CATENIN_SIGNALING,10,93,0.13204927,0.16051216,0.13351277,0.15733179,-0.39747502,down,0.12022225,0.28552282,10,93
CORE04,HALLMARK_XENOBIOTIC_METABOLISM,10,93,0.35971474,0.33815059,0.36486056,0.3325728,0.82234992,up,0.0076371,0.127285,10,93
CORE05,HALLMARK_ADIPOGENESIS,9,94,0.44913673,0.47267813,0.4574473,0.46694737,-0.28930982,down,0.25000519,0.56819361,9,94
CORE05,HALLMARK_ALLOGRAFT_REJECTION,9,94,0.27949201,0.23071042,0.26732281,0.24314086,0.24065503,up,0.39716538,0.62057091,9,94
CORE05,HALLMARK_ANDROGEN_RESPONSE,9,94,0.394865,0.40485774,0.3904241,0.39754372,-0.13418013,down,0.53210088,0.68218062,9,94
CORE05,HALLMARK_ANGIOGENESIS,9,94,0.52161497,0.46081652,0.48508715,0.45386512,0.37842896,up,0.24051767,0.56819361,9,94
CORE05,HALLMARK_APICAL_JUNCTION,9,94,0.29824182,0.29321213,0.30470773,0.28720249,0.4331884,up,0.25000519,0.56819361,9,94
CORE05,HALLMARK_APICAL_SURFACE,9,94,0.10784627,0.08498376,0.09976536,0.08204011,0.36899795,up,0.21791674,0.56819361,9,94
CORE05,HALLMARK_APOPTOSIS,9,94,0.44873201,0.43862872,0.44367602,0.43498435,0.23994852,up,0.35926535,0.62057091,9,94
CORE05,HALLMARK_BILE_ACID_METABOLISM,9,94,0.14614076,0.17730295,0.15701132,0.17060022,-0.2576454,down,0.58709374,0.71596798,9,94
CORE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,9,94,0.3435608,0.31968424,0.34090705,0.32013563,0.72934899,up,0.04274145,0.390832,9,94
CORE05,HALLMARK_COAGULATION,9,94,0.42670521,0.37604946,0.40000797,0.36763193,0.67727706,up,0.04908703,0.390832,9,94
CORE05,HALLMARK_COMPLEMENT,9,94,0.32421193,0.31261248,0.31722178,0.30226647,0.29673167,up,0.3294816,0.62057091,9,94
CORE05,HALLMARK_DNA_REPAIR,9,94,0.29998799,0.29837683,0.3058199,0.2998344,0.22121835,up,0.46544574,0.6564099,9,94
CORE05,HALLMARK_E2F_TARGETS,9,94,0.11856251,0.09687223,0.12310497,0.10559603,0.34166457,up,0.12460491,0.4153497,9,94
CORE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,9,94,0.4766832,0.40267532,0.4484058,0.38925478,0.66543961,up,0.03927792,0.390832,9,94
CORE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,9,94,0.22228072,0.23081318,0.22432493,0.23011216,-0.16750643,down,0.60327597,0.71818568,9,94
CORE05,HALLMARK_ESTROGEN_RESPONSE_LATE,9,94,0.25141223,0.24872287,0.2515938,0.24536048,0.22350811,up,0.65298157,0.7592809,9,94
CORE05,HALLMARK_FATTY_ACID_METABOLISM,9,94,0.37645159,0.41276328,0.39296272,0.41060389,-0.35739865,down,0.23128669,0.56819361,9,94
CORE05,HALLMARK_G2M_CHECKPOINT,9,94,0.13076586,0.09311085,0.12541104,0.10511672,0.41910799,up,0.10831785,0.4153497,9,94
CORE05,HALLMARK_GLYCOLYSIS,9,94,0.40512559,0.39263077,0.4096892,0.38864683,0.56522919,up,0.10831785,0.4153497,9,94
CORE05,HALLMARK_HEDGEHOG_SIGNALING,9,94,0.1580982,0.13193663,0.16206291,0.13084245,0.69725756,up,0.03817769,0.390832,9,94
CORE05,HALLMARK_HEME_METABOLISM,9,94,0.30098859,0.31911323,0.30001459,0.31520085,-0.56116234,down,0.11623738,0.4153497,9,94
CORE05,HALLMARK_HYPOXIA,9,94,0.48476326,0.46039866,0.47999809,0.45161893,0.67892378,up,0.01441886,0.3604715,9,94
CORE05,HALLMARK_IL2_STAT5_SIGNALING,9,94,0.29733367,0.28315956,0.28804991,0.27465558,0.32830221,up,0.41698736,0.63179903,9,94
CORE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,9,94,0.35346612,0.30485382,0.32710902,0.30326034,0.2912083,up,0.31240225,0.62057091,9,94
CORE05,HALLMARK_INFLAMMATORY_RESPONSE,9,94,0.23765216,0.20691582,0.21196081,0.19232331,0.23789797,up,0.44430444,0.65338888,9,94
CORE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,9,94,0.39995729,0.41480476,0.40865284,0.41884155,-0.13235574,down,0.70427745,0.80031528,9,94
CORE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,9,94,0.34352584,0.35998395,0.35949548,0.35752349,0.02463501,up,0.93949026,0.95866353,9,94
CORE05,HALLMARK_KRAS_SIGNALING_DN,9,94,-0.15024203,-0.15516765,-0.14669441,-0.15464178,0.26858125,up,0.52446312,0.68218062,9,94
CORE05,HALLMARK_KRAS_SIGNALING_UP,9,94,0.22698286,0.20593209,0.20959395,0.19576953,0.25654557,up,0.29591675,0.62057091,9,94
CORE05,HALLMARK_MITOTIC_SPINDLE,9,94,0.17143591,0.17864263,0.17663708,0.17506459,0.04030655,up,0.99534096,0.99534096,9,94
CORE05,HALLMARK_MTORC1_SIGNALING,9,94,0.43382598,0.42665748,0.44250461,0.4259928,0.48772892,up,0.14274162,0.44606756,9,94
CORE05,HALLMARK_MYC_TARGETS_V1,9,94,0.56953094,0.55948865,0.57071224,0.56081748,0.39816708,up,0.21358601,0.56819361,9,94
CORE05,HALLMARK_MYC_TARGETS_V2,9,94,0.26062773,0.21851501,0.2583038,0.23134069,0.49435402,up,0.05471648,0.390832,9,94
CORE05,HALLMARK_MYOGENESIS,9,94,0.28615072,0.2605099,0.27964234,0.25158755,0.71575028,up,0.12460491,0.4153497,9,94
CORE05,HALLMARK_NOTCH_SIGNALING,9,94,0.32868452,0.32015126,0.3273081,0.31106303,0.34743704,up,0.38427217,0.62057091,9,94
CORE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,9,94,0.56074294,0.57858302,0.56917771,0.57990604,-0.22382755,down,0.47261513,0.6564099,9,94
CORE05,HALLMARK_P53_PATHWAY,9,94,0.38891703,0.38001108,0.37746161,0.37604309,0.05142198,up,0.54754356,0.68442945,9,94
CORE05,HALLMARK_PANCREAS_BETA_CELLS,9,94,0.23165937,0.25979383,0.23786913,0.26445419,-0.26839699,down,0.37163831,0.62057091,9,94
CORE05,HALLMARK_PEROXISOME,9,94,0.34336548,0.35505731,0.33870141,0.35198391,-0.38056511,down,0.35926535,0.62057091,9,94
CORE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,9,94,0.32114896,0.32007854,0.32564691,0.32063471,0.23317891,up,0.37163831,0.62057091,9,94
CORE05,HALLMARK_PROTEIN_SECRETION,9,94,0.45186517,0.46564993,0.439486,0.45515475,-0.27852885,down,0.39716538,0.62057091,9,94
CORE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,9,94,0.51026405,0.51159364,0.51191492,0.50973179,0.08524012,up,0.86553007,0.94079355,9,94
CORE05,HALLMARK_SPERMATOGENESIS,9,94,-0.17196404,-0.17537587,-0.16560889,-0.16518492,-0.01148506,down,0.85635387,0.94079355,9,94
CORE05,HALLMARK_TGF_BETA_SIGNALING,9,94,0.4744424,0.47956405,0.47357252,0.46650863,0.12644228,up,0.92092577,0.95866353,9,94
CORE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,9,94,0.46253232,0.40672944,0.42866662,0.39187174,0.50413306,up,0.12460491,0.4153497,9,94
CORE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,9,94,0.44811703,0.42388186,0.4425846,0.42596459,0.517441,up,0.09607391,0.4153497,9,94
CORE05,HALLMARK_UV_RESPONSE_DN,9,94,0.25204558,0.24395559,0.24441196,0.23753213,0.12544128,up,0.93949026,0.95866353,9,94
CORE05,HALLMARK_UV_RESPONSE_UP,9,94,0.41829283,0.39990614,0.41304757,0.40091571,0.65987091,up,0.01395833,0.3604715,9,94
CORE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,9,94,0.20573127,0.15513261,0.18853516,0.1518103,0.61793256,up,0.11090882,0.4153497,9,94
CORE05,HALLMARK_XENOBIOTIC_METABOLISM,9,94,0.34514235,0.34265524,0.32474578,0.33675707,-0.29814408,down,0.49448367,0.66822118,9,94
CORE06,HALLMARK_ADIPOGENESIS,5,98,0.47727809,0.47061544,0.46978344,0.46593022,0.11698416,up,0.9466455,0.97805167,5,98
CORE06,HALLMARK_ALLOGRAFT_REJECTION,5,98,0.23301483,0.23311513,0.2362174,0.24571489,-0.09431541,down,0.95849064,0.97805167,5,98
CORE06,HALLMARK_ANDROGEN_RESPONSE,5,98,0.3989328,0.40485774,0.41163418,0.39617097,0.29179819,up,0.64935713,0.97805167,5,98
CORE06,HALLMARK_ANGIOGENESIS,5,98,0.50431372,0.46081652,0.50645639,0.45404922,0.63755513,up,0.15576491,0.97805167,5,98
CORE06,HALLMARK_APICAL_JUNCTION,5,98,0.31679952,0.29501196,0.30478456,0.28791307,0.41604152,up,0.39715976,0.97805167,5,98
CORE06,HALLMARK_APICAL_SURFACE,5,98,0.10156894,0.08498376,0.09076607,0.08322273,0.15626201,up,0.70405706,0.97805167,5,98
CORE06,HALLMARK_APOPTOSIS,5,98,0.43546337,0.4431008,0.42779789,0.43614923,-0.23030236,down,0.31765447,0.97805167,5,98
CORE06,HALLMARK_BILE_ACID_METABOLISM,5,98,0.20066057,0.17550489,0.18058426,0.16884287,0.22227644,up,0.72636253,0.97805167,5,98
CORE06,HALLMARK_CHOLESTEROL_HOMEOSTASIS,5,98,0.33238303,0.32014004,0.32703519,0.32169119,0.18385898,up,0.67104476,0.97805167,5,98
CORE06,HALLMARK_COAGULATION,5,98,0.37843402,0.37846802,0.38328942,0.36980639,0.27743623,up,0.71518156,0.97805167,5,98
CORE06,HALLMARK_COMPLEMENT,5,98,0.30985584,0.31517806,0.30520995,0.30348974,0.03401036,up,0.64935713,0.97805167,5,98
CORE06,HALLMARK_DNA_REPAIR,5,98,0.29167323,0.29858283,0.29241546,0.3007626,-0.30857974,down,0.55537056,0.97805167,5,98
CORE06,HALLMARK_E2F_TARGETS,5,98,0.08409052,0.09834445,0.09308631,0.10784225,-0.28714222,down,0.74888633,0.97805167,5,98
CORE06,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,5,98,0.43070705,0.40669725,0.42137141,0.39304841,0.31376764,up,0.55537056,0.97805167,5,98
CORE06,HALLMARK_ESTROGEN_RESPONSE_EARLY,5,98,0.23168493,0.23009951,0.23558565,0.22930142,0.18182591,up,0.7602249,0.97805167,5,98
CORE06,HALLMARK_ESTROGEN_RESPONSE_LATE,5,98,0.24123881,0.24995745,0.23306189,0.2465604,-0.48571151,down,0.34039712,0.97805167,5,98
CORE06,HALLMARK_FATTY_ACID_METABOLISM,5,98,0.39752276,0.41276328,0.39700313,0.4096777,-0.25584883,down,0.48691345,0.97805167,5,98
CORE06,HALLMARK_G2M_CHECKPOINT,5,98,0.08852335,0.0944455,0.08939929,0.10778239,-0.3782236,down,0.41431202,0.97805167,5,98
CORE06,HALLMARK_GLYCOLYSIS,5,98,0.3838621,0.39422417,0.3885151,0.39058601,-0.05492272,down,0.55537056,0.97805167,5,98
CORE06,HALLMARK_HEDGEHOG_SIGNALING,5,98,0.15859383,0.13193663,0.17026363,0.13169835,0.85931977,up,0.02785556,0.97805167,5,98
CORE06,HALLMARK_HEME_METABOLISM,5,98,0.31776803,0.31773462,0.31238963,0.31394962,-0.05692473,down,0.84081724,0.97805167,5,98
CORE06,HALLMARK_HYPOXIA,5,98,0.46839144,0.46156205,0.46806753,0.45338596,0.34579804,up,0.55537056,0.97805167,5,98
CORE06,HALLMARK_IL2_STAT5_SIGNALING,5,98,0.28534991,0.28311581,0.28661505,0.27527549,0.27722893,up,0.68198665,0.97805167,5,98
CORE06,HALLMARK_IL6_JAK_STAT3_SIGNALING,5,98,0.3267475,0.31022641,0.31387601,0.30490891,0.10914928,up,0.93481106,0.97805167,5,98
CORE06,HALLMARK_INFLAMMATORY_RESPONSE,5,98,0.21174066,0.20691582,0.20165468,0.19365066,0.09676343,up,0.91118478,0.97805167,5,98
CORE06,HALLMARK_INTERFERON_ALPHA_RESPONSE,5,98,0.39268654,0.41536112,0.38895047,0.41943091,-0.39713944,down,0.1800772,0.97805167,5,98
CORE06,HALLMARK_INTERFERON_GAMMA_RESPONSE,5,98,0.34803374,0.36299297,0.34604444,0.35829026,-0.15306119,down,0.60682061,0.97805167,5,98
CORE06,HALLMARK_KRAS_SIGNALING_DN,5,98,-0.17198641,-0.15313834,-0.17291875,-0.15297942,-0.67914087,down,0.05217497,0.97805167,5,98
CORE06,HALLMARK_KRAS_SIGNALING_UP,5,98,0.21473294,0.20628649,0.2020015,0.19672116,0.0977502,up,1.0,1.0,5,98
CORE06,HALLMARK_MITOTIC_SPINDLE,5,98,0.19044509,0.17830362,0.18465433,0.17471973,0.25501892,up,0.66016747,0.97805167,5,98
CORE06,HALLMARK_MTORC1_SIGNALING,5,98,0.43453632,0.42821294,0.42454537,0.42758304,-0.0888882,down,0.92299016,0.97805167,5,98
CORE06,HALLMARK_MYC_TARGETS_V1,5,98,0.56168651,0.56127134,0.56100908,0.5617164,-0.0282818,down,0.92299016,0.97805167,5,98
CORE06,HALLMARK_MYC_TARGETS_V2,5,98,0.19458243,0.22669791,0.22121131,0.2343337,-0.23855525,down,0.53536865,0.97805167,5,98
CORE06,HALLMARK_MYOGENESIS,5,98,0.26883409,0.2605099,0.27100381,0.25317339,0.44781037,up,0.34819073,0.97805167,5,98
CORE06,HALLMARK_NOTCH_SIGNALING,5,98,0.32834017,0.32015126,0.33599218,0.31128303,0.52934427,up,0.24248846,0.97805167,5,98
CORE06,HALLMARK_OXIDATIVE_PHOSPHORYLATION,5,98,0.56067521,0.57858302,0.56378818,0.57974313,-0.3330622,down,0.39715976,0.97805167,5,98
CORE06,HALLMARK_P53_PATHWAY,5,98,0.37153109,0.38066074,0.3767422,0.37613769,0.02191166,up,0.87588741,0.97805167,5,98
CORE06,HALLMARK_PANCREAS_BETA_CELLS,5,98,0.26922479,0.25511445,0.25145245,0.26267606,-0.11301464,down,0.86416886,0.97805167,5,98
CORE06,HALLMARK_PEROXISOME,5,98,0.35318485,0.35481535,0.34914982,0.35090869,-0.05010314,down,0.68198665,0.97805167,5,98
CORE06,HALLMARK_PI3K_AKT_MTOR_SIGNALING,5,98,0.32952029,0.32057185,0.32840539,0.32069855,0.35883293,up,0.28188582,0.97805167,5,98
CORE06,HALLMARK_PROTEIN_SECRETION,5,98,0.455106,0.46487876,0.46527896,0.45319924,0.21428715,up,0.92299016,0.97805167,5,98
CORE06,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,5,98,0.50595875,0.51318002,0.49965997,0.51044615,-0.42279046,down,0.26170793,0.97805167,5,98
CORE06,HALLMARK_SPERMATOGENESIS,5,98,-0.19088099,-0.17373134,-0.17806893,-0.16456651,-0.36692754,down,0.36409484,0.97805167,5,98
CORE06,HALLMARK_TGF_BETA_SIGNALING,5,98,0.49036397,0.47511984,0.49309593,0.46580086,0.49102419,up,0.27505311,0.97805167,5,98
CORE06,HALLMARK_TNFA_SIGNALING_VIA_NFKB,5,98,0.40562333,0.41015159,0.39652818,0.39501329,0.02054476,up,0.74888633,0.97805167,5,98
CORE06,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,5,98,0.43530897,0.42591831,0.42753993,0.42741054,0.00398531,up,0.82918885,0.97805167,5,98
CORE06,HALLMARK_UV_RESPONSE_DN,5,98,0.26130912,0.24483794,0.26410096,0.2368084,0.50023462,up,0.27505311,0.97805167,5,98
CORE06,HALLMARK_UV_RESPONSE_UP,5,98,0.39937679,0.40147059,0.39619357,0.40227078,-0.32565827,down,0.5060231,0.97805167,5,98
CORE06,HALLMARK_WNT_BETA_CATENIN_SIGNALING,5,98,0.18933025,0.15513261,0.19736298,0.15285887,0.74709468,up,0.10705495,0.97805167,5,98
CORE06,HALLMARK_XENOBIOTIC_METABOLISM,5,98,0.3447559,0.34265524,0.33723091,0.33562981,0.03960105,up,0.89939774,0.97805167,5,98
