feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
HALLMARK_UV_RESPONSE_DN,CORE01,CORE04,21,9,0.27746114,0.23748653,0.26777401,0.22465923,0.42857143,-0.05820106,0.83068783,0.07025683,0.28102732
HALLMARK_UV_RESPONSE_DN,CORE02,CORE03,14,12,0.24856734,0.22335147,0.23515396,0.20779443,0.30952381,-0.1547619,0.73809524,0.1896624,0.5689872
HALLMARK_UV_RESPONSE_DN,CORE02,CORE04,14,9,0.24856734,0.23748653,0.23515396,0.22465923,0.04761905,-0.44484127,0.52380952,0.87486247,1.0
HALLMARK_UV_RESPONSE_DN,CORE03,CORE04,12,9,0.22335147,0.23748653,0.20779443,0.22465923,-0.16666667,-0.66712963,0.37037037,0.54579797,1.0
HALLMARK_WNT_BETA_CATENIN_SIGNALING,CORE01,CORE02,21,14,0.19582778,0.18917451,0.19516318,0.17637584,0.19047619,-0.23809524,0.57142857,0.35445993,0.70891986
HALLMARK_WNT_BETA_CATENIN_SIGNALING,CORE01,CORE03,21,12,0.19582778,0.10184492,0.19516318,0.110538,0.73015873,0.3968254,0.96825397,0.00061638,0.00369828
HALLMARK_WNT_BETA_CATENIN_SIGNALING,CORE01,CORE04,21,9,0.19582778,0.14119618,0.19516318,0.11895469,0.5978836,0.16402116,0.92592593,0.01126556,0.05448175
HALLMARK_WNT_BETA_CATENIN_SIGNALING,CORE02,CORE03,14,12,0.18917451,0.10184492,0.17637584,0.110538,0.5952381,0.20238095,0.89285714,0.01089635,0.05448175
HALLMARK_WNT_BETA_CATENIN_SIGNALING,CORE02,CORE04,14,9,0.18917451,0.14119618,0.17637584,0.11895469,0.44444444,-0.06349206,0.82539683,0.08321355,0.24964065
HALLMARK_WNT_BETA_CATENIN_SIGNALING,CORE03,CORE04,12,9,0.10184492,0.14119618,0.110538,0.11895469,-0.14814815,-0.66666667,0.40740741,0.59403234,0.70891986
