group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE03,chr18q,12,44,0.02080459,0.0176676,-0.06060606,-0.43560606,0.28787879,0.75693727,descriptive_secondary
CORE03,chr19p,12,44,0.02755,0.0103,0.42424242,0.0719697,0.72357955,0.02598469,descriptive_secondary
CORE03,chr19q,12,44,0.0335846,0.01435,0.50757576,0.23475379,0.74621212,0.00768091,descriptive_secondary
CORE03,chr20p,12,44,0.03475,0.0255,0.03787879,-0.28409091,0.38645833,0.84954424,descriptive_secondary
CORE03,chr20q,12,44,0.04045,0.0294,0.20833333,-0.09090909,0.49621212,0.27647206,descriptive_secondary
CORE03,chr21p,12,44,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr21q,12,44,0.0307,0.00868823,0.31060606,-0.01515152,0.60994318,0.10365254,descriptive_secondary
CORE03,chr22p,12,44,0.0,0.0,0.0,0.0,0.0,1.0,descriptive_secondary
CORE03,chr22q,12,44,0.03558041,0.01813264,0.27651515,-0.09488636,0.61373106,0.14769809,descriptive_secondary
CORE03,locus::VHL,12,44,-0.3181,-0.35425,0.125,-0.20075758,0.43191288,0.51636262,descriptive_secondary
CORE03,locus::SETD2,12,44,-0.31565,-0.36755,0.21212121,-0.10227273,0.53409091,0.26776325,descriptive_secondary
CORE03,locus::PBRM1,12,44,-0.31565,-0.36755,0.20833333,-0.1061553,0.52272727,0.27648027,descriptive_secondary
CORE03,locus::BAP1,12,44,-0.31565,-0.36755,0.20833333,-0.1061553,0.52272727,0.27648027,descriptive_secondary
CORE03,locus::JAK2,12,44,-0.0096,-0.00075,0.01136364,-0.39024621,0.43181818,0.96018531,descriptive_secondary
CORE03,locus::CDKN2A,12,44,-0.00585,-0.01,0.11363636,-0.27660985,0.51136364,0.55581544,descriptive_secondary
CORE03,locus::PTEN,12,44,0.0308,-0.01055,0.69318182,0.43172348,0.90909091,0.00026819,descriptive_secondary
CORE03,fga,12,44,0.10338928,0.1201241,-0.08333333,-0.39015152,0.26903409,0.66769499,descriptive_secondary
CORE03,gain_burden,12,44,0.02657657,0.06246869,-0.35984848,-0.625,-0.07935606,0.05914523,descriptive_secondary
