core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_C,STATE_D,chr15p::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr15q::loss,0,17,0.0,1,15,0.06666666666666667,-0.06666666666666667,0.27619048,0.01043972,7.30682371,0.46875,1.0
STATE_C,STATE_D,chr15q::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,chr16p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr16p::gain,5,17,0.29411764705882354,4,15,0.26666666666666666,0.027450980392156876,1.12444444,0.25569449,4.94486726,1.0,1.0
STATE_C,STATE_D,chr16q::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr16q::gain,5,17,0.29411764705882354,4,15,0.26666666666666666,0.027450980392156876,1.12444444,0.25569449,4.94486726,1.0,1.0
STATE_C,STATE_D,chr17p::loss,3,17,0.17647058823529413,0,15,0.0,0.17647058823529413,7.48275862,0.35489392,157.77017492,0.22883065,1.0
STATE_C,STATE_D,chr17p::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr17q::loss,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,chr17q::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr18p::loss,3,17,0.17647058823529413,1,15,0.06666666666666667,0.10980392156862746,2.33333333,0.30140661,18.06345376,0.6028921,1.0
STATE_C,STATE_D,chr18p::gain,1,17,0.058823529411764705,0,15,0.0,0.058823529411764705,2.81818182,0.10658602,74.51397934,1.0,1.0
STATE_C,STATE_D,chr18q::loss,3,17,0.17647058823529413,1,15,0.06666666666666667,0.10980392156862746,2.33333333,0.30140661,18.06345376,0.6028921,1.0
STATE_C,STATE_D,chr18q::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,chr19p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr19p::gain,1,17,0.058823529411764705,1,15,0.06666666666666667,-0.00784313725490196,0.87878788,0.08209784,9.40668068,1.0,1.0
STATE_C,STATE_D,chr19q::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr19q::gain,2,17,0.11764705882352941,2,15,0.13333333333333333,-0.01568627450980392,0.87096774,0.13041739,5.81659255,1.0,1.0
STATE_C,STATE_D,chr20p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr20p::gain,3,17,0.17647058823529413,3,15,0.2,-0.023529411764705882,0.86206897,0.16332875,4.55010464,1.0,1.0
STATE_C,STATE_D,chr20q::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr20q::gain,3,17,0.17647058823529413,3,15,0.2,-0.023529411764705882,0.86206897,0.16332875,4.55010464,1.0,1.0
STATE_C,STATE_D,chr21p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr21p::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr21q::loss,5,17,0.29411764705882354,0,15,0.0,0.29411764705882354,13.64,0.68629403,271.093136,0.04564099,1.0
STATE_C,STATE_D,chr21q::gain,2,17,0.11764705882352941,1,15,0.06666666666666667,0.050980392156862744,1.55913978,0.18212339,13.34763684,1.0,1.0
STATE_C,STATE_D,chr22p::loss,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr22p::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,chr22q::loss,3,17,0.17647058823529413,1,15,0.06666666666666667,0.10980392156862746,2.33333333,0.30140661,18.06345376,0.6028921,1.0
STATE_C,STATE_D,chr22q::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,locus::VHL::loss,12,17,0.7058823529411765,13,15,0.8666666666666667,-0.16078431372549018,0.42087542,0.07833287,2.26132559,0.40249969,1.0
STATE_C,STATE_D,locus::VHL::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,locus::SETD2::loss,12,17,0.7058823529411765,13,15,0.8666666666666667,-0.16078431372549018,0.42087542,0.07833287,2.26132559,0.40249969,1.0
STATE_C,STATE_D,locus::SETD2::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,locus::PBRM1::loss,12,17,0.7058823529411765,13,15,0.8666666666666667,-0.16078431372549018,0.42087542,0.07833287,2.26132559,0.40249969,1.0
STATE_C,STATE_D,locus::PBRM1::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,locus::BAP1::loss,12,17,0.7058823529411765,12,15,0.8,-0.09411764705882353,0.63636364,0.13470915,3.00617058,0.6911383,1.0
STATE_C,STATE_D,locus::BAP1::gain,2,17,0.11764705882352941,0,15,0.0,0.11764705882352941,5.0,0.22145483,112.88983806,0.4858871,1.0
STATE_C,STATE_D,locus::JAK2::loss,1,17,0.058823529411764705,2,15,0.13333333333333333,-0.07450980392156863,0.49090909,0.05728175,4.20712971,0.58870968,1.0
STATE_C,STATE_D,locus::JAK2::gain,2,17,0.11764705882352941,1,15,0.06666666666666667,0.050980392156862744,1.55913978,0.18212339,13.34763684,1.0,1.0
STATE_C,STATE_D,locus::CDKN2A::loss,2,17,0.11764705882352941,2,15,0.13333333333333333,-0.01568627450980392,0.87096774,0.13041739,5.81659255,1.0,1.0
STATE_C,STATE_D,locus::CDKN2A::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
STATE_C,STATE_D,locus::PTEN::loss,3,17,0.17647058823529413,0,15,0.0,0.17647058823529413,7.48275862,0.35489392,157.77017492,0.22883065,1.0
STATE_C,STATE_D,locus::PTEN::gain,0,17,0.0,0,15,0.0,0.0,0.88571429,0.01656394,47.36130444,1.0,1.0
