core_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,cliffs_delta,direction
STATE_B,fga,28,58,0.14376378,0.1244254,0.1685545,0.16408965,0.02828312,0.44706802,0.75539079,0.10221675,higher_in_core
STATE_B,gain_burden,28,58,0.04798735,0.04205919,0.06971028,0.07518537,-0.05984481,0.94488948,0.96457468,0.00985222,higher_in_core
STATE_B,loss_burden,28,58,0.07501908,0.06665837,0.09884423,0.08890428,0.11698334,0.42534895,0.74436066,0.10714286,higher_in_core
STATE_C,chr1p,17,69,-0.00186962,0.00554206,-0.06723343,-0.00019247,-0.65754678,0.10041334,0.43860289,-0.25916454,lower_in_core
STATE_C,chr1q,17,69,0.0083,0.02759686,-0.05423855,0.05092601,-0.97598999,0.02968975,0.3536499,-0.342711,lower_in_core
STATE_C,chr2p,17,69,0.0204,0.03416671,-0.01114223,0.05599283,-0.68550472,0.22248965,0.5737891,-0.19266837,lower_in_core
STATE_C,chr2q,17,69,0.00681422,0.027,-0.04281987,0.04718788,-0.92472966,0.01187665,0.20003548,-0.39641944,lower_in_core
STATE_C,chr3p,17,69,-0.26079783,-0.33226181,-0.2037744,-0.32546137,0.67588161,0.05225313,0.3536499,0.30605286,higher_in_core
STATE_C,chr3q,17,69,0.01886303,0.0159,0.01782426,-0.00680995,0.17274753,0.76141227,0.93273003,0.04859335,higher_in_core
STATE_C,chr4p,17,69,0.0145,0.00452225,0.03830814,-0.02353153,0.57901483,0.08665177,0.43860289,0.27024723,higher_in_core
STATE_C,chr4q,17,69,0.0246,0.00396346,0.04562278,-0.0175626,0.67775454,0.05493945,0.3536499,0.3026428,higher_in_core
STATE_C,chr5p,17,69,0.0378,0.04900197,0.06201738,0.12117707,-0.41009875,0.2781958,0.64912353,-0.1713555,lower_in_core
STATE_C,chr5q,17,69,0.12237,0.15752286,0.12257485,0.17875508,-0.37814955,0.14321727,0.43860289,-0.23103154,lower_in_core
STATE_C,chr6p,17,69,0.00804804,0.0087,-0.05630366,-0.02009711,-0.30997244,0.93086886,0.95026296,-0.01449275,lower_in_core
STATE_C,chr6q,17,69,0.01105344,-0.00428984,-0.04786492,-0.05513141,0.05095408,0.33449508,0.71261995,0.15260017,higher_in_core
STATE_C,chr7p,17,69,0.0461,0.04057436,0.10833555,0.09020656,0.14152174,0.86225764,0.95026296,0.02813299,higher_in_core
STATE_C,chr7q,17,69,0.0465,0.0315441,0.14830977,0.08264365,0.47589492,0.48090496,0.7601401,0.11167945,higher_in_core
STATE_C,chr8p,17,69,-0.0015,-0.0099,-0.08368066,-0.09806491,0.07846658,0.89646645,0.95026296,0.02131287,higher_in_core
STATE_C,chr8q,17,69,0.00383988,0.01321915,-0.00937491,0.0116809,-0.14819562,0.4037326,0.7326999,-0.13213981,lower_in_core
STATE_C,chr9p,17,69,0.01041076,-0.0169,-0.00076609,-0.08375425,0.5049737,0.03734048,0.3536499,0.32821824,higher_in_core
STATE_C,chr9q,17,69,0.0139,-0.0182,0.01532063,-0.09453069,0.7106962,0.00497656,0.20003548,0.44245524,higher_in_core
STATE_C,chr10p,17,69,0.004695,0.00450771,-0.03198687,-0.01010279,-0.2097825,0.81986388,0.95026296,-0.03665814,lower_in_core
STATE_C,chr10q,17,69,0.0014,-0.0085,-0.03656258,-0.03156561,-0.04713127,0.39765464,0.7326999,0.13384484,higher_in_core
STATE_C,chr11p,17,69,0.013,0.0202,0.05134666,0.02869604,0.40002349,0.38566538,0.7326999,0.1372549,higher_in_core
