feature,group_count,available_n,group_sizes,comparison_status,not_estimable_reason,kruskal_h,p_value,q_value,epsilon_squared
wavelet-LHH_glszm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,17.65558934,0.00051797,0.00558071,0.1787267
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,1.9211635,0.58892964,0.66549049,0.0
wavelet-LHH_glszm_GrayLevelVariance,4,86,26;28;17;15,estimable,,2.16609352,0.53865773,0.62357555,0.0
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,3.20621151,0.36091101,0.46555872,0.00251477
wavelet-LHH_glszm_LargeAreaEmphasis,4,86,26;28;17;15,estimable,,7.77169776,0.05097336,0.11206206,0.05819144
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,9.99607397,0.01859954,0.05375315,0.08531798
wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,6.31071835,0.09743377,0.18108579,0.04037461
wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,2.69467541,0.44113291,0.53715538,0.0
wavelet-LHH_glszm_SizeZoneNonUniformity,4,86,26;28;17;15,estimable,,17.16921167,0.00065231,0.00664063,0.17279526
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,4,86,26;28;17;15,estimable,,4.61313099,0.20241853,0.29705576,0.01967233
wavelet-LHH_glszm_SmallAreaEmphasis,4,86,26;28;17;15,estimable,,12.4887495,0.00588338,0.02488812,0.11571646
wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,12.54041284,0.00574364,0.02439967,0.1163465
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,2.12231982,0.54741053,0.63055443,0.0
wavelet-LHH_glszm_ZoneEntropy,4,86,26;28;17;15,estimable,,4.81417145,0.18592123,0.27954611,0.02212404
wavelet-LHH_glszm_ZonePercentage,4,86,26;28;17;15,estimable,,2.56517097,0.46362827,0.55996736,0.0
wavelet-LHH_glszm_ZoneVariance,4,86,26;28;17;15,estimable,,11.38625281,0.00981052,0.03499168,0.10227138
wavelet-LHH_gldm_DependenceEntropy,4,86,26;28;17;15,estimable,,10.16105454,0.01724557,0.05093211,0.08732993
wavelet-LHH_gldm_DependenceNonUniformity,4,86,26;28;17;15,estimable,,20.16506987,0.00015688,0.00296731,0.20933012
wavelet-LHH_gldm_DependenceNonUniformityNormalized,4,86,26;28;17;15,estimable,,10.33277853,0.01593924,0.04815867,0.08942413
wavelet-LHH_gldm_DependenceVariance,4,86,26;28;17;15,estimable,,11.04003748,0.01151134,0.03861197,0.09804924
wavelet-LHH_gldm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,20.05395795,0.00016543,0.00296731,0.2079751
wavelet-LHH_gldm_GrayLevelVariance,4,86,26;28;17;15,estimable,,6.71787134,0.08145505,0.15788029,0.04533989
wavelet-LHH_gldm_HighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,2.13784227,0.54429503,0.62824656,0.0
wavelet-LHH_gldm_LargeDependenceEmphasis,4,86,26;28;17;15,estimable,,0.07025166,0.99515081,0.99691526,0.0
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,7.75808863,0.05128502,0.11223287,0.05802547
wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,0.50049949,0.91878166,0.94383934,0.0
wavelet-LHH_gldm_LowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,2.04746941,0.56261293,0.64230232,0.0
wavelet-LHH_gldm_SmallDependenceEmphasis,4,86,26;28;17;15,estimable,,1.5128047,0.67931818,0.74454854,0.0
wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,0.77893323,0.854499,0.89240653,0.0
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,12.77455451,0.0051504,0.02264573,0.11920188
wavelet-LHH_ngtdm_Busyness,4,86,26;28;17;15,estimable,,9.4598728,0.0237621,0.06377951,0.07877894
wavelet-LHH_ngtdm_Coarseness,4,86,26;28;17;15,estimable,,20.27982507,0.00014852,0.00296731,0.21072957
wavelet-LHH_ngtdm_Complexity,4,86,26;28;17;15,estimable,,4.80960499,0.18628161,0.27954611,0.02206835
wavelet-LHH_ngtdm_Contrast,4,86,26;28;17;15,estimable,,5.82758961,0.12030639,0.20755148,0.0344828
wavelet-LHH_ngtdm_Strength,4,86,26;28;17;15,estimable,,11.60575233,0.00886326,0.03323446,0.1049482
wavelet-HLL_firstorder_10Percentile,4,86,26;28;17;15,estimable,,2.14733076,0.54239693,0.62669584,0.0
wavelet-HLL_firstorder_90Percentile,4,86,26;28;17;15,estimable,,1.5075257,0.68053449,0.74515889,0.0
wavelet-HLL_firstorder_Energy,4,86,26;28;17;15,estimable,,20.12795289,0.00015969,0.00296731,0.20887747
wavelet-HLL_firstorder_Entropy,4,86,26;28;17;15,estimable,,2.23512337,0.52506334,0.61041314,0.0
wavelet-HLL_firstorder_InterquartileRange,4,86,26;28;17;15,estimable,,1.46921045,0.68939455,0.75122068,0.0
wavelet-HLL_firstorder_Kurtosis,4,86,26;28;17;15,estimable,,7.28735385,0.06328149,0.13169076,0.0522848
wavelet-HLL_firstorder_Maximum,4,86,26;28;17;15,estimable,,4.14724029,0.2459975,0.34445747,0.01399074
wavelet-HLL_firstorder_MeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,2.06947936,0.55811193,0.63897313,0.0
wavelet-HLL_firstorder_Mean,4,86,26;28;17;15,estimable,,9.26451334,0.02597312,0.06778205,0.0763965
wavelet-HLL_firstorder_Median,4,86,26;28;17;15,estimable,,8.62504776,0.03471469,0.08564978,0.06859814
wavelet-HLL_firstorder_Minimum,4,86,26;28;17;15,estimable,,4.57943313,0.20531353,0.29974714,0.01926138
wavelet-HLL_firstorder_Range,4,86,26;28;17;15,estimable,,4.62502962,0.2014054,0.29595332,0.01981743
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,1.47583634,0.68785841,0.75027027,0.0
wavelet-HLL_firstorder_RootMeanSquared,4,86,26;28;17;15,estimable,,2.35785749,0.50152764,0.59280987,0.0
wavelet-HLL_firstorder_Skewness,4,86,26;28;17;15,estimable,,2.44389771,0.48551539,0.57933727,0.0
wavelet-HLL_firstorder_TotalEnergy,4,86,26;28;17;15,estimable,,20.12795289,0.00015969,0.00296731,0.20887747
wavelet-HLL_firstorder_Uniformity,4,86,26;28;17;15,estimable,,1.76749116,0.62203464,0.6911496,0.0
wavelet-HLL_firstorder_Variance,4,86,26;28;17;15,estimable,,2.27613339,0.51710853,0.60427367,0.0
wavelet-HLL_glcm_Autocorrelation,4,86,26;28;17;15,estimable,,5.07768782,0.16619605,0.25877742,0.02533766
wavelet-HLL_glcm_ClusterProminence,4,86,26;28;17;15,estimable,,3.3395961,0.34216952,0.44709543,0.00414142
wavelet-HLL_glcm_ClusterShade,4,86,26;28;17;15,estimable,,6.43387547,0.09230709,0.17355576,0.04187653
wavelet-HLL_glcm_ClusterTendency,4,86,26;28;17;15,estimable,,2.49337791,0.47648903,0.57097837,0.0
wavelet-HLL_glcm_Contrast,4,86,26;28;17;15,estimable,,1.83924007,0.60643331,0.67915723,0.0
wavelet-HLL_glcm_Correlation,4,86,26;28;17;15,estimable,,9.06045826,0.02849777,0.07352164,0.07390803
wavelet-HLL_glcm_DifferenceAverage,4,86,26;28;17;15,estimable,,1.73203332,0.6298357,0.69736491,0.0
wavelet-HLL_glcm_DifferenceEntropy,4,86,26;28;17;15,estimable,,1.87023076,0.59977245,0.67472062,0.0
wavelet-HLL_glcm_DifferenceVariance,4,86,26;28;17;15,estimable,,2.06534035,0.55895641,0.63929225,0.0
wavelet-HLL_glcm_Id,4,86,26;28;17;15,estimable,,1.95255855,0.58231151,0.65933067,0.0
wavelet-HLL_glcm_Idm,4,86,26;28;17;15,estimable,,1.85753696,0.60249499,0.67608673,0.0
wavelet-HLL_glcm_Idmn,4,86,26;28;17;15,estimable,,4.19440483,0.24122267,0.34086983,0.01456591
wavelet-HLL_glcm_Idn,4,86,26;28;17;15,estimable,,3.4177347,0.33158943,0.43670869,0.00509433
wavelet-HLL_glcm_Imc1,4,86,26;28;17;15,estimable,,3.08138864,0.37924608,0.48259918,0.00099254
wavelet-HLL_glcm_Imc2,4,86,26;28;17;15,estimable,,0.4822987,0.92276274,0.94706803,0.0
wavelet-HLL_glcm_InverseVariance,4,86,26;28;17;15,estimable,,1.45001929,0.69385294,0.7553505,0.0
wavelet-HLL_glcm_JointAverage,4,86,26;28;17;15,estimable,,5.43413545,0.14263155,0.23257381,0.02968458
wavelet-HLL_glcm_JointEnergy,4,86,26;28;17;15,estimable,,1.71070458,0.63455655,0.70161341,0.0
wavelet-HLL_glcm_JointEntropy,4,86,26;28;17;15,estimable,,2.24766541,0.52262089,0.60862106,0.0
wavelet-HLL_glcm_MCC,4,86,26;28;17;15,estimable,,4.22598407,0.23807323,0.3383934,0.01495103
wavelet-HLL_glcm_MaximumProbability,4,86,26;28;17;15,estimable,,2.00613712,0.5711339,0.64994522,0.0
wavelet-HLL_glcm_SumAverage,4,86,26;28;17;15,estimable,,5.43413545,0.14263155,0.23257381,0.02968458
wavelet-HLL_glcm_SumEntropy,4,86,26;28;17;15,estimable,,2.45184915,0.4840559,0.57820631,0.0
wavelet-HLL_glcm_SumSquares,4,86,26;28;17;15,estimable,,2.36434437,0.50030642,0.59260614,0.0
wavelet-HLL_glrlm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,19.46720873,0.00021885,0.0033442,0.20081962
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,2.20690213,0.53059015,0.61557173,0.0
wavelet-HLL_glrlm_GrayLevelVariance,4,86,26;28;17;15,estimable,,2.5320378,0.46952895,0.56503484,0.0
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,4,86,26;28;17;15,estimable,,5.07290753,0.16653568,0.25885188,0.02527936
wavelet-HLL_glrlm_LongRunEmphasis,4,86,26;28;17;15,estimable,,0.37513876,0.94532898,0.96387674,0.0
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.71916002,0.19355513,0.28778592,0.02096537
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,2.87128424,0.41189929,0.50936133,0.0
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,4,86,26;28;17;15,estimable,,4.81270841,0.18603662,0.27954611,0.0221062
wavelet-HLL_glrlm_RunEntropy,4,86,26;28;17;15,estimable,,4.9160574,0.17804804,0.26969743,0.02336655
wavelet-HLL_glrlm_RunLengthNonUniformity,4,86,26;28;17;15,estimable,,20.99899803,0.00010533,0.00296731,0.21949998
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,4,86,26;28;17;15,estimable,,0.14082862,0.98652338,0.99178952,0.0
wavelet-HLL_glrlm_RunPercentage,4,86,26;28;17;15,estimable,,0.08644621,0.99341277,0.99691526,0.0
wavelet-HLL_glrlm_RunVariance,4,86,26;28;17;15,estimable,,0.3245799,0.95534128,0.9699332,0.0
wavelet-HLL_glrlm_ShortRunEmphasis,4,86,26;28;17;15,estimable,,0.1755671,0.98143375,0.98755132,0.0
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,3.83405607,0.27994961,0.37976358,0.01017142
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.99684288,0.17202847,0.26414456,0.02435174
wavelet-HLL_glszm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,20.36388383,0.00014268,0.00296731,0.21175468
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,0.90362053,0.824554,0.86352736,0.0
wavelet-HLL_glszm_GrayLevelVariance,4,86,26;28;17;15,estimable,,2.95727617,0.39825937,0.49837551,0.0
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,4.4929144,0.21292318,0.30965662,0.01820627
wavelet-HLL_glszm_LargeAreaEmphasis,4,86,26;28;17;15,estimable,,13.10338213,0.00441829,0.02097303,0.12321198
wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,16.24014247,0.0010124,0.00860402,0.16146515
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,6.80934509,0.07822936,0.15329631,0.04645543
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,4.65586888,0.19880143,0.29327104,0.02019352
wavelet-HLL_glszm_SizeZoneNonUniformity,4,86,26;28;17;15,estimable,,20.71841296,0.00012045,0.00296731,0.21607821
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,4,86,26;28;17;15,estimable,,1.8687792,0.60008338,0.67472062,0.0
wavelet-HLL_glszm_SmallAreaEmphasis,4,86,26;28;17;15,estimable,,0.58764988,0.89925374,0.92969508,0.0
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.07618624,0.25335404,0.3517077,0.01312422
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,3.91192001,0.2711336,0.37182156,0.01112098
wavelet-HLL_glszm_ZoneEntropy,4,86,26;28;17;15,estimable,,0.70629398,0.87172255,0.90454222,0.0
wavelet-HLL_glszm_ZonePercentage,4,86,26;28;17;15,estimable,,0.17689527,0.98123007,0.98755132,0.0
wavelet-HLL_glszm_ZoneVariance,4,86,26;28;17;15,estimable,,13.06812829,0.00449157,0.02097303,0.12278205
wavelet-HLL_gldm_DependenceEntropy,4,86,26;28;17;15,estimable,,2.9910949,0.39300021,0.49389878,0.0
wavelet-HLL_gldm_DependenceNonUniformity,4,86,26;28;17;15,estimable,,21.14816913,9.807e-05,0.00296731,0.22131914
wavelet-HLL_gldm_DependenceNonUniformityNormalized,4,86,26;28;17;15,estimable,,5.90887455,0.11612883,0.20462445,0.03547408
wavelet-HLL_gldm_DependenceVariance,4,86,26;28;17;15,estimable,,4.96054002,0.17470951,0.26570895,0.02390902
wavelet-HLL_gldm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,17.9078422,0.00045952,0.0052223,0.18180295
wavelet-HLL_gldm_GrayLevelVariance,4,86,26;28;17;15,estimable,,2.28187287,0.51600248,0.60360539,0.0
wavelet-HLL_gldm_HighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.95051959,0.17545641,0.26612851,0.02378682
wavelet-HLL_gldm_LargeDependenceEmphasis,4,86,26;28;17;15,estimable,,0.08731496,0.99331496,0.99691526,0.0
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.16937538,0.24374593,0.34318117,0.01426068
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,3.5326726,0.31654925,0.41934426,0.00649601
wavelet-HLL_gldm_LowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,4.8023871,0.18685256,0.28003102,0.02198033
wavelet-HLL_gldm_SmallDependenceEmphasis,4,86,26;28;17;15,estimable,,0.20628605,0.97656819,0.98616806,0.0
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,2.73374449,0.4345232,0.52967769,0.0
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,5.65763535,0.12950846,0.21794978,0.03241019
wavelet-HLL_ngtdm_Busyness,4,86,26;28;17;15,estimable,,14.29333245,0.00253189,0.01510905,0.13772357
wavelet-HLL_ngtdm_Coarseness,4,86,26;28;17;15,estimable,,20.35361121,0.00014338,0.00296731,0.2116294
wavelet-HLL_ngtdm_Complexity,4,86,26;28;17;15,estimable,,4.78704017,0.18807199,0.28148523,0.02179317
wavelet-HLL_ngtdm_Contrast,4,86,26;28;17;15,estimable,,3.29459666,0.3483954,0.45355622,0.00359264
wavelet-HLL_ngtdm_Strength,4,86,26;28;17;15,estimable,,13.91993276,0.00301619,0.01654512,0.13316991
wavelet-HLH_firstorder_10Percentile,4,86,26;28;17;15,estimable,,2.3371589,0.50543965,0.59556497,0.0
wavelet-HLH_firstorder_90Percentile,4,86,26;28;17;15,estimable,,2.41688457,0.49049931,0.58282252,0.0
wavelet-HLH_firstorder_Energy,4,86,26;28;17;15,estimable,,14.72040541,0.00207186,0.01331185,0.14293177
wavelet-HLH_firstorder_Entropy,4,86,26;28;17;15,estimable,,11.12461414,0.01107078,0.03745503,0.09908066
wavelet-HLH_firstorder_InterquartileRange,4,86,26;28;17;15,estimable,,2.34459124,0.50403227,0.59452658,0.0
wavelet-HLH_firstorder_Kurtosis,4,86,26;28;17;15,estimable,,3.55405748,0.31381843,0.41739511,0.0067568
wavelet-HLH_firstorder_Maximum,4,86,26;28;17;15,estimable,,2.45233375,0.48396706,0.57820631,0.0
wavelet-HLH_firstorder_MeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,2.18316449,0.53527205,0.62036658,0.0
wavelet-HLH_firstorder_Mean,4,86,26;28;17;15,estimable,,5.63356534,0.13086463,0.21940212,0.03211665
wavelet-HLH_firstorder_Median,4,86,26;28;17;15,estimable,,6.95191877,0.07344618,0.14585972,0.04819413
wavelet-HLH_firstorder_Minimum,4,86,26;28;17;15,estimable,,4.01883075,0.25943792,0.35883091,0.01242477
wavelet-HLH_firstorder_Range,4,86,26;28;17;15,estimable,,3.18711358,0.36366586,0.46804376,0.00228187
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,4,86,26;28;17;15,estimable,,2.4048652,0.49272961,0.58424392,0.0
wavelet-HLH_firstorder_RootMeanSquared,4,86,26;28;17;15,estimable,,2.28678041,0.51505816,0.60360539,0.0
wavelet-HLH_firstorder_Skewness,4,86,26;28;17;15,estimable,,6.16057779,0.10405383,0.18995287,0.03854363
wavelet-HLH_firstorder_TotalEnergy,4,86,26;28;17;15,estimable,,14.72040541,0.00207186,0.01331185,0.14293177
wavelet-HLH_firstorder_Uniformity,4,86,26;28;17;15,estimable,,10.96501058,0.01191659,0.03948899,0.09713428
wavelet-HLH_firstorder_Variance,4,86,26;28;17;15,estimable,,2.28678041,0.51505816,0.60360539,0.0
wavelet-HLH_glcm_Autocorrelation,4,86,26;28;17;15,estimable,,1.15061838,0.76487076,0.81307992,0.0
wavelet-HLH_glcm_ClusterProminence,4,86,26;28;17;15,estimable,,5.79421368,0.12206288,0.21002324,0.03407578
wavelet-HLH_glcm_ClusterShade,4,86,26;28;17;15,estimable,,2.98339962,0.39419172,0.49438029,0.0
wavelet-HLH_glcm_ClusterTendency,4,86,26;28;17;15,estimable,,6.56028465,0.08731511,0.16638461,0.04341811
wavelet-HLH_glcm_Contrast,4,86,26;28;17;15,estimable,,3.42854658,0.33014832,0.43531809,0.00522618
wavelet-HLH_glcm_Correlation,4,86,26;28;17;15,estimable,,3.83752793,0.27955108,0.37967875,0.01021376
wavelet-HLH_glcm_DifferenceAverage,4,86,26;28;17;15,estimable,,3.51644044,0.3186361,0.42161451,0.00629805
wavelet-HLH_glcm_DifferenceEntropy,4,86,26;28;17;15,estimable,,6.60146088,0.08574588,0.16450379,0.04392025
wavelet-HLH_glcm_DifferenceVariance,4,86,26;28;17;15,estimable,,6.84159307,0.07712184,0.15156118,0.0468487
wavelet-HLH_glcm_Id,4,86,26;28;17;15,estimable,,3.54996706,0.31433915,0.41739511,0.00670692
wavelet-HLH_glcm_Idm,4,86,26;28;17;15,estimable,,3.54996706,0.31433915,0.41739511,0.00670692
wavelet-HLH_glcm_Idmn,4,86,26;28;17;15,estimable,,5.71183401,0.12650351,0.2144578,0.03307115
wavelet-HLH_glcm_Idn,4,86,26;28;17;15,estimable,,5.7174513,0.12619589,0.21443813,0.03313965
wavelet-HLH_glcm_Imc1,4,86,26;28;17;15,estimable,,6.85935879,0.07651818,0.15063684,0.04706535
wavelet-HLH_glcm_Imc2,4,86,26;28;17;15,estimable,,7.5380359,0.05658916,0.12111293,0.0553419
wavelet-HLH_glcm_InverseVariance,4,86,26;28;17;15,estimable,,3.64649264,0.30225359,0.40488972,0.00788406
wavelet-HLH_glcm_JointAverage,4,86,26;28;17;15,estimable,,0.35735154,0.94890465,0.96513254,0.0
wavelet-HLH_glcm_JointEnergy,4,86,26;28;17;15,estimable,,7.05264377,0.07023863,0.14097629,0.04942248
wavelet-HLH_glcm_JointEntropy,4,86,26;28;17;15,estimable,,7.14962377,0.06727861,0.13722893,0.05060517
wavelet-HLH_glcm_MCC,4,86,26;28;17;15,estimable,,5.99044253,0.11207614,0.20007273,0.03646881
wavelet-HLH_glcm_MaximumProbability,4,86,26;28;17;15,estimable,,8.21932911,0.04168978,0.09845462,0.06365036
wavelet-HLH_glcm_SumAverage,4,86,26;28;17;15,estimable,,0.35735154,0.94890465,0.96513254,0.0
wavelet-HLH_glcm_SumEntropy,4,86,26;28;17;15,estimable,,7.08582714,0.0692119,0.13941078,0.04982716
wavelet-HLH_glcm_SumSquares,4,86,26;28;17;15,estimable,,8.77877357,0.03238151,0.08204284,0.07047285
wavelet-HLH_glrlm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,20.43773637,0.00013773,0.00296731,0.21265532
wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,13.97475294,0.00293972,0.01628374,0.13383845
wavelet-HLH_glrlm_GrayLevelVariance,4,86,26;28;17;15,estimable,,13.97475294,0.00293972,0.01628374,0.13383845
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,4,86,26;28;17;15,estimable,,0.44074506,0.93170267,0.95261188,0.0
wavelet-HLH_glrlm_LongRunEmphasis,4,86,26;28;17;15,estimable,,1.3015065,0.72877537,0.78058405,0.0
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,7.25440697,0.06421619,0.13339025,0.05188301
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,1.40198356,0.70506984,0.76315031,0.0
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,4,86,26;28;17;15,estimable,,0.45007618,0.92971429,0.95160974,0.0
wavelet-HLH_glrlm_RunEntropy,4,86,26;28;17;15,estimable,,1.79618185,0.61576616,0.68551932,0.0
wavelet-HLH_glrlm_RunLengthNonUniformity,4,86,26;28;17;15,estimable,,20.02523759,0.00016771,0.00296731,0.20762485
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,4,86,26;28;17;15,estimable,,2.08498944,0.55495547,0.63664942,0.0
wavelet-HLH_glrlm_RunPercentage,4,86,26;28;17;15,estimable,,2.33177306,0.50646137,0.59614724,0.0
wavelet-HLH_glrlm_RunVariance,4,86,26;28;17;15,estimable,,1.12978518,0.76988912,0.81668498,0.0
wavelet-HLH_glrlm_ShortRunEmphasis,4,86,26;28;17;15,estimable,,0.977591,0.80667405,0.84715769,0.0
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,0.88457754,0.82914792,0.8675344,0.0
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,7.20127803,0.06575168,0.13484464,0.0512351
wavelet-HLH_glszm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,12.70340941,0.00532394,0.02301594,0.11833426
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,4,86,26;28;17;15,estimable,,1.48039625,0.6868022,0.75027027,0.0
wavelet-HLH_glszm_GrayLevelVariance,4,86,26;28;17;15,estimable,,1.11758521,0.77283073,0.81846179,0.0
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,6.31079753,0.09743039,0.18108579,0.04037558
wavelet-HLH_glszm_LargeAreaEmphasis,4,86,26;28;17;15,estimable,,17.28517132,0.00061743,0.00634269,0.17420941
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,19.44858236,0.0002208,0.0033442,0.20059247
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,13.59075214,0.0035186,0.01832266,0.12915551
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,4,86,26;28;17;15,estimable,,6.59761316,0.08589136,0.16450379,0.04387333
wavelet-HLH_glszm_SizeZoneNonUniformity,4,86,26;28;17;15,estimable,,20.40478603,0.00013992,0.00296731,0.21225349
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,4,86,26;28;17;15,estimable,,10.1373164,0.01743424,0.05130388,0.08704044
wavelet-HLH_glszm_SmallAreaEmphasis,4,86,26;28;17;15,estimable,,12.97116496,0.00469938,0.02176352,0.12159957
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,10.43818048,0.01518617,0.04637334,0.09070952
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,11.24203104,0.01048659,0.03638838,0.10051257
wavelet-HLH_glszm_ZoneEntropy,4,86,26;28;17;15,estimable,,14.37713934,0.00243426,0.01475466,0.1387456
wavelet-HLH_glszm_ZonePercentage,4,86,26;28;17;15,estimable,,9.67752691,0.02151587,0.05937811,0.08143326
wavelet-HLH_glszm_ZoneVariance,4,86,26;28;17;15,estimable,,18.9115319,0.00028516,0.0037582,0.19404307
wavelet-HLH_gldm_DependenceEntropy,4,86,26;28;17;15,estimable,,8.66308259,0.03412256,0.08437307,0.06906198
wavelet-HLH_gldm_DependenceNonUniformity,4,86,26;28;17;15,estimable,,20.64635923,0.00012467,0.00296731,0.2151995
wavelet-HLH_gldm_DependenceNonUniformityNormalized,4,86,26;28;17;15,estimable,,8.35288835,0.0392547,0.09431666,0.06527913
wavelet-HLH_gldm_DependenceVariance,4,86,26;28;17;15,estimable,,10.22753064,0.01672784,0.04987456,0.08814062
wavelet-HLH_gldm_GrayLevelNonUniformity,4,86,26;28;17;15,estimable,,20.80177942,0.00011574,0.00296731,0.21709487
wavelet-HLH_gldm_GrayLevelVariance,4,86,26;28;17;15,estimable,,11.12461414,0.01107078,0.03745503,0.09908066
wavelet-HLH_gldm_HighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,0.57340024,0.90249385,0.93049092,0.0
wavelet-HLH_gldm_LargeDependenceEmphasis,4,86,26;28;17;15,estimable,,1.37852126,0.7105771,0.76696124,0.0
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,6.09061581,0.10728384,0.19365933,0.03769044
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,0.9837808,0.80517644,0.84637151,0.0
wavelet-HLH_gldm_LowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,0.59934353,0.89658264,0.9277824,0.0
wavelet-HLH_gldm_SmallDependenceEmphasis,4,86,26;28;17;15,estimable,,11.55292198,0.00908265,0.03351558,0.10430393
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,4,86,26;28;17;15,estimable,,2.79903396,0.42365897,0.52085621,0.0
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,4,86,26;28;17;15,estimable,,15.14406464,0.00169758,0.01225366,0.14809835
