core_a,core_b,feature,core_a_altered_n,core_a_total_n,core_a_frequency,core_b_altered_n,core_b_total_n,core_b_frequency,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,q_value
STATE_A,STATE_B,chr16q::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr17p::loss,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,chr17p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr17q::loss,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr17q::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr18p::loss,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,chr18p::gain,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,0.70868486
STATE_A,STATE_B,chr18q::loss,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,chr18q::gain,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,chr19p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr19p::gain,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,0.70868486
STATE_A,STATE_B,chr19q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr19q::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr20p::loss,1,17,0.058823529411764705,0,14,0.0,0.058823529411764705,2.63636364,0.09944974,69.88870187,1.0,1.0
STATE_A,STATE_B,chr20p::gain,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,chr20q::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr20q::gain,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,chr21p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr21p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr21q::loss,0,17,0.0,4,14,0.2857142857142857,-0.2857142857142857,0.06666667,0.0032524,1.36651036,0.03181313,0.36054881
STATE_A,STATE_B,chr21q::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,chr22p::loss,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr22p::gain,0,17,0.0,0,14,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
STATE_A,STATE_B,chr22q::loss,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,chr22q::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,locus::VHL::loss,16,17,0.9411764705882353,7,14,0.5,0.4411764705882353,11.0,1.55868683,77.62944898,0.01085816,0.36054881
STATE_A,STATE_B,locus::VHL::gain,0,17,0.0,3,14,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.37544749
STATE_A,STATE_B,locus::SETD2::loss,16,17,0.9411764705882353,8,14,0.5714285714285714,0.3697478991596639,8.41176471,1.18630216,59.6456687,0.02811519,0.36054881
STATE_A,STATE_B,locus::SETD2::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,locus::PBRM1::loss,16,17,0.9411764705882353,8,14,0.5714285714285714,0.3697478991596639,8.41176471,1.18630216,59.6456687,0.02811519,0.36054881
STATE_A,STATE_B,locus::PBRM1::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,locus::BAP1::loss,16,17,0.9411764705882353,8,14,0.5714285714285714,0.3697478991596639,8.41176471,1.18630216,59.6456687,0.02811519,0.36054881
STATE_A,STATE_B,locus::BAP1::gain,0,17,0.0,2,14,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,0.42872095
STATE_A,STATE_B,locus::JAK2::loss,0,17,0.0,1,14,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,0.70868486
STATE_A,STATE_B,locus::JAK2::gain,1,17,0.058823529411764705,2,14,0.14285714285714285,-0.08403361344537814,0.45454545,0.05275872,3.91615975,0.57641824,0.89082819
