state_id,feature,q_value,fisher_p,odds_ratio,ci_low,ci_high,frequency_difference,event,set_altered_n,set_total_n,rest_altered_n,rest_total_n,alteration_frequency,rest_alteration_frequency,delta_alteration_frequency
STATE_A,chr17q::loss,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,loss,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr17q::gain,1.0,1.0,1.13333333,0.04417576,29.07577214,-0.016666666666666666,gain,0,17,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr18p::loss,1.0,0.1937636,0.15488722,0.00856412,2.80122645,-0.15,loss,0,17,9,60,0.0,0.15,-0.15
STATE_A,chr18p::gain,1.0,1.0,1.13333333,0.04417576,29.07577214,-0.016666666666666666,gain,0,17,1,60,0.0,0.016666666666666666,-0.016666666666666666
STATE_A,chr18q::loss,1.0,0.1937636,0.15488722,0.00856412,2.80122645,-0.15,loss,0,17,9,60,0.0,0.15,-0.15
STATE_A,chr18q::gain,1.0,1.0,0.46938776,0.02310991,9.53378244,-0.05,gain,0,17,3,60,0.0,0.05,-0.05
STATE_A,chr19p::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr19p::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
STATE_A,chr19q::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr19q::gain,1.0,0.57012433,0.35873016,0.0183932,6.99646241,-0.06666666666666667,gain,0,17,4,60,0.0,0.06666666666666667,-0.06666666666666667
STATE_A,chr20p::loss,1.0,0.39507861,3.60606061,0.35156143,36.98833808,0.04215686274509804,loss,1,17,1,60,0.058823529411764705,0.016666666666666666,0.04215686274509804
STATE_A,chr20p::gain,0.79647924,0.10568418,0.13741497,0.00764684,2.46936783,-0.16666666666666666,gain,0,17,10,60,0.0,0.16666666666666666,-0.16666666666666666
STATE_A,chr20q::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr20q::gain,0.7417301,0.05817491,0.11085714,0.0062285,1.97307638,-0.2,gain,0,17,12,60,0.0,0.2,-0.2
STATE_A,chr21p::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr21p::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,chr21q::loss,1.0,0.33722317,0.20380952,0.01106719,3.75328471,-0.11666666666666667,loss,0,17,7,60,0.0,0.11666666666666667,-0.11666666666666667
STATE_A,chr21q::gain,1.0,0.57012433,0.35873016,0.0183932,6.99646241,-0.06666666666666667,gain,0,17,4,60,0.0,0.06666666666666667,-0.06666666666666667
STATE_A,chr22p::loss,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,loss,0,17,0,60,0.0,0.0,0.0
STATE_A,chr22p::gain,1.0,1.0,3.45714286,0.06617239,180.61667229,0.0,gain,0,17,0,60,0.0,0.0,0.0
STATE_A,chr22q::loss,1.0,0.57012433,0.35873016,0.0183932,6.99646241,-0.06666666666666667,loss,0,17,4,60,0.0,0.06666666666666667,-0.06666666666666667
STATE_A,chr22q::gain,1.0,1.0,0.46938776,0.02310991,9.53378244,-0.05,gain,0,17,3,60,0.0,0.05,-0.05
STATE_A,locus::VHL::loss,1.0,0.27585499,2.83505155,0.47648688,16.86828672,0.14117647058823524,loss,16,17,48,60,0.9411764705882353,0.8,0.14117647058823524
STATE_A,locus::VHL::gain,1.0,1.0,0.46938776,0.02310991,9.53378244,-0.05,gain,0,17,3,60,0.0,0.05,-0.05
STATE_A,locus::SETD2::loss,1.0,0.28173714,2.55555556,0.42650309,15.31258357,0.12450980392156863,loss,16,17,49,60,0.9411764705882353,0.8166666666666667,0.12450980392156863
STATE_A,locus::SETD2::gain,1.0,1.0,0.66857143,0.03063431,14.59108265,-0.03333333333333333,gain,0,17,2,60,0.0,0.03333333333333333,-0.03333333333333333
