state_id,feature,n_core,n_rest,median_core,median_rest,mean_core,mean_rest,smd,p_value,q_value,cliffs_delta,direction
STATE_D,chr19q,24,45,0.02252847,0.0255,0.0275735,0.0326203,-0.09407791,0.89475589,0.91339664,-0.02037037,lower_in_core
STATE_D,chr20p,24,45,0.07110189,0.0286,0.09505333,0.04278723,0.45248744,0.02791254,0.14223222,0.32407407,higher_in_core
STATE_D,chr20q,24,45,0.0743,0.0343,0.09652896,0.06742285,0.31333726,0.09257713,0.19722954,0.24814815,higher_in_core
STATE_D,chr21p,24,45,0.0,0.0,0.0,0.0,,,,0.0,
STATE_D,chr21q,24,45,0.03545,0.0167,0.03375272,0.00800451,0.17154331,0.43102833,0.62118789,0.11666667,higher_in_core
STATE_D,chr22p,24,45,0.0,0.0,0.0,0.0,,,,0.0,
STATE_D,chr22q,24,45,0.04285,0.0231,0.05137925,0.01553428,0.41414737,0.09257415,0.19722954,0.24814815,higher_in_core
STATE_D,locus::VHL,24,45,-0.42905,-0.3252,-0.4271,-0.29283111,-0.6382327,0.03272025,0.14223222,-0.31481481,lower_in_core
STATE_D,locus::SETD2,24,45,-0.41725,-0.3427,-0.42109716,-0.31015484,-0.54811424,0.07462987,0.18284318,-0.26296296,lower_in_core
STATE_D,locus::PBRM1,24,45,-0.41725,-0.3427,-0.424425,-0.30948667,-0.56363928,0.07061739,0.18211853,-0.26666667,lower_in_core
STATE_D,locus::BAP1,24,45,-0.41725,-0.3427,-0.424425,-0.30948667,-0.56363928,0.07061739,0.18211853,-0.26666667,lower_in_core
STATE_D,locus::JAK2,24,45,-0.0692,0.0126,-0.15204167,0.00123556,-0.88133671,0.001981,0.04247443,-0.45555556,lower_in_core
STATE_D,locus::CDKN2A,24,45,-0.1077,0.012,-0.1653625,-0.05841333,-0.52213956,0.00625761,0.06132458,-0.40277778,lower_in_core
STATE_D,locus::PTEN,24,45,-0.02255,0.0041,-0.10974478,-0.02474043,-0.59182591,0.01529505,0.12490957,-0.35740741,lower_in_core
STATE_D,fga,24,45,0.18261962,0.12499893,0.18942107,0.17020551,0.11522722,0.05312318,0.16226465,0.28518519,higher_in_core
STATE_D,gain_burden,24,45,0.06638443,0.04419657,0.08012307,0.06756836,0.13759631,0.14912836,0.2810496,0.21296296,higher_in_core
STATE_D,loss_burden,24,45,0.08577579,0.06933472,0.109298,0.10263715,0.07324019,0.16771898,0.29350822,0.2037037,higher_in_core
