core_a,core_b,pathway,smd_a_vs_b,p_value,q_value,median_a,median_b
STATE_B,STATE_D,HALLMARK_FATTY_ACID_METABOLISM,0.25418292,0.27075791,0.58335002,0.42874503,0.39741202
STATE_B,STATE_D,HALLMARK_G2M_CHECKPOINT,0.11739707,0.42562601,0.62099696,0.08535761,0.09512811
STATE_B,STATE_D,HALLMARK_GLYCOLYSIS,-0.95906557,0.04148882,0.3942281,0.38733922,0.39697897
STATE_B,STATE_D,HALLMARK_HEDGEHOG_SIGNALING,-0.48603063,0.28108439,0.58335002,0.14456459,0.14514696
STATE_B,STATE_D,HALLMARK_HEME_METABOLISM,0.40266434,0.07884562,0.3942281,0.32567098,0.30916661
STATE_B,STATE_D,HALLMARK_HYPOXIA,-1.02230866,0.03495248,0.3942281,0.4314821,0.46563239
STATE_B,STATE_D,HALLMARK_IL2_STAT5_SIGNALING,-0.51806784,0.54236523,0.66142101,0.27561657,0.28298267
STATE_B,STATE_D,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.70407486,0.11642321,0.44778158,0.29640899,0.33394484
STATE_B,STATE_D,HALLMARK_INFLAMMATORY_RESPONSE,-0.6037188,0.24135134,0.58335002,0.21027716,0.21461809
STATE_B,STATE_D,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.58180685,0.27075791,0.58335002,0.4035201,0.40460045
STATE_B,STATE_D,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.62009558,0.32503819,0.601233,0.34396893,0.34944724
STATE_B,STATE_D,HALLMARK_KRAS_SIGNALING_DN,0.01848581,0.49679757,0.62099696,-0.15690227,-0.16630494
STATE_B,STATE_D,HALLMARK_KRAS_SIGNALING_UP,-0.37647447,0.46759249,0.62099696,0.19479429,0.21741689
STATE_B,STATE_D,HALLMARK_MITOTIC_SPINDLE,0.19778828,0.49679757,0.62099696,0.18610824,0.168377
STATE_B,STATE_D,HALLMARK_MTORC1_SIGNALING,-0.26496076,0.60619602,0.70487909,0.43266142,0.43382598
STATE_B,STATE_D,HALLMARK_MYC_TARGETS_V1,-0.21583187,0.22304145,0.58335002,0.56063301,0.57045172
STATE_B,STATE_D,HALLMARK_MYC_TARGETS_V2,-0.14722961,0.33669048,0.601233,0.21999179,0.25053296
STATE_B,STATE_D,HALLMARK_MYOGENESIS,-0.747583,0.03297884,0.3942281,0.22750586,0.26042743
STATE_B,STATE_D,HALLMARK_NOTCH_SIGNALING,-0.83169303,0.09617351,0.43715232,0.30590296,0.32834017
STATE_B,STATE_D,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.50882581,0.36079024,0.62099696,0.57138499,0.56886872
STATE_B,STATE_D,HALLMARK_P53_PATHWAY,-0.56286188,0.21426875,0.58335002,0.36891794,0.38403821
STATE_B,STATE_D,HALLMARK_PANCREAS_BETA_CELLS,-0.28241963,0.49679757,0.62099696,0.26001195,0.28392974
STATE_B,STATE_D,HALLMARK_PEROXISOME,-0.02421719,0.96262112,0.98226645,0.36170635,0.35492516
STATE_B,STATE_D,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.12101535,1.0,1.0,0.32379672,0.32114896
STATE_B,STATE_D,HALLMARK_PROTEIN_SECRETION,0.4402733,0.0370261,0.3942281,0.49551036,0.46424308
STATE_B,STATE_D,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.46535768,0.43936472,0.62099696,0.51127252,0.51043191
STATE_B,STATE_D,HALLMARK_SPERMATOGENESIS,1.01532421,0.04903186,0.3942281,-0.13637853,-0.16829802
STATE_B,STATE_D,HALLMARK_TGF_BETA_SIGNALING,-0.47933016,0.24135134,0.58335002,0.45571769,0.48290604
STATE_B,STATE_D,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.65360511,0.29167501,0.58335002,0.41385847,0.4080372
STATE_B,STATE_D,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.45633459,0.0608498,0.3942281,0.42166937,0.43894634
STATE_B,STATE_D,HALLMARK_UV_RESPONSE_DN,-0.0903354,0.96262112,0.98226645,0.23748653,0.2433244
STATE_B,STATE_D,HALLMARK_UV_RESPONSE_UP,-0.35886772,0.42562601,0.62099696,0.40043549,0.40075534
STATE_B,STATE_D,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.60636535,0.14627829,0.52242246,0.14119618,0.15834185
STATE_B,STATE_D,HALLMARK_XENOBIOTIC_METABOLISM,-0.5743982,0.10591502,0.44131258,0.34095109,0.34762957
STATE_C,STATE_D,HALLMARK_ADIPOGENESIS,-0.09461526,0.89273573,0.99047351,0.46705213,0.46167798
STATE_C,STATE_D,HALLMARK_ALLOGRAFT_REJECTION,0.99958662,0.00539125,0.09687967,0.32319764,0.2509747
STATE_C,STATE_D,HALLMARK_ANDROGEN_RESPONSE,-0.5178234,0.18149208,0.412482,0.39185677,0.40205369
STATE_C,STATE_D,HALLMARK_ANGIOGENESIS,-0.4526993,0.17361105,0.412482,0.43082449,0.4669107
STATE_C,STATE_D,HALLMARK_APICAL_JUNCTION,-0.06283678,0.85410972,0.99047351,0.29091619,0.29746759
STATE_C,STATE_D,HALLMARK_APICAL_SURFACE,-0.05019211,0.65014267,0.90255272,0.06312349,0.09686237
STATE_C,STATE_D,HALLMARK_APOPTOSIS,0.28779684,0.38410778,0.73637869,0.44761725,0.43699368
STATE_C,STATE_D,HALLMARK_BILE_ACID_METABOLISM,-0.12355576,0.79684823,0.99047351,0.16629405,0.19413886
STATE_C,STATE_D,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.63292578,0.09307165,0.2880755,0.30004398,0.33288673
STATE_C,STATE_D,HALLMARK_COAGULATION,-0.09871407,0.97066404,0.99047351,0.39116215,0.39243005
STATE_C,STATE_D,HALLMARK_COMPLEMENT,0.54534419,0.04570221,0.20773732,0.33544758,0.30985584
STATE_C,STATE_D,HALLMARK_DNA_REPAIR,-0.02670568,0.91215054,0.99047351,0.3028777,0.30027246
STATE_C,STATE_D,HALLMARK_E2F_TARGETS,0.14875525,0.97066404,0.99047351,0.10758975,0.10727056
STATE_C,STATE_D,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.39000397,0.38410778,0.73637869,0.4015721,0.43070705
STATE_C,STATE_D,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.24093783,0.46952588,0.80673148,0.22960531,0.23264352
STATE_C,STATE_D,HALLMARK_ESTROGEN_RESPONSE_LATE,0.16622173,0.45460031,0.80673148,0.25362515,0.2457196
STATE_C,STATE_D,HALLMARK_FATTY_ACID_METABOLISM,0.02467877,0.63259258,0.90255272,0.41051503,0.39741202
STATE_C,STATE_D,HALLMARK_G2M_CHECKPOINT,-0.01471497,0.48471846,0.80673148,0.0920756,0.09512811
STATE_C,STATE_D,HALLMARK_GLYCOLYSIS,-0.15174707,0.93161793,0.99047351,0.40496861,0.39697897
STATE_C,STATE_D,HALLMARK_HEDGEHOG_SIGNALING,-0.81726348,0.01374131,0.12008169,0.12002497,0.14514696
STATE_C,STATE_D,HALLMARK_HEME_METABOLISM,-0.33017567,0.32074047,0.66820931,0.30461947,0.30916661
STATE_C,STATE_D,HALLMARK_HYPOXIA,-0.64835305,0.07960826,0.27969397,0.46035923,0.46563239
STATE_C,STATE_D,HALLMARK_IL2_STAT5_SIGNALING,0.01996229,0.97066404,0.99047351,0.28227562,0.28298267
STATE_C,STATE_D,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.79833961,0.01374131,0.12008169,0.36626643,0.33394484
STATE_C,STATE_D,HALLMARK_INFLAMMATORY_RESPONSE,0.54895663,0.08390819,0.27969397,0.25476631,0.21461809
STATE_C,STATE_D,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.24116467,0.00097538,0.048769,0.48960911,0.40460045
STATE_C,STATE_D,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.99990697,0.00581278,0.09687967,0.41877408,0.34944724
STATE_C,STATE_D,HALLMARK_KRAS_SIGNALING_DN,0.26295555,0.29742497,0.64657602,-0.15444121,-0.16630494
STATE_C,STATE_D,HALLMARK_KRAS_SIGNALING_UP,0.13621042,0.66788901,0.90255272,0.21985357,0.21741689
STATE_C,STATE_D,HALLMARK_MITOTIC_SPINDLE,-0.01067116,0.91215054,0.99047351,0.17775438,0.168377
STATE_C,STATE_D,HALLMARK_MTORC1_SIGNALING,-0.22499417,0.53185109,0.83101733,0.42698903,0.43382598
STATE_C,STATE_D,HALLMARK_MYC_TARGETS_V1,-0.57894751,0.06416503,0.24678858,0.55131943,0.57045172
STATE_C,STATE_D,HALLMARK_MYC_TARGETS_V2,-0.32203374,0.16598858,0.412482,0.21554615,0.25053296
STATE_C,STATE_D,HALLMARK_MYOGENESIS,-0.60855444,0.12544576,0.33012042,0.20893486,0.26042743
STATE_C,STATE_D,HALLMARK_NOTCH_SIGNALING,-0.88551332,0.01921307,0.12008169,0.28081631,0.32834017
STATE_C,STATE_D,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.23650178,0.39764449,0.73637869,0.58550729,0.56886872
STATE_C,STATE_D,HALLMARK_P53_PATHWAY,-0.12161515,0.65014267,0.90255272,0.38770442,0.38403821
STATE_C,STATE_D,HALLMARK_PANCREAS_BETA_CELLS,-0.75815959,0.02334018,0.12966767,0.21849304,0.28392974
STATE_C,STATE_D,HALLMARK_PEROXISOME,-0.08173627,0.97066404,0.99047351,0.35212606,0.35492516
STATE_C,STATE_D,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.23694262,0.79684823,0.99047351,0.32452803,0.32114896
STATE_C,STATE_D,HALLMARK_PROTEIN_SECRETION,-0.27423013,0.50017352,0.80673148,0.45878202,0.46424308
STATE_C,STATE_D,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.61166433,0.09794567,0.2880755,0.52353754,0.51043191
STATE_C,STATE_D,HALLMARK_SPERMATOGENESIS,-0.68842841,0.03606435,0.18032175,-0.18800769,-0.16829802
STATE_C,STATE_D,HALLMARK_TGF_BETA_SIGNALING,-0.83694648,0.01798689,0.12008169,0.44323744,0.48290604
STATE_C,STATE_D,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03136756,1.0,1.0,0.42170436,0.4080372
STATE_C,STATE_D,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.45538449,0.11379924,0.316109,0.41910792,0.43894634
STATE_C,STATE_D,HALLMARK_UV_RESPONSE_DN,-0.70667425,0.05742454,0.23926892,0.21941103,0.2433244
STATE_C,STATE_D,HALLMARK_UV_RESPONSE_UP,0.19046286,0.89273573,0.99047351,0.39988914,0.40075534
STATE_C,STATE_D,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.93997179,0.01573859,0.12008169,0.1000924,0.15834185
STATE_C,STATE_D,HALLMARK_XENOBIOTIC_METABOLISM,0.16502791,0.63259258,0.90255272,0.35030463,0.34762957
