feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
log-sigma-1-0-mm-3D_glcm_Correlation,STATE_A,STATE_B,29,19,0.25106103,-0.34728485,0.16795088,-0.44879279,0.3430127,0.02713249,0.63702359,0.04750939,0.14252817
log-sigma-1-0-mm-3D_glcm_Correlation,STATE_A,STATE_C,29,11,0.25106103,0.23287849,0.16795088,0.13035398,-0.02194357,-0.40438871,0.33557994,0.92759521,1.0
log-sigma-1-0-mm-3D_glcm_Correlation,STATE_B,STATE_C,19,11,-0.34728485,0.23287849,-0.44879279,0.13035398,-0.42583732,-0.78014354,-0.02392344,0.05827751,1.0
log-sigma-1-0-mm-3D_glcm_Imc1,STATE_A,STATE_B,29,19,-0.19625393,0.45353475,-0.09828333,0.30887942,-0.23774955,-0.54990926,0.09255898,0.17057901,0.51173703
log-sigma-1-0-mm-3D_glcm_Imc1,STATE_A,STATE_C,29,11,-0.19625393,-0.04500072,-0.09828333,-0.00635655,-0.04075235,-0.41065831,0.34796238,0.85578543,1.0
log-sigma-1-0-mm-3D_glcm_Imc1,STATE_B,STATE_C,19,11,0.45353475,-0.04500072,0.30887942,-0.00635655,0.30143541,-0.13875598,0.6937799,0.18216108,1.0
log-sigma-1-0-mm-3D_glcm_MCC,STATE_A,STATE_B,29,19,0.39589261,-0.39353561,0.20464584,-0.36398209,0.33212341,0.01633394,0.64428312,0.05504967,0.16514901
log-sigma-1-0-mm-3D_glcm_MCC,STATE_A,STATE_C,29,11,0.39589261,0.02351003,0.20464584,0.05145328,0.10344828,-0.27288401,0.47962382,0.6279285,1.0
log-sigma-1-0-mm-3D_glcm_MCC,STATE_B,STATE_C,19,11,-0.39353561,0.02351003,-0.36398209,0.05145328,-0.24401914,-0.65550239,0.16746411,0.28196674,1.0
log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,STATE_A,STATE_B,29,19,-0.77101946,0.33755993,-0.52612246,0.5121884,-0.47731397,-0.73511797,-0.19410163,0.00574883,0.01724649
log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,STATE_A,STATE_C,29,11,-0.77101946,-0.26838106,-0.52612246,-0.30468924,-0.14106583,-0.47962382,0.19749216,0.50516424,1.0
log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,STATE_B,STATE_C,19,11,0.33755993,-0.26838106,0.5121884,-0.30468924,0.5215311,0.12894737,0.8277512,0.02012714,1.0
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.51674093,0.00410549,-0.28836144,0.16107688,-0.27767695,-0.59709619,0.06715064,0.10910026,0.32730078
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.51674093,-0.29649244,-0.28836144,-0.15678287,-0.31034483,-0.64890282,0.04090909,0.13774952,0.32730078
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_B,STATE_C,19,11,0.00410549,-0.29649244,0.16107688,-0.15678287,0.10047847,-0.33971292,0.51220096,0.66693038,0.66693038
log-sigma-1-0-mm-3D_glrlm_RunEntropy,STATE_A,STATE_B,29,19,-0.0004708,-0.15634086,-0.26218773,-0.10276787,0.00907441,-0.32123412,0.34664247,0.96636758,1.0
log-sigma-1-0-mm-3D_glrlm_RunEntropy,STATE_A,STATE_C,29,11,-0.0004708,0.1518816,-0.26218773,0.0647111,-0.17241379,-0.52351097,0.15360502,0.41344988,1.0
log-sigma-1-0-mm-3D_glrlm_RunEntropy,STATE_B,STATE_C,19,11,-0.15634086,0.1518816,-0.10276787,0.0647111,-0.27272727,-0.65550239,0.11961722,0.22819514,1.0
log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,STATE_A,STATE_B,29,19,-0.24203828,-0.22012112,-0.34155283,0.09778003,-0.18330309,-0.52822142,0.17604356,0.29183161,0.87549483
log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,STATE_A,STATE_C,29,11,-0.24203828,0.17826925,-0.34155283,0.72561719,-0.64263323,-0.90595611,-0.31034483,0.0020042,0.87549483
log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,STATE_B,STATE_C,19,11,-0.22012112,0.17826925,0.09778003,0.72561719,-0.22488038,-0.62679426,0.18660287,0.32225292,0.87549483
log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,STATE_A,STATE_B,29,19,-0.21679703,0.13754322,-0.35768965,0.26729917,-0.56805808,-0.82940109,-0.27032668,0.00100605,0.00301815
log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,STATE_A,STATE_C,29,11,-0.21679703,-0.10087561,-0.35768965,-0.14826034,-0.22884013,-0.61144201,0.17241379,0.27551486,0.55102972
log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,STATE_B,STATE_C,19,11,0.13754322,-0.10087561,0.26729917,-0.14826034,0.38755981,-0.03349282,0.75143541,0.08516761,0.55102972
log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.34072192,0.04480768,-0.39776275,0.5495685,-0.50635209,-0.76043557,-0.19419238,0.00338492,0.01015476
log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.34072192,-0.23479125,-0.39776275,-0.1001415,-0.41065831,-0.73667712,-0.04075235,0.04896819,0.09793638
log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_B,STATE_C,19,11,0.04480768,-0.23479125,0.5495685,-0.1001415,0.22488038,-0.20598086,0.61722488,0.32225292,0.32225292
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,STATE_A,STATE_B,29,19,-0.174,-0.07615292,-0.30042927,0.03236054,-0.2123412,-0.56805808,0.14700544,0.22141658,0.66424974
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,STATE_A,STATE_C,29,11,-0.174,0.27201325,-0.30042927,0.81408589,-0.5799373,-0.84968652,-0.22884013,0.00532467,0.66424974
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,STATE_B,STATE_C,19,11,-0.07615292,0.27201325,0.03236054,0.81408589,-0.215311,-0.62679426,0.19617225,0.34373952,0.66424974
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,STATE_A,STATE_B,29,19,-0.05417854,-0.30863242,0.26636636,0.0075361,0.20145191,-0.12522686,0.53176044,0.24624295,0.73872885
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,STATE_A,STATE_C,29,11,-0.05417854,-0.19862707,0.26636636,-0.17303255,0.1661442,-0.20376176,0.52351097,0.43096149,0.86192298
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,STATE_B,STATE_C,19,11,-0.30863242,-0.19862707,0.0075361,-0.17303255,-0.11961722,-0.56937799,0.31100478,0.60554879,0.86192298
log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,STATE_A,STATE_B,29,19,0.30707306,-0.18078417,0.1885105,-0.06013474,0.17241379,-0.15063521,0.47740472,0.32175133,0.96525399
log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,STATE_A,STATE_C,29,11,0.30707306,-0.01848184,0.1885105,-0.09857806,0.23510972,-0.10344828,0.56739812,0.26239833,0.96525399
log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,STATE_B,STATE_C,19,11,-0.18078417,-0.01848184,-0.06013474,-0.09857806,-0.07177033,-0.5215311,0.35885167,0.76321984,0.96525399
log-sigma-1-0-mm-3D_glszm_ZonePercentage,STATE_A,STATE_B,29,19,-0.41075885,-0.29094409,0.25447926,-0.21178325,0.15063521,-0.17604356,0.47368421,0.38738362,1.0
log-sigma-1-0-mm-3D_glszm_ZonePercentage,STATE_A,STATE_C,29,11,-0.41075885,0.32622242,0.25447926,0.29736542,-0.26645768,-0.5799373,0.06583072,0.20330493,1.0
log-sigma-1-0-mm-3D_glszm_ZonePercentage,STATE_B,STATE_C,19,11,-0.29094409,0.32622242,-0.21178325,0.29736542,-0.49282297,-0.81818182,-0.10980861,0.02817365,1.0
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,STATE_A,STATE_B,29,19,-0.3232053,0.15250734,-0.23109297,0.35734602,-0.35753176,-0.64437387,-0.03085299,0.03882285,0.11646855
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,STATE_A,STATE_C,29,11,-0.3232053,-0.12877567,-0.23109297,-0.07389047,-0.15987461,-0.53605016,0.22257053,0.44889584,0.89779168
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,STATE_B,STATE_C,19,11,0.15250734,-0.12877567,0.35734602,-0.07389047,0.215311,-0.22488038,0.61746411,0.34373952,0.89779168
log-sigma-1-0-mm-3D_gldm_DependenceVariance,STATE_A,STATE_B,29,19,0.53771095,-0.27161035,0.19875159,-0.29440731,0.34664247,0.01987296,0.62976407,0.04519737,0.13559211
log-sigma-1-0-mm-3D_gldm_DependenceVariance,STATE_A,STATE_C,29,11,0.53771095,-0.12691557,0.19875159,0.00684981,0.14106583,-0.22884013,0.49858934,0.50516424,1.0
log-sigma-1-0-mm-3D_gldm_DependenceVariance,STATE_B,STATE_C,19,11,-0.27161035,-0.12691557,-0.29440731,0.00684981,-0.23444976,-0.63636364,0.25358852,0.30166228,1.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.50639604,-0.06402483,-0.24210645,0.03328049,-0.10344828,-0.45190563,0.26678766,0.55498769,1.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.50639604,-0.31304228,-0.24210645,-0.06342666,-0.26018809,-0.62398119,0.10971787,0.21427285,1.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,STATE_B,STATE_C,19,11,-0.06402483,-0.31304228,0.03328049,-0.06342666,-0.06220096,-0.4930622,0.36866029,0.79623804,1.0
log-sigma-2-0-mm-3D_firstorder_10Percentile,STATE_A,STATE_B,29,19,-0.13124595,0.32978598,-0.13140177,0.33791334,-0.21597096,-0.53901996,0.12522686,0.21355395,0.64066185
log-sigma-2-0-mm-3D_firstorder_10Percentile,STATE_A,STATE_C,29,11,-0.13124595,-0.1245077,-0.13140177,-0.04842656,-0.04075235,-0.41065831,0.32288401,0.85578543,1.0
log-sigma-2-0-mm-3D_firstorder_10Percentile,STATE_B,STATE_C,19,11,0.32978598,-0.1245077,0.33791334,-0.04842656,0.24401914,-0.16770335,0.63636364,0.28196674,1.0
log-sigma-2-0-mm-3D_firstorder_90Percentile,STATE_A,STATE_B,29,19,0.15006631,-0.66785429,0.22993521,-0.45850714,0.39019964,0.0561706,0.68421053,0.02408317,0.07224951
log-sigma-2-0-mm-3D_firstorder_90Percentile,STATE_A,STATE_C,29,11,0.15006631,0.16833611,0.22993521,0.24745305,-0.10344828,-0.43573668,0.23510972,0.6279285,1.0
log-sigma-2-0-mm-3D_firstorder_90Percentile,STATE_B,STATE_C,19,11,-0.66785429,0.16833611,-0.45850714,0.24745305,-0.55023923,-0.85669856,-0.19617225,0.01416393,1.0
log-sigma-2-0-mm-3D_firstorder_Energy,STATE_A,STATE_B,29,19,-0.47251404,-0.26282717,-0.36647585,0.12682682,-0.22323049,-0.56814882,0.1215971,0.19843722,0.59531166
log-sigma-2-0-mm-3D_firstorder_Energy,STATE_A,STATE_C,29,11,-0.47251404,0.01003471,-0.36647585,0.37982388,-0.50470219,-0.81191223,-0.15360502,0.01538349,0.59531166
log-sigma-2-0-mm-3D_firstorder_Energy,STATE_B,STATE_C,19,11,-0.26282717,0.01003471,0.12682682,0.37982388,-0.17703349,-0.57894737,0.27272727,0.43854269,0.59531166
log-sigma-2-0-mm-3D_firstorder_InterquartileRange,STATE_A,STATE_B,29,19,0.18381068,-0.73005653,0.29406239,-0.45498772,0.353902,0.02359347,0.65154265,0.04085708,0.12257124
log-sigma-2-0-mm-3D_firstorder_InterquartileRange,STATE_A,STATE_C,29,11,0.18381068,-0.13580712,0.29406239,0.07451903,0.09090909,-0.28526646,0.46708464,0.67151915,1.0
log-sigma-2-0-mm-3D_firstorder_InterquartileRange,STATE_B,STATE_C,19,11,-0.73005653,-0.13580712,-0.45498772,0.07451903,-0.45454545,-0.78947368,-0.08110048,0.04310264,1.0
log-sigma-2-0-mm-3D_firstorder_Kurtosis,STATE_A,STATE_B,29,19,-0.27659916,0.1355676,-0.23256506,0.38963638,-0.23049002,-0.57168784,0.13248639,0.18411825,0.55235475
log-sigma-2-0-mm-3D_firstorder_Kurtosis,STATE_A,STATE_C,29,11,-0.27659916,-0.22012516,-0.23256506,-0.29073619,0.01567398,-0.42946708,0.49231975,0.95169325,1.0
log-sigma-2-0-mm-3D_firstorder_Kurtosis,STATE_B,STATE_C,19,11,0.1355676,-0.22012516,0.38963638,-0.29073619,0.215311,-0.215311,0.63636364,0.34373952,1.0
log-sigma-2-0-mm-3D_firstorder_Maximum,STATE_A,STATE_B,29,19,-0.18903384,-0.36946422,-0.04411131,-0.24428073,0.11433757,-0.23784029,0.45553539,0.5134021,1.0
log-sigma-2-0-mm-3D_firstorder_Maximum,STATE_A,STATE_C,29,11,-0.18903384,0.30627202,-0.04411131,0.05385219,-0.0846395,-0.47335423,0.26661442,0.69374812,1.0
log-sigma-2-0-mm-3D_firstorder_Maximum,STATE_B,STATE_C,19,11,-0.36946422,0.30627202,-0.24428073,0.05385219,-0.18660287,-0.5791866,0.20574163,0.41353256,1.0
log-sigma-2-0-mm-3D_firstorder_Minimum,STATE_A,STATE_B,29,19,0.45319677,0.12147666,0.22246588,0.12350144,0.13611615,-0.21243194,0.49546279,0.4353656,1.0
log-sigma-2-0-mm-3D_firstorder_Minimum,STATE_A,STATE_C,29,11,0.45319677,-0.36757146,0.22246588,-0.34016668,0.34796238,-0.05329154,0.71159875,0.09572026,1.0
log-sigma-2-0-mm-3D_firstorder_Minimum,STATE_B,STATE_C,19,11,0.12147666,-0.36757146,0.12350144,-0.34016668,0.28229665,-0.15789474,0.67464115,0.21200996,1.0
log-sigma-2-0-mm-3D_firstorder_Range,STATE_A,STATE_B,29,19,-0.33121612,-0.41016663,-0.16005524,-0.19684099,-0.0199637,-0.36842105,0.31406534,0.91604952,1.0
log-sigma-2-0-mm-3D_firstorder_Range,STATE_A,STATE_C,29,11,-0.33121612,0.41016663,-0.16005524,0.23805574,-0.29153605,-0.65517241,0.09717868,0.16351304,1.0
log-sigma-2-0-mm-3D_firstorder_Range,STATE_B,STATE_C,19,11,-0.41016663,0.41016663,-0.19684099,0.23805574,-0.19617225,-0.58851675,0.215311,0.38938711,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,STATE_A,STATE_B,29,19,0.34871626,-0.30587196,0.31412241,-0.24113787,0.26315789,-0.07441016,0.58257713,0.12903422,0.38710266
log-sigma-2-0-mm-3D_firstorder_Skewness,STATE_A,STATE_C,29,11,0.34871626,0.23904616,0.31412241,0.14167149,0.09090909,-0.27272727,0.46724138,0.67151915,1.0
log-sigma-2-0-mm-3D_firstorder_Skewness,STATE_B,STATE_C,19,11,-0.30587196,0.23904616,-0.24113787,0.14167149,-0.26315789,-0.665311,0.15813397,0.24524169,1.0
log-sigma-2-0-mm-3D_glcm_Correlation,STATE_A,STATE_B,29,19,0.00512022,-0.18709677,-0.09719326,-0.191684,0.15789474,-0.17604356,0.50281307,0.36465202,1.0
log-sigma-2-0-mm-3D_glcm_Correlation,STATE_A,STATE_C,29,11,0.00512022,0.22991962,-0.09719326,0.200018,-0.14106583,-0.52351097,0.26645768,0.50516424,1.0
log-sigma-2-0-mm-3D_glcm_Correlation,STATE_B,STATE_C,19,11,-0.18709677,0.22991962,-0.191684,0.200018,-0.30143541,-0.66507177,0.11004785,0.18216108,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,STATE_A,STATE_B,29,19,0.10689948,-0.23467137,0.26969923,-0.07591919,0.16515426,-0.15435572,0.5100726,0.34277277,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,STATE_A,STATE_C,29,11,0.10689948,-0.31646433,0.26969923,-0.25012668,0.28526646,-0.09717868,0.63025078,0.17286272,1.0
log-sigma-2-0-mm-3D_glcm_Imc1,STATE_B,STATE_C,19,11,-0.23467137,-0.31646433,-0.07591919,-0.25012668,0.11004785,-0.30167464,0.51196172,0.635927,1.0
log-sigma-2-0-mm-3D_glcm_MaximumProbability,STATE_A,STATE_B,29,19,-0.29760931,0.80402316,-0.02732696,0.50168984,-0.31760436,-0.62976407,0.03094374,0.06663099,0.19989297
log-sigma-2-0-mm-3D_glcm_MaximumProbability,STATE_A,STATE_C,29,11,-0.29760931,-0.33956676,-0.02732696,-0.23364058,0.07210031,-0.27272727,0.42946708,0.7389885,1.0
log-sigma-2-0-mm-3D_glcm_MaximumProbability,STATE_B,STATE_C,19,11,0.80402316,-0.33956676,0.50168984,-0.23364058,0.50239234,0.11961722,0.8277512,0.02522781,1.0
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,STATE_A,STATE_B,29,19,-0.71782375,0.63799245,-0.52150305,0.61531998,-0.54990926,-0.79310345,-0.24863884,0.00145547,0.00436641
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,STATE_A,STATE_C,29,11,-0.71782375,0.12851362,-0.52150305,0.04457333,-0.42946708,-0.7492163,-0.09717868,0.03942347,0.07884694
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,STATE_B,STATE_C,19,11,0.63799245,0.12851362,0.61531998,0.04457333,0.29186603,-0.11028708,0.68444976,0.19667106,0.19667106
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.58216957,0.16587491,-0.34697025,0.26497682,-0.23049002,-0.56814882,0.1215971,0.18411825,0.55235475
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.58216957,0.02541597,-0.34697025,0.33028665,-0.4984326,-0.81191223,-0.12852665,0.01671432,0.55235475
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,STATE_B,STATE_C,19,11,0.16587491,0.02541597,0.26497682,0.33028665,-0.07177033,-0.48349282,0.36842105,0.76321984,0.76321984
log-sigma-2-0-mm-3D_glrlm_RunEntropy,STATE_A,STATE_B,29,19,-0.38893688,0.26571085,-0.46318014,0.19461832,-0.3030853,-0.61533575,0.01642468,0.08014834,0.24044502
log-sigma-2-0-mm-3D_glrlm_RunEntropy,STATE_A,STATE_C,29,11,-0.38893688,0.22020207,-0.46318014,0.21129155,-0.46708464,-0.73040752,-0.13479624,0.02499493,0.24044502
log-sigma-2-0-mm-3D_glrlm_RunEntropy,STATE_B,STATE_C,19,11,0.26571085,0.22020207,0.19461832,0.21129155,0.0430622,-0.35909091,0.46411483,0.86332285,0.86332285
log-sigma-2-0-mm-3D_glrlm_RunPercentage,STATE_A,STATE_B,29,19,0.27906867,-0.78938648,0.47862456,-0.48491276,0.45916515,0.12885662,0.74228675,0.00789887,0.02369661
log-sigma-2-0-mm-3D_glrlm_RunPercentage,STATE_A,STATE_C,29,11,0.27906867,-0.07934016,0.47862456,-0.04860474,0.30407524,-0.03448276,0.64263323,0.1459647,0.2919294
log-sigma-2-0-mm-3D_glrlm_RunPercentage,STATE_B,STATE_C,19,11,-0.78938648,-0.07934016,-0.48491276,-0.04860474,-0.36842105,-0.74162679,0.05263158,0.10196819,0.2919294
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,STATE_A,STATE_B,29,19,-0.41887369,-0.33188703,-0.43746972,0.24863387,-0.24500907,-0.56098004,0.11079855,0.1577998,0.4733994
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,STATE_A,STATE_C,29,11,-0.41887369,0.03966722,-0.43746972,0.19404647,-0.49216301,-0.80579937,-0.13479624,0.01814518,0.4733994
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,STATE_B,STATE_C,19,11,-0.33188703,0.03966722,0.24863387,0.19404647,-0.08133971,-0.51196172,0.33971292,0.73062689,0.73062689
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,STATE_A,STATE_B,29,19,-0.36377445,0.12175595,-0.461188,0.46047832,-0.54990926,-0.80408348,-0.26669691,0.00145547,0.00436641
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,STATE_A,STATE_C,29,11,-0.36377445,-0.11889302,-0.461188,-0.07239275,-0.38557994,-0.73040752,0.03448276,0.06464469,0.12928938
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,STATE_B,STATE_C,19,11,0.12175595,-0.11889302,0.46047832,-0.07239275,0.22488038,-0.22488038,0.59832536,0.32225292,0.32225292
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_A,STATE_B,29,19,-0.34143033,0.1203988,-0.41817551,0.63920977,-0.46642468,-0.74228675,-0.15408348,0.00696471,0.02089413
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_A,STATE_C,29,11,-0.34143033,-0.04326751,-0.41817551,0.11735703,-0.43573668,-0.79937304,-0.02805643,0.03661514,0.07323028
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,STATE_B,STATE_C,19,11,0.1203988,-0.04326751,0.63920977,0.11735703,0.10047847,-0.32057416,0.5215311,0.66693038,0.66693038
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,STATE_A,STATE_B,29,19,-0.6300593,-0.1943789,-0.45453936,0.19289872,-0.2522686,-0.59709619,0.11433757,0.14575935,0.43727805
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,STATE_A,STATE_C,29,11,-0.6300593,0.07086525,-0.45453936,0.3138246,-0.61128527,-0.85579937,-0.29153605,0.00330169,0.43727805
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,STATE_B,STATE_C,19,11,-0.1943789,0.07086525,0.19289872,0.3138246,-0.11004785,-0.5215311,0.31100478,0.635927,0.635927
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,STATE_A,STATE_B,29,19,-0.13389889,0.04019116,-0.46331484,0.0174099,-0.19419238,-0.49909256,0.15789474,0.26384094,0.79152282
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,STATE_A,STATE_C,29,11,-0.13389889,0.06809387,-0.46331484,0.15068858,-0.22257053,-0.54247649,0.14733542,0.28907183,0.79152282
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,STATE_B,STATE_C,19,11,0.04019116,0.06809387,0.0174099,0.15068858,-0.10047847,-0.51196172,0.30167464,0.66693038,0.79152282
log-sigma-2-0-mm-3D_gldm_DependenceVariance,STATE_A,STATE_B,29,19,0.51429981,-0.17126332,0.19844482,-0.2914874,0.31397459,-0.04537205,0.62985481,0.0698206,0.2094618
log-sigma-2-0-mm-3D_gldm_DependenceVariance,STATE_A,STATE_C,29,11,0.51429981,0.45334378,0.19844482,0.20504221,0.07210031,-0.31661442,0.45454545,0.7389885,1.0
log-sigma-2-0-mm-3D_gldm_DependenceVariance,STATE_B,STATE_C,19,11,-0.17126332,0.45334378,-0.2914874,0.20504221,-0.31100478,-0.68421053,0.11961722,0.16846062,1.0
log-sigma-3-0-mm-3D_firstorder_Kurtosis,STATE_A,STATE_B,29,19,-0.2047383,-0.00785909,-0.17491671,0.33078965,-0.17967332,-0.51733212,0.17250454,0.30158994,0.90476982
log-sigma-3-0-mm-3D_firstorder_Kurtosis,STATE_A,STATE_C,29,11,-0.2047383,-0.52089303,-0.17491671,-0.33853723,0.07836991,-0.34184953,0.52978056,0.7162438,1.0
log-sigma-3-0-mm-3D_firstorder_Kurtosis,STATE_B,STATE_C,19,11,-0.00785909,-0.52089303,0.33078965,-0.33853723,0.23444976,-0.19617225,0.65550239,0.30166228,1.0
log-sigma-3-0-mm-3D_firstorder_Maximum,STATE_A,STATE_B,29,19,0.07235807,-0.11552624,-0.18292196,-0.19807815,0.04900181,-0.27041742,0.38294011,0.78403149,1.0
log-sigma-3-0-mm-3D_firstorder_Maximum,STATE_A,STATE_C,29,11,0.07235807,0.20853421,-0.18292196,0.25661418,-0.27272727,-0.62382445,0.12225705,0.19275159,1.0
log-sigma-3-0-mm-3D_firstorder_Maximum,STATE_B,STATE_C,19,11,-0.11552624,0.20853421,-0.19807815,0.25661418,-0.32057416,-0.6937799,0.10047847,0.15554845,1.0
log-sigma-3-0-mm-3D_firstorder_Mean,STATE_A,STATE_B,29,19,0.03620655,-0.2821415,0.01069654,-0.03349297,0.03811252,-0.30680581,0.3938294,0.83302585,1.0
log-sigma-3-0-mm-3D_firstorder_Mean,STATE_A,STATE_C,29,11,0.03620655,0.05661914,0.01069654,0.21970896,-0.0846395,-0.42319749,0.29780564,0.69374812,1.0
log-sigma-3-0-mm-3D_firstorder_Mean,STATE_B,STATE_C,19,11,-0.2821415,0.05661914,-0.03349297,0.21970896,-0.215311,-0.62679426,0.215311,0.34373952,1.0
log-sigma-3-0-mm-3D_firstorder_Minimum,STATE_A,STATE_B,29,19,0.19820124,0.29933917,0.19605178,0.23219372,-0.03085299,-0.36116152,0.28493648,0.86606571,1.0
log-sigma-3-0-mm-3D_firstorder_Minimum,STATE_A,STATE_C,29,11,0.19820124,-0.20791449,0.19605178,-0.2463563,0.3354232,-0.0031348,0.65517241,0.10840909,1.0
log-sigma-3-0-mm-3D_firstorder_Minimum,STATE_B,STATE_C,19,11,0.29933917,-0.20791449,0.23219372,-0.2463563,0.41626794,0.02392344,0.75119617,0.0642317,1.0
log-sigma-3-0-mm-3D_firstorder_Range,STATE_A,STATE_B,29,19,-0.37066476,-0.40781529,-0.20786891,-0.23647897,0.05263158,-0.2777677,0.37568058,0.76787824,1.0
log-sigma-3-0-mm-3D_firstorder_Range,STATE_A,STATE_C,29,11,-0.37066476,0.43824012,-0.20786891,0.27520032,-0.27272727,-0.61128527,0.1161442,0.19275159,1.0
log-sigma-3-0-mm-3D_firstorder_Range,STATE_B,STATE_C,19,11,-0.40781529,0.43824012,-0.23647897,0.27520032,-0.48325359,-0.82799043,-0.10047847,0.03141126,1.0
log-sigma-3-0-mm-3D_firstorder_Skewness,STATE_A,STATE_B,29,19,0.12729721,0.1145716,0.32394809,-0.11264897,0.26678766,-0.11079855,0.59346642,0.12380341,0.37141023
log-sigma-3-0-mm-3D_firstorder_Skewness,STATE_A,STATE_C,29,11,0.12729721,0.00493712,0.32394809,0.12002073,0.10344828,-0.31034483,0.47335423,0.6279285,1.0
log-sigma-3-0-mm-3D_firstorder_Skewness,STATE_B,STATE_C,19,11,0.1145716,0.00493712,-0.11264897,0.12002073,-0.17703349,-0.57894737,0.25358852,0.43854269,1.0
log-sigma-3-0-mm-3D_firstorder_Uniformity,STATE_A,STATE_B,29,19,-0.09598538,0.64390433,0.08377937,0.36293163,-0.27404719,-0.58257713,0.0707804,0.1138396,0.3415188
log-sigma-3-0-mm-3D_firstorder_Uniformity,STATE_A,STATE_C,29,11,-0.09598538,-0.14529418,0.08377937,-0.19624361,0.12225705,-0.2539185,0.49231975,0.56494277,1.0
log-sigma-3-0-mm-3D_firstorder_Uniformity,STATE_B,STATE_C,19,11,0.64390433,-0.14529418,0.36293163,-0.19624361,0.42583732,0.04282297,0.76100478,0.05827751,1.0
log-sigma-3-0-mm-3D_firstorder_Variance,STATE_A,STATE_B,29,19,0.07277361,-0.60743767,0.13860433,-0.34711635,0.25589837,-0.08529946,0.57177858,0.14000916,0.42002748
