case_id,duplicate_gene_names,error,file_path,protein_coding_duplicate_row_count,unique_gene_count
TCGA-CJ-4901,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/baec403c-9fb4-4b2e-898b-ef8399d0157e/4044b5b9-b308-492c-8280-e9c8b66782f9.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4902,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/bc8cef4d-5c5c-4d5b-bbbc-553e8940ced1/7bcfdaa5-0d48-45a4-86e1-28d8fb2f26d3.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4903,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/5741a507-2543-4c6e-a927-2441813632b6/23bbf00e-f0af-450e-a95b-fa5feac64a5f.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4904,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/fa157012-d4c8-43c3-b4fe-a02f13fcec40/d6e59be8-1ead-4fc7-bf6f-f5f3e7e24162.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4905,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/9c146666-fd40-4251-9b57-ee537addac17/093b3b97-0c32-487b-bc62-c06b98718fc0.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4907,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/460999dc-ccec-4f00-bdf5-cf285375fade/b4d2a445-007a-405d-a55f-d8ad0213fd48.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4908,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/626f256f-7057-47c3-8775-cda761910b1f/50ef3b8f-2e43-4d63-a17c-59804bf40aa4.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4912,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/4caac446-75ef-4e21-ab99-216a5962f956/612d5432-0750-4bc4-a0b8-d29511554be6.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4916,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/6faba44d-0367-4d54-a41e-1f2969760558/27fb6050-b8b6-4cae-800d-429d63093d67.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4918,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/8d116906-c391-48f2-9eb4-94945197d90b/00d95185-c29a-4c70-b5d3-dc0b9efc24fe.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4920,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/c85688fc-f98a-4672-b66d-8a28ea94d40b/02a502f9-4db3-41ea-a163-48cb43b1eaad.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-4923,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/bb9e4d64-ffbc-40b6-a3e5-d05aa7a51717/0d608ac8-82bc-4501-afe7-be9db97be1d6.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5671,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/86f25e09-9bdb-478d-b929-6f570418af6c/7972dca5-b8db-4ed7-a4d7-056df9d0d37c.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5672,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/0666c919-fe81-415e-84ea-c782234e3aa0/fcfd97d0-70ee-4b14-8953-63e96f62f04a.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5675,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/2faa29c8-49e9-4fda-baea-f73583f3a27f/11c9e0b9-c94c-466f-877a-65325a76dcaf.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5677,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/e47ee1c9-13c8-4c78-b1d6-8a6795bebee8/c2330486-1e49-48c7-8898-c8fd19f2a47b.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5678,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/0af91fa3-3ad9-4ba3-9e29-8bd565871d69/2e7eb4b8-4f9a-48ff-9d0a-d54af72e50b1.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5679,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/c909d244-ad90-42b8-8cb9-b12a878bdbfa/7109300e-d920-4baf-9507-69acf2eac917.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5680,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/3dff6d1d-98ca-49b9-a6e4-5a4da59fb2f8/12debe80-71c0-43a9-bdf8-a859a57a9638.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5681,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/6f2cbdf8-24b9-4b9c-9a73-4e872852e6ac/5c5642f0-08aa-4e0f-a991-e872d44e5b66.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5683,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/cfcc7db1-9369-4151-9f31-2d7ef06f8ea3/d28a9806-ce0f-45da-a272-56a77b1a00b5.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-5686,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/12eadc69-863d-46fe-bb19-f8b38b05471b/ec23954c-4aca-41e5-b1ee-0c1bde8d63ed.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-6027,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/46b3a547-c7a4-4499-9a77-29eb56f0a570/7a1e8ebe-3614-40bb-a489-6a96f10ceaa9.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-6028,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/cdcfd140-d0a5-4c55-ba0c-64af335a1ff6/eb51e925-78bf-4d46-8505-c994b90f1ca6.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-6030,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/3a9cb52e-6bc0-475c-9eee-230527a3e305/21273777-9444-4ea4-9e68-9ff6303e9997.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CJ-6033,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/d81180fa-51d8-4499-aed4-bbad365f67e1/6ff3d64c-4f44-483d-beee-8fa36aad7468.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-4859,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/5576ae8b-e6e9-496d-854a-8c696bd965c9/acb3e553-8eef-49a4-9499-136a5039720d.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-4863,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/4a63eb90-d580-40d0-9136-a7baf34d3627/0d480f67-4325-465f-8f1d-d315ac63f663.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-4865,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/1a9ee264-40bf-4a12-bcee-bd0f989e0798/7394e752-6d32-4f9a-b97b-f3c94820e542.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-5451,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/5cd2f5f2-1325-454e-94a3-253d475205ef/9849d0e7-d13b-4f3b-b73d-d67e635a96ed.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-5452,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/b2c3a163-384f-4246-880f-ae2caebf0d17/d96c15e3-28ba-448c-bee7-1ed38ccabbec.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-5462,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/24ec3d48-d4c2-4f0c-b188-87ebc1f3123e/9453eb6e-d3cf-4030-8eb3-cff627903c1a.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-5468,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/4d9d7601-1c03-422d-8dc1-1857593c49a5/96e2892d-515f-4412-8f4a-5947028dde90.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-5984,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/a136ae8b-1e0d-4843-a461-ce554ad77458/5936a5df-ef92-4293-a01e-840b3a620561.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-5985,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/69c0795b-d68f-4262-9e00-39eff5b66814/67b48fde-8db7-453a-ac70-c338fef76d1c.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-CZ-5988,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/a810deed-122b-4c57-9d6f-8146c5064712/c7fcc566-c577-4b0e-b2de-f8dabf5d8d66.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-5565,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/ac6da4db-868b-4b98-9c12-4c1930d08a5e/7bc968a4-4469-4318-882b-420eeb02b5d1.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-5566,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/adb0fc04-0e35-4637-b3e2-6d9299b97069/0fc73ff6-0368-4151-8de3-322e3b2fa6e0.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-5567,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/d1280122-4cf1-4e12-9783-4a7038a28ac0/0fffe51a-2bac-4552-b731-3f496c41dad7.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-5568,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/89bb336a-c128-4492-9109-e657f8f2011b/0c069613-79f5-433f-a897-5810632f78b0.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-5573,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/1bd902eb-9e76-406a-bfe9-b0b5861bcdfb/e238e3a1-0301-4e93-9082-4422519763b6.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-5574,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/79b49079-070b-4b97-80b9-838bbd32f33c/a2f07423-e34f-43d0-b063-3c9838206135.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-5575,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/a5dd6162-2bca-4bbb-a068-94d122a52cc5/25b02484-448e-4e54-b072-794ad0aa938c.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-5576,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/96ae86b9-6d2a-4b13-9765-a0a5b71519c4/574c80f2-2b56-4102-8a3f-58886075ad1d.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-DV-A4W0,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/07b09d0e-fac2-42a7-9cac-ac1e38a92298/e7da171a-02e6-4369-a961-885bc2f7e0ba.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-G6-A5PC,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/a57d26d5-0255-4bd1-bcd6-ebfb9d35055d/6a376f41-b8f4-4a0e-aca6-89dd33f4baff.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-G6-A8L6,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/8bbda4a1-af04-496f-b047-1d74c29ec19a/34a5db13-6ea3-4f76-88dd-edddc9d6f057.rna_seq.augmented_star_gene_counts.tsv,48,19938
TCGA-G6-A8L7,ACTL10|AKAP17A|ASMT|ASMTL|CD99|CRLF2|CSF2RA|DHRSX|GTPBP6|IL3RA|IL9R|MATR3|P2RY8|PDE11A|PLCXD1|POLR2J3|PPP2R3B|SHOX|SLC25A6|SMIM40|TMSB15B|VAMP7|WASH6P|ZBED1,,/data/qijun/data/TCGA/KIRC/RNA-seq/b0b5583a-d348-4a65-bea4-d4046eac0f76/9fc87bb1-4c55-455d-8959-aa2c8b8cf66b.rna_seq.augmented_star_gene_counts.tsv,48,19938
