core_id,field,level,set_count,set_total,rest_count,rest_total,set_fraction,rest_fraction,frequency_difference,odds_ratio,q_value,set_mean,rest_mean,cliffs_delta,direction,cramers_v,epsilon_squared,available_n,missing_n
5V_CORE02,ct_phase,UNKNOWN,7,14,23,69,0.5,0.333333,0.166667,2.0,0.700352,,,,,,,,
5V_CORE02,ct_manufacturer,GE,5,14,55,69,0.357143,0.797101,-0.439959,0.141414,0.022365,,,,,,,,
5V_CORE02,ct_manufacturer,SIEMENS,9,14,14,69,0.642857,0.202899,0.439959,7.071429,0.022365,,,,,,,,
5V_CORE02,ct_scanner_model,Definition,0,14,1,69,0.0,0.014493,-0.014493,0.0,1.0,,,,,,,,
5V_CORE02,ct_scanner_model,Definition AS+,1,14,2,69,0.071429,0.028986,0.042443,2.576923,0.709044,,,,,,,,
5V_CORE02,ct_scanner_model,LightSpeed Plus,0,14,2,69,0.0,0.028986,-0.028986,0.0,1.0,,,,,,,,
5V_CORE02,ct_scanner_model,LightSpeed QX/i,1,14,8,69,0.071429,0.115942,-0.044513,0.586538,1.0,,,,,,,,
5V_CORE02,ct_scanner_model,LightSpeed Ultra,0,14,7,69,0.0,0.101449,-0.101449,0.0,0.868847,,,,,,,,
5V_CORE02,ct_scanner_model,LightSpeed VCT,2,14,11,69,0.142857,0.15942,-0.016563,0.878788,1.0,,,,,,,,
5V_CORE02,ct_scanner_model,LightSpeed16,2,14,27,69,0.142857,0.391304,-0.248447,0.259259,0.412603,,,,,,,,
5V_CORE02,ct_scanner_model,SOMATOM Definition,1,14,0,69,0.071429,0.0,0.071429,,0.421687,,,,,,,,
5V_CORE02,ct_scanner_model,Sensation 16,0,14,2,69,0.0,0.028986,-0.028986,0.0,1.0,,,,,,,,
5V_CORE02,ct_scanner_model,Sensation 64,5,14,7,69,0.357143,0.101449,0.255694,4.920635,0.154262,,,,,,,,
5V_CORE02,ct_scanner_model,Volume Zoom,2,14,2,69,0.142857,0.028986,0.113872,5.583333,0.412603,,,,,,,,
5V_CORE02,ct_reconstruction_kernel,B20f,1,14,0,69,0.071429,0.0,0.071429,,0.421687,,,,,,,,
5V_CORE02,ct_reconstruction_kernel,B30f,5,14,6,69,0.357143,0.086957,0.270186,5.833333,0.150089,,,,,,,,
5V_CORE02,ct_reconstruction_kernel,B31f,3,14,8,69,0.214286,0.115942,0.098344,2.079545,0.709044,,,,,,,,
5V_CORE02,ct_reconstruction_kernel,SOFT,1,14,2,69,0.071429,0.028986,0.042443,2.576923,0.709044,,,,,,,,
5V_CORE02,ct_reconstruction_kernel,STANDARD,4,14,53,69,0.285714,0.768116,-0.482402,0.120755,0.022365,,,,,,,,
5V_CORE02,ct_slice_thickness,,,,,,,,,,0.209024,4.089286,3.411232,0.306418,higher_in_set,,,,
5V_CORE02,ct_z_spacing,,,,,,,,,,0.269982,3.985714,3.219855,0.29089,higher_in_set,,,,
5V_CORE02,ct_pixel_spacing,,,,,,,,,,1.0,0.806083,0.805848,0.003106,higher_in_set,,,,
5V_CORE03,tissue_source_site,B0,1,14,10,69,0.071429,0.144928,-0.073499,0.453846,1.0,,,,,,,,
5V_CORE03,tissue_source_site,B8,4,14,9,69,0.285714,0.130435,0.15528,2.666667,0.957832,,,,,,,,
5V_CORE03,tissue_source_site,BP,4,14,37,69,0.285714,0.536232,-0.250518,0.345946,0.825207,,,,,,,,
5V_CORE03,tissue_source_site,CJ,2,14,7,69,0.142857,0.101449,0.041408,1.47619,1.0,,,,,,,,
5V_CORE03,tissue_source_site,CZ,2,14,6,69,0.142857,0.086957,0.055901,1.75,1.0,,,,,,,,
5V_CORE03,tissue_source_site,G6,1,14,0,69,0.071429,0.0,0.071429,,0.843375,,,,,,,,
5V_CORE03,ct_phase,ART,2,14,4,69,0.142857,0.057971,0.084886,2.708333,0.994695,,,,,,,,
5V_CORE03,ct_phase,CE_UNSPECIFIED,2,14,9,69,0.142857,0.130435,0.012422,1.111111,1.0,,,,,,,,
5V_CORE03,ct_phase,DEL,1,14,10,69,0.071429,0.144928,-0.073499,0.453846,1.0,,,,,,,,
5V_CORE03,ct_phase,MAIN_CE_HIGH,1,14,13,69,0.071429,0.188406,-0.116977,0.331361,1.0,,,,,,,,
5V_CORE03,ct_phase,MAIN_CE_MEDIUM,0,14,2,69,0.0,0.028986,-0.028986,0.0,1.0,,,,,,,,
