core_a,core_b,clinical_variable,n_core_a,n_core_b,median_core_a,median_core_b,smd_a_vs_b,effect_size,p_value,q_value,level,core_a_count,core_a_total,core_b_count,core_b_total,core_a_fraction,core_b_fraction,frequency_difference,odds_ratio,ci_low,ci_high,core_a_n,core_b_n,core_a_events,core_b_events,core_a_median_time,core_b_median_time
CORE03,CORE05,t_stage,,,,,,,0.50892857,0.8449051,T1B,3,11,0,5,0.2727272727272727,0.0,0.2727272727272727,4.52941176,0.19382635,105.84511012,,,,,,
CORE03,CORE05,t_stage,,,,,,,0.3125,0.59027778,T2,0,11,1,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,,,,,,
CORE03,CORE05,t_stage,,,,,,,1.0,1.0,T3A,1,11,1,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,,,,,,
CORE03,CORE05,t_stage,,,,,,,0.3125,0.59027778,T3B,0,11,1,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,,,,,,
CORE03,CORE05,t_stage,,,,,,,0.3125,0.59027778,T4,0,11,1,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,,,,,,
CORE03,CORE05,m_stage,,,,,,,1.0,1.0,M0,11,11,5,5,1.0,1.0,0.0,2.09090909,0.03644468,119.95990343,,,,,,
CORE03,CORE05,grade,,,,,,,1.0,1.0,G2,7,11,3,5,0.6363636363636364,0.6,0.036363636363636376,1.19047619,0.1611077,8.79680812,,,,,,
CORE03,CORE05,grade,,,,,,,1.0,1.0,G3,4,11,1,5,0.36363636363636365,0.2,0.16363636363636364,1.8,0.20216221,16.02673397,,,,,,
CORE03,CORE05,grade,,,,,,,0.3125,0.59027778,G4,0,11,1,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,,,,,,
CORE03,CORE05,overall_survival,,,,,,,0.0303284,0.0731503,,,,,,,,,,,,11,5,0,2,1308.0,1018.0
CORE04,CORE05,age,11,5,58.0,71.0,-0.59470139,-0.59470139,0.2796891,0.98958333,,,,,,,,,,,,,,,,,
CORE04,CORE05,gender,,,,,,,1.0,1.0,FEMALE,5,11,2,5,0.45454545454545453,0.4,0.05454545454545451,1.18461538,0.16342157,8.58707706,,,,,,
CORE04,CORE05,gender,,,,,,,1.0,1.0,MALE,6,11,3,5,0.5454545454545454,0.6,-0.054545454545454564,0.84415584,0.11645406,6.11914329,,,,,,
CORE04,CORE05,stage_group,,,,,,,0.58791209,1.0,I,5,11,1,5,0.45454545454545453,0.2,0.2545454545454545,2.53846154,0.29014669,22.20872103,,,,,,
CORE04,CORE05,stage_group,,,,,,,1.0,1.0,II,1,11,1,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,,,,,,
CORE04,CORE05,stage_group,,,,,,,0.08333333,0.54412257,III,0,11,2,5,0.0,0.4,-0.4,0.06086957,0.00232814,1.59144182,,,,,,
CORE04,CORE05,stage_group,,,,,,,0.58791209,1.0,IV,5,11,1,5,0.45454545454545453,0.2,0.2545454545454545,2.53846154,0.29014669,22.20872103,,,,,,
CORE04,CORE05,t_stage,,,,,,,1.0,1.0,T1A,3,11,1,5,0.2727272727272727,0.2,0.0727272727272727,1.23529412,0.13308547,11.46595162,,,,,,
CORE04,CORE05,t_stage,,,,,,,0.50892857,1.0,T1B,3,11,0,5,0.2727272727272727,0.0,0.2727272727272727,4.52941176,0.19382635,105.84511012,,,,,,
CORE04,CORE05,t_stage,,,,,,,1.0,1.0,T2,1,11,1,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,,,,,,
CORE04,CORE05,t_stage,,,,,,,1.0,1.0,T2B,1,11,0,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,,,,,,
CORE04,CORE05,t_stage,,,,,,,1.0,1.0,T3A,2,11,1,5,0.18181818181818182,0.2,-0.018181818181818188,0.78947368,0.07803144,7.98740443,,,,,,
CORE04,CORE05,t_stage,,,,,,,0.3125,0.98958333,T3B,0,11,1,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,,,,,,
CORE04,CORE05,t_stage,,,,,,,1.0,1.0,T4,1,11,1,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,,,,,,
CORE04,CORE05,m_stage,,,,,,,0.08591409,0.54412257,M0,4,9,5,5,0.4444444444444444,1.0,-0.5555555555555556,0.07438017,0.00318162,1.73886503,,,,,,
CORE04,CORE05,m_stage,,,,,,,0.08591409,0.54412257,M1,5,9,0,5,0.5555555555555556,0.0,0.5555555555555556,13.44444444,0.57508776,314.30522154,,,,,,
CORE04,CORE05,grade,,,,,,,0.24450549,0.98958333,G2,2,11,3,5,0.18181818181818182,0.6,-0.41818181818181815,0.18796992,0.02213802,1.59601866,,,,,,
CORE04,CORE05,grade,,,,,,,0.58791209,1.0,G3,5,11,1,5,0.45454545454545453,0.2,0.2545454545454545,2.53846154,0.29014669,22.20872103,,,,,,
CORE04,CORE05,grade,,,,,,,1.0,1.0,G4,4,11,1,5,0.36363636363636365,0.2,0.16363636363636364,1.8,0.20216221,16.02673397,,,,,,
CORE04,CORE05,overall_survival,,,,,,,0.63373211,0.70414679,,,,,,,,,,,,11,5,6,2,1661.0,1018.0
