core_a,core_b,pathway,smd_a_vs_b,p_value,q_value,median_a,median_b
CORE03,CORE05,HALLMARK_UV_RESPONSE_UP,-0.43594217,0.50961538,0.62148217,0.39324709,0.39382596
CORE03,CORE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.52555734,0.18040293,0.34692871,0.14170259,0.194391
CORE03,CORE05,HALLMARK_XENOBIOTIC_METABOLISM,0.43817047,0.66117216,0.73463573,0.34095109,0.3065159
CORE04,CORE05,HALLMARK_ADIPOGENESIS,0.51714637,0.37728938,0.65049893,0.45604856,0.43412328
CORE04,CORE05,HALLMARK_ALLOGRAFT_REJECTION,0.37116645,0.37728938,0.65049893,0.38130565,0.29286754
CORE04,CORE05,HALLMARK_ANDROGEN_RESPONSE,0.25507078,0.74267399,0.92834249,0.39383533,0.38733908
CORE04,CORE05,HALLMARK_ANGIOGENESIS,-1.6777619,0.00320513,0.04006412,0.41347299,0.52947594
CORE04,CORE05,HALLMARK_APICAL_JUNCTION,-1.45140698,0.00091575,0.02289375,0.27384912,0.31901022
CORE04,CORE05,HALLMARK_APICAL_SURFACE,-0.50901013,0.22115385,0.48076924,0.08354874,0.12272089
CORE04,CORE05,HALLMARK_APOPTOSIS,-0.21012949,0.82692308,0.96153847,0.46377648,0.47540039
CORE04,CORE05,HALLMARK_BILE_ACID_METABOLISM,0.80296275,0.22115385,0.48076924,0.19261165,0.08788257
CORE04,CORE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.3260614,0.74267399,0.92834249,0.31485342,0.32643188
CORE04,CORE05,HALLMARK_COAGULATION,-0.85981261,0.08974359,0.35914606,0.38339578,0.39720628
CORE04,CORE05,HALLMARK_COMPLEMENT,0.61893574,0.11492674,0.35914606,0.34949657,0.29217722
CORE04,CORE05,HALLMARK_DNA_REPAIR,-0.68780346,0.26739927,0.55708181,0.30258107,0.32164145
CORE04,CORE05,HALLMARK_E2F_TARGETS,-0.39391552,0.58333333,0.78828828,0.12719772,0.13647964
CORE04,CORE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-1.73980455,0.00045788,0.02289375,0.40113069,0.50109513
CORE04,CORE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.13670841,0.91300366,0.97128049,0.22930422,0.20255972
CORE04,CORE05,HALLMARK_ESTROGEN_RESPONSE_LATE,0.44105063,0.91300366,0.97128049,0.24624964,0.25513072
CORE04,CORE05,HALLMARK_FATTY_ACID_METABOLISM,0.6931128,0.37728938,0.65049893,0.39537376,0.36169837
CORE04,CORE05,HALLMARK_G2M_CHECKPOINT,-0.35834392,0.58333333,0.78828828,0.11162714,0.13339452
CORE04,CORE05,HALLMARK_GLYCOLYSIS,-0.258271,0.82692308,0.96153847,0.39914687,0.39461683
CORE04,CORE05,HALLMARK_HEDGEHOG_SIGNALING,-1.14697358,0.11492674,0.35914606,0.11661933,0.13695005
CORE04,CORE05,HALLMARK_HEME_METABOLISM,1.00885705,0.11492674,0.35914606,0.30941388,0.28755661
CORE04,CORE05,HALLMARK_HYPOXIA,-0.21547712,0.66117216,0.86996337,0.46323766,0.45139488
CORE04,CORE05,HALLMARK_IL2_STAT5_SIGNALING,0.00373581,0.58333333,0.78828828,0.30334729,0.27561657
CORE04,CORE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.64921812,0.11492674,0.35914606,0.40657496,0.32738065
CORE04,CORE05,HALLMARK_INFLAMMATORY_RESPONSE,0.37877478,0.14514652,0.40318478,0.27636818,0.2160542
CORE04,CORE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.96624192,0.14514652,0.40318478,0.49298365,0.41784437
CORE04,CORE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.81498388,0.11492674,0.35914606,0.44658356,0.36644859
CORE04,CORE05,HALLMARK_KRAS_SIGNALING_DN,0.00176719,0.50961538,0.77214452,-0.17819835,-0.14879423
CORE04,CORE05,HALLMARK_KRAS_SIGNALING_UP,-0.17813288,0.91300366,0.97128049,0.23638443,0.22853657
CORE04,CORE05,HALLMARK_MITOTIC_SPINDLE,-0.45258029,0.44093407,0.71118398,0.16800792,0.19757383
CORE04,CORE05,HALLMARK_MTORC1_SIGNALING,0.11848018,1.0,1.0,0.44978301,0.45596354
CORE04,CORE05,HALLMARK_MYC_TARGETS_V1,-0.53827384,0.44093407,0.71118398,0.5704714,0.58399017
CORE04,CORE05,HALLMARK_MYC_TARGETS_V2,-0.39438084,0.50961538,0.77214452,0.25002977,0.25053296
CORE04,CORE05,HALLMARK_MYOGENESIS,-2.55869409,0.00320513,0.04006412,0.20626535,0.27779035
CORE04,CORE05,HALLMARK_NOTCH_SIGNALING,-1.04426649,0.01327839,0.1327839,0.27017917,0.34859845
CORE04,CORE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.16850523,0.91300366,0.97128049,0.58014499,0.54855771
CORE04,CORE05,HALLMARK_P53_PATHWAY,0.19528631,0.82692308,0.96153847,0.38887667,0.37243074
CORE04,CORE05,HALLMARK_PANCREAS_BETA_CELLS,0.96461529,0.18040293,0.47474455,0.2458167,0.21291507
CORE04,CORE05,HALLMARK_PEROXISOME,0.69350937,0.22115385,0.48076924,0.34870517,0.31128619
CORE04,CORE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.53216779,0.22115385,0.48076924,0.33392388,0.3205385
CORE04,CORE05,HALLMARK_PROTEIN_SECRETION,1.06587632,0.06868132,0.3434066,0.48769875,0.44457794
CORE04,CORE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.95760396,0.37728938,0.65049893,0.52487325,0.5177821
CORE04,CORE05,HALLMARK_SPERMATOGENESIS,-0.17839631,1.0,1.0,-0.18233087,-0.18038064
CORE04,CORE05,HALLMARK_TGF_BETA_SIGNALING,-0.79997833,0.06868132,0.3434066,0.44751061,0.50164388
CORE04,CORE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.16773084,0.58333333,0.78828828,0.44804417,0.41093015
CORE04,CORE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.14527443,1.0,1.0,0.44130317,0.44564835
CORE04,CORE05,HALLMARK_UV_RESPONSE_DN,-1.10422866,0.03800366,0.31669717,0.2073159,0.24508911
CORE04,CORE05,HALLMARK_UV_RESPONSE_UP,0.96853713,0.06868132,0.3434066,0.40455282,0.39382596
CORE04,CORE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-1.07919768,0.05173993,0.3434066,0.10473727,0.194391
CORE04,CORE05,HALLMARK_XENOBIOTIC_METABOLISM,0.88518781,0.31959707,0.63919414,0.3495684,0.3065159
