case_id,chr1p,chr1q,chr2p,chr2q,chr3p,chr3q,chr4p,chr4q,chr5p,chr5q,chr6p,chr6q,chr7p,chr7q,chr8p,chr8q,chr9p,chr9q,chr10p,chr10q,chr11p,chr11q,chr12p,chr12q,chr13p,chr13q,chr14p,chr14q,chr15p,chr15q,chr16p,chr16q,chr17p,chr17q,chr18p,chr18q,chr19p,chr19q,chr20p,chr20q,chr21p,chr21q,chr22p,chr22q,locus::VHL,locus::SETD2,locus::PBRM1,locus::BAP1,locus::JAK2,locus::CDKN2A,locus::PTEN,fga,gain_burden,loss_burden
TCGA-B8-A54E,-0.0092,-0.0092,-0.0065,-0.0065,-0.031,-0.031,-0.0104,-0.012530272682005498,-0.0096,-0.009376893893799202,-0.0029277173092035185,-0.010938795586297198,0.1894,0.19302647342912763,-0.0092,-0.008617010705665345,-0.0146,-0.0146,-0.00871062416360142,-0.010255595750047298,-0.0072,-0.02004418260774179,-0.0135,-0.0135,0.0,-0.010594959050035924,0.0,-0.0146,0.0,-0.0163,0.1982,0.1982,-0.0127,-0.0127,-0.008354128440063143,-0.0076,-1.3175641507811651e-05,2.2670840199473488e-06,-0.011236643608983713,-0.007500000000000001,0.0,-0.0124,0.0,-0.2742,-0.031,-0.031,-0.031,-0.031,-0.014599999999999998,-0.0146,-0.0109,0.011703188130276236,1.878813939635224e-05,0.011684399990879883
TCGA-B8-A54F,0.011722201774981266,0.0144,0.0323,-0.15386652959095326,-0.6121,-0.2136367408262418,0.022199999999999998,0.026576316703311068,0.0266,0.02604649007359263,0.0166,0.022406884790391806,0.0201,0.0201,0.0137,0.015374368319379552,0.0126,0.0126,0.012459691380073221,0.0162,0.012273369131398836,0.012391211103765695,0.4329,0.4390423650621455,0.0,0.015399881258631657,0.0,0.011418210657981182,0.0,0.0041,0.005,0.005,-0.0025,-0.0025,0.0146,0.0146,-0.01617009323963807,-0.015677803688010538,0.0023,0.0023,0.0,0.431496373975906,0.0,-0.005620487122544334,-0.6121,-0.6121,-0.6121,-0.6121,0.0126,0.0126,0.0162,0.12290837947090284,0.059695431511904665,0.06321294795899818
TCGA-B8-A54G,0.030299999999999997,0.0303,0.0424,-0.03147142775381469,-0.38335600689499794,0.1803725446699911,0.0367,0.0367,0.0294,0.24007693347594328,0.0334,-0.2693051482606318,0.0301,0.029470434487842444,0.0295,0.028756016520515848,0.026700000000000005,0.026700000000000005,0.0316,0.0316,0.029032105110854432,0.030873645324741614,0.0329,0.0329,0.0,0.035277598140313574,0.0,-0.35680827386106834,0.0,0.02397086661655737,0.0282,0.027794914489073883,0.026099999999999998,0.026130224556700738,0.029800000000000004,0.0298,0.0271,0.0271,0.025352832523596547,0.0227,0.0,0.0287,0.0,0.0231,-0.3905,-0.3873,-0.3873,-0.3873,0.0267,0.0267,0.0316,0.14967757288413625,0.04972457607485542,0.09995299680928081
TCGA-BP-4164,0.1516134625899934,0.1832941322368803,0.17100157763746535,0.1716,-0.5685,0.18326274675423532,-0.1293346038859987,-0.129,0.1876304918372865,0.18709333687480306,-0.1329,-0.13142718304561787,0.19184712045532917,0.1899476684122265,-0.31388867522590097,0.1846,-0.13283865440378487,-0.12990399087079973,-0.5635,-0.5635,0.18356382428739487,0.18355653536525549,0.1831,0.18525355357454085,0.0,0.18750388194068235,0.0,-0.1321,0.0,-0.1305,0.19359368400461258,0.20002614328359164,0.1528,0.17753398170813203,-0.12290000000000001,-0.1229,-0.1342,-0.1342,0.1838,0.18468564289677547,0.0,0.19383473163299172,0.0,0.189807329426954,-0.5685,-0.5685,-0.5685,-0.5685,-0.1334,-0.1322,-0.5635,0.1259424198457075,0.032297147266618746,0.09364527257908875
TCGA-BP-4167,0.0031,0.0019492864031199941,0.0072,0.0072,-0.17632605493338427,0.0998,0.0049,0.0049,0.0037426980145958645,0.17385582583287107,-0.0951,-0.09509999999999999,0.0935,0.0935,-2.9194161802434246e-05,0.0027,-0.0904,-0.0786801260120239,-0.002560366698346588,-0.09345064673926477,0.08943717595733153,0.0921,0.092,0.092,0.0,-0.19641837035821397,0.0,-0.095,0.0,-0.0893,0.0921,0.0921,-0.0922,0.0006276412284290079,0.0068,0.0068,0.0009,0.0009,0.1772,0.17719385681943856,0.0,0.17981641251502697,0.0,0.004,-0.0973,-0.3152,-0.3152,-0.3152,-0.0904,-0.0904,-0.0951,0.056834326716860645,0.029163054139148135,0.027671272577712513
TCGA-BP-4770,0.1605566394087158,0.1423386427208015,0.15267738571092035,-0.14579504543556024,0.19133876081935816,-0.1465335877822613,-0.2000939734694705,-0.2819818689324111,0.4673117292051043,-0.33476580065279166,-0.07609315870539773,0.14585794491783322,0.16559551607959586,0.1523776917518224,0.0617,0.1841072286468521,0.18741956731431592,0.21655557090658445,-0.35822203942741065,-0.16806803340222803,0.1452,0.12726276566048875,0.20671424280927198,0.12689451967737564,0.0,-0.32641256270550856,0.0,0.17714243976638724,0.0,0.1349,-0.3764,-0.3679650405154855,0.117,0.11305845022949437,-0.0628846823295796,0.41731096007801394,-0.1959259575415915,0.10040945700625926,0.099,0.099,0.0,-0.3570498650448865,0.0,0.1181,0.2256,0.167,0.167,0.167,0.1826,0.1826,-0.1409,0.41582146442324774,0.14167116295468213,0.2741503014685656
TCGA-BP-4782,0.0118,0.0118,0.0204,0.01215462149088696,-0.26114926485787365,0.015,0.0119,0.12670548995760247,0.014240614774408175,0.023546697186000234,0.008048035796668887,0.011053443660909924,0.0072,0.008028457556204453,-0.3592246309491049,-0.024982228795563284,-0.0849,-0.0849,0.0046949965560907055,0.0037000000000000006,0.012,0.012,0.2945,0.2945,0.0,0.00813582867835431,0.0,-0.0074,0.0,0.00942109071538502,0.2935,0.2935,0.0091,0.0091,0.0374,0.0374,0.0025,0.005354733464633394,0.0137,0.0137,0.0,0.0037,0.0,0.0074738254632583665,-0.35420000000000007,-0.3523,-0.3523,-0.3523,-0.0849,-0.0849,0.0037,0.14819788618924606,0.10141699256560315,0.04678089362364291
TCGA-BP-4960,0.0025445991869948547,-0.0010848467256556148,-0.0005,-0.0005066509012532457,-0.15129546469802885,0.1421556741447811,-0.0016,-0.0016194150055515886,-0.005366727029640256,0.16170718371687812,-0.16258476206308625,-0.17900000000000002,0.2657305644755062,0.2683451944668423,-0.15220350340470748,-0.17267005541271477,-0.0832,-0.08007510817377993,-0.16535989787034616,-0.1661296045772543,-0.0012,0.012207027548393505,0.1395,0.13686604007182956,0.0,-0.0012,0.0,-0.03647414828232532,0.0,0.0018999999999999998,0.13376783832204436,0.13720744163623927,0.0066058854919175585,0.006355783752232979,0.015399999999999999,0.012678507808077794,-0.0115,-0.0115,0.26281402373563933,0.2561,0.0,-0.1693,0.0,-0.14666760240050267,-0.128,-0.1347,-0.1347,-0.1347,-0.0832,-0.0832,-0.1648,0.11079157059033636,0.11033823697822046,0.0004533336121159032
TCGA-BP-4962,0.04059110841069244,0.04683303955741937,0.040576415613386776,0.0426,-0.3139943901388882,0.046770767997609854,0.0425,0.043353354936277365,0.22226214649267703,0.16843184380931223,-0.21657654190833825,-0.3195653817232672,0.1594,0.16707268491858981,-0.01388635417657792,0.11338150964559215,-0.06506501284954411,-0.07192180098201904,0.0334,0.03194719505013145,0.03989999999999999,0.04042209402202594,0.031200000000000002,0.0312,0.0,-0.0021,0.0,-0.331,0.0,0.0389,0.0276751771794218,0.03869057240374366,0.030600000000000002,0.030683994484672367,-0.0801,-0.0801,0.015396471479456747,0.0272,-0.1882,0.20145390166084814,0.0,-0.011625412720110601,0.0,0.0395,-0.3252,-0.3252,-0.3252,-0.3252,-0.0701,-0.0366,0.0307,0.16961509644331194,0.04625012917279147,0.12336496727052046
TCGA-BP-4965,-0.11729676284858007,0.036590533314577976,0.02921080712805004,0.0291,-0.3902455268883798,0.035693907572113825,0.03041932388410552,0.0262,0.02200594467129443,0.26093020613030715,0.039986475143392604,0.0299,0.012,0.012,-0.2538446929833821,0.016761660275882623,0.0393,0.04405499299515564,0.0309,0.030899999999999997,0.036,0.036,0.0222,0.023488734992958785,0.0,0.0279,0.0,-0.4516,0.0,0.041,0.0472,0.04427919350820114,0.0451,0.047939419751088015,0.0519,0.04292546931005889,0.0522,0.0522,0.0355,0.0355,0.0,0.0389,0.0,0.05382551277546881,-0.4106,-0.3967,-0.3967,-0.3967,0.0393,0.0393,0.0309,0.12499892671241027,0.03204254257036233,0.09295638414204795
TCGA-BP-4967,-0.04366025552071075,-0.03495023355820702,-0.03893740842737808,-0.03403161600287085,-0.03994056087913097,-0.02929711761053126,-0.06848603336265388,-0.035484462378783825,0.34257529545954435,0.3245181372701247,-0.06454620998473645,-0.06485407602502434,0.5603338747194208,0.5713621025763431,-0.5588098692746465,-0.5843309351386407,-0.06203016510572748,-0.0733,-0.073,-0.07425117235418503,-0.042452718688398595,-0.0443403493488471,-0.04382440344891419,-0.04441042210489895,0.0,-0.02935526208402214,0.0,-0.06624266594611093,0.0,-0.07431606766996364,0.2578213566718308,0.27361447506801495,-0.0884,-0.0884,-0.0239,-0.023941188692758162,0.22104094000791863,0.24157727939357393,0.29848910100885306,0.2797,0.0,-0.0135,0.0,-0.1144562776856161,-0.0395,-0.0547,-0.0547,-0.0547,-0.0564,-0.0612,-0.0739,0.2514135542779302,0.19907887698752022,0.05233467729041
TCGA-BP-4970,0.02454700365658422,0.02759686068632164,0.0247,0.0247,-0.14929886867094935,0.032377566951109056,0.0324,0.0324,0.0121,0.008591346847726266,0.029691960084274452,0.031225641400584057,-0.009519690745810333,-0.0095,-0.21936159597148555,0.007693552278979103,0.0215,0.0215,0.024477003491955866,0.0243107655686399,0.02916955727842386,0.0318,0.0236,0.02340525890298914,0.0,0.02718589025678368,0.0,-0.22464989984350736,0.0,0.0287,0.0094,0.0094,0.0299,0.02869638431482394,0.0374,0.0374,0.0056,0.0056,0.008650502106816442,0.0088,0.0,0.028892023839035243,0.0,0.036,-0.2267,-0.2436,-0.2436,-0.24359999999999998,0.0215,0.0215,0.0235,0.06457692647482492,1.8409622120374413e-07,0.06457674237860372
TCGA-BP-4971,-0.0033437190577410014,0.003973651706625778,-0.003,-0.003,-0.24832335723978435,0.0033000000000000004,-0.01157360725602847,-0.007899767766297064,-0.0165,0.13520261699711558,-0.0016000000000000003,-0.004289844891648747,0.20667053619217632,0.2058429301538046,0.0062,-0.0004762684160813005,0.0036,0.0036,-0.013284367787251002,-0.013599999999999998,0.009286572725779823,-0.005457409809582493,-0.0155,-0.01574389171148097,0.0,-0.005588254765963852,0.0,-0.2999,0.0,-0.004560573409852949,0.2129,0.21233234956760616,-0.0036,-0.0036,0.0083,0.0083,-0.0185,-0.017237904820009326,-0.0175,-0.0175,0.0,0.0007246265857126514,0.0,0.0002,-0.2741,-0.2792,-0.2792,-0.2792,0.0036,0.0036,-0.0136,0.17732352955873384,0.11725351885636051,0.06007001070237332
TCGA-BP-4972,-0.009148810938624987,-0.004133071475706033,-0.00752820932358801,-0.003,-0.4510280867300154,0.0213,-0.0037000000000000006,-0.00424996384159275,-0.017247782581998133,0.24212134306643437,-0.0012,-0.0012,-0.027816422830910074,-0.028599999999999997,-0.001,-0.001,-0.0033,-0.0033,-0.0139,-0.0139,-0.0086,-0.0086,-0.015022241639242343,-0.0161,0.0,-0.005699999999999999,0.0,0.0014,0.0,-0.0126,0.402,0.402,-0.03265311811248272,-0.00034445648448579115,0.00445549127491407,0.005238613568380312,-0.0204,-0.0204,-0.0303,-0.03377743692531306,0.0,-0.0072,0.0,-0.0148,-0.633,-0.633,-0.633,-0.633,-0.0033,-0.0033,-0.0139,0.08507994612133798,0.06133577820348092,0.023744167917857068
TCGA-BP-4976,-0.04608769406807014,-0.03803396182302822,-0.0287,-0.0287,-0.03881002111317876,-0.04711417513277443,-0.0425,-0.0425125228710581,0.34970689158982465,0.4728738909355718,-0.023,-0.023000000000000003,-0.04135819632715306,-0.040298646184173524,0.002046979884520584,-0.014430178172568458,-0.02511934224727999,-0.028199999999999996,-0.023609438911781064,-0.03834026544643468,-0.027199999999999995,-0.0272,-0.0218,-0.02263519695922812,0.0,-0.0214,0.0,-0.03477189542248199,0.0,-0.028132942575349068,-0.026645830851340847,-0.027103159632919097,-0.0226,-0.02701878373468473,-0.0092,-0.0092,-0.026699999999999998,-0.0267,-0.026799999999999997,-0.02898794824320496,0.0,-0.017578187985337067,0.0,-0.0235,-0.0271,-0.0456,-0.0456,-0.0456,-0.0212,-0.0178,-0.0384,0.06543318087395769,0.0652419544160668,0.0001912264578908965
TCGA-BP-4977,-0.0265,-0.0265,-0.0276,-0.0276,-0.31370313259874705,-0.0286,0.2427,0.11003231609956204,-0.0419,0.2711288949041986,-0.025577975840973655,-0.03261603146581867,0.20894999294126143,0.2096,-0.0023,-0.02660524110413864,-0.0182,-0.0182,-0.0354,-0.0354,-0.0295,-0.029500000000000002,0.2247,0.2247,0.0,-0.030052815723531738,0.0,-0.3769,0.0,-0.01675333866856827,0.24391249049991218,0.24379999999999996,-0.0224,-0.02107624854888735,-0.3632,-0.3632,-0.0334,-0.0334,-0.032,-0.032,0.0,-0.021799999999999996,0.0,-0.00208828846715011,-0.3671,-0.3506,-0.3506,-0.3506,-0.0182,-0.0182,-0.0354,0.29896477633568097,0.21151051534335874,0.08745426099232224
TCGA-BP-4982,0.0071,0.0071,0.004550394731014511,0.007115503101413845,-0.29774891702078876,0.01728327940981779,0.0066,0.0017770613126011831,-0.0074,0.14723390286691262,0.00885326205982011,0.004709785396626371,-0.0128,-0.0128,0.0124,0.012400000000000001,0.0118,0.0118,0.004507707034031027,-0.0003796613244870352,0.005592841488991934,0.005,-0.0141,-0.014341574800340555,0.0,0.003578072874935693,0.0,0.014957699491896365,0.0,0.007146407389445599,0.0024445083785539718,0.0026349034963931294,0.0099,0.0099,0.0175,0.017911373782954373,0.0016,0.00029044114967098254,-0.0014616715503355264,-0.0014,0.0,0.01,0.0,0.013187594956975584,-0.3936,-0.3936,-0.3936,-0.3936,0.0118,0.011799999999999998,-0.0004,0.04863160123651155,0.023427627485309965,0.02520397375120158
TCGA-BP-4986,-0.44592450831247427,0.3082131701060527,0.08633911082477161,0.08558931134962977,-0.4174509964836,-0.31047495282477855,0.09739641345964471,0.07510294077883199,0.5010104387012163,0.6382024047445313,-0.12628767135416993,-0.15137027299815448,0.06143609052846042,0.0583668332657023,-0.45069999999999993,0.08634853836852154,-0.1546072209287879,-0.20294733436394696,0.12814895887218802,-0.03180452685090584,0.09437381955667956,-0.27878022242792366,0.07997393808316573,0.07400442511220069,0.0,0.08108513921173394,0.0,-0.3748572145081858,0.0,0.14878832103006642,0.1060196051923426,0.1089890068433157,0.1264,0.1218486724154571,0.095,0.095,0.0999,0.10720677024353766,0.102,0.102,0.0,0.09163496828283288,0.0,-0.4127,-0.3742,-0.38,-0.38,-0.38,-0.1517,-0.1517,-0.0446,0.3294434488484017,0.11559569581680981,0.21384775303159187
TCGA-BP-4988,-0.0239,-0.024375952179232212,0.0083,0.01188578457383279,-0.07486263533588222,-0.08708304189205329,0.0104,0.010294363363095731,0.1123,0.10141143317515577,-0.02410586629561702,-0.029044950824534243,-0.0049,-0.0049,-0.021673203014240958,-0.025506793131097463,-0.0161,-0.0161,-0.032,-0.034992434979049324,-0.026195682414096203,-0.025999999999999995,0.1756,0.17689635183502433,0.0,0.013100000000000002,0.0,-0.0125,0.0,-0.0238,0.0107,0.010619704294435633,0.0138,0.0138,-0.013,-0.013,0.0086,0.0086,0.0045,0.0045,0.0,-0.023,0.0,0.0198,-0.04409999999999999,-0.2093,-0.0538,-0.0538,-0.0161,-0.0161,-0.032,0.0011300084019081763,5.457279966561979e-09,0.0011300029446282098
TCGA-BP-4989,-0.1528003455737587,-0.06798345842572709,0.20266964703839138,0.11610229514787403,-0.44019170159629323,-0.0808291925063452,0.17514258421810183,0.15762396834952436,0.6252021225415098,0.30575630937794357,-0.06735808690800532,-0.09138872353089532,0.4092,0.40727268161306035,-0.055772492772673515,-0.08451618261021689,-0.06847846752324538,-0.05309799610286546,-0.07468077891356507,-0.07847331426121641,-0.0728288228464626,-0.07313855755296687,-0.07140777084907944,-0.06876342901547026,0.0,-0.09495157441584337,0.0,-0.44380585818876755,0.0,-0.052166043755129184,0.2346835459760646,0.22820625193784005,-0.03213925910801127,-0.034290522632376516,-0.0624,-0.0624,-0.025921565075738208,-0.036513634474792986,-0.07632547730484945,-0.07032265412656843,0.0,-0.06690270468826179,0.0,-0.019431202692714318,-0.4445,-0.3778,-0.3778,-0.3778,-0.075,-0.075,-0.0787,0.23960904068509725,0.16562547715251663,0.0739835635325806
TCGA-BP-4992,0.0083,0.0083,0.004856019020144306,0.006814220242148093,-0.2135149405675021,-0.2323,-0.007,-0.007,0.19447236489662084,0.1879180380988877,-0.2359035723544707,-0.24034194346287924,0.1761672560096721,0.17695604086026293,0.012047452888227657,-0.0006834941662616814,-0.0054,-0.0020455560114342086,-0.004036223208902184,-0.0052288893494810374,-0.0018,-0.0018,0.1934,0.19141421398753558,0.0,-0.0055000000000000005,0.0,-0.2317,0.0,0.0031,-0.010102694569681343,-0.0116,0.004534498213159591,0.0039,0.1992881066628999,0.2022,0.02256072071249384,0.04548416841734184,0.184,0.184,0.0,-0.0008,0.0,-0.23304754925843674,-0.2005,-0.2005,-0.2005,-0.2005,-0.0054,-0.0054,-0.0053,0.23092673962579544,0.057258129450188565,0.17366861017560686
TCGA-BP-4994,-0.24727932530050192,-0.24791551450063068,-0.23870860286039738,-0.23731273827829358,0.2627236779304487,0.26659045643696216,0.2590342138354583,0.2703,0.2530350875099234,0.25161739956228457,-0.24298576139030878,-0.27415594728393494,0.2409414417156498,0.24266060378581986,-0.24334333320255153,-0.26372164406708115,-0.25098157784585623,-0.24345390338659975,-0.24515107509544168,-0.250704603336841,0.2502017906775424,0.24999206712768934,0.2467046973381881,0.2441552067851884,0.0,-0.26752664740802634,0.0,0.25925800755479633,0.0,0.2555,0.22320218563609515,0.23240362578363322,-0.24662660970177683,-0.24989999999999998,-0.2517,-0.2517,0.19961747809182798,0.21305246620712961,0.24195479275249746,0.23279388695072106,0.0,-0.2622403630792834,0.0,0.2228,0.2578,0.2578,0.2578,0.2578,-0.2581,-0.2511,-0.2483,0.985009269867091,0.49489357693448377,0.4901156929326072
TCGA-BP-4995,0.0358,0.03892458368464683,0.034166708955767955,0.03747581969312554,-0.586510459913449,0.0507,0.043777854536211955,0.04258179928956564,0.051446307261556384,0.13297796364073472,0.0437,0.0437,0.0244,0.0244,0.0479,0.045523534769839114,-0.5919,-0.5919,0.028899999999999995,0.0289,0.0373,0.0373,0.0238,0.023799999999999998,0.0,0.0402,0.0,0.047,0.0,0.0343,0.39980438586791134,0.030855682257934714,0.0237,0.0237,0.0486,0.0486,0.01945623205820064,0.0193,0.0228,0.0228,0.0,0.4809,0.0,0.0262,-0.5876,-0.5848,-0.5848,-0.5848,-0.5919,-0.5919,0.0289,0.11458311092619806,0.0321731009286482,0.08241000999754985
TCGA-BP-4999,0.010526756919376238,0.011800664145769116,0.0104,0.0104,-0.3627,-0.3738542235562176,0.0092,0.0092,0.3058,0.3009668407426106,0.014923220530577796,0.0107,0.008009110612816901,0.0072,0.0128,0.012800000000000002,0.01631827838092607,0.0159,-0.0022118622708109195,0.0019,0.0066,0.0066,-0.002267651352908134,-0.0001,0.0,0.007409584677333673,0.0,0.017220907222199523,0.0,0.0067,-0.0003,-0.00024540537812183866,0.044711472336440995,0.031688986442788836,0.0207,0.0207,0.0049,0.0049,-0.0019,-0.0019,0.0,0.0057,0.0,0.013401194512925303,-0.36269999999999997,-0.3627,-0.3627,-0.3627,0.0159,0.0159,0.0019,0.13874825272669514,0.06754630144060347,0.07120195128609166
TCGA-BP-5000,0.05109417831828249,0.09425030439189064,0.043521514521454904,0.0516,-0.32436521705003435,0.040379404922289676,0.005175086037065124,0.03396790724248052,0.0575,0.07511822674200927,0.0528,-0.21165052392134306,0.0422,0.0422,-0.11204364560515415,0.28642571450050985,-0.2775,-0.2717431704967248,0.0462,0.04625488684549343,0.0505,0.0505,0.04678765678831538,0.04749128925822445,0.0,0.05366998484640761,0.0,-0.2779679957780768,0.0,0.051937476249256175,0.0466,0.053689251447258356,0.04515854857972263,0.0323,-0.1415,-0.1410536327409809,0.005266856513380213,0.031,-0.21862718080849478,0.25271657983940676,0.0,0.0601,0.0,0.0393,-0.3201,-0.3303,-0.3303,-0.3303,-0.2775,-0.2775,0.0462,0.22141981674628902,0.05096396003973978,0.17045585670654922
TCGA-BP-5001,-0.009976132546255503,0.02855044525061139,-0.036846710080038675,0.29618420408228224,-0.3965514023073307,-0.019590430531945154,-0.025516882869692004,-0.0312,-0.05105072290188887,-0.0449950871445382,-0.0233,-0.0233,0.41071878851292826,0.11736389738532634,-0.0017999999999999997,-0.02305930826454513,0.0009,0.008188640882536142,-0.018358114937357003,-0.0205,-0.0188600645882759,-0.01749322301730211,-0.04289363799475713,-0.0395212590771942,0.0,-0.0311,0.0,0.0018,0.0,-0.00750533835152188,-0.0098,-0.0098,0.001577068861100029,-0.007699999999999999,-0.00518046815312311,-0.007417644790336778,-0.004936688798855423,-0.006290550692299761,-0.030334779357292507,-0.029082020936672545,0.0,-0.01257851742381076,0.0,0.0060778435140248395,-0.6968,-0.6719,-0.6719,-0.6719,0.0009,0.0009,-0.0205,0.0976590295389018,0.07856117053065587,0.019097859008245947
TCGA-BP-5004,-0.4033651593037563,0.08730000000000002,0.081,0.081,-0.36094315103213515,0.08311092206099917,0.08348342108520294,0.0829,0.42821826474405533,0.3029909776873447,0.0869,0.08730420929254959,0.05172155118354049,0.05281221631616602,-0.3767721746396293,-0.3922339684688362,0.0972,0.0972,0.0852,0.08490947284828904,0.08752911405697025,0.0876,0.0721,0.0721,0.0,-0.39186233361684164,0.0,-0.32806758918186085,0.0,-0.002388480879591562,0.0738,0.0738,0.0872,0.0872,0.1005,0.1005,0.0635,0.0635,0.0731,0.0731,0.0,0.08887022241209935,0.0,0.0949,-0.38630000000000003,-0.3863,-0.3863,-0.3863,0.0972,0.09719999999999998,0.08500000000000002,0.24466527590596848,0.05074485318509997,0.1939204227208685
TCGA-BP-5006,0.0083,0.0083,0.004159882409765765,0.0061367865589398,-0.39961752079224283,0.011131440771011004,0.0045,0.003963461663416641,-0.0017,0.16251373298887867,0.009189309744314913,0.0078,-0.0106,-0.010175967915663617,0.011,0.010999999999999998,0.0121,0.012099999999999998,-0.0079,-0.006563395934214965,0.006700000000000001,0.0067,0.0161,0.01742856157996769,0.0,0.00514758712646725,0.0,0.015073906024406575,0.0,0.0097,0.003,0.003,0.007951666272408474,0.007106047669278248,0.0201,0.0201,0.0012,0.0012,0.0008,0.0008,0.0,0.014782527412527424,0.0,0.0157,-0.39679999999999993,-0.3949,-0.3949,-0.3949,0.0121,0.0121,-0.0064,0.05889134715112296,0.025470247141371274,0.03342110000975169
TCGA-BP-5007,0.005107792595613322,0.001579412523860627,0.0010463891671351386,0.000496190026255013,-0.4911670089906202,0.008904196928458378,-0.005,-0.005,-0.0058,0.35845145744738893,0.0007,0.00022685749353920862,-0.0188,-0.0188,0.0215,0.0038398799393418647,0.0071,0.0071,-0.0007,0.0004015625531138818,0.0011,0.0011,-0.0093,-0.0093,0.0,-0.0024,0.0,0.0117,0.0,0.00638980812809136,0.0017,0.0017,0.006299999999999999,0.0065739410753773405,0.0134,0.013938910294438153,0.010132956831045438,0.004,-0.0048,-0.0035203063254163666,0.0,-0.0003,0.0,0.01843359143935043,-0.7082,-0.715,-0.715,-0.715,0.0071,0.0071,-0.0007,0.06010857050472727,0.03728588837581452,0.022822682128912742
TCGA-BP-5009,-0.0065,-0.006947358455145775,-0.0146,-0.012133746730221709,-0.23809310254926033,0.0162,-0.0137,-0.0137,-0.020122654513397644,0.18974303746339657,-0.0077,-0.0077,0.2225636856362727,0.2124297273882834,0.0026942357648354607,-0.0030122368846606756,-0.31828798891943405,-0.2929232420136739,-0.0159,-0.02443398362080282,-0.013599999999999998,-0.010996098211508874,0.2381,0.2457390316951897,0.0,-0.0082,0.0,-0.3500733919729116,0.0,0.019880882743230507,0.0227,0.0227,-0.00438138243927731,-0.0023,0.0103,0.010329422877091725,-0.0161,-0.0034432257905518187,0.2099,0.2099,0.0,-0.0018576869125016247,0.0,0.0362,-0.3261,-0.3353,-0.3353,-0.3353,-0.3256,-0.32099999999999995,-0.0159,0.25826621702518154,0.1536261109018071,0.10464010612337443
TCGA-BP-5010,0.0278,0.0278,0.0257,0.0257,-0.2565338475049527,0.030690559937462,0.031100000000000003,0.0311,0.02121665810450967,0.027893582603426247,0.028,0.028,0.0294,0.0294,0.05404363751825248,0.029737732545227245,-0.2559,-0.2559,0.0232,-0.14030208191713114,0.02463112117401595,0.0211,0.026,0.026,0.0,0.025100000000000004,0.0,0.026300000000000004,0.0,0.025281301424916858,0.0278,0.028371548720280037,0.019924849066837228,0.022332900431483185,0.0343,0.0343,0.0201,0.02274695755781497,0.0907,0.10386857924160761,0.0,0.021,0.0,0.028447037900774397,-0.26,-0.26,-0.26,-0.26,-0.2559,-0.2559,-0.2632,0.10217804647195905,0.0005140353835730434,0.101664011088386
TCGA-BP-5174,0.023399999999999997,0.0234,0.0052,0.28384451877932576,-0.48837254003167296,0.022999999999999996,0.0187,0.0187,0.020265810126302495,0.02224010918072881,0.019172772018907342,0.016751327514020174,0.01983842666230609,0.01510942366429602,0.021,0.021,0.0243,0.0243,0.0184,0.0184,0.02308721021753487,0.026217588089570115,0.015400000000000002,0.020241870870008255,0.0,0.0175,0.0,-0.5197668631713892,0.0,0.02729450785411637,0.032,0.032,0.028,0.028,0.039,0.03900000000000001,0.039,0.039,0.0302,0.0302,0.0,0.026353430354486344,0.0,0.03884938434949498,-0.5469,-0.5469,-0.5469,-0.5469,0.0243,0.024299999999999995,0.0184,0.09884239982886248,0.03819407308825018,0.060648326740612296
TCGA-BP-5175,0.09733589960852027,0.115,-0.1231,-0.12624651214717517,-0.045909487180155265,0.29675426481302225,-0.0461574389017619,-0.0426,0.4748507400045984,0.48982732876349794,-0.34270000000000006,-0.33927420622746973,0.1346,-0.014355930122235272,-0.6581,-0.050650233870414986,-0.3128,-0.3128,0.12190000000000001,0.10577891288003821,0.009216449231586536,0.005109681375117951,0.263,0.2612821680008093,0.0,-0.19883451905460803,0.0,-0.2578908826059986,0.0,-0.1696,0.13489291344851234,0.14023644559741533,-0.0079,-0.00534842606219125,-0.08067050984805195,-0.0718116031540036,0.021656931213346876,0.0226,0.5358198413700801,0.5235402347387733,0.0,-0.09811650473739468,0.0,-0.1127,-0.2657,-0.2626,-0.2626,-0.2626,-0.3128,-0.3128,0.1186,0.3779695238647289,0.1864104167496683,0.19155910711506058
TCGA-BP-5180,0.1566175366311737,0.16795122594299167,0.1543,0.15958346330123033,-0.5086576984932908,-0.5060525155603602,0.1714300536136178,0.18608673421327268,0.16874118115991382,0.1743988868160144,-0.5260055488950746,-0.515865874590348,0.16442214625663626,0.16131426307436425,0.1517,0.1657578579143773,-0.5250524457714085,-0.5265354005667564,0.1843,-0.34161363609964335,0.1594,0.1594,0.2058801815299911,0.20646302454425777,0.0,0.16956540709679205,0.0,-0.46928704233387625,0.0,0.1534,0.1453,0.1453,0.1362,0.1362,0.1833,0.1833,0.1242,0.1242,0.152171886142046,0.14275893852514743,0.0,0.15671041500602478,0.0,0.13371069934040666,-0.5336,-0.505,-0.505,-0.505,-0.5243,-0.5243,-0.35614720917621756,0.2761658001413659,0.03992180782973971,0.23624399231162616
