core_a,core_b,feature,cliffs_delta,p_value,q_value,direction
CORE02,CORE05,chr8p,-0.17142857,0.62160303,0.84131837,lower_in_core_a
CORE02,CORE05,chr8q,-0.25714286,0.44392845,0.84131837,lower_in_core_a
CORE02,CORE05,chr9p,-0.25714286,0.44392845,0.84131837,lower_in_core_a
CORE02,CORE05,chr9q,-0.25714286,0.44392845,0.84131837,lower_in_core_a
CORE02,CORE05,chr10p,0.37142857,0.25662195,0.84131837,higher_in_core_a
CORE02,CORE05,chr10q,0.28571429,0.39129687,0.84131837,higher_in_core_a
CORE02,CORE05,chr11p,-0.11428571,0.75386997,0.87951497,lower_in_core_a
CORE02,CORE05,chr11q,-0.28571429,0.39129687,0.84131837,lower_in_core_a
CORE02,CORE05,chr12p,0.22857143,0.499828,0.84131837,higher_in_core_a
CORE02,CORE05,chr12q,0.25714286,0.44392845,0.84131837,higher_in_core_a
CORE02,CORE05,chr13p,0.0,,,
CORE02,CORE05,chr13q,0.31428571,0.34262126,0.84131837,higher_in_core_a
CORE02,CORE05,chr14p,0.0,,,
CORE02,CORE05,chr14q,0.25714286,0.44392845,0.84131837,higher_in_core_a
CORE02,CORE05,chr15p,0.0,,,
CORE02,CORE05,chr15q,-0.6,0.05572755,0.84131837,lower_in_core_a
CORE02,CORE05,chr16p,0.22857143,0.499828,0.84131837,higher_in_core_a
CORE02,CORE05,chr16q,0.25714286,0.44392845,0.84131837,higher_in_core_a
CORE02,CORE05,chr17p,-0.14285714,0.68679051,0.84131837,lower_in_core_a
CORE02,CORE05,chr17q,0.0,1.0,1.0,higher_in_core_a
CORE02,CORE05,chr18p,0.31428571,0.34262126,0.84131837,higher_in_core_a
CORE02,CORE05,chr18q,0.17142857,0.62160303,0.84131837,lower_in_core_a
CORE02,CORE05,chr19p,-0.05714286,0.89318885,0.97258341,higher_in_core_a
CORE02,CORE05,chr19q,-0.37142857,0.25662195,0.84131837,lower_in_core_a
CORE02,CORE05,chr20p,0.37142857,0.25662195,0.84131837,higher_in_core_a
CORE02,CORE05,chr20q,0.34285714,0.29755762,0.84131837,higher_in_core_a
CORE02,CORE05,chr21p,0.0,,,
CORE02,CORE05,chr21q,0.34285714,0.29755762,0.84131837,higher_in_core_a
CORE02,CORE05,chr22p,0.0,,,
CORE02,CORE05,chr22q,-0.65714286,0.03388373,0.84131837,lower_in_core_a
CORE02,CORE05,locus::VHL,-0.02857143,0.96439628,0.98448787,lower_in_core_a
CORE02,CORE05,locus::SETD2,-0.17142857,0.62160303,0.84131837,lower_in_core_a
CORE02,CORE05,locus::PBRM1,-0.17142857,0.62160303,0.84131837,lower_in_core_a
CORE02,CORE05,locus::BAP1,-0.17142857,0.62160303,0.84131837,lower_in_core_a
CORE02,CORE05,locus::JAK2,-0.22857143,0.499828,0.84131837,lower_in_core_a
CORE02,CORE05,locus::CDKN2A,-0.08571429,0.82301342,0.91653767,lower_in_core_a
CORE02,CORE05,locus::PTEN,0.14285714,0.68679051,0.84131837,higher_in_core_a
CORE02,CORE05,fga,0.14285714,0.68679051,0.84131837,higher_in_core_a
CORE02,CORE05,gain_burden,0.17142857,0.62160303,0.84131837,higher_in_core_a
CORE02,CORE05,loss_burden,-0.08571429,0.82301342,0.91653767,lower_in_core_a
CORE03,CORE04,chr1p,-0.30578512,0.23708508,0.83026136,lower_in_core_a
CORE03,CORE04,chr1q,-0.83471074,0.0010228,0.0501172,lower_in_core_a
CORE03,CORE04,chr2p,-0.73553719,0.00386149,0.0946065,lower_in_core_a
CORE03,CORE04,chr2q,-0.30578512,0.23721753,0.83026136,lower_in_core_a
CORE03,CORE04,chr3p,0.14049587,0.5993607,0.94737659,higher_in_core_a
CORE03,CORE04,chr3q,0.04132231,0.89551424,0.96738712,higher_in_core_a
CORE03,CORE04,chr4p,0.20661157,0.43070833,0.84418833,higher_in_core_a
CORE03,CORE04,chr4q,0.23966942,0.35793337,0.84418833,higher_in_core_a
CORE03,CORE04,chr5p,-0.2231405,0.39330164,0.84418833,lower_in_core_a
CORE03,CORE04,chr5q,-0.20661157,0.43070833,0.84418833,lower_in_core_a
CORE03,CORE04,chr6p,-0.02479339,0.94764453,0.96738712,lower_in_core_a
CORE03,CORE04,chr6q,0.45454545,0.07623612,0.74711398,higher_in_core_a
CORE03,CORE04,chr7p,-0.30578512,0.23721753,0.83026136,lower_in_core_a
CORE03,CORE04,chr7q,-0.25619835,0.32463627,0.84418833,higher_in_core_a
CORE03,CORE04,chr8p,0.05785124,0.84383143,0.96157535,lower_in_core_a
CORE03,CORE04,chr8q,-0.19008264,0.47010076,0.85314582,lower_in_core_a
CORE03,CORE04,chr9p,0.32231405,0.21216468,0.83026136,higher_in_core_a
CORE03,CORE04,chr9q,0.48760331,0.05687304,0.69669474,higher_in_core_a
CORE03,CORE04,chr10p,-0.33884298,0.18908181,0.83026136,lower_in_core_a
CORE03,CORE04,chr10q,-0.05785124,0.84383143,0.96157535,lower_in_core_a
CORE03,CORE04,chr11p,-0.05785124,0.84383143,0.96157535,higher_in_core_a
CORE03,CORE04,chr11q,0.10743802,0.69358837,0.96157535,higher_in_core_a
CORE03,CORE04,chr12p,-0.15702479,0.55453041,0.93696518,higher_in_core_a
CORE03,CORE04,chr12q,-0.14049587,0.5993607,0.94737659,higher_in_core_a
CORE03,CORE04,chr13p,0.0,,,
CORE03,CORE04,chr13q,0.02479339,0.94764453,0.96738712,lower_in_core_a
CORE03,CORE04,chr14p,0.0,,,
CORE03,CORE04,chr14q,0.2892562,0.26429152,0.84418833,higher_in_core_a
CORE03,CORE04,chr15p,0.0,,,
CORE03,CORE04,chr15q,-0.10743802,0.69358837,0.96157535,higher_in_core_a
CORE03,CORE04,chr16p,0.20661157,0.43070833,0.84418833,higher_in_core_a
CORE03,CORE04,chr16q,0.07438017,0.79281262,0.96157535,higher_in_core_a
CORE03,CORE04,chr17p,-0.2231405,0.39330164,0.84418833,lower_in_core_a
CORE03,CORE04,chr17q,-0.52066116,0.041789,0.68255367,lower_in_core_a
CORE03,CORE04,chr18p,0.20661157,0.43057816,0.84418833,higher_in_core_a
CORE03,CORE04,chr18q,0.17355372,0.51128665,0.89475164,higher_in_core_a
CORE03,CORE04,chr19p,-0.10743802,0.69358837,0.96157535,higher_in_core_a
CORE03,CORE04,chr19q,-0.23966942,0.35793337,0.84418833,lower_in_core_a
CORE03,CORE04,chr20p,-0.09090909,0.7426659,0.96157535,higher_in_core_a
CORE03,CORE04,chr20q,-0.30578512,0.23721753,0.83026136,lower_in_core_a
CORE03,CORE04,chr21p,0.0,,,
CORE03,CORE04,chr21q,-0.37190083,0.14856177,0.83026136,lower_in_core_a
CORE03,CORE04,chr22p,0.0,,,
CORE03,CORE04,chr22q,0.12396694,0.64576382,0.96157535,higher_in_core_a
CORE03,CORE04,locus::VHL,-0.04132231,0.89551424,0.96738712,higher_in_core_a
CORE03,CORE04,locus::SETD2,-0.07438017,0.79281262,0.96157535,higher_in_core_a
CORE03,CORE04,locus::PBRM1,-0.07438017,0.79281262,0.96157535,higher_in_core_a
CORE03,CORE04,locus::BAP1,-0.07438017,0.79281262,0.96157535,higher_in_core_a
CORE03,CORE04,locus::JAK2,0.32231405,0.21216468,0.83026136,higher_in_core_a
CORE03,CORE04,locus::CDKN2A,0.37190083,0.14856177,0.83026136,higher_in_core_a
CORE03,CORE04,locus::PTEN,-0.19008264,0.46997537,0.85314582,lower_in_core_a
CORE03,CORE04,fga,-0.02479339,0.94764453,0.96738712,higher_in_core_a
CORE03,CORE04,gain_burden,0.23966942,0.35793337,0.84418833,higher_in_core_a
CORE03,CORE04,loss_burden,-0.00826446,1.0,1.0,higher_in_core_a
CORE03,CORE05,chr1p,-0.49090909,0.14052705,0.79024216,lower_in_core_a
CORE03,CORE05,chr1q,-0.41818182,0.21236526,0.90304489,lower_in_core_a
CORE03,CORE05,chr2p,-0.63636364,0.05173993,0.44051041,lower_in_core_a
CORE03,CORE05,chr2q,-0.2,0.58333333,0.92089161,lower_in_core_a
CORE03,CORE05,chr3p,-0.12727273,0.74267399,0.92089161,lower_in_core_a
CORE03,CORE05,chr3q,0.09090909,0.82692308,0.92089161,higher_in_core_a
CORE03,CORE05,chr4p,0.74545455,0.01923077,0.44051041,higher_in_core_a
CORE03,CORE05,chr4q,0.70909091,0.02747253,0.44051041,higher_in_core_a
CORE03,CORE05,chr5p,-0.63636364,0.05173993,0.44051041,lower_in_core_a
CORE03,CORE05,chr5q,-0.09090909,0.82692308,0.92089161,higher_in_core_a
CORE03,CORE05,chr6p,0.30909091,0.37728938,0.92089161,higher_in_core_a
CORE03,CORE05,chr6q,0.01818182,1.0,1.0,lower_in_core_a
CORE03,CORE05,chr7p,-0.56363636,0.08974359,0.62820513,lower_in_core_a
CORE03,CORE05,chr7q,-0.30909091,0.37728938,0.92089161,lower_in_core_a
CORE03,CORE05,chr8p,0.16363636,0.66117216,0.92089161,lower_in_core_a
CORE03,CORE05,chr8q,-0.49090909,0.14514652,0.79024216,lower_in_core_a
CORE03,CORE05,chr9p,0.23636364,0.50961538,0.92089161,lower_in_core_a
CORE03,CORE05,chr9q,0.16363636,0.66117216,0.92089161,lower_in_core_a
CORE03,CORE05,chr10p,0.30909091,0.37728938,0.92089161,higher_in_core_a
CORE03,CORE05,chr10q,0.38181818,0.26739927,0.92089161,higher_in_core_a
CORE03,CORE05,chr11p,0.05454545,0.91300366,0.95185488,higher_in_core_a
CORE03,CORE05,chr11q,0.05454545,0.91300366,0.95185488,higher_in_core_a
CORE03,CORE05,chr12p,-0.09090909,0.82692308,0.92089161,higher_in_core_a
CORE03,CORE05,chr12q,-0.12727273,0.74267399,0.92089161,higher_in_core_a
CORE03,CORE05,chr13p,0.0,,,
CORE03,CORE05,chr13q,0.74545455,0.01923077,0.44051041,higher_in_core_a
CORE03,CORE05,chr14p,0.0,,,
CORE03,CORE05,chr14q,0.2,0.58333333,0.92089161,higher_in_core_a
CORE03,CORE05,chr15p,0.0,,,
CORE03,CORE05,chr15q,-0.2,0.58333333,0.92089161,lower_in_core_a
CORE03,CORE05,chr16p,0.34545455,0.31959707,0.92089161,higher_in_core_a
CORE03,CORE05,chr16q,0.30909091,0.37728938,0.92089161,higher_in_core_a
CORE03,CORE05,chr17p,-0.12727273,0.74267399,0.92089161,lower_in_core_a
CORE03,CORE05,chr17q,0.01818182,1.0,1.0,lower_in_core_a
CORE03,CORE05,chr18p,0.63636364,0.05394005,0.44051041,higher_in_core_a
CORE03,CORE05,chr18q,0.45454545,0.17368455,0.85105429,higher_in_core_a
CORE03,CORE05,chr19p,0.30909091,0.37728938,0.92089161,higher_in_core_a
CORE03,CORE05,chr19q,-0.12727273,0.74267399,0.92089161,higher_in_core_a
CORE03,CORE05,chr20p,0.12727273,0.74267399,0.92089161,higher_in_core_a
CORE03,CORE05,chr20q,-0.09090909,0.82692308,0.92089161,lower_in_core_a
CORE03,CORE05,chr21p,0.0,,,
CORE03,CORE05,chr21q,0.23636364,0.50961538,0.92089161,higher_in_core_a
CORE03,CORE05,chr22p,0.0,,,
CORE03,CORE05,chr22q,-0.05454545,0.91300366,0.95185488,higher_in_core_a
CORE03,CORE05,locus::VHL,-0.16363636,0.66117216,0.92089161,lower_in_core_a
CORE03,CORE05,locus::SETD2,-0.16363636,0.66117216,0.92089161,lower_in_core_a
CORE03,CORE05,locus::PBRM1,-0.16363636,0.66117216,0.92089161,lower_in_core_a
CORE03,CORE05,locus::BAP1,-0.16363636,0.66117216,0.92089161,lower_in_core_a
CORE03,CORE05,locus::JAK2,0.23636364,0.50961538,0.92089161,lower_in_core_a
CORE03,CORE05,locus::CDKN2A,0.34545455,0.31959707,0.92089161,higher_in_core_a
CORE03,CORE05,locus::PTEN,0.41818182,0.22115385,0.90304489,higher_in_core_a
CORE03,CORE05,fga,-0.16363636,0.66117216,0.92089161,higher_in_core_a
CORE03,CORE05,gain_burden,-0.09090909,0.82692308,0.92089161,higher_in_core_a
CORE03,CORE05,loss_burden,-0.2,0.58333333,0.92089161,lower_in_core_a
CORE04,CORE05,chr1p,-0.09090909,0.82692308,0.97254738,lower_in_core_a
CORE04,CORE05,chr1q,0.34545455,0.31959707,0.84032635,higher_in_core_a
CORE04,CORE05,chr2p,-0.12727273,0.74267399,0.97254738,lower_in_core_a
CORE04,CORE05,chr2q,-0.05454545,0.91300366,0.97254738,lower_in_core_a
CORE04,CORE05,chr3p,-0.38181818,0.26739927,0.84032635,lower_in_core_a
CORE04,CORE05,chr3q,-0.01818182,1.0,1.0,lower_in_core_a
CORE04,CORE05,chr4p,0.49090909,0.14514652,0.84032635,higher_in_core_a
CORE04,CORE05,chr4q,0.67272727,0.03800366,0.84032635,higher_in_core_a
CORE04,CORE05,chr5p,-0.56363636,0.08974359,0.84032635,lower_in_core_a
CORE04,CORE05,chr5q,0.16363636,0.66117216,0.95286576,higher_in_core_a
CORE04,CORE05,chr6p,0.27272727,0.44093407,0.93938128,higher_in_core_a
CORE04,CORE05,chr6q,-0.30909091,0.37728938,0.84032635,lower_in_core_a
CORE04,CORE05,chr7p,-0.45454545,0.18040293,0.84032635,lower_in_core_a
CORE04,CORE05,chr7q,-0.30909091,0.37728938,0.84032635,lower_in_core_a
CORE04,CORE05,chr8p,0.05454545,0.91300366,0.97254738,lower_in_core_a
CORE04,CORE05,chr8q,-0.34545455,0.31959707,0.84032635,lower_in_core_a
CORE04,CORE05,chr9p,-0.30909091,0.37728938,0.84032635,lower_in_core_a
CORE04,CORE05,chr9q,-0.41818182,0.22115385,0.84032635,lower_in_core_a
CORE04,CORE05,chr10p,0.63636364,0.05173993,0.84032635,higher_in_core_a
CORE04,CORE05,chr10q,0.52727273,0.11492674,0.84032635,higher_in_core_a
CORE04,CORE05,chr11p,0.05454545,0.91300366,0.97254738,lower_in_core_a
CORE04,CORE05,chr11q,-0.01818182,1.0,1.0,lower_in_core_a
CORE04,CORE05,chr12p,-0.05454545,0.91300366,0.97254738,lower_in_core_a
CORE04,CORE05,chr12q,-0.05454545,0.91300366,0.97254738,higher_in_core_a
CORE04,CORE05,chr13p,0.0,,,
CORE04,CORE05,chr13q,0.6,0.06868132,0.84032635,higher_in_core_a
CORE04,CORE05,chr14p,0.0,,,
CORE04,CORE05,chr14q,0.01818182,1.0,1.0,lower_in_core_a
CORE04,CORE05,chr15p,0.0,,,
CORE04,CORE05,chr15q,-0.21818182,0.53292712,0.95286576,lower_in_core_a
CORE04,CORE05,chr16p,0.38181818,0.26739927,0.84032635,higher_in_core_a
CORE04,CORE05,chr16q,0.23636364,0.50961538,0.95286576,higher_in_core_a
CORE04,CORE05,chr17p,0.18181818,0.60993074,0.95286576,higher_in_core_a
CORE04,CORE05,chr17q,0.34545455,0.31959707,0.84032635,higher_in_core_a
CORE04,CORE05,chr18p,0.45454545,0.18040293,0.84032635,higher_in_core_a
CORE04,CORE05,chr18q,0.2,0.58333333,0.95286576,higher_in_core_a
CORE04,CORE05,chr19p,0.49090909,0.14514652,0.84032635,higher_in_core_a
CORE04,CORE05,chr19q,0.12727273,0.74267399,0.97254738,higher_in_core_a
CORE04,CORE05,chr20p,0.09090909,0.82692308,0.97254738,higher_in_core_a
CORE04,CORE05,chr20q,-0.16363636,0.66117216,0.95286576,lower_in_core_a
CORE04,CORE05,chr21p,0.0,,,
CORE04,CORE05,chr21q,0.34545455,0.31959707,0.84032635,higher_in_core_a
CORE04,CORE05,chr22p,0.0,,,
CORE04,CORE05,chr22q,-0.16363636,0.66117216,0.95286576,lower_in_core_a
CORE04,CORE05,locus::VHL,-0.16363636,0.66117216,0.95286576,lower_in_core_a
CORE04,CORE05,locus::SETD2,-0.12727273,0.74267399,0.97254738,lower_in_core_a
CORE04,CORE05,locus::PBRM1,-0.2,0.58333333,0.95286576,lower_in_core_a
CORE04,CORE05,locus::BAP1,-0.2,0.58333333,0.95286576,lower_in_core_a
CORE04,CORE05,locus::JAK2,-0.38181818,0.26739927,0.84032635,lower_in_core_a
CORE04,CORE05,locus::CDKN2A,-0.09090909,0.82692308,0.97254738,lower_in_core_a
CORE04,CORE05,locus::PTEN,0.56363636,0.08902293,0.84032635,higher_in_core_a
CORE04,CORE05,fga,-0.2,0.58333333,0.95286576,lower_in_core_a
CORE04,CORE05,gain_burden,-0.30909091,0.37728938,0.84032635,lower_in_core_a
CORE04,CORE05,loss_burden,-0.09090909,0.82692308,0.97254738,lower_in_core_a
