,TCGA-B0-4712,TCGA-B0-5081,TCGA-B0-5085,TCGA-B0-5115,TCGA-B0-5696,TCGA-B0-5703,TCGA-B0-5812,TCGA-B8-4148,TCGA-B8-4622,TCGA-BP-4164,TCGA-BP-4960,TCGA-BP-4965,TCGA-BP-4976,TCGA-BP-4982,TCGA-BP-4988,TCGA-BP-4989,TCGA-BP-4995,TCGA-BP-4999,TCGA-BP-5001,TCGA-BP-5004,TCGA-BP-5006,TCGA-BP-5007,TCGA-BP-5009,TCGA-BP-5180,TCGA-BP-5181,TCGA-BP-5183,TCGA-BP-5184,TCGA-BP-5186,TCGA-BP-5187,TCGA-BP-5189,TCGA-BP-5194,TCGA-BP-5195,TCGA-BP-5200,TCGA-CJ-4903,TCGA-CJ-4904,TCGA-CJ-6033,TCGA-CZ-4859,TCGA-CZ-5451,TCGA-G6-A8L7,TCGA-B0-4821,TCGA-B0-5106,TCGA-B0-5117,TCGA-B0-5697,TCGA-B0-5698,TCGA-B0-5706,TCGA-B0-5712,TCGA-B8-4151,TCGA-B8-4153,TCGA-B8-4619,TCGA-B8-5158,TCGA-B8-5164,TCGA-B8-5546,TCGA-B8-5550,TCGA-B8-5553,TCGA-B8-A54D,TCGA-B8-A54E,TCGA-B8-A54F,TCGA-B8-A54G,TCGA-BP-4770,TCGA-BP-4782,TCGA-BP-4972,TCGA-BP-4994,TCGA-BP-5000,TCGA-BP-5190,TCGA-BP-5191,TCGA-CZ-4863,TCGA-CZ-4865,TCGA-CZ-5462,TCGA-CZ-5468,TCGA-CZ-5988,TCGA-B0-5088,TCGA-B0-5702,TCGA-B0-5709,TCGA-B8-5551,TCGA-BP-4167,TCGA-BP-4962,TCGA-BP-4971,TCGA-BP-4992,TCGA-BP-5010,TCGA-BP-5175,TCGA-CJ-4637,TCGA-CJ-4641,TCGA-CJ-4900,TCGA-CJ-4902,TCGA-CJ-4923,TCGA-CJ-6027,TCGA-CJ-6028,TCGA-CJ-6030,TCGA-CZ-5985,TCGA-G6-A5PC,TCGA-B8-5159,TCGA-B8-5162,TCGA-B8-5165,TCGA-B8-5549,TCGA-BP-4967,TCGA-BP-4970,TCGA-BP-4977,TCGA-BP-4986,TCGA-BP-5174,TCGA-BP-5192,TCGA-BP-5196,TCGA-BP-5199,TCGA-CZ-5984
C2CD2L,-1.2616332621127961,0.5660154599989017,-0.6849164586098363,0.37614178046622787,0.2959302232707552,-0.9689084845962089,0.5286135143262816,0.796786353862005,0.24428283448253973,0.5810413403652287,-1.1593400561020175,0.4561567504761007,-0.6432117420517848,0.9669582037423123,2.2527119302658365,0.2342843907809894,-0.25663008091071104,-0.5933804159860232,-1.316253714714228,0.5304341923234742,-0.8038105527986427,0.1683135041682411,-0.6356439685339753,-0.418871135703897,-0.13130332618001408,0.6236286147086825,-0.521640545481797,0.1850335385936301,-1.6020512036728536,-0.37362939006750245,-1.339919665827692,-0.7284465322766285,0.058426889729194326,-0.3717409184789554,-0.5943445700642651,1.0060450004801875,-0.9715857037594757,-0.5319708394705179,-2.193564842964014,0.6078612737302937,1.201130752468248,-1.8335279518264505,1.0391611340088218,-0.8021071146417923,-1.144226015490681,0.26590361378967137,-1.3276727517988696,-1.1822732847160453,-1.0567752901555745,0.6053320510890204,1.067377136706219,-0.6111786419245404,-0.04982276723688564,0.6040667702933015,1.097278203212524,-1.0181304763690802,0.6280882103719747,2.319027628075783,0.2564724474465879,-0.22887429775278229,0.47015672178753104,-0.25465604508031164,-1.1919434655045362,-1.3694242454777943,-2.917985179576907,1.1599401998598666,-0.22822124044237652,0.9408186508440746,-0.22677042776604994,0.7323219099356014,0.3913117790844935,0.8076179008563661,1.0500475550923738,1.1826266274182022,-0.3611085265021354,-0.4274514530831278,1.3449339039443136,-0.14240785476001774,-1.3204823922299787,-1.7530309369883914,1.7360362629168689,2.022796278831662,0.29436273125461593,1.0012596294909553,1.207164194534293,0.447634308435496,0.6518362382732173,1.1673708330061163,1.1974765587500147,-1.1176265943821295,-0.8119983421218961,-0.3758968699240207,-0.1483632865707991,0.1483811375041176,-0.8315196203976444,0.9482468418248649,0.32521004671725307,0.8448154904574392,-1.7969287269237337,-0.42101429049789035,1.3755392992149102,1.0621668036908805,0.9816398535477486
SULT1C4,-1.8458639544960396,-1.4635728021126955,0.453408922093556,1.0043648403191443,0.7685107025943596,0.46644888360511955,0.7291232624304935,0.481053692446895,0.7439434957114587,0.8420874027537263,-0.04654270038084352,0.21392943335665515,0.7444046746869043,1.0992883828035873,0.870865179256296,-2.0276193000677027,-0.016499572322201957,0.7601018365531071,0.9367927964838715,1.0742632001083525,0.547957126962535,0.8465484661176935,0.03311552285559135,0.3444700539066811,0.9921669743863208,1.1802863355372293,0.7084690360648708,0.7548542715118496,0.7473780325919018,0.9253612012212232,0.6654848586040523,0.7666056658495699,0.7748185445977254,0.3410288840217056,0.36783249039711197,-0.1266444314760227,1.1353061109647355,0.3226808378081457,0.5239561490997157,-1.7344989299053157,0.8385295515360788,-2.056774772076619,-0.0009020780736545346,0.4287439733659665,-0.16661088720098252,1.0225527816256696,-1.3463496560560513,0.6860043334657111,-0.9142514571526386,0.6047180681886786,0.9027162554589127,0.5249197726508241,1.7048625927079144,0.4696761814979174,-0.8971645963734298,1.9646816480463116,1.0173915394493978,-1.8003948773220384,-0.5885191578272259,0.3485129165130269,0.8180926450141482,-0.35770941547151686,0.25706047877316207,0.665218132472573,-0.33272382771450254,0.5155464044008669,-1.6501049517408644,1.0636705556237478,-1.8917221325460867,-0.23000764887495745,-0.9881164970840393,-1.5879012682790052,-1.1281956652676457,-2.4062983060553575,-0.9391963384673994,-2.136679463956397,-0.4249126979768857,-0.3210166535638635,-0.5084762077042572,-1.750949519374339,-0.32895802495757354,-1.6944664301567194,-1.9463979879437379,0.2092696307361673,-0.7065624012649453,-0.3961154652142234,-0.45602162721623374,-0.27052796864265793,-1.9911346880594596,-1.4539648786679304,1.2374843950493188,-0.10294891137248202,-0.08995164174151216,0.5723027276776946,0.4695942860421012,0.3589014277113215,0.788726711849643,0.49678043705826685,0.6769476857559404,0.5472744632617802,-1.3256704048230523,-0.017466526586925563,0.10931985993268559
LIN7A,-1.6801477586919538,-0.6048509011012805,-0.5090139713421202,0.9150812017599054,0.5804028648013477,-0.19325462207378574,0.9854239781284541,0.7238155103082536,0.6032242667374587,0.9435216129567845,-1.695648171318781,0.8702880665811848,1.511637439986201,1.121500082951988,-0.8197950976498034,-0.4016497457848279,1.4767762669131552,1.0898811145784817,-0.11606364360527151,1.160381609477995,0.5150464273538,0.8441784145170187,-0.3562711556299443,-1.8212260258056554,1.0768686015661846,0.7215224294302024,0.8358363521419803,1.5578130817828333,1.2238648362428985,0.9379877091273363,0.5125397996192533,0.6726485525485925,-0.4635100492697215,0.7289682689104923,1.0702893407542986,0.11463908002523103,1.036850255343469,0.5891566534117536,-0.20337033552398356,-1.7157213271014728,0.025743059054815467,1.27600869174482,0.35376887392357975,0.12790542582314968,-0.901113476071729,1.1656023831672169,0.6726269119886886,0.5002754539533034,1.5554766369792106,-0.23063284776555812,1.1002286040568334,1.1467344501424375,-1.4098887755421243,1.5778272907417898,-1.1955339912515475,0.21972454087867035,0.41670754376834646,-1.0067068423223562,-0.641365092420933,0.8418361450383559,0.6270711381818483,1.5864600802361928,-0.6472545847426504,-0.27312642791827263,-1.7541622157140924,0.8088419204272542,-0.24202971828368725,0.31384838003903553,-1.469854262232453,-0.5160567735022593,-0.9217370761368814,-1.5961574583685534,0.20723210001198594,-1.341923075689409,-1.5346222735672295,-1.652681116251216,-1.4792915916020368,-1.2512486768395878,-0.9638285774973842,-1.5218466654770637,0.33646184074432284,-0.8228844435457716,-0.9352509138552295,-0.6323201631285454,-0.21844023683593866,-1.9131388735632116,-1.3978016061605605,0.5858681806320991,-0.08900538245823945,-1.2955710699070098,0.3468813873250597,-0.31130699097309084,1.1004730748955112,0.6324590970327842,-1.047911194032184,1.0144434204534667,0.9372823381717086,-0.39062133134249455,-0.22043322674976243,1.2767452391047456,-0.8182624396730175,-0.6008510692374702,-1.3492947609156838
PABPC4L,-1.1261025083842207,-0.3613147757056944,-1.0498932787749768,1.2556867803305594,0.14085132040342338,-0.5506323527218475,1.8669124263962986,1.2019012235576743,0.7212704890169653,1.0805518126714102,-1.081152303637151,1.859387016005916,1.3731850856857752,1.3038004492431714,-0.5869877402125688,-0.26020237584719685,1.5837874875313853,2.0384817767608028,-1.3909703415326535,-0.34673269990960365,0.5291995424546424,1.3320645456786362,0.004570770649452927,0.25053313409678685,1.0685183967016196,0.4145473441165591,1.383431473306913,1.2220737205402752,0.6747071225592425,0.4853028752555512,1.317647344077091,0.6002566492614126,0.7579447801480678,-0.2865942744169054,1.168256596568374,0.1287932419321129,0.7100133700850768,1.5294392778011558,-1.7918501257035635,-0.4099692908958758,0.5118473428085267,-0.0016063210279715426,-0.3665451490903828,0.02261587872274427,-0.7602811755962653,0.17494553336151333,-0.5085762346966364,0.009028967734198907,-1.420168449632932,-0.08491423537758014,-0.8314750486194107,0.0011942924417653656,-0.4048846087000663,1.1326831614760404,0.8553303158001981,-2.0434302806051723,1.1754486516780382,-0.024599126481063077,0.0021498621968616175,0.7478793260251516,1.1384946322833966,1.510653517346903,0.02266178618587231,-1.2529784734362621,-1.3541046288677072,0.06450496920451997,0.10686164979124364,-0.567384567653522,-1.2698045015844361,1.263916636795045,-0.879080542637502,-1.7734106859953096,0.5262749466062626,-1.2914891747870758,-1.7284482837929955,-0.9132547723608879,-1.0294584913434313,-0.9959651888931862,-0.9350130649564835,-1.6408600071078612,-0.5112477652466307,-0.9019635864420273,-1.3608085768146714,0.2051225363408274,-0.49790821709720773,-0.9339537611341859,-0.5902822924360981,-0.292297667682746,-0.45192191892046685,-2.1013993329605962,-0.1118098172522896,-0.9036288448245171,1.2902507681856217,0.9617835834862012,-0.12756834065406222,1.2849471965925414,0.47442420096251986,0.31629702691875355,-1.385524118714188,0.7027696389832752,-0.9153879132986666,0.5963611074574954,-0.6957263477570866
SLC22A24,-0.9844915985780182,-0.9112897086931058,0.0413074524229357,0.5062729600574575,1.1724301740915217,0.2019105549591964,0.5633343294720317,0.8458221795174691,0.5141304662869148,0.22452621716088866,-0.8781289907198658,0.275668687239016,1.023735296569524,2.6052102216287363,-0.9505171962685153,-0.5843988158916557,0.15371330336749,1.914444068026869,0.14420810726144365,-0.5924748183650184,0.9844015952219846,0.45866416139184396,-0.5667200694383259,-0.18058944376830688,2.766548910649334,-0.32428379418915126,1.3931950972829072,2.1664796568505107,0.078102000060052,1.0780360692643358,1.8827981046118387,0.3491614135248425,-0.31168783967901886,0.32797801804284343,-0.4560542785608416,-0.7346744234976347,2.6024148646375327,1.3347427177874847,-0.9844915985780182,-0.9568458436402605,-0.7132709336899253,-0.9647951923150881,0.4265888350194388,1.1709750431052475,-0.685688934861969,4.0053409491025045,2.059347859950429,0.5393808891978643,-0.9844915985780182,0.32020407808798595,-0.13351296587419403,0.1463861528868516,-0.9844915985780182,0.6013445051607617,-0.6030857628712222,0.16685100779916345,-0.5804889627458362,-0.3803447481816373,-0.9844915985780182,0.21773913349814628,0.579781162694742,-0.32925855181062547,-0.537828638641339,0.7359892214845042,-0.9493694570036373,0.9099671762301774,0.1391589721522833,-0.1513963364355887,-0.926883460119727,-0.9844915985780182,-0.6665195387035274,-0.9844915985780182,-0.47742643256769174,-0.9513785896562124,-0.9844915985780182,-0.8471711830098484,-0.9844915985780182,-0.8542782786510996,-0.7449950583580445,-0.8914414357091928,-0.9133873230584935,-0.7372788235753714,-0.6659282027925288,-0.7110744768138207,-0.6941021276097143,-0.9844915985780182,-0.9475062913887946,-0.00892872912887571,0.33618925837699865,-0.8141031666154825,0.2465448368193229,-0.8932347818106643,0.3556047802595138,0.7087872366801712,-0.6731588169358689,1.0391859171696778,-0.6822175377663148,-0.9558371876192191,-0.008399629174797897,0.18491608911435972,-0.9105911690644496,-0.4079580858730648,-0.7940977132514093
THRA,-1.3665641730133722,-0.48629898365439195,-0.8080710011378419,1.026642013211572,0.29560138834736366,0.48448989558433786,1.0567542736647713,0.9672612039182866,0.07413966414431078,1.0694100968609757,-1.1817877554543228,0.7587842049524879,1.3834635396092783,1.2304356232053701,-0.7900635639766029,-1.1026753590156122,0.36407304696675663,1.1717712967972345,-0.1997535688918472,1.0187498983642536,0.4839406019175929,0.8841273885678176,-0.4384831481145916,0.9345927795974062,1.1569328225722115,1.35039144324223,1.1247121597457288,1.4642509041555682,0.17988011993739278,0.7279729986866942,0.9167204737221041,0.5785601009477643,0.4916726500342804,0.6510516483688678,0.45863685259671816,-0.19290874697968857,1.067378677169631,1.4165839579305783,-1.2846116185957333,-0.6008085967484726,-0.09201389470911786,-1.6560570728422979,-0.29780822462120693,0.21934353739055462,-1.7342915053069905,0.6318893365563172,0.7283881301649637,-0.2719900659109239,-0.6883467651546828,-0.4924792201391676,0.5048972933663177,0.04835674905351602,0.17628329376847435,1.4739423313013977,-0.9965460518562346,-0.41869587864262436,1.1057917342003922,-0.06339384116277916,0.5021700955419708,0.6851178966571851,0.7331256327663995,-0.041349781837806084,-0.9109667257544881,-0.6900954357595196,-2.9087876202727525,0.1468649611482887,-0.03849935450319241,-0.1927251499926106,0.49686937045006635,0.6387186721020661,-0.2923233357420943,-2.313443430901812,0.3365685973360315,-2.330833535566103,-0.9704935044123464,-0.2905607410472185,-0.39777799223153737,-2.7096478648814557,-0.9957775156804323,-1.895789396948485,-1.2806063711346654,-0.9682814327478555,-1.641645495332199,0.08263423607176754,-0.1486403903727692,-1.1167410129090398,-0.1452258308088364,-0.16095872249208654,-0.7923969413813212,-1.9331873874390642,0.8725501200928476,-0.7235474592377609,1.0423680214922,0.9158215188453935,0.14778772589436234,0.6555239233891814,-0.024169082915637793,1.1052602113965089,-0.0290191030837595,2.1475139034249007,0.47556516264137083,0.6021834756450782,-0.1573780042017146
ZNRF3,-1.3392787546293596,-0.4517566923025563,-0.9980585273171577,0.8869975110290157,0.26163514711066516,0.7871851472080715,0.6803467417809194,0.788766784518598,0.30321285118599506,1.9920865523904037,-2.1046799496284394,0.7306010028296912,1.4559399991880253,1.0150227617200611,-0.7384541322714899,-1.3370346451939847,1.3985276453927096,0.6965404060235566,-0.5019961161757096,0.3031130519047463,0.32595125622832083,0.31077855464297616,-0.6954712103511638,0.29825936983053847,0.41965059162645596,0.6314503038664788,0.678561833475154,1.5532861674059544,0.21259812776231732,0.545127085975468,0.772419663257903,0.4656532705703591,0.7773600980263606,0.8887056494989185,1.601129147373087,-0.13389549884046423,0.8623195717957413,0.8705517708856352,-1.6507898595185893,-0.9837350639501852,-0.29656540646417084,-0.05829757387797166,0.6904362967108373,0.19202046309422943,-0.318375309224312,1.1172483228515333,0.519680215843539,-0.02323156146078624,0.7733487420818816,0.39327782118340676,1.5294278110058848,1.3371027869642715,-0.20567687172407845,1.2461435328030621,-0.8091923180575457,-1.7198782683394274,0.8937885030945671,-0.4795102974595722,-0.28282627919828973,0.2988266145405073,0.5987698057560978,1.5814033942552277,-0.9580435920204243,-0.8483176014770881,-2.3332084568470024,0.43571565875249135,0.37539337179636273,0.5390877007653511,-0.6142914685442308,0.12327409109546722,-1.0618564020703083,-1.3263150940903408,0.5128819913857522,-0.8798510207234025,-2.058353093712966,-1.539015134890339,-2.1950927808895044,-1.7651122873424354,-1.449778511244531,-2.1973189591313074,-0.944114419729852,-0.2920374573632837,-1.2062730360014384,-0.8091463333137575,-0.5219397032951503,-0.43058610147737963,-0.6000521347183219,0.8199493098923849,0.09905253694043059,-1.2861222716397438,1.598413494640248,-1.3242188666951875,1.0502090477631676,0.8029122199999235,0.34343887600622175,1.2641674994544674,0.17800172345732101,-0.5157243255236758,-0.01900717279934437,1.073506909852844,-0.5053836316144451,-0.15442771334697883,0.06303509999612267
UBE3D,-1.0312410457360994,-0.9128890253294246,-0.27571333817331434,1.428836446321531,0.779443102263513,0.6841829720509591,1.1816051367572493,0.5636240552372977,0.2815217433580743,1.1735630553039447,-1.2053717413887386,0.6818454789950061,0.6649058842645473,0.8923052955653683,1.1436386688651894,-0.42421447317983185,-0.089719821242687,1.0920298015843493,-0.5676946126460681,1.1429853302893402,0.35475846305701536,0.16014794566740315,-0.689586526404332,-0.4574567379312618,0.7330230230626801,1.7105302331860601,0.898310372641435,1.1444784990400547,1.250550747627053,0.672693215850521,1.1951522376523303,0.4619704921583664,0.38331177222935664,1.147835835185392,0.8203611326758854,0.26650026310977837,-0.3859646070964555,1.6834575023937923,-1.2191407806430379,0.0023221941353357895,0.7103215846939934,-2.1438555846326577,-0.018070247971973822,-0.007472214366257856,-1.5342232889074259,1.483871768204851,1.3253729072204534,-0.1036148623945496,0.4455369822605508,-0.624814758969584,0.08538196295012639,0.9542672535099319,-0.6159198970079436,0.40291044916862995,-0.012767277972683297,0.207836240428045,1.8915248026968114,0.06331229980193664,1.1051675992477463,-0.41711074229866035,0.3840053346234229,-0.567543513842783,-1.3487241145921436,-0.38926812954316836,-2.5771487570360105,1.1972671847506016,0.7813038804397636,0.4925938708433876,-0.8318889493811429,0.7930662225479728,-0.7187926039319454,-1.0233300897859017,-0.44123413396830397,-1.75075933058649,-1.3829652954644507,-2.01981346284867,-1.1720764491632865,-2.1504560147148237,-1.4219574729136792,-2.1288147921309335,-0.9843773029539529,-0.5440504762993704,-1.4317727766865327,0.27378050126686454,-0.8289602781146362,-0.6323467832275677,-0.7507854784976081,0.4398525772228611,0.4293694405188692,-2.2130590886261725,0.9003098107357715,-0.4964886697395419,0.8297528647242979,0.6484215941299657,-0.2521318232022491,0.32303534986195914,0.01939768088274025,0.521621427788179,-1.1617018708650155,1.1014863569139506,-0.6195978280253311,0.2847323825593411,-0.11450416008723745
UNC119B,0.20677198834325852,-0.8855549712474764,-1.9348376453687042,-0.032150394530579725,-1.343890823006088e-06,0.1312653782657311,0.7257417271523474,0.7785312518974231,0.6422026771966017,0.24331414663681794,-2.1163527341902606,1.3852122273094125,1.8613402365822587,0.9896049741418553,-1.254906157952483,-1.1559507985663877,0.5723433834074646,1.0927466215295865,-1.28824453303864,1.134510147760365,0.8253394453551061,0.8575462346046051,0.5109909076738316,0.2956659307825832,0.47472172999184176,0.7939010983920035,0.4470880110047106,1.3053103606613197,0.9213867536625299,1.0368700595271556,1.769430651633209,0.9941341463433299,0.4813785780926868,0.24568385329197842,0.4888293517592983,0.16321840595322562,0.9272785329632462,0.8193926078573754,-2.1156050950869116,-0.8962948280669553,-0.4354766395756577,-0.9362390709641981,0.30197694992924895,0.297785053349193,-1.1872571681451163,0.008660415706183585,-0.0570283466872411,-0.8954478475555538,-0.05388253526881353,0.330052702866561,0.5836146696297191,1.0010747158781925,0.7432239673869562,0.9268859909708489,-0.0009979013176773432,-0.9195023904390219,1.480261745575953,0.10009189166498894,-0.711046470515166,1.3617741651540913,1.0283694123694915,0.7557938049445652,-1.0177299382330505,-0.491024691558232,-2.2233186142438752,0.7424201069264571,-0.45931343550654846,1.148623232152717,-0.6135255722746003,0.12496390037836687,-1.3911655284398383,-2.1877942839816686,-0.2205783111085206,-0.728798844973443,-1.172972210406041,-0.15520115665495496,-1.4989264570583634,-1.6515195664643558,-2.0056913187475804,-1.6577038041490646,-0.8937134744659118,-0.16431128323957364,-1.772145283986125,-0.03273899114646587,-0.3125466494903821,-1.0438255469167017,0.5420730047991489,-0.9593967761443207,0.6599255670696497,-1.947849057731792,0.2765882434323031,-0.17309255950220728,1.2543294436475347,1.031884561596324,-0.10834450122810857,0.6024793045630094,0.48659313767346013,1.1043900228461112,-0.14864154115053185,1.2647365479846506,0.16390558846357017,-0.5478114663032242,1.0122281707806777
PDK4,-1.963217325478311,0.23664044594667985,-1.4107020149042224,-0.47793348971386745,0.16745310457167556,0.6094202329182823,-0.5176916086765734,1.538667379034916,1.7087416948418002,1.4390344368453374,-1.2819811048356078,0.24119118033466724,0.5976045472623499,0.5939378125086522,0.9474402036721048,0.4968107795000912,-0.5078055761780561,2.076093815521489,-0.0906741263578285,1.665483886385923,0.5557477916031801,1.3280812701305476,-1.7454721622435412,0.6050121608180381,0.5754121897060891,0.5627788582198829,0.6522277138041422,-0.4484079762467978,1.0383337885148345,1.6111999104776362,0.8485318102092861,0.10995038648166233,0.507233952430123,0.7439391570642435,1.4034010454098296,-0.9950493293121219,0.8567544944920229,1.7976799483465717,0.45856137461675467,-0.10742893193921757,0.22886477389290402,-2.131366995531022,-1.0852714503047416,-0.26352163730292005,-0.8497215059124544,1.2179694272208252,1.6953917296911922,-0.4218396763385581,0.5578947968177463,-0.8509827998804956,0.23570312468681315,0.5002590448937524,0.55839291975596,1.4940017061386122,-0.310889754034946,-1.225581480893089,1.6968822565875754,-0.42488681774217935,-2.2348703261179224,0.8159128759498947,-0.8830586257914875,-0.7992058633282566,-0.6943652552080407,0.9059293581553771,-0.053340371895274345,0.2902725251868306,-0.6155672398749928,-1.0396889526682467,-0.673285853152398,1.13893316543384,-0.19102311226268867,-1.0626293365434056,-0.505360160313839,-1.2728568376291576,-1.3722021566942517,-0.5218628362223341,-1.5983619904315618,-0.1645048640248668,-0.9571651823946842,-0.8648378724162714,-0.7888803038998442,-0.24801025459974707,-1.513343257783779,-0.3418438514691402,-1.03871754836961,-1.0353697137900137,0.07694728103311613,-0.08740042956299789,0.6233828248190045,-1.1803597860918804,2.152527264557882,0.16283396093674732,0.5138411392021562,0.6303943844893779,1.2271229599227436,-0.5177641859703643,-0.5501805029791265,-0.4204486392151628,-0.5845490119557345,0.4400769986403429,-1.257162193875664,-1.1362024365577594,0.17794482723558674
TMEM38B,-0.3468588214756542,-0.6478586344700352,-0.824697609812941,0.16208778234748863,0.4867483292592223,0.9126802988626324,1.1016674982234316,0.9415446761429256,0.14513133378711207,1.2739844328019563,-1.233693471752033,1.6278265166630737,1.2802658458956162,0.911243188757636,-0.9070962415582942,0.1479904377050452,0.5822947720569458,1.1452679172344369,-0.3681268761807435,1.3817790509548682,1.0454842114325893,0.6641476857747883,-0.7590998773851494,-0.28327652943095094,1.5477728935083255,0.11093343862947064,0.4637018385340028,0.994792709687762,0.9540902496166925,-0.17384719452263747,0.6256130774425244,0.3925313728368723,1.2998699266416298,0.587045819744973,0.9952053534913716,-0.19599733716164575,1.92494319238359,1.15789984962232,-2.4515691344144006,-1.6225623281578994,0.1671510195927721,-1.1724657925528101,0.16337932182112427,0.971434608332326,-1.153095537083484,0.9302857592728799,1.265165887706719,0.12403926783836998,-0.32799298979273667,-0.5721979804565399,1.4929369180355119,0.3715208563578134,0.32398069111335526,1.47165740413128,-0.08887845988794787,-1.2067869852564994,0.10020265283644067,0.35522625205287406,-0.054122256129413925,0.021559487073020262,0.5992952977373248,0.6356900766651941,-0.8510628957824657,-0.30882918033972373,-2.1910434791356623,1.0209466767328714,0.24365896840745205,0.9544267609492059,-0.4353714750946323,-0.5095177820995576,-0.7352309708060762,-1.2751901256833513,0.36382961740517256,-0.8365909777413634,-1.469463399821715,0.019696500308808432,-1.477895031994348,-1.762869013175986,-2.201256964326947,-2.4812984358830477,-0.1835730782262692,-0.08510315597850436,-1.2475252245531088,-0.7921039528917814,-1.3820690034161904,-0.6652814313839601,-0.024732997660743737,0.10151400214396565,0.41175496350062957,-1.8142716612267749,1.1757326370398122,-0.908303307106677,0.4083142347786324,-0.017717712376854426,0.5304462541532675,0.9601347764557551,0.5828696702004913,-0.7398419290171215,-0.29188949748202186,0.8972972019878205,-1.8860129000260593,-1.129811745433404,0.5653899214759426
AFF2,-0.23338187328956894,-0.4008840496305301,-0.8863091946713161,-0.0548078760799146,-0.854081335385805,-0.42868289005571997,-0.20989582944855786,0.1432038995223944,0.6902206283780965,0.0906043306824977,-0.6227804396165174,0.2856148232841626,0.9111665682086982,0.3854710392723565,-0.3447315452550399,-1.1777166839997677,0.36060906879276877,0.6104141940040829,-0.9343503012337622,-0.94097159774994,0.0324815667573448,0.6480737082348358,-0.793224950757809,0.045316758157416974,0.7307922169766718,-0.5293001707688757,0.3383522513413162,0.18568667806188632,0.6062679533520094,0.24350018248535416,0.039691378654372014,0.10420614357443805,-0.8634904792104795,-1.080774834609347,0.031748762499425286,-0.767408085351812,-0.5377792938775757,-0.7094058899988901,-1.4030822630616777,-0.9700177396132058,-0.34223125470412286,-1.3134347445653203,0.10865341412331712,-0.6719917409024352,0.037081964311744015,0.08254420087524249,-0.4984078086954757,-1.1062546966464775,-1.2847666772683435,1.2535056648324812,0.2906238438139109,-0.519360036920386,-0.48072670890031827,0.6288934487607376,0.16130428388024376,-1.440955874032341,0.45920700660619473,-0.9848609325869311,0.7015433144956503,0.19801534287567668,0.7064970362478555,-0.26916729508499876,-0.800969747548253,-1.2522522047503577,-0.7097031297585544,-0.5340825963604641,1.7503348423648004,-0.44974142107449055,0.2065161129550494,1.0424558931947632,-0.71520960834838,-1.3640514027088397,0.5475974004781673,1.070329543768941,-1.1067925380890087,-0.6842918750949023,-0.986384870518037,-1.2390414147733508,-0.039592169244465236,-0.7830450217501669,1.4281546547196415,0.7222714788641125,-0.4612086841476021,0.37970486344692506,-0.3402331467386696,-1.031236263784831,2.911347530726836,0.23419563766365298,2.151925613134248,-0.9534426381050867,3.4422803318605264,-0.2880809416018661,0.6846903152778232,2.0427219427197665,2.82027160948607,0.4471090353089061,3.4983775883138577,-0.34748528066713863,-0.5599576222706955,0.328364479585832,-0.5724574691859504,0.7617941201684423,1.2927604733928084
APCDD1L,0.3327156962520361,-0.10306652736970022,-0.6797409311376578,-0.5017622936360586,-0.3565155621925501,-0.5898987346054526,-0.35859123816103716,-0.6425986875219413,-0.5867551064134278,-0.8664830307127869,0.1975586129542863,-0.38209894169632247,-0.6898628310530478,0.7445599421158395,-0.22218267348188267,0.1219708632656783,-0.7684387475059876,-0.5142127315768891,-0.6341973755345173,0.5330041960957909,-0.46901685883341265,-0.10960861534125202,-0.5315085062429641,-0.8692619917152279,-0.28687521952992795,-0.4904350451383386,-0.7362315144466619,-0.706421657617374,-0.024264682598863434,-0.14209595498540875,-0.20732062081913186,-0.12237975962326073,0.4620665247356941,-0.2610754180164334,-0.668464909267282,0.6288212901072427,-0.8200877718893331,-0.8020280285189624,3.886109943938458,0.42131914509985896,-0.35939578686929335,-0.790815916728087,-0.6792912426350485,-0.8783967647736817,0.6883399722838357,-0.5350480740341188,-0.6356651033591151,-0.8518504782557471,-0.6494891114220743,1.929696215613655,-0.7254847077911643,-0.6656196165569525,0.6819537279309289,-0.7665864161622001,-0.7615328984833851,-0.6642884353059216,0.10912424028262428,-0.8904420140443515,-0.2499770333719287,-0.0823187455001583,0.6117413207970892,-0.7339602162053047,-0.2713593760617123,-0.7544777968994457,-0.8672305165719308,-0.6677528902298558,0.1862275751397782,-0.2020821607525907,0.9565331804714967,0.028978337154812205,-0.1579287310090889,0.605775765595361,2.5697467156269593,1.5025212435620656,0.7918772369725503,0.21643668303412808,0.4473723496397873,-0.07407720843965557,0.09974136432443614,1.396639040565093,-0.21863972171572205,0.4944989817848696,1.795118719472773,-0.020030186706251552,-0.06569246150444212,0.4630770127939146,-0.2857461642181973,0.9334180664536221,-0.7544777968994457,-0.8261404343350028,-0.8271696450660304,1.2413995812670178,0.650752513452763,-0.701088104954221,-0.7565991939086609,0.3769093469848969,-0.7095603865691028,2.637952709486304,-0.6704253606721404,-0.8637111291205924,3.886620909246965,3.8631074060836843,-0.7358526362705851
