feature,group_a,group_b,n_a,n_b,missing_n_a,missing_n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
mutation::DST,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0,0,0.03225806451612903,0.05,-0.01774193548387097,0.6333333333333333,0.037344825986867725,10.740741200726484,1.0,1.0
mutation::DST,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0,0,0.03225806451612903,0.0,0.03225806451612903,1.3278688524590163,0.05076280740457801,34.734794616024494,1.0,1.0
mutation::DST,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0,0,0.05,0.0,0.05,2.076923076923077,0.07854021319199272,54.922304029286714,1.0,1.0
mutation::FLG,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0,0,0.05128205128205128,0.12903225806451613,-0.07775020678246485,0.36486486486486486,0.06224680909726902,2.1386858466082694,0.3949897108274022,1.0
mutation::FLG,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0,0,0.05128205128205128,0.0,0.05128205128205128,2.7333333333333334,0.1251484456750378,59.6979936172016,0.5441262419637638,1.0
mutation::FLG,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0,0,0.05128205128205128,0.0,0.05128205128205128,1.8,0.08112983357399249,39.93598725979189,1.0,1.0
mutation::FLG,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0,0,0.12903225806451613,0.0,0.12903225806451613,6.709090909090909,0.3417143959146444,131.72374756400274,0.1452981192476991,0.8717887154861945
mutation::FLG,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0,0,0.12903225806451613,0.0,0.12903225806451613,4.418181818181818,0.2213989198565531,88.16813826896646,0.3023624135365485,1.0
mutation::FLG,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0,0,0.0,0.0,0.0,0.6585365853658537,0.012308334180095483,35.233885261795365,1.0,1.0
mutation::KDM5C,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0,0,0.05128205128205128,0.12903225806451613,-0.07775020678246485,0.36486486486486486,0.06224680909726902,2.1386858466082694,0.3949897108274022,1.0
