subtype_id,pathway,direction,cliffs_delta,q_value,subtype_median,rest_median,consistent_patient_n,subtype_n,consistency_fraction
WO_AGENT_SUBTYPE01,HALLMARK_HEME_METABOLISM,up,0.19230769230769232,0.2722189650719123,2461.827694148664,2362.574537281672,25,39,0.6410256410256411
WO_AGENT_SUBTYPE01,HALLMARK_HYPOXIA,up,0.003205128205128205,0.9810146424424325,3460.24338054289,3493.372787890473,16,39,0.41025641025641024
WO_AGENT_SUBTYPE01,HALLMARK_IL2_STAT5_SIGNALING,down,-0.08253205128205128,0.7145004297620661,2130.6577969606424,2156.6812788731527,25,39,0.6410256410256411
WO_AGENT_SUBTYPE01,HALLMARK_IL6_JAK_STAT3_SIGNALING,down,-0.25400641025641024,0.15537171102563405,2163.6354972015597,2552.9789729556724,31,39,0.7948717948717948
WO_AGENT_SUBTYPE01,HALLMARK_INFLAMMATORY_RESPONSE,down,-0.25080128205128205,0.15537171102563405,1405.6345300026987,1681.976552526834,31,39,0.7948717948717948
WO_AGENT_SUBTYPE01,HALLMARK_INTERFERON_ALPHA_RESPONSE,down,-0.2548076923076923,0.15537171102563405,2977.1398105635626,3173.297081762205,26,39,0.6666666666666666
WO_AGENT_SUBTYPE01,HALLMARK_INTERFERON_GAMMA_RESPONSE,down,-0.22916666666666666,0.18657429170324655,2565.4829518159977,2809.95433269602,30,39,0.7692307692307693
WO_AGENT_SUBTYPE01,HALLMARK_KRAS_SIGNALING_DN,up,0.10096153846153846,0.6621338979778509,-1130.7149544104304,-1181.9473215652233,25,39,0.6410256410256411
WO_AGENT_SUBTYPE01,HALLMARK_KRAS_SIGNALING_UP,down,-0.1955128205128205,0.2722189650719123,1517.0984662653736,1658.2292405215849,30,39,0.7692307692307693
WO_AGENT_SUBTYPE01,HALLMARK_MITOTIC_SPINDLE,up,0.10096153846153846,0.6621338979778509,1369.194990062897,1289.5874474938641,23,39,0.5897435897435898
WO_AGENT_SUBTYPE01,HALLMARK_MTORC1_SIGNALING,down,-0.10817307692307693,0.6621338979778509,3199.863870014602,3242.2706243411976,23,39,0.5897435897435898
WO_AGENT_SUBTYPE01,HALLMARK_MYC_TARGETS_V1,up,0.024839743589743588,0.8890625864570155,4232.087646985547,4219.352585871433,21,39,0.5384615384615384
WO_AGENT_SUBTYPE01,HALLMARK_MYC_TARGETS_V2,down,-0.09695512820512821,0.6655158718707054,1723.443184414933,1690.5800617621467,19,39,0.48717948717948717
WO_AGENT_SUBTYPE01,HALLMARK_MYOGENESIS,up,0.25,0.15537171102563405,2010.9517984926106,1885.957311563382,28,39,0.717948717948718
WO_AGENT_SUBTYPE01,HALLMARK_NOTCH_SIGNALING,up,0.2564102564102564,0.15537171102563405,2472.931956594729,2398.0147799679753,24,39,0.6153846153846154
WO_AGENT_SUBTYPE01,HALLMARK_OXIDATIVE_PHOSPHORYLATION,down,-0.06810897435897435,0.7830972544166788,4294.938893643259,4357.664967008409,21,39,0.5384615384615384
WO_AGENT_SUBTYPE01,HALLMARK_P53_PATHWAY,down,-0.11137820512820513,0.6621338979778509,2825.704039500193,2877.608190334057,24,39,0.6153846153846154
WO_AGENT_SUBTYPE01,HALLMARK_PANCREAS_BETA_CELLS,up,0.3886217948717949,0.04935713941887241,2446.2704966397587,1805.1761989249994,28,39,0.717948717948718
WO_AGENT_SUBTYPE01,HALLMARK_PEROXISOME,up,0.040865384615384616,0.8544117520756644,2628.8769541875,2674.1552238566337,18,39,0.46153846153846156
WO_AGENT_SUBTYPE01,HALLMARK_PI3K_AKT_MTOR_SIGNALING,down,-0.08333333333333333,0.7145004297620661,2389.2017966283574,2419.2628562772716,22,39,0.5641025641025641
WO_AGENT_SUBTYPE01,HALLMARK_PROTEIN_SECRETION,down,-0.10016025641025642,0.6621338979778509,3452.537811816499,3520.2247288450585,24,39,0.6153846153846154
WO_AGENT_SUBTYPE01,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,down,-0.19471153846153846,0.2722189650719123,3810.6868448967707,3877.377336954562,26,39,0.6666666666666666
WO_AGENT_SUBTYPE01,HALLMARK_SPERMATOGENESIS,down,-0.03766025641025641,0.8544117520756644,-1319.5698833636116,-1308.2987796315765,20,39,0.5128205128205128
WO_AGENT_SUBTYPE01,HALLMARK_TGF_BETA_SIGNALING,up,0.27323717948717946,0.15537171102563405,3701.0470389523107,3506.54872833049,29,39,0.7435897435897436
WO_AGENT_SUBTYPE01,HALLMARK_TNFA_SIGNALING_VIA_NFKB,down,-0.10336538461538461,0.6621338979778509,3017.5721012363047,3123.432399322614,25,39,0.6410256410256411
WO_AGENT_SUBTYPE01,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,down,-0.07932692307692307,0.7186308353457137,3179.8960759670863,3227.724068956109,21,39,0.5384615384615384
WO_AGENT_SUBTYPE01,HALLMARK_UV_RESPONSE_DN,up,0.18349358974358973,0.3007025199355569,1860.2983301552267,1792.75007934498,26,39,0.6666666666666666
WO_AGENT_SUBTYPE01,HALLMARK_UV_RESPONSE_UP,down,-0.046474358974358976,0.8485796735804364,3007.95246371915,3027.0117664451586,22,39,0.5641025641025641
WO_AGENT_SUBTYPE01,HALLMARK_WNT_BETA_CATENIN_SIGNALING,up,0.3501602564102564,0.074982721710639,1360.055479879874,1072.4560775294067,31,39,0.7948717948717948
WO_AGENT_SUBTYPE01,HALLMARK_XENOBIOTIC_METABOLISM,up,0.03125,0.8625024409742531,2599.479565103985,2558.6242331701064,23,39,0.5897435897435898
WO_AGENT_SUBTYPE02,HALLMARK_ADIPOGENESIS,up,0.23297491039426524,0.30290986969808176,3601.876493148681,3502.9208309211645,21,31,0.6774193548387096
WO_AGENT_SUBTYPE02,HALLMARK_ALLOGRAFT_REJECTION,down,-0.08691756272401434,0.7783369878917096,1808.6718129478286,1751.7548131100966,15,31,0.4838709677419355
WO_AGENT_SUBTYPE02,HALLMARK_ANDROGEN_RESPONSE,down,-0.05913978494623656,0.8241344128769033,2963.0022119478017,3068.3792416478873,17,31,0.5483870967741935
WO_AGENT_SUBTYPE02,HALLMARK_ANGIOGENESIS,down,-0.3342293906810036,0.10462082303293128,3257.708880030661,3541.324580919394,19,31,0.6129032258064516
WO_AGENT_SUBTYPE02,HALLMARK_APICAL_JUNCTION,down,-0.19802867383512546,0.40106465995664653,2103.6115043707787,2232.4193399752003,17,31,0.5483870967741935
WO_AGENT_SUBTYPE02,HALLMARK_APICAL_SURFACE,down,-0.024193548387096774,0.9774691138820475,643.5969410088119,682.4928631490088,17,31,0.5483870967741935
WO_AGENT_SUBTYPE02,HALLMARK_APOPTOSIS,down,-0.0913978494623656,0.7758728372256473,3340.6297826737136,3303.5829282339537,14,31,0.45161290322580644
WO_AGENT_SUBTYPE02,HALLMARK_BILE_ACID_METABOLISM,up,0.1935483870967742,0.40106465995664653,1384.1236805172457,1258.9023077245456,21,31,0.6774193548387096
WO_AGENT_SUBTYPE02,HALLMARK_CHOLESTEROL_HOMEOSTASIS,up,0.1057347670250896,0.7327949786823241,2438.115059815046,2410.2488872209647,16,31,0.5161290322580645
WO_AGENT_SUBTYPE02,HALLMARK_COAGULATION,down,-0.013440860215053764,0.9882204329259899,2786.6343198682307,2853.2153901531997,17,31,0.5483870967741935
WO_AGENT_SUBTYPE02,HALLMARK_COMPLEMENT,down,-0.008064516129032258,0.9882204329259899,2445.0489711800656,2354.477082971945,13,31,0.41935483870967744
WO_AGENT_SUBTYPE02,HALLMARK_DNA_REPAIR,up,0.05824372759856631,0.8241344128769033,2278.9243126977444,2246.1189632336627,17,31,0.5483870967741935
WO_AGENT_SUBTYPE02,HALLMARK_E2F_TARGETS,down,-0.06989247311827956,0.7868880175382226,644.6963656610615,755.0457275147669,18,31,0.5806451612903226
WO_AGENT_SUBTYPE02,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,down,-0.22311827956989247,0.30290986969808176,2709.566294695216,3088.6701174504196,19,31,0.6129032258064516
WO_AGENT_SUBTYPE02,HALLMARK_ESTROGEN_RESPONSE_EARLY,up,0.04659498207885305,0.880381656595569,1745.8984536409807,1727.0332375793541,18,31,0.5806451612903226
WO_AGENT_SUBTYPE02,HALLMARK_ESTROGEN_RESPONSE_LATE,up,0.18996415770609318,0.40106465995664653,1943.8283215494357,1852.9170269546835,20,31,0.6451612903225806
WO_AGENT_SUBTYPE02,HALLMARK_FATTY_ACID_METABOLISM,up,0.24910394265232974,0.2644983240458507,3211.604256792517,3007.4765008322424,22,31,0.7096774193548387
WO_AGENT_SUBTYPE02,HALLMARK_G2M_CHECKPOINT,down,-0.15591397849462366,0.5305729624569844,642.8806789231303,713.9108448646762,18,31,0.5806451612903226
WO_AGENT_SUBTYPE02,HALLMARK_GLYCOLYSIS,up,0.07885304659498207,0.7783369878917096,3003.389633015013,2947.51620714659,19,31,0.6129032258064516
WO_AGENT_SUBTYPE02,HALLMARK_HEDGEHOG_SIGNALING,down,-0.3046594982078853,0.10462082303293128,812.4182863364213,1064.6742937115196,21,31,0.6774193548387096
WO_AGENT_SUBTYPE02,HALLMARK_HEME_METABOLISM,up,0.08154121863799284,0.7783369878917096,2402.1378252981567,2391.3087518388256,18,31,0.5806451612903226
WO_AGENT_SUBTYPE02,HALLMARK_HYPOXIA,down,-0.10483870967741936,0.7327949786823241,3420.9412541741076,3489.372833312531,17,31,0.5483870967741935
WO_AGENT_SUBTYPE02,HALLMARK_IL2_STAT5_SIGNALING,down,-0.1603942652329749,0.5246021691483795,2075.838095905896,2145.701807817989,19,31,0.6129032258064516
WO_AGENT_SUBTYPE02,HALLMARK_IL6_JAK_STAT3_SIGNALING,down,-0.0913978494623656,0.7758728372256473,2350.2786582367808,2344.1891952850533,15,31,0.4838709677419355
WO_AGENT_SUBTYPE02,HALLMARK_INFLAMMATORY_RESPONSE,down,-0.044802867383512544,0.880381656595569,1637.0016325318602,1556.5311469763483,14,31,0.45161290322580644
WO_AGENT_SUBTYPE02,HALLMARK_INTERFERON_ALPHA_RESPONSE,down,-0.04032258064516129,0.8916709267541797,3121.807034169952,3115.5920328964157,14,31,0.45161290322580644
WO_AGENT_SUBTYPE02,HALLMARK_INTERFERON_GAMMA_RESPONSE,down,-0.06899641577060932,0.7868880175382226,2776.509657735328,2686.9148086933824,14,31,0.45161290322580644
WO_AGENT_SUBTYPE02,HALLMARK_KRAS_SIGNALING_DN,down,-0.007168458781362007,0.9882204329259899,-1165.6412280354416,-1168.6630973433253,15,31,0.4838709677419355
WO_AGENT_SUBTYPE02,HALLMARK_KRAS_SIGNALING_UP,down,-0.13082437275985664,0.6715826165909637,1572.6906569100684,1553.285045377831,14,31,0.45161290322580644
WO_AGENT_SUBTYPE02,HALLMARK_MITOTIC_SPINDLE,down,-0.1496415770609319,0.5506098164461549,1258.3785205997492,1368.330378305639,19,31,0.6129032258064516
WO_AGENT_SUBTYPE02,HALLMARK_MTORC1_SIGNALING,up,0.11648745519713262,0.7036030118724281,3254.9984098268587,3218.1464895037366,17,31,0.5483870967741935
WO_AGENT_SUBTYPE02,HALLMARK_MYC_TARGETS_V1,up,0.022401433691756272,0.9774691138820475,4222.472345814585,4231.247294103692,15,31,0.4838709677419355
WO_AGENT_SUBTYPE02,HALLMARK_MYC_TARGETS_V2,up,0.07168458781362007,0.7868880175382226,1676.0478276341564,1721.068980671018,13,31,0.41935483870967744
WO_AGENT_SUBTYPE02,HALLMARK_MYOGENESIS,down,-0.3539426523297491,0.10462082303293128,1753.950689333159,2004.5042493428846,22,31,0.7096774193548387
WO_AGENT_SUBTYPE02,HALLMARK_NOTCH_SIGNALING,down,-0.3826164874551971,0.10462082303293128,2280.0679792919636,2464.8399486435255,21,31,0.6774193548387096
WO_AGENT_SUBTYPE02,HALLMARK_OXIDATIVE_PHOSPHORYLATION,up,0.3163082437275986,0.10462082303293128,4505.487365834943,4290.655314841517,21,31,0.6774193548387096
WO_AGENT_SUBTYPE02,HALLMARK_P53_PATHWAY,down,-0.0017921146953405018,0.9913950220920268,2877.800615389203,2849.3823606373667,14,31,0.45161290322580644
WO_AGENT_SUBTYPE02,HALLMARK_PANCREAS_BETA_CELLS,down,-0.12275985663082438,0.7023446334613093,1825.5879782189368,1964.8787515659465,18,31,0.5806451612903226
WO_AGENT_SUBTYPE02,HALLMARK_PEROXISOME,up,0.24731182795698925,0.2644983240458507,2724.233188535435,2602.361855890808,24,31,0.7741935483870968
WO_AGENT_SUBTYPE02,HALLMARK_PI3K_AKT_MTOR_SIGNALING,down,-0.008960573476702509,0.9882204329259899,2430.507533693064,2407.140461840761,13,31,0.41935483870967744
WO_AGENT_SUBTYPE02,HALLMARK_PROTEIN_SECRETION,up,0.21953405017921146,0.30290986969808176,3529.9708507324804,3453.495287104238,19,31,0.6129032258064516
WO_AGENT_SUBTYPE02,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,up,0.18010752688172044,0.41505156625758577,3910.998079908385,3824.977344656317,22,31,0.7096774193548387
WO_AGENT_SUBTYPE02,HALLMARK_SPERMATOGENESIS,up,0.22401433691756273,0.30290986969808176,-1236.3326117382412,-1343.1594118403814,20,31,0.6451612903225806
WO_AGENT_SUBTYPE02,HALLMARK_TGF_BETA_SIGNALING,down,-0.3064516129032258,0.10462082303293128,3432.2905143885637,3665.3344697403745,24,31,0.7741935483870968
WO_AGENT_SUBTYPE02,HALLMARK_TNFA_SIGNALING_VIA_NFKB,down,-0.10304659498207885,0.7327949786823241,3108.118551744319,3063.3298645296113,14,31,0.45161290322580644
WO_AGENT_SUBTYPE02,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,up,0.005376344086021506,0.9882204329259899,3175.8516077222166,3236.741132918467,13,31,0.41935483870967744
WO_AGENT_SUBTYPE02,HALLMARK_UV_RESPONSE_DN,down,-0.18010752688172044,0.41505156625758577,1724.5753318202424,1854.1489511686987,17,31,0.5483870967741935
WO_AGENT_SUBTYPE02,HALLMARK_UV_RESPONSE_UP,up,0.12007168458781362,0.7023446334613093,3063.3996035072823,3012.5306252014752,19,31,0.6129032258064516
WO_AGENT_SUBTYPE02,HALLMARK_WNT_BETA_CATENIN_SIGNALING,down,-0.31362007168458783,0.10462082303293128,1029.5911841155712,1253.033757533476,22,31,0.7096774193548387
WO_AGENT_SUBTYPE02,HALLMARK_XENOBIOTIC_METABOLISM,up,0.08333333333333333,0.7783369878917096,2617.4389087579257,2555.4801647024938,19,31,0.6129032258064516
WO_AGENT_SUBTYPE03,HALLMARK_ADIPOGENESIS,down,-0.4578313253012048,0.011868145680030476,3378.1363725676006,3594.0463234681174,16,20,0.8
WO_AGENT_SUBTYPE03,HALLMARK_ALLOGRAFT_REJECTION,up,0.6060240963855422,0.0013982185111828772,2648.0169562317114,1627.7748965562841,19,20,0.95
WO_AGENT_SUBTYPE03,HALLMARK_ANDROGEN_RESPONSE,down,-0.336144578313253,0.06324331525198662,2842.106821632886,3080.2242893928387,13,20,0.65
WO_AGENT_SUBTYPE03,HALLMARK_ANGIOGENESIS,down,-0.04939759036144578,0.7995893107081139,3375.6460935210853,3537.3624915260125,13,20,0.65
WO_AGENT_SUBTYPE03,HALLMARK_APICAL_JUNCTION,up,0.14457831325301204,0.4692749767061075,2259.4689834201536,2221.4049685772006,11,20,0.55
WO_AGENT_SUBTYPE03,HALLMARK_APICAL_SURFACE,up,0.10843373493975904,0.5840504777426905,699.3548870348786,643.5969410088119,11,20,0.55
WO_AGENT_SUBTYPE03,HALLMARK_APOPTOSIS,up,0.38674698795180723,0.026923130763661443,3492.839743444181,3291.2684678541827,15,20,0.75
WO_AGENT_SUBTYPE03,HALLMARK_BILE_ACID_METABOLISM,down,-0.42891566265060244,0.015189707439108002,1000.3666127431643,1397.815068096439,15,20,0.75
WO_AGENT_SUBTYPE03,HALLMARK_CHOLESTEROL_HOMEOSTASIS,down,-0.12048192771084337,0.535253683965815,2353.4595855242824,2434.782137783999,14,20,0.7
WO_AGENT_SUBTYPE03,HALLMARK_COAGULATION,up,0.28313253012048195,0.12643643085154288,2981.2964307401626,2784.373420418676,16,20,0.8
WO_AGENT_SUBTYPE03,HALLMARK_COMPLEMENT,up,0.46626506024096387,0.011868145680030476,2622.661075706233,2319.43109068791,17,20,0.85
WO_AGENT_SUBTYPE03,HALLMARK_DNA_REPAIR,up,0.2397590361445783,0.1958761719899199,2317.0646776795256,2237.794947966997,15,20,0.75
WO_AGENT_SUBTYPE03,HALLMARK_E2F_TARGETS,up,0.07228915662650602,0.7207557336850843,808.8989819003536,729.8395568330106,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,up,0.22289156626506024,0.22962354530567947,3211.4977935470233,3015.7356156015503,15,20,0.75
WO_AGENT_SUBTYPE03,HALLMARK_ESTROGEN_RESPONSE_EARLY,down,-0.25542168674698795,0.17231052347444,1590.69051744339,1745.8984536409807,13,20,0.65
WO_AGENT_SUBTYPE03,HALLMARK_ESTROGEN_RESPONSE_LATE,down,-0.020481927710843374,0.9087604536835793,1857.6145252679094,1886.1428166368878,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_FATTY_ACID_METABOLISM,down,-0.39036144578313253,0.026903840739837186,2883.866763160592,3146.5056925006647,15,20,0.75
WO_AGENT_SUBTYPE03,HALLMARK_G2M_CHECKPOINT,up,0.060240963855421686,0.7621694299654136,756.2755112972518,706.3548189390422,11,20,0.55
WO_AGENT_SUBTYPE03,HALLMARK_GLYCOLYSIS,up,0.0963855421686747,0.6188466063308309,2985.60506786587,2956.2384500284197,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_HEDGEHOG_SIGNALING,down,-0.2433734939759036,0.19368353190778215,913.5865158587362,1026.583085185629,13,20,0.65
WO_AGENT_SUBTYPE03,HALLMARK_HEME_METABOLISM,down,-0.5060240963855421,0.007828727489562325,2257.4401529382067,2413.0908037479403,17,20,0.85
WO_AGENT_SUBTYPE03,HALLMARK_HYPOXIA,up,0.05903614457831325,0.7621694299654136,3506.3946634867393,3466.595920949082,13,20,0.65
WO_AGENT_SUBTYPE03,HALLMARK_IL2_STAT5_SIGNALING,up,0.3180722891566265,0.07695894745405694,2268.7857699732576,2091.5398089532364,15,20,0.75
WO_AGENT_SUBTYPE03,HALLMARK_IL6_JAK_STAT3_SIGNALING,up,0.5457831325301205,0.004039198518533078,2886.8789855341424,2214.666642070001,18,20,0.9
WO_AGENT_SUBTYPE03,HALLMARK_INFLAMMATORY_RESPONSE,up,0.4493975903614458,0.011868145680030476,1882.4276964096966,1454.938797291079,17,20,0.85
WO_AGENT_SUBTYPE03,HALLMARK_INTERFERON_ALPHA_RESPONSE,up,0.41204819277108434,0.020051057756093685,3460.1373401993633,3081.73961478656,15,20,0.75
WO_AGENT_SUBTYPE03,HALLMARK_INTERFERON_GAMMA_RESPONSE,up,0.42891566265060244,0.015189707439108002,3069.020190077922,2620.5939030768477,15,20,0.75
WO_AGENT_SUBTYPE03,HALLMARK_KRAS_SIGNALING_DN,down,-0.20120481927710843,0.2934982442153209,-1217.489764756027,-1147.656807870867,14,20,0.7
WO_AGENT_SUBTYPE03,HALLMARK_KRAS_SIGNALING_UP,up,0.40602409638554215,0.02093496411819952,1747.1138179971886,1542.7159245976773,14,20,0.7
WO_AGENT_SUBTYPE03,HALLMARK_MITOTIC_SPINDLE,down,-0.1602409638554217,0.43435330383775983,1266.7609575508204,1364.896436437837,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_MTORC1_SIGNALING,up,0.00963855421686747,0.9501416040588491,3259.81135584649,3213.715501935031,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_MYC_TARGETS_V1,down,-0.1530120481927711,0.45559862276307245,4136.212813715254,4233.6375549137965,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_MYC_TARGETS_V2,up,0.14698795180722893,0.4692749767061075,1773.089776311785,1676.0478276341564,11,20,0.55
WO_AGENT_SUBTYPE03,HALLMARK_MYOGENESIS,down,-0.021686746987951807,0.9087604536835793,1869.5259106688318,1968.2016725251833,10,20,0.5
WO_AGENT_SUBTYPE03,HALLMARK_NOTCH_SIGNALING,down,-0.10481927710843374,0.5885082471307871,2404.2513823549775,2425.6036250007082,11,20,0.55
WO_AGENT_SUBTYPE03,HALLMARK_OXIDATIVE_PHOSPHORYLATION,down,-0.1855421686746988,0.33438301194964015,4244.704717525225,4369.429118766313,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_P53_PATHWAY,up,0.23373493975903614,0.20517470377363392,2928.246888150884,2835.8175134087696,14,20,0.7
WO_AGENT_SUBTYPE03,HALLMARK_PANCREAS_BETA_CELLS,down,-0.45903614457831327,0.011868145680030476,1498.2050074863037,2038.69112086921,17,20,0.85
WO_AGENT_SUBTYPE03,HALLMARK_PEROXISOME,down,-0.45180722891566266,0.011868145680030476,2518.1261388388552,2706.267035282609,17,20,0.85
WO_AGENT_SUBTYPE03,HALLMARK_PI3K_AKT_MTOR_SIGNALING,up,0.12650602409638553,0.5328123374470393,2436.727259327629,2407.2443521913037,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_PROTEIN_SECRETION,down,-0.3253012048192771,0.07249439404065637,3222.655532277009,3510.4786069576367,13,20,0.65
WO_AGENT_SUBTYPE03,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,up,0.3156626506024096,0.07695894745405694,3964.953368922217,3844.3769602392813,13,20,0.65
WO_AGENT_SUBTYPE03,HALLMARK_SPERMATOGENESIS,down,-0.27951807228915665,0.12761750440026154,-1379.902757733376,-1292.513424895852,14,20,0.7
WO_AGENT_SUBTYPE03,HALLMARK_TGF_BETA_SIGNALING,down,-0.19879518072289157,0.2934982442153209,3465.659396605532,3639.348701538308,14,20,0.7
WO_AGENT_SUBTYPE03,HALLMARK_TNFA_SIGNALING_VIA_NFKB,up,0.35542168674698793,0.046921876955049166,3408.0673472396857,3023.2160186223155,14,20,0.7
WO_AGENT_SUBTYPE03,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,up,0.03975903614457831,0.8366199098289121,3252.2207965876096,3186.45852395112,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_UV_RESPONSE_DN,down,-0.25421686746987954,0.17231052347444,1683.0277572019058,1860.2983301552267,14,20,0.7
WO_AGENT_SUBTYPE03,HALLMARK_UV_RESPONSE_UP,up,0.08674698795180723,0.6560740029117853,3038.851521772046,3018.3352178708265,11,20,0.55
WO_AGENT_SUBTYPE03,HALLMARK_WNT_BETA_CATENIN_SIGNALING,down,-0.13614457831325302,0.4975402281492257,1038.2113275290358,1197.3636063301328,12,20,0.6
WO_AGENT_SUBTYPE03,HALLMARK_XENOBIOTIC_METABOLISM,down,-0.12048192771084337,0.535253683965815,2515.6291382657505,2609.17491275462,13,20,0.65
WO_AGENT_SUBTYPE04,HALLMARK_ADIPOGENESIS,down,-0.023931623931623933,0.9880547050527545,3629.5830458660357,3544.4946439030714,6,13,0.46153846153846156
WO_AGENT_SUBTYPE04,HALLMARK_ALLOGRAFT_REJECTION,down,-0.0905982905982906,0.9369619824673437,1705.404888025836,1758.9568886991674,7,13,0.5384615384615384
WO_AGENT_SUBTYPE04,HALLMARK_ANDROGEN_RESPONSE,up,0.17606837606837608,0.8375287489812673,3130.7840540523684,3029.371786764497,8,13,0.6153846153846154
WO_AGENT_SUBTYPE04,HALLMARK_ANGIOGENESIS,up,0.18974358974358974,0.8375287489812673,3432.689248532378,3510.188941033489,6,13,0.46153846153846156
WO_AGENT_SUBTYPE04,HALLMARK_APICAL_JUNCTION,up,0.2923076923076923,0.595751499420255,2287.2883075634254,2208.361072022668,9,13,0.6923076923076923
WO_AGENT_SUBTYPE04,HALLMARK_APICAL_SURFACE,up,0.17606837606837608,0.8375287489812673,717.4324293881082,640.0649851842504,8,13,0.6153846153846154
WO_AGENT_SUBTYPE04,HALLMARK_APOPTOSIS,up,0.0017094017094017094,0.9960382295920536,3251.591219154321,3333.057555303793,5,13,0.38461538461538464
WO_AGENT_SUBTYPE04,HALLMARK_BILE_ACID_METABOLISM,up,0.1264957264957265,0.9369619824673437,1530.463297131285,1302.016720684077,8,13,0.6153846153846154
