subtype_id,gene,reference_population,wald_stat,log2_fold_change,p_value,padj,target_n,rest_n
WO_AGENT_SUBTYPE01,MTCH2,core_rest,-1.4343881889515673,-0.15002578767500319,0.15146151627185037,0.37767698347825585,39,64
WO_AGENT_SUBTYPE01,FNBP4,core_rest,-0.438451789642207,-0.0647770278459877,0.661058810840776,0.8571275034335017,39,64
WO_AGENT_SUBTYPE01,TECTA,core_rest,-0.9398692235827418,-0.11665084754140864,0.3472846455943712,0.6111970927667112,39,64
WO_AGENT_SUBTYPE01,SC5D,core_rest,-2.638858093920271,-0.5023123253978888,0.008318579373073143,0.05876790781943319,39,64
WO_AGENT_SUBTYPE01,CRTAM,core_rest,-2.6742346079263477,-0.6115374413348416,0.007490003310122962,0.05491369267903053,39,64
WO_AGENT_SUBTYPE01,JHY,core_rest,-0.21512352034856663,-0.033913975301637575,0.8296710165896931,0.9499764949997125,39,64
WO_AGENT_SUBTYPE01,B3GAT1,core_rest,-1.9228861730513012,-0.5339380907324727,0.05449434661738756,0.20180132280304086,39,64
WO_AGENT_SUBTYPE01,HSPA8,core_rest,-1.6152635191944407,-0.24728562723373373,0.10625364022294961,0.3068795736109515,39,64
WO_AGENT_SUBTYPE01,P2RX3,core_rest,1.7257356402929962,0.5720262552389707,0.08439498308156028,0.26607155962678125,39,64
WO_AGENT_SUBTYPE01,VWA5A,core_rest,-5.732947300813708,-0.7243223624006188,9.87003073453902e-09,1.4880792849306156e-06,39,64
WO_AGENT_SUBTYPE01,DNAJC4,core_rest,-1.0562524418088006,-0.13936586666246284,0.2908528974872735,0.5508079847351492,39,64
WO_AGENT_SUBTYPE01,SIAE,core_rest,-1.1363204903896935,-0.16650025554961279,0.2558224582551214,0.5126729511183777,39,64
WO_AGENT_SUBTYPE01,SNX15,core_rest,1.2244842864155223,0.3245650146632363,0.22076959050135325,0.4709089455649067,39,64
WO_AGENT_SUBTYPE01,LPXN,core_rest,-3.221132069945726,-0.43533036255408897,0.0012768529305590987,0.016197881699711824,39,64
WO_AGENT_SUBTYPE01,DTX4,core_rest,-3.7094488659837435,-0.7068061596887162,0.00020771090044782218,0.004329870635380165,39,64
WO_AGENT_SUBTYPE01,ATG2A,core_rest,-2.5669258648804743,-0.16999889058959228,0.010260454632730323,0.06843469895472293,39,64
WO_AGENT_SUBTYPE01,EHD1,core_rest,-1.2903863615403415,-0.14460549723214397,0.19691654506387868,0.440463471529313,39,64
WO_AGENT_SUBTYPE01,OSBP,core_rest,-0.1611891083006507,-0.016155234875645942,0.8719444592634152,0.9660731336569536,39,64
WO_AGENT_SUBTYPE01,UNC93B1,core_rest,-3.352369550126896,-0.38978336011033854,0.0008012299041317627,0.011751976173045742,39,64
WO_AGENT_SUBTYPE01,PUS3,core_rest,-0.151964122785315,-0.011152974545452984,0.8792152328209486,0.9689035973276209,39,64
WO_AGENT_SUBTYPE01,DCPS,core_rest,0.9057071638880081,0.11685404598597779,0.3650908696898888,0.6280428378381964,39,64
WO_AGENT_SUBTYPE01,KMT5B,core_rest,1.949822126108122,0.10163236421256103,0.05119732340497022,0.1945178243608646,39,64
WO_AGENT_SUBTYPE01,FOXRED1,core_rest,-0.7957555150450143,-0.09459255696672307,0.42617415255422064,0.6828125128121787,39,64
WO_AGENT_SUBTYPE01,PPP6R3,core_rest,0.3112780664279396,0.014215954053020513,0.7555892400524779,0.9124948305745899,39,64
WO_AGENT_SUBTYPE01,NRXN2,core_rest,2.1260297249671436,0.5544639908930608,0.03350078456927019,0.14808108161084907,39,64
WO_AGENT_SUBTYPE01,MS4A6A,core_rest,-2.6557413180618306,-0.4669495420515743,0.007913429161840095,0.0569819636314802,39,64
WO_AGENT_SUBTYPE01,MS4A4A,core_rest,-3.3530678994137726,-0.6535760367710977,0.000799210975843341,0.011731210769190294,39,64
WO_AGENT_SUBTYPE01,ST3GAL4,core_rest,-1.2240339729035197,-0.2062321298279402,0.22093941193196476,0.4712195002373925,39,64
WO_AGENT_SUBTYPE01,CPT1A,core_rest,0.0455409470123734,0.0058055478530063985,0.9636761377425785,0.9915929583539628,39,64
WO_AGENT_SUBTYPE01,CCND1,core_rest,2.751575539115155,0.504089951147386,0.005930933941735525,0.04681442136072006,39,64
WO_AGENT_SUBTYPE01,CCDC86,core_rest,0.804706622775434,0.08007450578206439,0.4209889969156244,0.6783608120142485,39,64
