case_id,subtype_id,is_core,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
TCGA-BP-4992,WO_AGENT_SUBTYPE03,True,2783.916224870418,2737.8841749642634,2179.002857103169,2504.419461894051,1803.924441992437,-291.90036838571814,3128.61874762113,506.2598378440025,2231.927574838506,2085.2113357711805,2166.422009358499,2305.088283983956,379.78557825528605,2112.9144048893168,1465.9980933928246,1506.3082644046453,2171.844630868077,528.2882816226893,2466.8014819323635,1176.4229824193308,1871.526103137906,3142.9999062696133,2139.5387065576533,2964.9694087052767,1583.7267523226765,3277.2862882414174,2928.58962709309,-1150.6873509972866,1213.0421849334507,926.960635254085,2626.9538867724905,3894.556029484159,2545.5011061279947,1724.9492631928606,1696.7218316249237,3711.1472340589407,3042.5134137082277,469.57065107913695,1943.3378152116338,2367.3754125744235,2230.2333681239697,3583.1990556966903,-1567.7465643693204,3279.8222353850915,3401.266073916332,2869.303712405431,984.0385687649905,3030.7666595376886,1384.1198641313285,1918.315001981694
TCGA-BP-4994,WO_AGENT_SUBTYPE02,True,3800.2447925533115,723.0428320601686,3606.152628143618,2808.880423188859,1649.4463648014198,427.3012748965366,3149.072838048478,1350.0596447818507,2610.5913689426407,2012.3591815164,1694.0786243699185,2017.9057550665757,341.5822744024599,2047.2183066505559,2024.3148389707949,2301.902038714301,3391.2668697097542,596.8007148012566,2608.6638284389837,769.2162588719993,2716.101871188396,3317.8957501227133,1842.7343069262142,1373.505434194195,822.1958066517309,2212.7286226906417,1754.7118220734474,-876.0952764182002,1340.4392337192585,1179.90172348316,3278.282449823534,4187.640291804944,1367.058499799351,1762.2547393361965,1991.0210691221291,4994.33221694245,2877.800615389203,2475.681937521008,2459.746570625648,2430.507533693064,4055.04471758038,3515.5772284662035,-1027.150657502184,3649.0980900307495,2568.7158969647035,3380.774559653036,1979.7474985846202,2986.4879877057074,790.9479499283025,2264.8679185872033
TCGA-BP-4995,WO_AGENT_SUBTYPE01,True,3821.6164506658924,1101.6825791716046,3662.2403782558777,3142.9715820599667,1823.879248622503,469.4228430122321,3200.125913904125,1495.4762599554706,2649.014104871515,2223.4500956825896,1969.9359977056065,2010.31503640136,417.89369726280165,2337.2691042110555,2037.4290252795108,2325.689200369625,3415.4867736826336,611.0211445265086,2720.0567476991373,887.9964254989218,2719.0181082486924,3455.679488467057,1993.165735270888,1614.6153143317151,1037.120154848053,2546.58817196944,2107.2157729255505,-839.0286287814815,1501.8382010251325,1222.1929504861118,3366.2306185502857,4233.799284555755,1342.2950647374646,1821.277955827769,2209.5009836599047,4853.402209147106,2926.2026922815467,2737.479996635123,2570.036996686442,2467.3070886569903,4004.9034071372744,3579.2924968760817,-1086.8723715236665,3734.6176528686547,2684.237344398164,3428.042551276095,2089.73066944076,3026.5801594127406,923.6327466250423,2397.484746563887
TCGA-BP-4999,WO_AGENT_SUBTYPE01,True,3394.864929224923,1013.9074340030238,3447.18086532478,4261.796858371607,2347.799088167856,474.6872475678838,3332.2150868901017,1223.5354338735815,2386.089368365183,2742.85536725774,2123.303998941814,2013.47424981338,499.73970492854096,3126.519744938935,1949.3942653218382,1800.2272751411692,2869.0472999209405,696.1954721003603,2665.1182090986968,1598.1285812739661,2503.3240382240638,3545.562539495262,2080.8568942595684,1830.6073385701702,1178.3323027959223,2463.6288669694686,2137.684940009901,-932.5905920565774,1471.9450006536172,1770.3146772368646,2850.4681216186827,4070.989862437975,896.6572446194232,2213.241922443247,2854.619571514243,3942.833246614954,2873.551523657159,1545.972014775748,2486.9881420931033,2335.608450928108,3594.547802664283,3396.672800569112,-1333.8130327460121,4128.517204818025,3134.0141487614974,3004.6464028669543,2415.68430690457,2937.6261899475194,1906.3515236227904,2230.035272049943
TCGA-BP-5000,WO_AGENT_SUBTYPE02,True,3530.977376192209,2195.564390437725,2684.3798315916747,3855.885820342619,2417.681405113589,1089.3283812034424,3356.0523437215397,1256.5225662250596,2620.0115050220065,3191.876581253102,2429.2775564624626,2291.182181407,525.6282114484657,3405.6398752234772,1731.5666231438845,2067.444392496748,3108.835006223031,449.57685275613494,3029.7668628667225,603.2572950551858,2206.35308745322,3557.4860232816745,2263.8674004652285,2582.1848162012284,1587.9581249877674,3307.093136815346,2806.109056372513,-845.4349254504132,1602.4293510763546,940.8966103884022,3098.895027800173,3959.523206754663,1615.9711441486988,2279.0737755143973,2550.0603533091917,4410.959346403929,2949.3658030591714,1302.792430672681,2629.005829318482,2317.655617641908,3029.536483799534,3955.6398373468364,-1415.5390663490107,3487.1405415028503,3244.1117297666506,3112.366488995608,1654.7152270728375,3198.8592799019016,1309.4822102680764,2737.993024421323
TCGA-BP-5001,WO_AGENT_SUBTYPE01,True,3632.6042147554117,1521.166908445265,2138.731776869112,2847.7901959959536,1736.0910277334733,565.6826554913196,2949.278792522209,1282.580723460038,1968.409986348648,2410.5588667508982,1827.22922125075,2422.04436638876,317.6053543078906,2112.4350268040207,1177.3105001925433,1571.7679674983465,3364.227023781711,191.5879914958541,2616.827188325885,539.623994875833,2259.155922765138,3029.781150024678,1866.407570973941,1722.754167874772,589.2484798906098,2780.627840201434,2293.035541144317,-1049.3702073360882,955.1290045973237,801.6038259321094,2810.65740046304,3838.6538588172452,1634.6485408896224,1800.0413849622819,2552.94539725892,4551.699826364773,2644.465200033057,1917.4583526967572,2725.656401791166,2200.2277549846685,2657.998995146052,3792.998844925127,-1605.4825875975193,3206.32599284305,2633.019529598776,2781.508194509498,1135.3494855795789,3066.800091603922,1474.8995751979128,2752.32940122086
TCGA-BP-5004,WO_AGENT_SUBTYPE01,True,3625.6182701978314,1191.048327281469,3567.656504823456,3533.235060946966,2247.5997249701695,141.85538374839507,3205.9889018812883,1486.7487899583884,2284.288523159619,2771.2652319575836,2132.3039506854857,1950.2859211626028,680.1101523962552,3100.568735101573,2039.1734531440125,1991.7576246593135,3364.305607235083,711.3010992768222,3023.3878431916173,1000.8399552344481,2593.9598140387416,3567.929345913156,2072.4270217564062,1870.8991131697421,1093.1233490434042,2536.6929240920526,2227.8688146883596,-1220.3032076388263,1300.5863044681,1670.5606035262372,3213.715501935031,4232.087646985547,2204.2163181468068,1860.6631508751434,2625.7925185170543,4377.935495360227,2594.419195680617,2446.2704966397587,2856.3452786133494,2238.547772209052,3677.4685727544766,3761.5188642421035,-1138.9059813916656,3737.8621684609016,2748.5073977617985,3349.480263909899,2013.076309935438,2955.784820445878,937.7923384910246,2664.999338927717
TCGA-BP-5006,WO_AGENT_SUBTYPE01,True,3786.6259919014283,1353.9183143124728,3282.732768118225,3583.8140857641392,2057.4782949178507,437.3983492913312,3371.26136550736,1437.5850997456619,2512.313260572735,2608.921413060092,2214.394516686748,2271.8405363077973,682.5286196688339,2657.3346227912234,1703.4720648103494,1845.1658722974298,3555.39803443669,695.596198257087,2857.1645939532264,780.2920491506839,2524.7503298446227,3444.6933528492973,2210.012028182705,2163.6354972015597,1494.4936028948132,2856.2560268506786,2352.5879288528304,-1090.2356145444046,1549.1041250300714,1114.5640281471942,3213.1247624505677,4337.4886630047295,2085.3767741311494,1910.9708210165163,2487.6943362923394,4613.362976249939,2949.4853851251746,3207.805960099505,2831.6209739812048,2386.1856732695423,3377.4401653733175,3929.0416701732975,-1375.9923627050566,3789.7374698642725,3595.794976127442,3318.049645194573,1851.068168943454,3357.0200950751214,1197.3636063301328,2710.2136620357533
TCGA-BP-5007,WO_AGENT_SUBTYPE01,True,3543.6033983911684,1584.572560919226,3021.089721092586,3537.3624915260125,2283.843315287554,394.4269796786748,3123.9176854812786,1241.7544163596676,2087.2427976473928,2706.741502227289,2191.290714185183,2172.5317115472717,539.033302896135,2714.827234322458,1727.03519643239,1762.8361466551605,3015.122350684477,469.21515177492074,2810.7016681017603,1078.9519987981594,2510.9341354655226,3432.159009524963,2019.983359868891,2002.7045962251623,1025.3272821458413,3332.4497769195987,2715.3716825619913,-968.1252692070457,1298.692530228287,1343.1233772108935,2939.9150235531188,4056.6516980996103,1193.692357625856,2036.6765764872453,2425.6036250007082,4182.676227733208,2643.5016875646097,1616.0179138663907,2700.948725147562,2315.515580086788,3452.537811816499,3764.9751192282574,-1374.6124325667588,3603.6832325969426,2402.238981481012,2952.4269739606834,1860.2983301552267,2926.837592010528,1418.835455445058,2515.599709726037
TCGA-BP-5009,WO_AGENT_SUBTYPE01,True,3387.1948031521606,2193.874567731892,2828.2288485891368,3798.297117315903,2400.75530445797,770.8037744973662,3279.74273639489,982.8484925478533,2511.2712450129975,2986.068790180435,2333.715096186611,2400.6115525202877,760.6150780237986,3315.3811138053534,1744.9618654359083,1778.734035252859,2666.2684287032807,683.4923346385795,3003.169518198838,1194.4677465832256,2127.8348226590497,3456.862029630336,2235.5338608134743,2662.173155231756,1794.3855750852308,2998.9745015365115,2741.01650327313,-1331.1330300803947,1649.6786183471186,1208.5208100350292,3272.7605734626713,4296.423086884981,1857.0779325846443,2024.7550754771255,2780.5353375324294,4261.489902928416,3018.973171718677,1354.9794856680746,2466.5573602644545,2588.840988895129,3427.683511915354,3823.570595547384,-1503.96646114136,3730.260911761432,3073.1793867009974,3321.721748528461,1832.6258506771992,3034.191061983697,1756.3227961444472,2336.4439482940643
TCGA-BP-5010,WO_AGENT_SUBTYPE03,True,3382.725236564729,1736.433387460028,2644.3502967253016,4347.312374384091,2662.919573522191,932.2227025165557,3511.744089680371,576.1431556223824,2636.19105844395,3500.032460997202,2396.622571402385,2231.1513449499853,559.7693491396622,4249.615070687031,1414.1788499673557,1598.362776791996,2610.3196567997056,610.7708218775197,2932.431423942264,972.0639991401858,1956.410773086026,3651.050585328585,2252.876313423637,2565.831665601577,1555.2126953337993,2818.498662192943,2426.2670676647167,-995.011454543841,1709.5476828730552,1204.4200151513032,2852.383333470164,4057.27078295752,1749.5303847980977,2681.8935306937747,2752.556841410179,4143.515301006823,2836.1800906122835,702.3425287950049,2182.274081893318,2149.7097134685264,2723.3639119714,3703.3684976381446,-1440.8129068741373,3809.4131852801993,3578.5737424185027,2892.339814089405,2074.9623755605844,3243.8880561337555,1845.1824974154451,2209.9434522099273
TCGA-BP-5174,WO_AGENT_SUBTYPE04,True,3916.4975165540873,1143.1223564643842,2670.6516352292338,3055.575888503783,2058.724848230625,498.10685662481956,2847.1312265575098,1574.656621962864,2476.795102890009,2599.309152370911,1902.3816179612777,2403.5959513233856,786.981821173682,2483.2915509548593,1742.3168108764585,1927.330941518022,3734.2729123917106,626.352965237561,3161.440227251849,782.0653553657112,2316.8177559641244,3169.292796375471,1579.0020574796627,1732.2641388930542,739.4577410333177,2840.9973741942113,2140.3732005651373,-1239.8927131070095,844.1606731475704,1066.8427757552172,3229.878386774113,4375.903275855189,2328.269625197643,1761.2672218317575,2211.95932149053,4933.404647503077,2715.405683508272,1847.6202402706149,3048.4567158595164,2348.952385871743,3230.4997300916266,4069.6673743157535,-1391.9373769999129,2996.74148552108,2255.7778205614322,3263.504021595956,1381.7020991136524,3021.266913324909,766.4617907431712,3046.4843225150416
TCGA-BP-5175,WO_AGENT_SUBTYPE03,True,3394.4104996899277,1848.0890337354795,2237.568789830183,3008.6609585966717,2111.8612867674483,180.2682458153804,3157.596750010124,1276.0501990894236,2653.0258503098903,3250.075114172211,2320.2861237466313,2505.1127825380536,777.3842789007031,3238.6109669560046,1910.058913977723,2241.0941114736697,3087.988165046004,736.8807745068971,3454.1638985336704,662.5085329328658,2054.5570297048544,3568.8257904264237,1802.2485265854211,2411.864308555995,1082.72335014276,2877.6727502364456,2410.159009692072,-1300.089156495459,1303.8120170664033,856.7024854294077,3222.577477072442,4059.9273871268724,2219.2400011692125,2023.0516023487853,1922.8914686914068,4414.994091032863,2909.752676580836,1694.1842087465666,2739.846962298713,2242.791755659572,2912.6869162318544,4096.592700703063,-1205.9367692436617,2730.15339151006,2625.9514435677092,3278.406699341349,1313.6461192791958,2901.035227428236,766.7708099482843,3025.84247058822
TCGA-BP-5180,WO_AGENT_SUBTYPE01,True,3623.9104944494475,1748.5314825880605,2710.8214399031585,2781.690321825904,1833.2375418877027,421.1364436508775,3122.1766398303207,1530.3930828143339,2837.496448254312,2683.660596176118,2107.9670070566035,2517.435480041495,782.7841386645623,2531.9134823368286,1905.406878337586,1895.651242409126,2977.8031793753826,638.3152326645204,3182.038212900229,689.4620130462854,2203.154399363367,3614.410175517748,1885.8925544346257,2383.355769949947,1616.4210001137835,3047.2951293493843,2562.077504597667,-1165.9277689381743,1181.4108002336316,898.4660438795672,3265.995236504021,4205.577660448294,1893.6195865893633,1709.4933895474805,2034.885669283196,4534.423763373357,3001.3901351851755,2230.599188878119,2886.5821434399386,2257.3369237423767,3287.66886711191,3953.1436312236465,-1112.1791856466225,2998.3795386274087,3206.4275840879736,3178.9282411609847,1191.0070819269113,3018.3352178708265,578.9212882645033,2732.8952883952516
TCGA-BP-5181,WO_AGENT_SUBTYPE01,True,3714.773887673852,1378.981887816678,3021.1719972668607,3793.104689298895,2221.4049685772006,587.4762408996885,3138.1408193551697,1570.0900557193563,2434.782137783999,2851.8209219632,2051.4807536000944,2250.0706685967007,772.7637385087328,3081.100478104204,1882.4927804929112,1907.9342649450628,3462.856791833434,663.6319209978965,3023.919362376989,1242.5665468174948,2518.645658061646,3526.9477327095055,1923.1943072461308,1853.9893239935645,1022.1903987644218,3456.1944041256193,2668.396909313362,-726.2924074461216,1321.2673424789928,1342.7052513412218,3084.399246900549,4113.235612375671,1449.8487187372657,2085.804622376024,2349.7276283324136,4382.099051619797,2629.0641623236033,2874.605873683302,2894.5437001208193,2372.4790016557117,3449.2382592809245,3877.2083013910087,-1342.92847466689,3817.0984609643765,2478.5350597309425,3000.5703206403705,1995.1045187380478,2892.7604890684515,1256.691984058507,2653.8190744548538
TCGA-BP-5183,WO_AGENT_SUBTYPE01,True,3547.5231456949505,2022.1388334120456,2733.6423129690374,2930.0722991819903,1933.4085523593667,729.5301102320882,3063.2868220860655,1680.9323341655463,2415.3366747169466,2732.41162061023,2161.296588838768,2400.9765343942154,879.8428150517211,2353.53175059178,1786.6514867501319,1675.5802599373537,3170.358232225247,706.3548189390422,3089.0094195921056,621.2396206613776,2328.5240767072046,3316.531994754816,1838.550047036575,2214.666642070001,1141.6325073318403,3353.2740109118613,2831.8500856091578,-1239.5250935373879,1085.0208058190346,1286.0148014000715,3262.8445326988012,4341.848130619979,2238.338784764738,1794.4233261002146,2175.8421314802163,4460.854563399282,2729.578999657135,3213.803073234527,2824.5816624158297,2449.5177255623403,3332.1698698442506,3904.262893909845,-1319.5698833636116,2955.8045182225824,2479.40573883489,3266.859222167779,1286.6184974853122,2966.415808291179,1034.3539596513629,2685.571080908415
TCGA-BP-5184,WO_AGENT_SUBTYPE01,True,3672.211776920826,1550.9307392481724,3300.3394247637916,3890.2286921541127,2291.5177803921133,868.2234967996092,3412.7008383304556,1478.2552912928222,2457.9496335710965,2990.914768041883,2368.432595702612,2222.1426394876453,707.3654649675946,3275.0160994812277,1722.011227077739,1855.1300662879976,3374.9849371301934,711.3533382656497,3053.826027745564,931.2081536780279,2496.5969477362796,3612.7835769973517,2130.6577969606424,1915.2977208230377,1307.881181046916,2758.851368872465,2404.0581988885915,-1098.3511755879554,1542.7159245976773,1347.8119458465808,3096.293502030694,4207.28897235529,1415.2597034086148,2102.548417991792,2548.3994063688915,4388.413812496104,2703.767635601377,2542.4188009013415,2776.625753381596,2369.535696924173,3430.59812677002,3849.0234306622287,-1394.3676117713167,3784.3778201848545,3139.897268273746,3022.0950344863086,2118.5444560614415,3000.993242602648,1122.6442850410576,2674.2595600572276
TCGA-BP-5186,WO_AGENT_SUBTYPE01,True,3594.0463234681174,1173.1487045065742,3056.534193902936,3885.625043860926,2089.0458672083714,846.3777679920777,3227.214025582446,1520.9587980679898,2294.5470210189796,2537.563075996708,2011.24671742606,2142.0666413849385,647.0919117065123,3069.746347682195,1722.0042225484676,1658.9702734263856,3340.5712269456253,685.2491656011543,2913.337527300765,1050.3965886248798,2530.861735320751,3468.4956028378647,1981.4182889067633,1783.25402915414,901.5673890035996,3081.73961478656,2517.390280038725,-910.9713717716586,1154.5931271278569,1430.7116126593473,2987.374371946873,4146.437963771892,1437.0800476683326,2010.9517984926106,2721.15543966301,4286.371736039776,2628.5266211583976,3099.879129603094,2826.0394177809785,2321.228338838707,3437.025385856683,3754.0057840739837,-1550.0256670990138,3771.4414654380125,2871.0747962017676,2950.096520511919,2156.431008042776,2961.78598252505,1391.3672658345604,2570.571690970007
TCGA-BP-5187,WO_AGENT_SUBTYPE01,True,3482.553579538985,1501.8049346144344,3475.571782027202,4010.577684996312,2211.104156760117,842.3805404655832,3495.560326703221,1179.1443382914622,2442.471872485178,2909.4267771210352,2367.076700083904,2158.0315877564826,734.0333313662368,3598.908242596821,1999.7530897999623,1779.667596487243,2886.096500957192,790.6555551857318,3036.603090798827,1476.5884786708993,2366.779598243528,3763.5684153232596,2210.624928765047,2305.0226206201596,1545.361270429391,3313.4862029281867,2850.4538998317903,-1130.7149544104304,1617.5177520196094,1517.276443361413,3199.863870014602,4311.8716156905575,1386.3020900092106,2180.84651793585,2496.3327765616023,4100.452998924427,3016.8922649672622,1745.0671408837134,2572.7537247480777,2367.134264155339,3766.844433320667,3680.5492985594983,-1096.0386318408891,3945.980050307615,3481.5861107392257,3179.4691759021025,2378.944705002037,2924.6754964435504,1330.4207708212462,2430.0282453264062
TCGA-BP-5189,WO_AGENT_SUBTYPE01,True,3594.6751620674586,1825.6115575940603,3473.075264037254,4109.255224624128,2471.1430462103654,809.2449243710134,3281.3784387257538,1562.3937477375484,2592.556147430816,2850.2195875207044,2385.9436421715236,1980.9273776454347,540.4543981393235,3401.623933308908,2044.5717995598197,1881.1653710409173,2993.988671534864,666.7238591089317,3040.454257282374,1503.5763188033588,2561.046742227276,3752.7823814408202,2262.8276253792083,2757.8928264836877,1926.7718065273066,2746.4614851317474,2621.2564130078536,-1383.223410342037,1749.0018192196194,1685.5935386687897,3373.687687963742,4188.618537757854,1464.2751731688586,2002.6729972759886,2326.1622978409687,4108.150236032494,2892.4281836906266,2027.6976763491448,2660.0525361888585,2506.252822789126,3866.189234406431,3810.6868448967707,-1078.3249716407363,3637.0627189879315,3054.9990229795867,3472.2500272514135,2278.6247776933187,2980.152045219713,1019.3242523868585,2713.717916194243
TCGA-BP-5190,WO_AGENT_SUBTYPE02,True,3785.206668802529,1028.2248359647547,2832.13545382517,2761.1846751112726,1886.334921864629,708.0435838078429,2979.3266870283915,1581.9057756110888,2485.842402309482,2665.4174725582734,1864.4327275532532,2327.3161234503605,505.28442222994545,2389.804115146133,1923.2423139770117,1988.7689961008991,3601.547975563455,252.72685820765582,3141.8355121772283,714.4821305488176,2574.6421842097607,3323.727365696822,1547.0314875312133,1647.878463815312,652.1322359148235,2761.980535582198,2112.6873943841438,-1212.6473188105147,764.1947559323789,1019.9262771487856,3258.510115033114,4162.883529168605,1709.6908106089613,1919.6392143160856,1946.0777839215016,4768.461230645592,2676.223578334101,2220.3455005952655,3103.449208479512,2233.8688285977787,3411.54250684432,4234.670190087444,-1209.7412331140704,2835.151519319961,2153.061928716789,3186.45852395112,1315.2182675406184,3000.3980124708987,418.31488081632506,3168.184478038791
TCGA-BP-5191,WO_AGENT_SUBTYPE02,True,3428.512676085221,2922.943775561753,2523.2029019812626,2822.484734652133,2103.6115043707787,867.2423702975011,3386.50990188182,1260.8777171069032,2678.059031974467,3139.7962102053043,2704.3277355583587,2335.6694013808756,552.727147158861,2540.9154569641396,1734.4755245912784,1961.7340160832273,2786.514612834564,406.65499426707447,3080.641715710931,656.3283533870472,2162.570977989316,3588.2801038746884,2219.3602968295936,3072.341478959477,1934.873855029431,3687.879552717258,3271.4671681619375,-831.526725405769,1709.2758616577767,636.1691380479151,3145.870159951185,3999.5568638142795,1705.112295890137,1589.6634173599487,1982.4709040326106,4408.672409206369,2911.211746080571,1084.0405046999376,2710.232116422988,2432.6164258850795,3003.362865642621,4159.393073498436,-1416.4642479414388,2934.1143808203533,3108.118551744319,3134.5485950650827,1230.1666149967295,3084.5364299809544,718.8740670067973,2743.157552748574
TCGA-BP-5192,WO_AGENT_SUBTYPE04,True,3629.5830458660357,644.8977650196275,2924.6404166229913,3130.4529456862438,1992.4190794549404,491.61688801677883,3080.3895505493338,1530.463297131285,2400.645373168353,2302.278567192425,1664.2213790455016,2244.4909095235,627.0274947440521,2484.4310231069176,1888.9018996922478,1851.1764251579207,3347.7780104281974,671.6949660568671,2956.2384500284197,1000.8742839474608,2587.051582716874,3508.021748216481,1911.5100241433438,1191.8170282601159,541.9527622119449,2529.755351116336,1913.9655164333744,-804.562067897109,1159.6598191220046,1266.2740790753223,3062.9992058465978,4211.474229398388,1564.6953688339536,2078.335363627398,2855.2819409248686,4400.241080882819,2704.386364626829,2900.793659531634,2861.219798934003,2253.4695063128265,3417.555470973466,3625.352497504262,-1349.9990264460857,3639.348701538308,2710.344234354473,3110.6754348550885,1963.5038936961546,3079.5668218737865,1711.3279831690388,2518.8709761558503
TCGA-BP-5194,WO_AGENT_SUBTYPE01,True,3658.2214471418,1394.8731314558645,3250.9399608785125,3615.202253096678,2240.4133223589524,987.6852451506611,3233.5669871465234,1198.3136653672036,2490.437275553565,2681.5008707292127,2192.548126883784,2187.8222521950493,749.4763770057352,2993.5247134064366,1671.3307220767338,1701.5290311383542,2980.7285404243903,772.793212038051,2831.6759232573113,1413.826555479105,2485.904573823743,3556.922366986264,2133.9812100870486,1771.6393673791672,1249.5170011409164,2892.338602125903,2372.005035166365,-1106.6581838740085,1552.8986614794976,1555.2888899548316,3069.8300499847255,4274.433870956102,1327.5580793366062,2183.5416962390946,2456.747940692322,4167.694117399897,2737.6307585982913,3186.4738549301055,2601.898447653537,2364.8801968177177,3691.774565725824,3583.4079978777054,-1302.8875648348358,3730.6453032253867,2769.6511167958142,3064.2319600742494,2190.5731020046005,2823.197984188464,1438.3224245842966,2332.869989783704
TCGA-BP-5195,WO_AGENT_SUBTYPE01,True,3501.504753761955,1655.332194934459,3341.7849400915593,4481.461678960126,2587.7370689907502,848.9841214809221,3391.671346430906,1151.3031466854154,2623.8447023818717,3073.667256114426,2379.167441726072,2134.05794026028,508.3287471303811,3622.8182934229426,1904.4004072175885,1807.1754392744442,2842.2943888100426,633.9542584984647,3036.8320759705775,1557.8390117173303,2352.0574579797258,3555.5962339996786,2142.257740889573,2287.0610722069614,1629.7925062103004,2938.2533957087317,2565.4829518159977,-1028.322658970118,1553.6714292761644,1489.2425770678583,3178.633544124242,4241.658246819438,1489.0097998374558,2422.4179814140653,2601.4287067632877,4159.0255962650745,2949.9057772837323,1841.5666134423655,2489.130355053214,2389.2017966283574,3528.9589670312143,3627.662142891314,-1092.0848293453455,3850.2711454423425,2907.3305287324747,3280.1006498431643,2202.5904334836914,2983.91553044596,1561.6865302501556,2441.0667604607615
TCGA-BP-5196,WO_AGENT_SUBTYPE04,True,3088.509097702893,2274.8800054506073,2580.2888187132157,3987.8092659240947,2360.774819205243,1192.2472856008662,3580.53304005424,661.8977163803402,2183.2649169928727,2989.83925951302,2192.5798569087938,2548.407863636279,937.8252799961365,3774.055909852863,1514.1256155316178,1615.8007959320375,2316.1491368327515,890.9770772712873,2955.407511999989,1370.6914138912944,2121.4419711944156,3601.4623816986596,2209.6968636104784,2518.5703784694197,1627.237235714283,3568.9294685545365,2946.4711291084486,-1358.1096574488456,1536.8866969325136,1367.465766548381,3144.408592676242,4398.389542612992,1886.9179834578363,1961.4393390842424,2670.1807190243962,3900.7836892757978,3241.26184208264,933.1060863576222,2319.44089325566,2389.869043841368,3227.1834507555595,3516.949351795769,-1436.9432070249331,3820.696091784778,3504.483954567385,3358.7143193649254,1817.1561700401144,2961.939694652926,1597.1999437394852,1818.3741707021436
TCGA-BP-5199,WO_AGENT_SUBTYPE04,True,3140.6508314798466,2767.899615501613,2709.1103856312448,4125.919417272433,2598.746456900458,1019.5051940727199,3634.8328133794366,354.07783939441197,2514.2261819980704,2958.0593687804903,2663.8227788266395,2366.8589807660082,939.6970382352265,3846.82604320894,1498.7520385381022,1850.6655725980263,2281.4266338220987,1110.7226681465236,2864.1317255213426,1617.155909830246,2158.6380212045015,3640.968050435762,2548.163377572896,2732.360018738229,1789.9047430344208,3530.4820691230634,3225.676968259726,-939.9569968905107,1684.8487368356728,1455.4951386120283,3246.34364538759,4289.4881659612465,1962.947866777905,2595.0120763302566,2668.987135457607,4024.558093844342,3033.473571535341,1273.590947103131,2081.064503909046,2612.408240720645,2936.418252979175,3652.40357209771,-1556.500096322995,3877.9738202624094,3677.4606789181107,3295.9419895885803,2035.856446049831,3172.3803050324223,2144.241512519683,1907.2922455325015
TCGA-BP-5200,WO_AGENT_SUBTYPE01,True,3433.02786914468,2097.932337900972,3455.341344830864,4345.2640640923555,2435.6583567730204,1364.9820604747638,3638.8851159593332,1397.815068096439,2587.0469550994558,3094.3688484130653,2634.791070498067,1989.8886026100718,729.3692458504129,3584.6176944453873,2126.0932154712,1997.516908762378,2972.538014731952,847.5842236517701,2801.970087908333,971.6741628343088,2461.827694148664,3460.24338054289,2514.516156715905,2467.001306836434,2128.578645909063,3104.6910531770473,2924.0935638989786,-1147.656807870867,1997.6831952727453,1702.6580320010553,3367.723596740224,4184.337937581855,1922.305009155053,2077.8171586089193,2539.6782163293365,3949.1369641079937,3107.322876905243,3256.4939844727105,2532.841400826611,2625.686043982105,3530.801925361263,3591.8730605246,-1249.1017608654256,4204.156578484007,4075.968776761407,3369.1279107608034,2353.717521567394,3155.070175232967,1541.8335775216128,2667.718747272913
