subtype_id,collection,pathway,reference_population,ES,NES,nominal_p,fdr_q,fwer_p,lead_genes,target_n,rest_n
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,candidate_rest,0.6136061447479142,1.6362216093905182,0.0180623973727422,0.08789563206205853,0.987,NRG4;ERBB4;EGF;BTC;ERBB2;GRB2,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_INTRA_GOLGI_TRAFFIC,candidate_rest,0.4795893456769537,1.634867030780264,0.007082152974504249,0.08785125108771794,0.988,MAN1C1;MAN1A1;CUX1;RAB41;NSF;NAPA;YKT6;NAPG;MAN2A1;VPS45;COG8;GOLGA5;COG5;MAN1A2;RIC1;BET1L;RAB30;GOLIM4;VTI1A;COG2;COG1;NAPB;COG6;GOSR2;STX16,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_CHOLESTEROL_BIOSYNTHESIS,candidate_rest,0.5304063974294115,1.6333865322181262,0.007680491551459293,0.08787715012205917,0.988,SC5D;SQLE;PLPP6;MSMO1;DHCR7;SREBF2;IDI1;TM7SF2;FDFT1;ACAT2;LSS;HMGCR,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,candidate_rest,0.4688594027074363,1.6327693739033364,0.0027472527472527475,0.08738455515538177,0.988,TPD52L1;OCRL;PICALM;NAPA;AP1M2;TPD52;YIPF6;VAMP7;SORT1;RAB5C;CPD;SH3GL2;AP1G1;SNX9;AP4E1;AP1S2;GAK;CLTC;AP3B1;SNX5;HSPA8;BLOC1S6;AP1B1;IGF2R;VAMP8;TGOLN2;CLTA;SNAPIN;BLOC1S4;GOLGB1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,candidate_rest,0.4424250825795518,1.6245807758894601,0.005284015852047556,0.0935735563952967,0.988,SLC2A4;TBC1D1;PRKAG2;TUBB2A;TUBB2B;PRKAG1;TUBAL3;RAB11A;AKT2;RHOQ;RALGAPA2;TBC1D4;EXOC2;STXBP3;RALA;TUBA4B;RALGAPB;PRKAB1;MYO5A;C2CD5;SFN;RAB14,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,candidate_rest,0.6008048274150357,1.6213234852067173,0.01340033500837521,0.09500910806299905,0.989,FRAT1;PPP2R1B;GSK3B;PPP2R5A;PPP2CB;AXIN1;PPP2CA;AMER1;PPP2R5B;PPP2R5C;FRAT2;PPP2R5E;PPP2R5D,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_PENTOSE_PHOSPHATE_PATHWAY,candidate_rest,0.6114977694004906,1.6205168697604388,0.016420361247947456,0.09449546335485627,0.989,PRPS2;TALDO1;PGD;PGM2;TKT;DERA;RPE;RBKS;SHPK;PRPS1;RPIA;G6PD,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_RHOB_GTPASE_CYCLE,candidate_rest,-0.3771725051016389,-1.619998630181593,0.001,0.16547217078749593,0.953,ARHGEF17;PKN1;ARHGEF2;PKN3;STARD13;STK10;ARHGEF1;MCF2L;DLC1;PIK3R2;PCDH7;ARHGEF10;ARHGAP26;MCAM;MYO9B;MCF2;IQGAP3;ROCK2;CAVIN1;STARD8;CAV1;PREX1;ROCK1;ARHGAP32;TJP2;RTKN;ARHGEF25;DEPDC1B,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_SELENOAMINO_ACID_METABOLISM,candidate_rest,-0.3452887656373369,-1.6184150989063615,0.001,0.16110613055390313,0.954,RPL18A;RPS23;RPL41;INMT;RPL23A;SCLY;RPS27;UBA52;RPS14;RPL39L;RPS15;FAU;RPS10;RPS28;RPL5;RPS4Y1;RPL37A;RPL10;RPS15A;RPL22;SARS1;RPL31;RPS16;RPS11;RPLP0;RPL36A;RARS1;RPS29;RPS24;RPL35A;RPL36AL;RPS8;RPL3L;GNMT;RPL3;RPS21;RPS13;RPS5;RPL11;RPL19;RPS27A;RPL18;RPS12;RPS17;RPL23;RPL10A;RPL8;RPL7;RPS2;RPS26;RPL36;RPL27;RPL21;PAPSS2;RPL9;RPL28;KARS1;RPL24;RPL30,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,candidate_rest,0.427512749310091,1.6181388127657628,0.0026490066225165563,0.0953006545294716,0.991,FGF9;ATP6V1H;PDE3B;ATP6V1G1;ATP6V1D;ATP6V1C2;ATP6V1A;FLT3;ATP6V0E2;ATP6V1E2;THEM4;AKT2;ATP6V1E1;IRS2;IRS1;ATP6V1C1;FGF20;ATP6V0E1;ATP6V1F;FGFR1;ATP6AP1;PTPN11,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_DISEASES_OF_METABOLISM,candidate_rest,0.3708374222698796,1.6141215665134079,0.0011185682326621924,0.09769369279921443,0.991,SFTPB;ADAMTSL1;SLC25A15;PCCB;GLB1;BCAN;GYG1;DLD;BCKDHB;CYP11A1;ACACA;THSD7A;HPRT1;MCCC1;DPM1;NAGS;BTD;IVD;AUH;FDX1;ACAT1;GPC4;RFT1;GYG2;GBE1;CYP17A1;GNS;MUC17;SDC4;CYP2U1;THSD4;MCCC2;SDC2;PC;PCCA;C1GALT1C1;C1GALT1;ADAMTSL5;MAOA;GSS;DOLK;EXT2;ALG2;NAGLU;SPON2;DAG1;POMC;TALDO1;ALG1;MMUT;HYAL1;FMOD;GCLC;PGM1;DCXR;DBT;MMAA;PPP1R3C;GALNT3;HEXB;MMACHC;ALG8;TPMT;CHST6;CSPG5;HLCS;CYP7B1;SLC34A2;GALNS;PPM1K,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,candidate_rest,0.5983127953832913,1.6141213723166317,0.02106969205834684,0.09647252163922425,0.991,NRG4;ERBB4;EGF;BTC;ERBB2;GRB2,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_KEAP1_NFE2L2_PATHWAY,candidate_rest,0.4102093499369818,1.6132656927560212,0.003875968992248062,0.09625249282253538,0.992,SESN1;CUL1;AKT2;PSMD6;EGF;MAP1LC3B;PSMD14;PSMC2;GSR;CDKN1A;VCP;PSMD2;FBXL17;SKP1;PRKCI;PRDX1;PRKCD;TALDO1;DPP3;GCLC;BCL2L1;GSK3B;PGD;CSNK2A1;AREG;SESN2;ABCC1;BTRC;SQSTM1;MUL1;TXN;PSMA3;ABCF2;NQO1;PALB2;TKT;TXNRD1;CUL3;PSMA7;EIF2AK3;PSMD11;PSMA5;AMER1;PSMD8;PSMD1;PSMB5;CSNK2A2;PSMA1;SRXN1;GCLM;IDH1;PSMD7;PSMC4;PSMA4;PSMD12,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,candidate_rest,0.44909626520519236,1.609109551950095,0.005412719891745603,0.09891527644603745,0.994,TRNT1;RAE1;RPP40;NUP37;SEC13;POP4;ELAC2;NUP205;TSEN2;CSTF2;RPP14;NUP88;TSEN34;RTRAF;XPOT;RPP25;NUP93;TSEN15;RTCB;NUP188;FAM98B;NUP42;NUP98;CLP1;NUP107;RPP38;RPP30;POP5;DDX1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,candidate_rest,0.3798993484154535,1.6036531719464926,0.001,0.10298388003257816,0.995,CYCS;NDUFA4;SESN1;PRDX3;CUL1;COX5A;AKT2;PSMD6;EGF;MAP1LC3B;PSMD14;PSMC2;GSR;PRDX2;CDKN1A;VCP;PSMD2;COX7A2;FBXL17;SKP1;CAT;PRKCI;PRDX1;COX7B;PRKCD;TALDO1;DPP3;GCLC;TGS1;BCL2L1;GSK3B;PGD;COX6B2;CSNK2A1;AREG;TXNRD2;SESN2;NCOA6;COX7A1;COX6C;GPX7;NCOA2;ABCC1;BTRC;SQSTM1;MUL1;SOD1;TXN;PSMA3;ABCF2;NQO1;SOD2;TXNIP;PALB2;TKT;TXNRD1;ATOX1;CUL3;ERO1A;PSMA7;ATP7A;COX7A2L;EIF2AK3;PSMD11;COX7C;PSMA5;AMER1;COX5B;PSMD8;PSMD1;PSMB5;PTK6;NOX4;CSNK2A2;PSMA1;GPX8;SRXN1;PRDX5;GCLM;TBL1XR1;IDH1;PSMD7;PSMC4;PSMA4;PSMD12;PPARA;PSMB7;COX6B1;GPX1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_PURINE_CATABOLISM,candidate_rest,0.5772697441861638,1.594696652671874,0.0202808112324493,0.11102496704383456,0.998,NUDT9;NT5C1B;NUDT5;NUDT16;NUDT15;NT5C2;GDA,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_HIV_INFECTION,candidate_rest,0.3745083435101774,1.5939264163063704,0.001148105625717566,0.1105729106440873,0.998,ATP6V1H;TAF7L;SLC25A5;NEDD4L;POLR2K;MVB12B;TSG101;SLC25A4;NCBP2;PDCD6IP;CHMP2B;PSMD6;RAE1;TAF13;PSMD14;PSMC2;NUP37;SEC13;GTF2F2;B2M;NMT1;AP1M2;PSMD2;GTF2A2;SKP1;MNAT1;LIG4;TAF6;RANGAP1;NCBP1;KPNA1;CHMP5;CUL5;UBAP1;TAF9;NUP205;VPS37C;GTF2E2;AP1G1;BTRC;ELOC;CHMP4C;AP1S2;BANF1;NUP88;PSMA3;CCNH;FURIN;CTDP1;GTF2H5;CDK7;HMGA1;GTF2B;RNGTT;VTA1;CHMP4B;PACS1;PSMA7;TAF12;POLR2B;PSMD11;AP1B1;AP2M1;PSMA5;NELFCD;PSMD8;NUP93;XRCC6;PSMD1;TCEA1;PSMB5;POLR2G;PSMA1;VPS37A;NUP188;POLR2L;PSMD7;PPIA;PSMC4;PAK2;PSMA4;AP2B1;PSMD12;VPS37D;PSMB7;HLA-A;NUP42;ELOA;NUP98;UBB;GTF2H3;ERCC2,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,candidate_rest,-0.49662782028189967,-1.5924626804080193,0.02616279069767442,0.18763388156700433,0.973,GRIK3;GNG8;GNG4;GNG3;GNG10;PLCB3;GNGT2;GNB1;PLCB1;GNG2;PLCB2;GNB3,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,candidate_rest,0.5003085978028066,1.5898348534984041,0.022488755622188907,0.11370744160003853,0.999,SLC25A5;SLC25A4;SLC35A2;SLC29A2;SLC29A1;SLC27A4;SLC35C1;SLC35B2;SLC35A1;LCN1;SLC35D1;SLC35B3;SLC35B4;SLC28A3;ARL2BP;PDZD11;SLC29A4,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,candidate_rest,0.5748229497318856,1.5896793074463325,0.020634920634920634,0.11258590056776557,0.999,DLD;GOT2;HOGA1;DDO;DLST;OGDH;ALDH4A1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_PROCESSING_OF_SMDT1,candidate_rest,0.59777560798196,1.5770544958678927,0.0333889816360601,0.12434612975139103,0.999,MICU2;MCU;PMPCB;AFG3L2;MICU1;MAIP1;MICU3;SMDT1;PMPCA,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,candidate_rest,0.5329574650665255,1.5740586145503446,0.02040816326530612,0.12627988904276163,0.999,PLPP4;ITPR2;PLCG2;ITPR1;PRKCE;PLD4;PRKCD,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_CRMPS_IN_SEMA3A_SIGNALING,candidate_rest,-0.5315486695320819,-1.570177904947135,0.03561643835616438,0.21286196648357636,0.99,DPYSL2;DPYSL4;SEMA3A;NRP1;FYN;FES;PLXNA2;PLXNA3;DPYSL3,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_TP53_REGULATES_METABOLIC_GENES,candidate_rest,0.41703505644825456,1.5676486193903634,0.006631299734748011,0.1315205912984181,0.999,CYCS;NDUFA4;SESN1;PRKAG2;RHEB;SESN3;PRKAG1;COX5A;AKT2;LAMTOR3;RRM2B;RRAGD;GSR;PRDX2;MTOR;COX7A2;PRDX1;COX7B;PRKAB1;COX6B2;SFN;SESN2;COX7A1;COX6C;RRAGC;TXN;YWHAB;RRAGA;TXNRD1;LAMTOR1;YWHAG;COX7A2L;SLC38A9;COX7C;COX5B,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,candidate_rest,0.561403771785332,1.5670106407672435,0.027692307692307693,0.13090635601246153,0.999,PIGZ;PIGA;PIGX;PIGO;PIGW;PIGV;PIGF;PIGN;PIGP,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,candidate_rest,0.3869712800973055,1.5659993135338501,0.0036900369003690036,0.13068907965441315,0.999,KIF26B;KIF21A;STX18;TUBB2A;TUBB2B;TUBAL3;ARF4;COPG2;KLC3;KIF13B;NSF;SURF4;DYNC1LI1;NAPA;COPB2;RAB18;NAPG;CAPZA2;TUBA4B;COPB1;ZW10;PLA2G4A;KIF1C;DCTN5;ARF3;RAB1A;ACTR10;KLC2;KIF16B;ARFGAP3;KIF27;RAB1B;COPZ1;BICD2;TUBA1C;SEC22B;TUBB4B;DYNLL2;KIF6;KDELR2;RACGAP1;RAB6B;ARCN1;PAFAH1B2;RAB6A;GALNT1;KIF15;TMED3;AGPAT3;KIF3B;ARF5;DCTN2;COPG1;GBF1;ACTR1A;TUBB8,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,candidate_rest,0.4283622048270746,1.5631933405079885,0.005319148936170213,0.1327316784148153,0.999,TPD52L1;GNS;OCRL;PICALM;NAPA;AP1M2;TPD52;YIPF6;VAMP7;SORT1;RAB5C;CPD;SH3GL2;AP1G1;SNX9;AP4E1;AP1S2;GAK;CLTC;AP3B1;SNX5;HSPA8;BLOC1S6;AP1B1;IGF2R;VAMP8;CLVS1;TGOLN2;CLTA;SNAPIN;BLOC1S4;DNASE2;GBF1;GOLGB1;APP;FTL;TFRC;CTSZ;SNAP23;DNAJC6;M6PR;HIP1R;ARF1;CLINT1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,candidate_rest,-0.5049266897900724,-1.5624783331176395,0.024324324324324326,0.2171501113619206,0.993,NOTCH3;ST3GAL3;LFNG;NOTCH1;MFNG;ATP2A3;NOTCH4;ATP2A1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_PROLACTIN_RECEPTOR_SIGNALING,candidate_rest,0.5993921166610541,1.560915574415687,0.032948929159802305,0.13373320886603127,0.999,PRLR;CUL1;SKP1;PTPN11;BTRC,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,candidate_rest,0.396015022454686,1.5596937769256025,0.007462686567164179,0.1335142656416104,1.0,GMPR;ATP6V1H;ATP6AP2;ATP6V1G1;ATP6V1D;ATP6V1A;ATP6V0E2;STT3B;MYRIP;PPARGC1A;AKT2;ATP6V1E1;RAB27A;POU3F2;CDKN1A;GPR143;BCL7B;ATP6V1C1;ATP6V0E1;MITF;ATP6V1F;MYO5A;LEF1;MLANA;PMEL;SMARCD1;MET;ACTL6A;TFAP2A;CDH1;SS18;BCL7A;SMARCC1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,candidate_rest,0.46610943176433894,1.5588358063179113,0.014347202295552367,0.13306880679463157,1.0,SC5D;ACACA;SQLE;GPAM;DHCR7;SREBF2;IDI1;TGS1;ACACB;NCOA6;NCOA2;TM7SF2;FDFT1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,candidate_rest,-0.4014222105711459,-1.5555077022102615,0.0035714285714285713,0.22092364666158373,0.995,IL21R;IL3RA;STAT4;LGALS9;PIK3R2;IL5RA;JAK3;IL9R;PIK3CD;IL2RA;LCK;IL5;IL2RG;IL3;STAT5B;IL15RA;IL21;IL2RB;SOS1;IL9;IL2;PTPN6;INPP5D;CSF2RB,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_METAL_ION_SLC_TRANSPORTERS,candidate_rest,0.45731108436126733,1.555174771225632,0.02148997134670487,0.13584465372530852,1.0,SLC9A2;SLC24A2;SLC9A7;SLC11A2;SLC9A1;SLC31A1;SLC39A7;SRI;SLC39A8;SLC30A2;SLC9A4;SLC9A6,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,candidate_rest,-0.35582376622621004,-1.5524047555741292,0.001,0.21879337060057413,0.996,ARHGEF17;ADRA1B;PLEKHG2;GNG8;TBXA2R;GNG4;ARHGEF15;OBSCN;ARHGEF2;ADRA1A;ARHGEF1;MCF2L;GNG3;GNG10;ARHGEF10;GNGT2;MCF2;ARHGEF33;KALRN;ARHGEF7;FGD2;ROCK2,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_GLYCOSPHINGOLIPID_CATABOLISM,candidate_rest,0.4680659042846788,1.5504092276133625,0.017569546120058566,0.14021011314640966,1.0,GLB1;ARSJ;SMPD1;SUMF1;HEXB;GLA;STS;CTSA;GLB1L3;SUMF2;PSAP;NEU1;ASAH1;NEU3;ARSD;HEXA;ARSI;ARSF;ASAH2;M6PR;ARSG,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,candidate_rest,0.45853748079338597,1.547683235440616,0.016296296296296295,0.141930893892422,1.0,CUL1;PSMD6;PSMD14;PSMC2;PSMD2;SKP1;GSK3B;BTRC;COPS5;PSMA3;PSMA7;PSMD11;PSMA5;PSMD8;PSMD1;PSMB5;PSMA1;PSMD7;PSMC4;PSMA4;PSMD12;PSMB7;UBB;PSMD3,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,candidate_rest,0.5883031165640608,1.54752828051015,0.04180602006688963,0.1406729186714207,1.0,PPP2R1B;GSK3B;PPP2R5A;PPP2CB;AXIN1;PPP2CA;AMER1;PPP2R5B;PPP2R5C;PPP2R5E;PPP2R5D,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,candidate_rest,-0.43319944243611985,-1.547174406005669,0.02824858757062147,0.21992089641651238,0.996,TNRC6C;CAMK4;FOXG1;CAMK2A;NCOR2;AGO2;AGO1;GPS2;AGO3;AGO4;CREB1;CALM1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,candidate_rest,0.46751015107708727,1.5447733495375344,0.017241379310344827,0.14317369113444753,1.0,CAMK2B;HSPH1;HSP90AA1;MTOR;CRYAB;HSBP1;FKBP4;HSPB8;HSPA2;HSF1;CAMK2D;HSPA8;SERPINH1;DNAJB1;DNAJB6;HSPA1L;MRPL18;COL4A6;DEDD2;RPTOR;UBB;PTGES3,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_ACTIVATION_OF_SMO,candidate_rest,-0.5028701288685492,-1.5430964576782655,0.0325,0.21997009634521889,0.996,CDON;ARRB1;GAS1;DHH;BOC;GRK2,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,candidate_rest,0.4930012958851455,1.5416063638548072,0.025,0.1456155431988168,1.0,CTPS1;DCTD;AK5;RRM2B;GSR;DUT;AK6;AK9;CMPK1;TXN;TXNRD1;AK8,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_SPHINGOLIPID_METABOLISM,candidate_rest,0.39368391121842083,1.540943560834287,0.005161290322580645,0.14510244945713585,1.0,GLB1;ST8SIA5;B4GALT6;ARSJ;UGT8;VAPA;SPTLC1;SMPD1;SPHK2;SPTLC3;SPTSSA;SUMF1;ORMDL3;CERS4;SGPP1;HEXB;GLA;SPTLC2;ABCC1;CERS3;SGPL1;PPM1L;OSBP;FA2H;KDSR;SGMS2;STS;VAPB;CTSA;GLB1L3;SUMF2;PSAP;NEU1;ASAH1;ORMDL1;CYB5B;SPHK1;ACER3;NEU3;CERT1;ARSD,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,candidate_rest,-0.48663906250702577,-1.535608354486168,0.037037037037037035,0.2243411905661949,0.996,PLXND1;PLXNB3;ITGA1;SEMA6A;CD72;PLXNA2;SEMA3E,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE,candidate_rest,0.4850391802474496,1.534792593189049,0.023633677991137372,0.15185148378058033,1.0,SPCS1;SEC11A;GANAB;CSNK2A1;RPN2;CDH1;SEC11C;FURIN;DDOST;SPCS3;CSNK2A3;SPCS2;RPN1;OSTC;CSNK2A2;STT3A;POMT2;POMT1;DAD1;OST4;PIP5K1C;MOGS,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,candidate_rest,-0.4201776832415783,-1.5339601264316303,0.01652892561983471,0.2207602657662564,0.996,TWIST1;TNRC6C;NOTCH1;ZAP70;MAPK3;AGO2;AGO1;AGO3;AGO4;NPM1;IL10RA;GZMB;JUNB;DNMT1;IRF4;MAPK1;PRF1;HDAC1;BCL2A1,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS,candidate_rest,0.47483050917021674,1.5319636078416898,0.019756838905775075,0.15390084306147628,1.0,ISCU;TMPRSS2;GPC4;CHMP2B;MAP1LC3B;SDC4;SDC2;VCP;ZCRB1;PIK3R4;CHMP4C;CTSL;FURIN;CHMP4B;GPC3;ACE2,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_METABOLISM_OF_STEROIDS,candidate_rest,0.3741208123892298,1.5301395118017433,0.007290400972053463,0.15475099782842863,1.0,OSBPL6;SC5D;CYP11A1;ACACA;SQLE;FDX1;ACOT8;VDR;PLPP6;CYP17A1;AKR1C1;GPAM;MSMO1;OSBPL2;DHCR7;HSD17B12;AKR1B1;CGA;SREBF2;IDI1;SCAP;SLC51B;AMACR;HSD17B4;POMC;TGS1;ACACB;AKR1C4;INSIG1;NCOA6;SCP2;NCOA2;TM7SF2;FDFT1;CYP7B1;ACAT2;OSBP;STS;OSBPL9;AKR1B15;CYP2R1;CYP39A1;STARD3NL;AKR1C2;SERPINA6;MBTPS1;LSS;SLC51A;HMGCR;SAR1B;LGMN,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,candidate_rest,0.38961528519149025,1.5292936252889662,0.008827238335435058,0.15438845214551905,1.0,CAMK2B;HSPH1;HSPA4;HSP90AA1;RAE1;BAG2;ATR;NUP37;SEC13;DNAJC2;MTOR;VCP;CRYAB;HSBP1;FKBP4;HSPA9;GSK3B;BAG3;HSPB8;HSPA5;NUP205;BAG1;NUP88;HSPA2;HSF1;HSPA4L;CAMK2D;HSPA8;SERPINH1;DNAJB1;DNAJB6;HSPA1L;NUP93;NUP188;RPA2;MRPL18;COL4A6;DEDD2;RPTOR;NUP42;NUP98;UBB;NUP107;PTGES3,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,candidate_rest,0.3832332284028605,1.5291652487246306,0.003740648379052369,0.15316433116467534,1.0,ATP6V1H;SLC25A5;SLC25A4;PSMD6;RAE1;PSMD14;PSMC2;NUP37;SEC13;B2M;AP1M2;PSMD2;SKP1;RANGAP1;KPNA1;CUL5;NUP205;AP1G1;BTRC;ELOC;AP1S2;BANF1;NUP88;PSMA3;HMGA1;PACS1;PSMA7;PSMD11;AP1B1;AP2M1;PSMA5;PSMD8;NUP93;PSMD1;PSMB5;PSMA1;NUP188;PSMD7;PPIA;PSMC4;PAK2;PSMA4;AP2B1;PSMD12;PSMB7;HLA-A;NUP42;NUP98;UBB,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_METABOLISM_OF_COFACTORS,candidate_rest,0.5111624744904725,1.5288860878298398,0.025039123630672927,0.15207368055819778,1.0,COQ3;COQ2;ACO1;PTS;COQ9;HSP90AA1;PDSS2,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,candidate_rest,0.43328748886663704,1.5213100566294722,0.01585014409221902,0.16096705038219142,1.0,PRKAG2;PRKAG1;PSMD6;PSMD14;PSMC2;VCP;PSMD2;PRKAB1;DERL1;ERLEC1;PSMA3;ERLIN1;PSMA7;PSMD11;PSMA5;SEL1L;PSMD8;PSMD1;PSMB5;RNF185;PSMA1;PSMD7;PSMC4;PSMA4;PSMD12;PSMB7;UBB;PSMD3,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_SPECIFICATION_OF_THE_NEURAL_PLATE_BORDER,candidate_rest,-0.5074386375193605,-1.5199912277887837,0.03178484107579462,0.23638492538939115,0.998,TCF7L1;DLX5;PAX3;PAX7;GBX2;WNT3A;POU5F1;TFAP2B;SOX2;MYB;FGF4,31,72
WO_AGENT_SUBTYPE02,REACTOME,REACTOME_CLEC7A_DECTIN_1_SIGNALING,candidate_rest,0.3976733903138605,1.514217487559095,0.013386880856760375,0.16877360052308726,1.0,ITPR2;UBA3;CUL1;UBE2D1;UBE2N;PSMD6;PSMD14;PLCG2;PSMC2;PSMD2;TAB3;SKP1;MAP3K7;ITPR1;PRKCD;CHUK;PPP3CA;BTRC;AHCYL1;PSMA3;IKBKG;PDPK1;SRC;PSMA7;PPP3CB;PSMD11;PSMA5;PSMD8;CCL17;FBXW11;PSMD1;PSMB5;PSMA1;PSMD7;PSMC4;PSMA4;PSMD12;PSMB7;UBB;TAB2;PSMD3,31,72
