feature,reference_population,group_a,group_b,n_a,n_b,median_a,median_b,cliffs_delta,ci_low,ci_high,p_value,p_adjusted_holm
wavelet-LLH_glszm_SmallAreaEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.0798309274066082,-0.39316980829309767,0.22287968441814596,-0.14792899408284024,0.5384615384615384,0.23664507611426533,0.47329015222853066
wavelet-LLH_glszm_SmallAreaEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.6099669355980424,1.0789711567445828,-0.7322580645161291,-0.9225806451612903,-0.5,1.2436180168139328e-05,7.461708100883597e-05
wavelet-LLH_glszm_SmallAreaEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.6099669355980424,-0.39316980829309767,-0.13647642679900746,-0.5136476426799007,0.2656327543424311,0.48734528457294357,0.48734528457294357
wavelet-LLH_glszm_SmallAreaEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,1.0789711567445828,-0.39316980829309767,0.6230769230769231,0.2846153846153846,0.9076923076923077,0.0030177269008248215,0.015088634504124107
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.25789805933025006,0.41523919689671424,-0.26881720430107525,-0.5103804797353185,-0.023945409429280622,0.05543935880184073,0.2217574352073629
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.25789805933025006,-0.4030872911883172,0.23076923076923078,-0.06416666666666666,0.5102564102564102,0.15181583890604983,0.4554475167181495
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.25789805933025006,-0.2921744360322147,0.06903353057199212,-0.23865877712031558,0.3649901380670606,0.7194075472545333,0.7194075472545333
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.41523919689671424,-0.4030872911883172,0.5645161290322581,0.2806451612903226,0.8129838709677415,0.0007610736202452088,0.0045664417214712535
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.41523919689671424,-0.2921744360322147,0.4044665012406948,0.07679900744416875,0.6972704714640199,0.03719546935371901,0.18597734676859504
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.4030872911883172,-0.2921744360322147,-0.23846153846153847,-0.6076923076923076,0.16153846153846155,0.2611250000774915,0.522250000154983
wavelet-LLH_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.3658687338666585,-0.39156403545581764,0.1794871794871795,-0.09681555004135649,0.44917287014061186,0.20162180897240478,0.6048654269172143
wavelet-LLH_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.3658687338666585,0.36494744973647575,-0.3128205128205128,-0.6232692307692308,0.005128205128205128,0.051707968231786174,0.2068318729271447
wavelet-LLH_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.3658687338666585,-0.3640202275725787,0.1755424063116371,-0.21893491124260356,0.5266272189349113,0.35246151572266315,0.7049230314453263
wavelet-LLH_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.39156403545581764,0.36494744973647575,-0.44193548387096776,-0.7064516129032258,-0.13225806451612904,0.008452125204727497,0.05071275122836498
wavelet-LLH_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.39156403545581764,-0.3640202275725787,0.007444168734491315,-0.39950372208436724,0.4044665012406948,0.9794777955010157,0.9794777955010157
wavelet-LLH_gldm_DependenceNonUniformityNormalized,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.36494744973647575,-0.3640202275725787,0.5153846153846153,0.13076923076923078,0.8153846153846154,0.014281134106780731,0.07140567053390365
wavelet-LLH_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.04276092623824119,0.5056519105968852,-0.4143920595533499,-0.6509925558312656,-0.16286186931348268,0.0031176799432461686,0.015088634504124107
wavelet-LLH_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.04276092623824119,-1.1195251402340842,0.34102564102564104,0.02564102564102564,0.6282692307692304,0.03386310350529553,0.1015893105158866
wavelet-LLH_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.04276092623824119,0.764669305713391,-0.34122287968441817,-0.664792899408284,0.009960552268244037,0.06915804167679802,0.13831608335359605
wavelet-LLH_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.5056519105968852,-1.1195251402340842,0.6645161290322581,0.3967741935483871,0.8935483870967742,7.350349287005551e-05,0.00044102095722033303
wavelet-LLH_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.5056519105968852,0.764669305713391,0.062034739454094295,-0.34491315136476425,0.45905707196029777,0.75756247304732,0.75756247304732
wavelet-LLH_gldm_DependenceVariance,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-1.1195251402340842,0.764669305713391,-0.6230769230769231,-0.8771153846153846,-0.3076923076923077,0.0030177269008248215,0.015088634504124107
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.14106346019174457,-0.7089578956617385,0.48883374689826303,0.24065343258891647,0.7022746071133166,0.00048673816281597995,0.0024336908140799
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.14106346019174457,0.6344024937787847,-0.4358974358974359,-0.7231410256410257,-0.14602564102564172,0.0066441617877331036,0.026576647150932414
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.14106346019174457,-0.600367391349983,0.05325443786982249,-0.3768244575936883,0.47534516765285995,0.7835304977741095,0.7835304977741095
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.7089578956617385,0.6344024937787847,-0.7806451612903226,-0.9612903225806452,-0.5451612903225806,3.1745905646507484e-06,1.9047543387904492e-05
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.7089578956617385,-0.600367391349983,-0.3200992555831266,-0.7321339950372209,0.11178660049627724,0.09969979501385419,0.19939959002770838
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.6344024937787847,-0.600367391349983,0.4307692307692308,0.023076923076923078,0.7771153846153835,0.04087149771644004,0.12261449314932012
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0.09199645050810236,0.33079155371116753,-0.31017369727047145,-0.5798180314309347,-0.028949545078577336,0.027035427335335815,0.11249801897825634
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0.09199645050810236,-0.6224087295441176,0.36666666666666664,0.06153846153846154,0.6410256410256411,0.022499603795651267,0.11249801897825634
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.09199645050810236,0.17366407772706538,-0.07297830374753451,-0.4714003944773176,0.3254437869822485,0.7036610576319493,0.8504006226051362
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.33079155371116753,-0.6224087295441176,0.6193548387096774,0.33225806451612905,0.8452419354838706,0.0002202740668781602,0.001321644401268961
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.33079155371116753,0.17366407772706538,0.15632754342431762,-0.22580645161290322,0.5285359801488834,0.4252003113025681,0.8504006226051362
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.6224087295441176,0.17366407772706538,-0.4076923076923077,-0.7384615384615385,0.007692307692307693,0.05307627398462006,0.15922882195386018
wavelet-LLH_ngtdm_Busyness,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.32109457724356827,-0.0963991953007514,-0.22580645161290322,-0.4905293631100083,0.03556658395368073,0.10783423635044254,0.43133694540177014
wavelet-LLH_ngtdm_Busyness,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.32109457724356827,-0.48592180329658496,0.2076923076923077,-0.10006410256410257,0.5076923076923077,0.19738708772769165,0.5921612631830749
wavelet-LLH_ngtdm_Busyness,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.32109457724356827,-0.5078297007158293,0.17159763313609466,-0.16370808678500987,0.4832347140039448,0.3635122205211997,0.7270244410423994
wavelet-LLH_ngtdm_Busyness,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.0963991953007514,-0.48592180329658496,0.5838709677419355,0.29346774193548386,0.8193548387096774,0.0004970649378150713,0.002982389626890428
wavelet-LLH_ngtdm_Busyness,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.0963991953007514,-0.5078297007158293,0.5086848635235732,0.141439205955335,0.8016129032258058,0.008695284392567759,0.043476421962838796
wavelet-LLH_ngtdm_Busyness,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.48592180329658496,-0.5078297007158293,0.0,-0.4461538461538462,0.43846153846153846,1.0,1.0
wavelet-LLH_ngtdm_Contrast,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.28384613117002633,0.8528574351350193,-0.3399503722084367,-0.5880893300248139,-0.09011579818031454,0.015357792192043609,0.061431168768174435
wavelet-LLH_ngtdm_Contrast,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.28384613117002633,-1.1127236603527164,0.48205128205128206,0.19993589743589746,0.7538461538461538,0.002678574232102006,0.01339287116051003
wavelet-LLH_ngtdm_Contrast,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.28384613117002633,0.4528344227737521,-0.005917159763313609,-0.388560157790927,0.368934911242603,0.983140043623181,0.983140043623181
wavelet-LLH_ngtdm_Contrast,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.8528574351350193,-1.1127236603527164,0.7580645161290323,0.4966935483870968,0.9612903225806452,6.064182109986368e-06,3.638509265991821e-05
wavelet-LLH_ngtdm_Contrast,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.8528574351350193,0.4528344227737521,0.3349875930521092,-0.08684863523573201,0.7023573200992549,0.08480147367870969,0.16960294735741938
wavelet-LLH_ngtdm_Contrast,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-1.1127236603527164,0.4528344227737521,-0.4461538461538462,-0.7769230769230769,-0.038461538461538464,0.0341311491415566,0.1023934474246698
wavelet-LLH_ngtdm_Strength,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.3058215563946409,-0.31593828971472315,0.19272125723738626,-0.07692307692307693,0.45744416873449106,0.17020883809333343,0.6808353523733337
wavelet-LLH_ngtdm_Strength,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.3058215563946409,-0.26939912782534076,-0.20256410256410257,-0.4794871794871795,0.08980769230769196,0.20875146028086822,0.6808353523733337
wavelet-LLH_ngtdm_Strength,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.3058215563946409,-0.16906949783302913,-0.23865877712031558,-0.5502958579881657,0.07692307692307693,0.20481806844445793,0.6808353523733337
wavelet-LLH_ngtdm_Strength,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.31593828971472315,-0.26939912782534076,-0.5258064516129032,-0.7775000000000001,-0.24185483870967786,0.0017181636578370908,0.010308981947022546
wavelet-LLH_ngtdm_Strength,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.31593828971472315,-0.16906949783302913,-0.5533498759305211,-0.8312655086848635,-0.23560794044665082,0.0042993455205097685,0.021496727602548844
wavelet-LLH_ngtdm_Strength,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.26939912782534076,-0.16906949783302913,-0.06153846153846154,-0.5076923076923077,0.3848076923076913,0.7822957315881272,0.7822957315881272
wavelet-LHL_firstorder_Energy,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.2642210728222338,-0.3373019098982639,0.2919768403639371,0.025599669148056246,0.5434656741108352,0.03743878082327173,0.1123163424698152
wavelet-LHL_firstorder_Energy,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.2642210728222338,-0.11501413302291594,-0.3333333333333333,-0.6128846153846155,-0.020512820512820513,0.03811093653233062,0.1123163424698152
wavelet-LHL_firstorder_Energy,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.2642210728222338,-0.3613040607592538,0.621301775147929,0.34122287968441817,0.834319526627219,0.0009073399502024275,0.00362935980080971
wavelet-LHL_firstorder_Energy,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.3373019098982639,-0.11501413302291594,-0.5806451612903226,-0.8032258064516129,-0.3161290322580645,0.0005341081736632269,0.002670540868316134
wavelet-LHL_firstorder_Energy,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.3373019098982639,-0.3613040607592538,0.3399503722084367,0.0024813895781637717,0.6625310173697271,0.0802555583209238,0.1123163424698152
wavelet-LHL_firstorder_Energy,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.11501413302291594,-0.3613040607592538,0.8538461538461538,0.6461538461538462,0.9846153846153847,4.676341824813831e-05,0.00028058050948882987
wavelet-LHL_firstorder_Maximum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.0025964788096575426,-0.6761070211715866,0.619520264681555,0.4110835401157982,0.80479735318445,9.778609960854082e-06,4.889304980427041e-05
wavelet-LHL_firstorder_Maximum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.0025964788096575426,0.8564058798961491,-0.4846153846153846,-0.7410256410256411,-0.19230769230769232,0.00254100086223483,0.00508200172446966
wavelet-LHL_firstorder_Maximum,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.0025964788096575426,-0.6307892308360855,0.6134122287968442,0.3333333333333333,0.8383629191321493,0.0010546722057055535,0.0031640166171166603
wavelet-LHL_firstorder_Maximum,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.6761070211715866,0.8564058798961491,-0.8483870967741935,-0.964516129032258,-0.6870967741935484,4.0982871660810656e-07,2.4589722996486393e-06
wavelet-LHL_firstorder_Maximum,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.6761070211715866,-0.6307892308360855,-0.03225806451612903,-0.39950372208436724,0.3349875930521092,0.8773403714907517,0.8773403714907517
wavelet-LHL_firstorder_Maximum,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.8564058798961491,-0.6307892308360855,0.8384615384615385,0.6307692307692307,0.9769230769230769,6.40006681928668e-05,0.0002560026727714672
wavelet-LHL_firstorder_Skewness,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0.1119887779280149,-0.0270933978483653,0.2588916459884202,-0.0008684863523573177,0.5054590570719598,0.06511386963080239,0.32556934815401195
wavelet-LHL_firstorder_Skewness,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0.1119887779280149,0.2731214564378487,-0.24871794871794872,-0.5384615384615384,0.046153846153846156,0.1222890241000699,0.4891560964002796
wavelet-LHL_firstorder_Skewness,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.1119887779280149,-0.08975487926043532,0.13214990138067062,-0.2938856015779093,0.534516765285996,0.48557188608740454,0.9711437721748091
wavelet-LHL_firstorder_Skewness,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.0270933978483653,0.2731214564378487,-0.5225806451612903,-0.7870967741935484,-0.24177419354838797,0.0018346422855040796,0.011007853713024478
wavelet-LHL_firstorder_Skewness,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.0270933978483653,-0.08975487926043532,-0.01240694789081886,-0.5137717121588089,0.45409429280397023,0.9589691653843793,0.9711437721748091
wavelet-LHL_firstorder_Skewness,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.2731214564378487,-0.08975487926043532,0.23076923076923078,-0.27692307692307694,0.6617307692307681,0.27708441580501053,0.8312532474150316
wavelet-LHL_glcm_Autocorrelation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.20204889634055997,-0.6178261060659952,0.5301902398676592,0.29689826302729533,0.7518610421836228,0.00015461375076150475,0.0007730687538075238
wavelet-LHL_glcm_Autocorrelation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.20204889634055997,0.6450392712425645,-0.41025641025641024,-0.6871794871794872,-0.12051282051282051,0.010647978367834257,0.02979907759447096
wavelet-LHL_glcm_Autocorrelation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.20204889634055997,-0.43133799096303455,0.4832347140039448,0.1834319526627219,0.7318540433925044,0.009933025864823654,0.02979907759447096
wavelet-LHL_glcm_Autocorrelation,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.6178261060659952,0.6450392712425645,-0.8129032258064516,-0.9548387096774194,-0.6096774193548387,1.221516829728753e-06,7.329100978372518e-06
wavelet-LHL_glcm_Autocorrelation,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.6178261060659952,-0.43133799096303455,-0.08684863523573201,-0.4739454094292804,0.2903225806451613,0.6618928555804253,0.6618928555804253
wavelet-LHL_glcm_Autocorrelation,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.6450392712425645,-0.43133799096303455,0.7923076923076923,0.5384615384615384,0.9692307692307692,0.00015905384865912579,0.0007730687538075238
wavelet-LHL_glcm_Correlation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.04921437794486098,-0.05235006668040005,-0.12985938792390406,-0.3945409429280397,0.1480562448304384,0.3564045699707197,0.5373534570076288
wavelet-LHL_glcm_Correlation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.04921437794486098,-0.850650822350538,0.39487179487179486,0.07692307692307693,0.6666666666666666,0.013972595015122541,0.055890380060490165
wavelet-LHL_glcm_Correlation,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.04921437794486098,0.3925212110299054,-0.25443786982248523,-0.5621301775147929,0.06518737672583773,0.1762239720979697,0.5286719162939091
wavelet-LHL_glcm_Correlation,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.05235006668040005,-0.850650822350538,0.5580645161290323,0.24516129032258063,0.8161290322580645,0.0008747454144076441,0.005248472486445864
wavelet-LHL_glcm_Correlation,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.05235006668040005,0.3925212110299054,-0.21588089330024815,-0.5533498759305211,0.141439205955335,0.2686767285038144,0.5373534570076288
wavelet-LHL_glcm_Correlation,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.850650822350538,0.3925212110299054,-0.6307692307692307,-0.9,-0.3153846153846154,0.0026753435047851977,0.01337671752392599
wavelet-LHL_glcm_Imc1,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.10760713987481511,-0.6962171226369855,0.4441687344913151,0.19768403639371382,0.6692307692307687,0.0015311479182249373,0.0076557395911246865
wavelet-LHL_glcm_Imc1,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.10760713987481511,0.6784903690624415,-0.31025641025641026,-0.5923717948717949,-0.0204487179487183,0.05366333181415275,0.16098999544245823
wavelet-LHL_glcm_Imc1,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.10760713987481511,-0.03690132638537865,-0.03353057199211045,-0.36489151873767256,0.3214990138067061,0.8657501115091291,0.8657501115091291
wavelet-LHL_glcm_Imc1,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,-0.6962171226369855,0.6784903690624415,-0.7838709677419354,-0.9451612903225807,-0.5580645161290323,2.8900825882804433e-06,1.734049552968266e-05
wavelet-LHL_glcm_Imc1,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,-0.6962171226369855,-0.03690132638537865,-0.5384615384615384,-0.8213399503722084,-0.19590570719603045,0.005466947376309619,0.021867789505238475
wavelet-LHL_glcm_Imc1,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.6784903690624415,-0.03690132638537865,0.3153846153846154,-0.07692307692307693,0.6923076923076923,0.1356534957111977,0.2713069914223954
wavelet-LHL_glcm_InverseVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,0.06807801206828563,0.6751801026875961,-0.46567411083540117,-0.685690653432589,-0.23072787427626162,0.0008924004737841733,0.003569601895136693
wavelet-LHL_glcm_InverseVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,0.06807801206828563,-1.0129437463997402,0.3333333333333333,0.015320512820512826,0.6232051282051275,0.03811093653233062,0.07622187306466124
wavelet-LHL_glcm_InverseVariance,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,0.06807801206828563,0.7137537398389406,-0.5818540433925049,-0.8067061143984221,-0.3136094674556213,0.0018934065182462248,0.0056802195547386745
wavelet-LHL_glcm_InverseVariance,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.6751801026875961,-1.0129437463997402,0.7096774193548387,0.47096774193548385,0.9064516129032258,2.2880755678544606e-05,0.00013728453407126762
wavelet-LHL_glcm_InverseVariance,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.6751801026875961,0.7137537398389406,-0.07196029776674938,-0.4294044665012407,0.2954094292803964,0.7187495608431056,0.7187495608431056
wavelet-LHL_glcm_InverseVariance,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-1.0129437463997402,0.7137537398389406,-0.7538461538461538,-0.9538461538461539,-0.47692307692307695,0.0003278085407743602,0.001639042703871801
wavelet-LHL_glcm_MCC,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.2383886210684993,0.0024874106302014347,-0.0206782464846981,-0.2903639371381307,0.2506203473945409,0.8871726336939217,0.8871726336939217
wavelet-LHL_glcm_MCC,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.2383886210684993,0.750877002526663,-0.34102564102564104,-0.6153846153846154,-0.03333333333333333,0.03386310350529553,0.13545241402118213
wavelet-LHL_glcm_MCC,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.2383886210684993,-0.4261819400740064,0.3096646942800789,-0.02564102564102564,0.6252465483234714,0.0992856347713577,0.1985712695427154
wavelet-LHL_glcm_MCC,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.0024874106302014347,0.750877002526663,-0.4032258064516129,-0.6967741935483871,-0.07733870967741979,0.016308308316927523,0.08154154158463761
wavelet-LHL_glcm_MCC,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.0024874106302014347,-0.4261819400740064,0.38957816377171217,0.03722084367245657,0.707196029776675,0.04480919200690335,0.13545241402118213
wavelet-LHL_glcm_MCC,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,0.750877002526663,-0.4261819400740064,0.6,0.23846153846153847,0.8846153846153846,0.004298333462415546,0.025790000774493275
wavelet-LHL_glrlm_LongRunEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.5627777540714778,0.5499238211033304,-0.5086848635235732,-0.7320099255583127,-0.2572373862696443,0.00028360437868857677,0.001418021893442884
wavelet-LHL_glrlm_LongRunEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.5627777540714778,-0.9290786463418386,0.38461538461538464,0.08205128205128205,0.6692948717948713,0.016669570528808242,0.050008711586424726
wavelet-LHL_glrlm_LongRunEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE04,39,13,-0.5627777540714778,-0.1320261812479697,-0.3175542406311637,-0.6134122287968442,0.009861932938856016,0.09091483844275537,0.18182967688551074
wavelet-LHL_glrlm_LongRunEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE03,31,20,0.5499238211033304,-0.9290786463418386,0.7645161290322581,0.5450806451612903,0.9354838709677419,5.049404200095716e-06,3.0296425200574297e-05
wavelet-LHL_glrlm_LongRunEmphasis,core,WO_AGENT_SUBTYPE02,WO_AGENT_SUBTYPE04,31,13,0.5499238211033304,-0.1320261812479697,0.26054590570719605,-0.1513647642679901,0.6476426799007444,0.1810178973816351,0.18182967688551074
wavelet-LHL_glrlm_LongRunEmphasis,core,WO_AGENT_SUBTYPE03,WO_AGENT_SUBTYPE04,20,13,-0.9290786463418386,-0.1320261812479697,-0.6307692307692307,-0.8846153846153846,-0.3076923076923077,0.0026753435047851977,0.010701374019140791
wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE02,39,31,-0.5904288639322882,0.47629839523394685,-0.5798180314309347,-0.7899090157154673,-0.34987593052109184,3.4997046330056643e-05,0.00017498523165028322
wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,core,WO_AGENT_SUBTYPE01,WO_AGENT_SUBTYPE03,39,20,-0.5904288639322882,-0.8262572772183263,0.41025641025641024,0.11538461538461539,0.6846794871794868,0.010647978367834257,0.03167196890953813
