feature,reference_population,group_count,available_n,kruskal_p,epsilon_squared,q_value
wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,core,4,103,1.0519642552695214e-07,0.3262792167800719,5.983046701845403e-06
wavelet-LHL_glrlm_RunEntropy,core,4,103,4.851704012940707e-07,0.29450580811309846,1.2264029588266788e-05
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,core,4,103,3.323335750486357e-06,0.25438149847133507,3.688092113344616e-05
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,core,4,103,0.47244041023864425,0.0,0.510594742656967
wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,core,4,103,0.012493316172317625,0.07941882385978835,0.022737835433618073
wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,core,4,103,1.0761204454771962e-06,0.27791385633540333,2.1195103863410595e-05
wavelet-LHL_glszm_SmallAreaEmphasis,core,4,103,4.786963966453403e-07,0.2947853891245688,1.2264029588266788e-05
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,core,4,103,0.010352352297505049,0.08353457689023491,0.019384034137303694
wavelet-LHL_glszm_ZoneEntropy,core,4,103,0.007119507848842761,0.09170057071716915,0.014461500317961857
wavelet-LHL_glszm_ZonePercentage,core,4,103,1.8622829440528165e-05,0.21828938278202262,0.00012460863816823992
wavelet-LHL_glszm_ZoneVariance,core,4,103,0.10682852922452447,0.031316714569141604,0.13653646291336696
wavelet-LHL_gldm_DependenceEntropy,core,4,103,4.627486293260207e-05,0.19915322470671867,0.00025116884240638176
wavelet-LHL_gldm_DependenceVariance,core,4,103,1.6094541344783716e-05,0.22135174137631428,0.00011266178941348602
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,core,4,103,0.5194324517654043,0.0,0.5534935961434636
wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,core,4,103,0.8557920359368378,0.0,0.8672280096910049
wavelet-LHL_ngtdm_Contrast,core,4,103,0.03939163373629692,0.05399157498220345,0.05954549285719302
wavelet-LHH_firstorder_Kurtosis,core,4,103,0.28008062136742623,0.008413290436465678,0.31779721377101977
wavelet-LHH_firstorder_Mean,core,4,103,0.7908534604124456,0.0,0.8104466767740153
wavelet-LHH_firstorder_Median,core,4,103,0.7381501490544978,0.0,0.76158348711972
wavelet-LHH_firstorder_Skewness,core,4,103,0.6423462419042953,0.0,0.6703383946478311
wavelet-LHH_glcm_ClusterProminence,core,4,103,8.983192952767955e-05,0.18516826833577413,0.00044108481753940435
wavelet-LHH_glcm_ClusterShade,core,4,103,0.004748867218915767,0.10049192391094071,0.01043833132660229
wavelet-LHH_glcm_Correlation,core,4,103,0.0012272041034149018,0.12962225237454691,0.0034681855096508093
wavelet-LHH_glcm_Idm,core,4,103,0.0003418385665813998,0.15687354469124637,0.001212581847158222
wavelet-LHH_glcm_Imc1,core,4,103,0.00014342938685884006,0.17528129519023067,0.0005987190001905709
wavelet-LHH_glcm_Imc2,core,4,103,0.04575263420864199,0.05063202046988746,0.06693713364929937
wavelet-LHH_glcm_InverseVariance,core,4,103,0.006543281550562716,0.09353628910351536,0.013471462015864416
wavelet-LHH_glcm_JointAverage,core,4,103,0.0026147479639467646,0.11338055462944009,0.00646581697606401
wavelet-LHH_glcm_MaximumProbability,core,4,103,3.830383056547472e-06,0.25141389563563016,4.0000899826030266e-05
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,core,4,103,0.00012707104076579715,0.17784200964234168,0.0005528880801024308
wavelet-LHH_glrlm_RunEntropy,core,4,103,0.013259532722526373,0.07811326123318696,0.024036204736053782
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,core,4,103,0.027115376513938194,0.062322090660523424,0.0445396978839057
wavelet-LHH_glszm_GrayLevelNonUniformity,core,4,103,1.0425323875868718e-05,0.23045792962046707,8.178486833655633e-05
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,core,4,103,0.003643303652293399,0.10622500350718266,0.008247279411907943
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,core,4,103,0.10311504342363076,0.0321343652024953,0.1332879112436136
wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,core,4,103,0.002988522521296273,0.11050107125175207,0.007082175766613564
wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,core,4,103,0.00027547573627921025,0.16145559902240925,0.001027389016451153
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,core,4,103,0.044259249914362815,0.05137786515554058,0.06517138741435301
wavelet-LHH_glszm_SmallAreaEmphasis,core,4,103,0.0008440878589482919,0.13762396909907057,0.0025949998366315732
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,core,4,103,0.5232746150694163,0.0,0.5562849295714589
wavelet-LHH_glszm_ZoneEntropy,core,4,103,0.431527461543901,0.0,0.4708513069603716
wavelet-LHH_glszm_ZoneVariance,core,4,103,0.050711274809755694,0.04831519954023457,0.07278747646195219
wavelet-LHH_gldm_DependenceEntropy,core,4,103,0.07335372939977272,0.03994708938998171,0.09933317522885889
wavelet-LHH_gldm_DependenceNonUniformityNormalized,core,4,103,0.0010645902061349121,0.13266401274544112,0.0031176472300414515
wavelet-LHH_gldm_DependenceVariance,core,4,103,0.03401984951679634,0.05727015736170362,0.053560662734056526
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,core,4,103,1.5148096924774937e-06,0.2707841348118158,2.301154685504514e-05
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,core,4,103,0.0011180478045562457,0.13161595598958598,0.003224768384545566
wavelet-LHH_ngtdm_Busyness,core,4,103,0.0033461408209878273,0.1080624280412278,0.007676810118891108
wavelet-LHH_ngtdm_Contrast,core,4,103,1.4629987915796219e-06,0.2715100331261888,2.301154685504514e-05
wavelet-LHH_ngtdm_Strength,core,4,103,0.008497303365665475,0.08784661953372294,0.016664969962835306
wavelet-HLL_firstorder_Kurtosis,core,4,103,0.31307468239590835,0.005655659289810832,0.35085955785748346
wavelet-HLL_firstorder_Maximum,core,4,103,7.769786709331529e-05,0.18823067466313537,0.0003972194328927917
wavelet-HLL_firstorder_Mean,core,4,103,0.09646102666129398,0.03367273043246966,0.12575864507417983
wavelet-HLL_firstorder_Median,core,4,103,0.19605626514298938,0.017058483567553833,0.23170285880535108
wavelet-HLL_firstorder_Skewness,core,4,103,0.17061344198294479,0.020365836352730392,0.20591277480700232
wavelet-HLL_glcm_Autocorrelation,core,4,103,0.00034378694128222117,0.1567528193350305,0.001212581847158222
wavelet-HLL_glcm_ClusterProminence,core,4,103,2.271395047021258e-05,0.21411908489229078,0.00014157325293077703
wavelet-HLL_glcm_ClusterShade,core,4,103,0.030736114421427287,0.05953376481033095,0.049416721066252355
wavelet-HLL_glcm_Contrast,core,4,103,1.0447870559871594e-06,0.278529770638109,2.1195103863410595e-05
wavelet-HLL_glcm_Correlation,core,4,103,0.02048743138705538,0.06853269648807998,0.03530977757996287
wavelet-HLL_glcm_Idn,core,4,103,0.669561147500839,0.0,0.6955486806230177
wavelet-HLL_glcm_Imc1,core,4,103,0.00015964114154057375,0.17301571196690296,0.0006382983988475579
wavelet-HLL_glcm_Imc2,core,4,103,0.5136648491723663,0.0,0.5499235444080628
wavelet-HLL_glcm_InverseVariance,core,4,103,0.12599637646600073,0.027485873210896627,0.15856606081436933
wavelet-HLL_glcm_JointEnergy,core,4,103,2.5938739340093406e-06,0.2595583010119611,3.3262593706249536e-05
wavelet-HLL_glcm_MCC,core,4,103,0.5095730242764902,0.0,0.5468295425608563
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,core,4,103,0.4819766548456409,0.0,0.5196667724046602
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,core,4,103,1.8190989734003097e-06,0.266965116279722,2.6699678480552936e-05
wavelet-HLL_glrlm_RunEntropy,core,4,103,0.014478128217816891,0.0761826509086132,0.02603774047077741
wavelet-HLL_glrlm_RunVariance,core,4,103,6.9559466296124025e-06,0.23893338266124906,6.287052622675855e-05
wavelet-HLL_glszm_GrayLevelNonUniformity,core,4,103,0.010234182888402324,0.08378558544787514,0.01924195543067379
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,core,4,103,0.0001253482964970429,0.17813057008653127,0.0005528880801024308
wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,core,4,103,0.1888111826661259,0.017957396475910374,0.225046229641016
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,core,4,103,0.06817951166151577,0.041612901915487034,0.09315819160957861
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,core,4,103,0.0008110826959133351,0.13847561363341052,0.00251049405877937
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,core,4,103,0.00010691589017839813,0.18149170119405503,0.0004864673003117115
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,core,4,103,2.0342087845921527e-06,0.2646325963178931,2.8923906155919673e-05
wavelet-HLL_glszm_ZoneEntropy,core,4,103,0.8347028760428697,0.0,0.8477451084810396
wavelet-HLL_glszm_ZoneVariance,core,4,103,0.1886982579179354,0.01797166024020425,0.225046229641016
wavelet-HLL_gldm_DependenceEntropy,core,4,103,0.006330535116614762,0.0942547279558529,0.013104000311514995
wavelet-HLL_gldm_DependenceNonUniformityNormalized,core,4,103,0.002913352176609795,0.11105034972148176,0.007011041025438422
wavelet-HLL_gldm_DependenceVariance,core,4,103,0.00034870698466363254,0.15645096663490274,0.0012204744463227139
wavelet-HLL_gldm_LargeDependenceEmphasis,core,4,103,2.0719483813847888e-05,0.2160493540658084,0.00013093562687917763
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,core,4,103,0.30598390121589053,0.006225641276473951,0.3446105818149262
wavelet-HLL_ngtdm_Contrast,core,4,103,0.43344897233759094,0.0,0.4718164651043155
wavelet-HLL_ngtdm_Strength,core,4,103,0.21847945680512543,0.014459911643654658,0.2549317311378004
wavelet-HLH_firstorder_Kurtosis,core,4,103,0.0063360001506226355,0.09423597587911357,0.013104000311514995
wavelet-HLH_firstorder_Maximum,core,4,103,2.857185822423482e-06,0.25753894508381453,3.421104076849169e-05
wavelet-HLH_firstorder_Mean,core,4,103,0.10622777144611582,0.031447128334550045,0.13615108734643014
wavelet-HLH_firstorder_Median,core,4,103,0.2879012662308267,0.007734327768537012,0.3258583983458362
wavelet-HLH_firstorder_Skewness,core,4,103,0.0063166417239538305,0.09430247225665106,0.013104000311514995
wavelet-HLH_firstorder_Uniformity,core,4,103,7.422876265259363e-06,0.2375731754974813,6.345367436675831e-05
wavelet-HLH_glcm_ClusterProminence,core,4,103,0.1924007494232826,0.01750808790065337,0.2279748463218583
wavelet-HLH_glcm_ClusterShade,core,4,103,0.02842916827315439,0.061270350034834165,0.04636298051715142
wavelet-HLH_glcm_Imc1,core,4,103,0.0003805619004490321,0.15459351145106018,0.0013019222910098465
wavelet-HLH_glcm_Imc2,core,4,103,0.0033744220302818055,0.10788073772787908,0.007676810118891108
wavelet-HLH_glcm_InverseVariance,core,4,103,0.0010689076217284977,0.13257744929189652,0.0031176472300414515
wavelet-HLH_glcm_MCC,core,4,103,0.0023139726733575824,0.11601118211732776,0.0059281107781091755
wavelet-HLH_glcm_MaximumProbability,core,4,103,0.00015433835285554184,0.17373052872161474,0.0006382983988475579
wavelet-HLH_glrlm_LongRunEmphasis,core,4,103,0.008756473196957295,0.0871912599327131,0.016959347330138992
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,core,4,103,0.0002725162563991298,0.1616847662042678,0.0010247512120793723
wavelet-HLH_glrlm_RunEntropy,core,4,103,0.18893991147883102,0.017941146173578004,0.225046229641016
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,core,4,103,0.13559202844173346,0.025772479238595002,0.16902567929038007
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,core,4,103,0.0011198096807872515,0.13158226684896285,0.003224768384545566
wavelet-HLH_glszm_GrayLevelVariance,core,4,103,0.0004471091177662302,0.15116694737309924,0.001484924442216312
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,core,4,103,0.16038821734746642,0.02182714449752944,0.19617376046531512
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,core,4,103,0.0001412112575387119,0.17561094958212517,0.0005949177979640177
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,core,4,103,2.6479163370519718e-06,0.25912765767397206,3.3262593706249536e-05
wavelet-HLH_glszm_SmallAreaEmphasis,core,4,103,2.5119434737085758e-06,0.2602285537986226,3.3262593706249536e-05
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,core,4,103,2.3827970382959743e-07,0.3092951729343835,1.0635454955333434e-05
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,core,4,103,0.6117948969042706,0.0,0.6399233979113634
wavelet-HLH_glszm_ZoneEntropy,core,4,103,0.0003160317736310702,0.15854053049293548,0.0011562286874089226
wavelet-HLH_glszm_ZonePercentage,core,4,103,0.8628509901412105,0.0,0.8724382233650017
wavelet-HLH_gldm_DependenceEntropy,core,4,103,0.00032494801309616817,0.15794975459867414,0.0011734233806250517
wavelet-HLH_gldm_DependenceVariance,core,4,103,0.0004397481988815397,0.1515200581939121,0.0014712164006698571
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,core,4,103,0.0013395774464251703,0.1277458710286527,0.003739311276830997
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,core,4,103,1.2934421828690303e-05,0.22593702916825611,9.195565518834513e-05
wavelet-HLH_ngtdm_Complexity,core,4,103,5.122826467350073e-05,0.1970115448324993,0.00027422188736991567
wavelet-HLH_ngtdm_Contrast,core,4,103,0.0007947702467392557,0.13890932940596817,0.00249393422252663
wavelet-HLH_ngtdm_Strength,core,4,103,0.048846054571702345,0.049159696749376335,0.07055541215912561
wavelet-HHL_firstorder_Energy,core,4,103,1.917267129656955e-05,0.21767850946583228,0.00012642848463679921
wavelet-HHL_firstorder_Kurtosis,core,4,103,0.07076747471251481,0.040764994131733366,0.09611701789311712
wavelet-HHL_firstorder_Mean,core,4,103,0.8788961774726441,0.0,0.8866912655211819
wavelet-HHL_firstorder_Median,core,4,103,0.6561023584835683,0.0,0.6831271695881547
wavelet-HHL_firstorder_Skewness,core,4,103,0.7292173480911708,0.0,0.7540770304124607
wavelet-HHL_glcm_ClusterShade,core,4,103,0.7503302784475606,0.0,0.7723988160489594
wavelet-HHL_glcm_Contrast,core,4,103,6.055368949265266e-07,0.2898925361072126,1.377596435957848e-05
wavelet-HHL_glcm_Correlation,core,4,103,0.00010241446035922108,0.18240029876783342,0.00047069272185298574
wavelet-HHL_glcm_Idm,core,4,103,7.688473966236028e-07,0.28491986357027593,1.6658360260178062e-05
wavelet-HHL_glcm_Idn,core,4,103,0.35256359379018853,0.002675346822398967,0.39221622292062536
wavelet-HHL_glcm_Imc1,core,4,103,0.00919691074684774,0.08612024918609004,0.017527015879549145
wavelet-HHL_glcm_InverseVariance,core,4,103,4.191509319629301e-05,0.20123645730923687,0.00023544898030016442
wavelet-HHL_glcm_JointAverage,core,4,103,2.5500013455681363e-08,0.355668118088918,3.86750204077834e-06
wavelet-HHL_glcm_MCC,core,4,103,0.003359896101454065,0.10797386915819022,0.007676810118891108
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,core,4,103,0.01582994441181229,0.07421987879057428,0.028135252763182003
wavelet-HHL_glrlm_RunEntropy,core,4,103,3.847729970368143e-07,0.2993300616900317,1.2264029588266788e-05
wavelet-HHL_glrlm_RunVariance,core,4,103,2.677143005560604e-05,0.21066571851943677,0.00016027632467500985
wavelet-HHL_glszm_GrayLevelNonUniformity,core,4,103,0.0012392389955837638,0.12941331256214794,0.00348057866043588
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,core,4,103,6.024879562085785e-06,0.24194105460095972,5.7110837515604835e-05
wavelet-HHL_glszm_LargeAreaEmphasis,core,4,103,0.0764714103097866,0.03899738241206322,0.10294228310932811
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,core,4,103,0.14413288039850872,0.024341632747640656,0.17801534082943535
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,core,4,103,0.005485326207709353,0.09736644160805191,0.011717480866233594
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,core,4,103,3.989283435133955e-07,0.29857843852700416,1.2264029588266788e-05
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,core,4,103,0.005716386643283236,0.0964710515874118,0.012153999638756413
wavelet-HHL_glszm_SmallAreaEmphasis,core,4,103,0.000611740699308752,0.14449194165641216,0.0019601550576442404
wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,core,4,103,9.237566463999119e-05,0.18457878411442727,0.00044243081485469463
wavelet-HHL_glszm_ZoneEntropy,core,4,103,0.0008578251611804798,0.13727921092107132,0.00261953321031623
wavelet-HHL_glszm_ZonePercentage,core,4,103,7.047026016625684e-06,0.2386610495888003,6.287052622675855e-05
wavelet-HHL_gldm_DependenceEntropy,core,4,103,3.0369819605893504e-06,0.25626410149525647,3.543145620687576e-05
wavelet-HHL_gldm_DependenceNonUniformityNormalized,core,4,103,0.16394117203537478,0.021309696965579175,0.19838625871302004
wavelet-HHL_gldm_DependenceVariance,core,4,103,0.5186241388137756,0.0,0.5534935961434636
wavelet-HHL_gldm_LargeDependenceEmphasis,core,4,103,2.02395482606704e-05,0.21654148903179257,0.00012970414730429622
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,core,4,103,1.2314738517983143e-05,0.2269664910857183,9.185583648659557e-05
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,core,4,103,7.775559341322544e-08,0.332552467581618,5.749551703547738e-06
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,core,4,103,0.05814390177816571,0.045225520315259796,0.08165270157118949
wavelet-HHL_ngtdm_Busyness,core,4,103,0.09465283147680907,0.034108380330283725,0.12375585724697738
wavelet-HHL_ngtdm_Contrast,core,4,103,0.9577869782516255,0.0,0.9598966411993163
wavelet-HHH_firstorder_Energy,core,4,103,4.6193594525086996e-07,0.2955271048678502,1.2264029588266788e-05
wavelet-HHH_firstorder_Kurtosis,core,4,103,0.022817993358970518,0.06614934361507345,0.038666746419648276
wavelet-HHH_firstorder_Maximum,core,4,103,2.704870257431281e-06,0.258683202225566,3.3262593706249536e-05
wavelet-HHH_firstorder_Mean,core,4,103,0.5297272725827602,0.0,0.5618319557695942
wavelet-HHH_firstorder_Median,core,4,103,0.30595822387603816,0.00622772655645055,0.3446105818149262
wavelet-HHH_firstorder_Skewness,core,4,103,0.8298280358751962,0.0,0.8446795443472355
wavelet-HHH_glcm_ClusterShade,core,4,103,0.7612232668487944,0.0,0.7818433101945856
wavelet-HHH_glcm_Correlation,core,4,103,8.079410347895305e-05,0.1874061991367877,0.00040397051739476524
wavelet-HHH_glcm_Imc1,core,4,103,0.0005715309013761352,0.1459405939861982,0.0018443018448662518
wavelet-HHH_glcm_Imc2,core,4,103,0.061812033852387496,0.0438395597565899,0.08548472766819548
wavelet-HHH_glcm_InverseVariance,core,4,103,9.171475184445302e-05,0.1847303745157218,0.00044243081485469463
wavelet-HHH_glcm_MaximumProbability,core,4,103,0.002017056978497007,0.11896413511244025,0.00530497644633606
wavelet-HHH_glcm_SumEntropy,core,4,103,0.0003408545338113489,0.15693477779591594,0.001212581847158222
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,core,4,103,0.00015575150729131058,0.17353767354971852,0.0006382983988475579
wavelet-HHH_glrlm_RunEntropy,core,4,103,0.16201465375879096,0.021588947121361484,0.19710338893114943
wavelet-HHH_glrlm_RunPercentage,core,4,103,0.5060865316199232,0.0,0.5443720375580734
wavelet-HHH_glrlm_RunVariance,core,4,103,0.03064538694763108,0.05959961398360345,0.049416721066252355
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,core,4,103,0.018811947050017996,0.07041685610158688,0.03279477359294325
wavelet-HHH_glszm_GrayLevelVariance,core,4,103,0.006280527291616741,0.09442706587957068,0.013104000311514995
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,core,4,103,0.038429943846493064,0.054545090445544446,0.058874156397826075
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,core,4,103,9.015579787069144e-05,0.18509229814893183,0.00044108481753940435
wavelet-HHH_glszm_SmallAreaEmphasis,core,4,103,3.4837921834774576e-05,0.20512800670838666,0.0002032212107028517
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,core,4,103,0.03257974817765846,0.05823533172601993,0.05172784760900384
wavelet-HHH_glszm_ZoneEntropy,core,4,103,0.013936540129414398,0.07702012115491959,0.025163197455887108
wavelet-HHH_gldm_DependenceEntropy,core,4,103,0.00021245576576096732,0.16696354951191247,0.0008262168668482063
wavelet-HHH_gldm_DependenceNonUniformity,core,4,103,0.031790420269511684,0.05878220622733839,0.05075466137349627
wavelet-HHH_gldm_DependenceVariance,core,4,103,0.0010558442299181843,0.13284044165780673,0.0031176472300414515
wavelet-HHH_gldm_SmallDependenceEmphasis,core,4,103,0.23050135292935958,0.013166703458567654,0.2677142874834764
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,core,4,103,0.010622541803515101,0.08297111374335629,0.019727577635099473
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,core,4,103,0.00021808901522448002,0.16640898109495317,0.0008409364570096475
wavelet-HHH_ngtdm_Contrast,core,4,103,0.006160248607512133,0.09484719128230186,0.01297644961304639
wavelet-LLL_firstorder_10Percentile,core,4,103,0.037296785009449746,0.05521492160835465,0.05752554976033774
wavelet-LLL_firstorder_90Percentile,core,4,103,0.0011404247159414547,0.13119194781304222,0.003263479533040012
wavelet-LLL_firstorder_Energy,core,4,103,0.011383278753546788,0.08145745131278401,0.02096919770390198
wavelet-LLL_firstorder_InterquartileRange,core,4,103,0.06736080480828642,0.0418876328727203,0.09259566824099795
wavelet-LLL_firstorder_Kurtosis,core,4,103,0.31219159348610614,0.005726016430321349,0.35073376552142793
wavelet-LLL_firstorder_Maximum,core,4,103,0.00041900817021747413,0.15254752468188076,0.0014227516227533635
wavelet-LLL_firstorder_Median,core,4,103,0.004245592061174838,0.10291723555594051,0.009380667163176485
wavelet-LLL_firstorder_Minimum,core,4,103,0.9554056669880482,0.0,0.9596237935531168
wavelet-LLL_firstorder_Skewness,core,4,103,0.23623879509270151,0.012571260091075339,0.2735080197638147
wavelet-LLL_glcm_Autocorrelation,core,4,103,0.004931563707836894,0.09967400559802148,0.010736179363951133
wavelet-LLL_glcm_ClusterProminence,core,4,103,0.009023925171501584,0.08653473367932904,0.01732441330393764
wavelet-LLL_glcm_ClusterShade,core,4,103,0.24899315024208415,0.011293691505814265,0.286090614545829
wavelet-LLL_glcm_ClusterTendency,core,4,103,0.02231284822307593,0.06664496590295789,0.038023767571159356
wavelet-LLL_glcm_Idmn,core,4,103,0.40573893380279225,0.0,0.4459208088895422
wavelet-LLL_glcm_Idn,core,4,103,0.2185129124038289,0.014456222626137391,0.2549317311378004
wavelet-LLL_glcm_Imc1,core,4,103,0.03857647388155314,0.05445988553085809,0.05890032085941839
wavelet-LLL_glcm_Imc2,core,4,103,0.3769688902128789,0.0009758211786687651,0.4173256570483209
wavelet-LLL_glcm_InverseVariance,core,4,103,0.0007675199372109903,0.13965398166896587,0.0024251498016041708
wavelet-LLL_glcm_JointEnergy,core,4,103,0.0005167390671416224,0.14808683330449704,0.0016794019682102729
wavelet-LLL_glcm_SumEntropy,core,4,103,0.008922219524477462,0.08678210329237813,0.017201736795073072
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,core,4,103,0.20805702136591572,0.015635386212851345,0.24487179104532086
wavelet-LLL_glrlm_RunVariance,core,4,103,1.7706061908717393e-05,0.2193490489691315,0.00012206451770403656
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,core,4,103,0.058509474030211506,0.04508364265766236,0.08166199596241176
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,core,4,103,0.0051818888891012205,0.098600711619575,0.011174215376971827
wavelet-LLL_glszm_GrayLevelVariance,core,4,103,0.003944008725082341,0.10451095851129592,0.008852199530754612
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,core,4,103,0.0003176452437936601,0.15843240565891106,0.0011562286874089226
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,core,4,103,0.00045117133471824937,0.15097454595695925,0.0014858644040399455
wavelet-LLL_glszm_ZoneEntropy,core,4,103,0.27957773742696407,0.008457530568397592,0.31779721377101977
wavelet-LLL_glszm_ZonePercentage,core,4,103,0.005271896523083794,0.09822729160523373,0.011314683575486444
wavelet-LLL_gldm_DependenceNonUniformityNormalized,core,4,103,1.0927146338117214e-05,0.22947261528533047,8.426867091259885e-05
wavelet-LLL_gldm_DependenceVariance,core,4,103,1.2884067734096755e-06,0.274160286861147,2.254711853466932e-05
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,core,4,103,0.035310361327898714,0.05643859113468069,0.05521035877729868
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,core,4,103,0.0002455835973324108,0.16389195316476174,0.000931171139885391
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,core,4,103,0.0001247090544426805,0.17823864898716096,0.0005528880801024308
wavelet-LLL_ngtdm_Busyness,core,4,103,0.022118278413125247,0.06683881130206058,0.03783389728560897
wavelet-LLL_ngtdm_Complexity,core,4,103,8.36214186198572e-06,0.2350780781048917,6.917771904006367e-05
wavelet-LLL_ngtdm_Contrast,core,4,103,0.06100200969286852,0.04413862194403786,0.08462169027516822
wavelet-LLL_ngtdm_Strength,core,4,103,0.019642009405920813,0.06946367291593653,0.03398142311670711
