,TCGA-B0-5115,TCGA-B0-5812,TCGA-BP-4989,TCGA-BP-5009,TCGA-BP-5180,TCGA-BP-5181,TCGA-BP-5183,TCGA-BP-5184,TCGA-BP-5186,TCGA-BP-5187,TCGA-B0-5085,TCGA-B0-5703,TCGA-BP-4965,TCGA-BP-4976,TCGA-BP-4982,TCGA-BP-4995,TCGA-BP-4999,TCGA-BP-5001,TCGA-BP-5004,TCGA-BP-5006,TCGA-BP-5007,TCGA-BP-5194,TCGA-BP-5195,TCGA-BP-5200,TCGA-CZ-4859,TCGA-B8-5159,TCGA-B8-5162,TCGA-B8-5165,TCGA-B8-5549,TCGA-BP-4967,TCGA-BP-4970,TCGA-BP-4977,TCGA-BP-4986,TCGA-BP-5174,TCGA-BP-5196,TCGA-CZ-5984,TCGA-B0-5702,TCGA-B0-5709,TCGA-B8-5551,TCGA-BP-4167,TCGA-BP-4962,TCGA-BP-4971,TCGA-BP-4992,TCGA-BP-5175,TCGA-CJ-4637,TCGA-CJ-4641,TCGA-CJ-4923,TCGA-CJ-6027,TCGA-CJ-6028,TCGA-CJ-6030,TCGA-CZ-5985,TCGA-G6-A5PC,TCGA-B0-4821,TCGA-B0-5106,TCGA-B0-5117,TCGA-B0-5697,TCGA-B0-5698,TCGA-B0-5706,TCGA-B0-5712,TCGA-B8-4151,TCGA-B8-4153,TCGA-B8-4619,TCGA-B8-5158,TCGA-B8-5164,TCGA-B8-5546,TCGA-B8-5550,TCGA-B8-5553,TCGA-B8-A54E,TCGA-B8-A54F,TCGA-BP-4770,TCGA-BP-4782,TCGA-BP-4994,TCGA-BP-5000,TCGA-BP-5190,TCGA-BP-5191,TCGA-CZ-4863,TCGA-CZ-4865,TCGA-CZ-5468,TCGA-CZ-5988
MFSD2A,-0.4314904078044339,-1.0208482094311173,0.14015647788860813,-0.16786953201452318,-0.3671975614209488,-0.9945491708187432,-0.25785002759237996,-1.0569177227440798,-1.133881377147307,-0.40201919282883347,-1.0256632721323975,-1.4724966828656285,-0.8922060009094829,-1.2962006114444522,-0.6678436116827307,-0.8699694884216757,-1.3954944299245744,-1.2387326693438716,-0.7500915506679922,-0.6289946198790007,-1.220280004843752,-0.8635128365960221,-0.693422786889805,-0.41504271721405017,-0.7246212376054223,-1.0499179792836242,-0.1367113993259735,-0.8358669545382547,-0.8453631269457866,-0.14444351259098123,-0.6713381300203605,-0.6209226926023592,-0.07650738706191394,-0.8743417786148692,0.04752309602608437,0.9435377992463356,0.8150735138321061,0.07450303464953849,0.9665965697173905,0.5282377285273858,2.0655038902886798,0.31624138466251117,1.6166950987541024,2.1723040217114344,0.8619128558487646,1.4362521009955933,0.537208721885561,1.7004175544734996,1.5387063917289583,0.7040412165179827,1.0802609193344959,0.47648760187854916,2.2465635382456304,-0.13844503288542284,-1.3706790759020218,0.35061421850891145,0.29876204930340977,-0.7304349189276687,-0.21163897607644566,-1.2811369040686402,-1.222045079254502,0.09971364656983102,2.2324400538818296,0.516004725213387,-1.048970237752085,1.609952100769063,-0.6607534850278064,0.6006014575473418,1.0298885399463549,0.9161587320112803,0.16977716978922,-1.112296952494166,-0.34821727117472145,0.8989837324053136,1.4041446952890089,0.06765149830704283,0.29557616301301226,1.5833671233107687,1.0253671946918168
AFF2,-0.11496408226871441,-0.25781709885532017,-1.149286265770128,-0.7951272047135416,-0.02273831150601077,0.6086597755888493,-0.5520235325427133,0.24717952065958862,0.10655778184502823,0.4939592697750599,-0.8808680037304718,-0.4593439803375854,0.19860256467206633,0.774804338262256,0.29058109278462635,0.26768049087356693,0.49777841221505853,-0.9251191324837872,-0.9312180728624899,-0.03456093067236498,0.5324669556782736,-0.02791990307388887,0.03150527201563259,-0.8598494638154883,-0.559833734997367,3.106237751417652,-0.3298341632414467,0.5661948672254945,1.8170909580325265,2.533299490228777,0.3473564481808286,3.1579094778962538,-0.38455207555818444,-0.5802624081791881,-0.5917761382912264,1.126294181815991,-1.320920980680161,0.43991725502933643,0.9214108972748402,-1.0839573477458024,-0.694787893203551,-0.9730486784451973,-1.2057730694971995,-0.7857503734652598,1.2510070741503003,0.6008112411509084,-0.3778720647264641,-1.014361731374872,2.6171904037720215,0.15123985456616612,1.9176795169901453,-0.9427052689728889,-0.9579727555779622,-0.37971254133429094,-1.274297486409479,0.03560169601043525,-0.683458120415607,-0.030323459909039757,0.011552246700050926,-0.5235682785025687,-1.0834619367816236,-1.2478910518404032,1.0901361972880563,0.20321642201737486,-0.5428675789390437,-0.5072820461586338,0.5147998328278232,-1.3917584343890672,0.35850000676714805,0.5817183281036948,0.11791383446472312,-0.31241262016927196,-0.8022610120811284,-1.2179416561521648,-0.7181944460988909,-0.5564286710948705,1.5477703667843186,0.12574397615381372,0.895736207646707
CTXN3,1.922374461142391,-0.055032915743045314,0.12221102061583079,-0.5732331796007488,-0.5899716911067286,0.35599307464969554,3.2826966886636484,0.08358553825580023,1.3560661609066162,-0.43037807612525075,-0.5514656597070209,-0.6109725950916949,0.6356962366072884,-0.5694304781141148,2.3875828303140687,0.15771005079309136,-0.606835445961608,0.31710593485544264,1.9404469593454505,1.3290843308182916,-0.632929163708535,-0.5623121906465249,-0.5814849825534062,-0.62140921582041,1.9599838772952356,-0.5772011957432104,-0.6062243347021091,1.4207714112324124,-0.4817190472189029,-0.6069882961076167,-0.603936779971816,-0.6364888062922072,-0.6508864902480648,-0.4237729114140191,-0.6508864902480648,-0.496579811053015,-0.3982929324326725,-0.17048370581604674,-0.6508864902480648,-0.5343808892639236,-0.5990782269494691,-0.6508864902480648,-0.6259348806406959,-0.6384731907896668,-0.582819070269561,-0.6262479329210038,-0.6137425239874045,-0.6172957689453542,-0.6268744020139891,-0.6508864902480648,-0.2530708591712038,0.20652028070460388,-0.5173766633651218,-0.6508864902480648,-0.5655729981876564,-0.5649197818278242,-0.6331659853765463,-0.6508864902480648,2.805703533049402,0.8787804115577345,1.1728003760414316,-0.6508864902480648,-0.5080598814643487,1.4209944230443803,-0.6508864902480648,-0.5273560743143776,2.433999851794408,1.4158245608508966,-0.6508864902480648,-0.6508864902480648,-0.5658634863644681,-0.056847767450165045,-0.32435611960695704,0.7393260421751754,-0.5032062491161324,2.51232752650574,-0.5817071774160535,-0.6320614116623082,-0.6122794324553749
GC,-0.40071758921537565,-0.6548383945073158,-0.6480933332677962,-0.6428930891702903,-0.37654183102175953,-0.4310024178687445,-0.2986033510028508,-0.6640008868504461,0.047758620648956245,0.3089757446120698,-0.6146863838198078,1.689586455085961,1.5954678665928386,0.014563678149590477,-0.5785685929400539,-0.6971127018422886,-0.5105114935383946,-0.6604476064516847,-0.18150219617225988,-0.44514380630689226,-0.4659723859634934,-0.5048509692724041,-0.6640645075034233,2.0621768910450027,0.8042284890269775,-0.603013809376771,-0.6957114440442075,-0.6438805475386514,-0.6332790471572911,-0.6835558195006758,-0.5093452095958554,-0.5954378957276388,-0.2843031176392173,-0.20387982912392932,-0.423236743894762,-0.22595070921597274,1.2258992994299562,1.212559424292845,0.48971088917441785,-0.7085639019733943,2.2579863291125934,-0.6775586136749804,-0.6874957601054852,-0.5325880301737008,1.3761874111792496,2.9727189807978385,-0.3830733010845511,3.4092428860330517,2.1238255243322635,-0.05554207076898359,-0.03881312897825761,-0.5341626936550311,-0.63583765478346,-0.46611499319014676,-0.6871665575200899,1.2244996890638178,-0.5594848329629827,-0.6788578576813799,-0.6923203749355044,0.6272010133408898,0.860929314650113,-0.7085639019733943,0.22325419137032176,-0.0050458340092117875,-0.7085639019733943,-0.3623572503800122,2.305426363198268,-0.6383446732811662,-0.7085639019733943,-0.6772341905723583,-0.6716782281828282,-0.6552778941900693,-0.5827326968177093,0.6920619410106319,-0.36904152465082174,2.653690639486714,-0.45634466176626437,-0.6469135988721426,-0.7085639019733943
LGALS4,-0.00534290024419915,-0.46322216215362144,-0.45864841687673386,-0.6322123449319759,-0.8496587795608054,1.5110880798514028,-0.17505525885687034,0.4351947230565526,0.04201586612450064,-0.6085976161224979,0.1703881024052656,1.3323828700481302,-0.6285970402248263,-0.41076088313516834,-0.33241574874175966,-0.7900484319534441,0.20609260225885648,0.11781828033045517,-0.67824670296092,-0.2899900094758513,-0.19549290375663542,0.7066181843150254,-0.4648547995591278,-0.1751754574755554,-0.3500910746150635,-0.2991253346062344,-0.9514245780103049,-0.7315141255089901,-0.47823010788023534,-0.478670057093342,-0.7677642948724935,0.09413522907806568,-0.5895520994606288,-0.22009768663109802,-0.6053906707605591,-0.8115042904112976,2.4732399592235135,2.1731897597839422,2.170729615624207,-0.7189692269188483,0.6351676392065795,-0.3444007373861539,0.24067225386932464,-0.8048822562845571,1.5129051177581434,1.3481095216108872,1.660130236632029,0.809353416113002,-0.8917571884577647,2.389292704389071,-0.1376878048951642,0.2702530468386549,2.659108545315489,-0.31795358860241263,-1.0694613934764516,-0.7657848108375335,-0.45130448223946246,-0.9393325345841321,-0.3225999837949213,3.500541135309728,0.8187652521527027,-0.9981481001174656,-0.2752152769034071,-0.7778315639598515,-0.9955675316247837,0.1966171228131837,-0.42578327394878246,-1.0094237866647833,-0.4172900330812032,-0.9744121398112038,-0.16195029245491477,-0.8229106147110345,-0.56044470360014,-0.8034913599945362,-0.8067291659216962,-0.5245927223931957,1.6042573278389496,-0.4038145271671851,1.0853562837641617
MSLN,-0.8064905864587835,-0.2792395173659274,1.6316503717076243,-0.611280096430901,0.5257125028902674,-0.6369787610518391,1.536757458345036,-0.5099540380327302,-0.2396266790407794,-0.6870525532501335,-0.6768614892139143,-0.6418633041328116,1.7506149571187888,-0.8069967703557688,1.9402945561104183,2.3563810302981754,-0.7489479036213593,-0.7587378371015503,-0.8450408585737552,-0.8634539785283981,-0.8608905002570525,2.5616257486138383,0.37532748963316787,-0.6199270403697903,1.5671774019739997,-0.7983018554209546,-0.5468631968600648,-0.47330496326070554,-0.5880969281845668,-0.7357302412316383,0.17388129500718197,-0.8487311664924767,-0.5686164036245476,-0.42557953427025147,0.03468271243005859,2.1570357041465082,3.2511574940086896,1.1616488813669503,0.13100835835926297,-0.2908279312374621,-0.7083329961905825,-0.5250311682970543,-0.7506905160971872,-0.5781381725999323,1.0869334515919535,-0.655951438732676,-0.3291784267920293,-0.2436906058397964,0.10855146972602953,0.026297653646389942,-0.7792653198799491,-0.620659617446612,0.236892263294709,0.768557048571925,-0.5501294298666859,1.283421253459867,1.3252121272912958,-0.719014397914186,2.0837806404404238,0.3116211332544994,-0.7980524971793613,-0.6156600201372889,-0.5795357340773498,-0.5638806480919148,-0.6614327203131855,-0.5405451957193924,-0.3845389693927562,-0.8329430431821851,-0.5258700985168111,-0.6135201968572119,-0.6403822114982841,2.1077111905065053,0.7756877433441991,-0.7358645095631348,-0.2699700830483756,0.31982346156762353,-0.6387157914582485,-0.5526971694023591,-0.3063602862426726
FDCSP,-0.43576812886916305,-0.43576812886916305,-0.3958780458769954,-0.2978544596930484,-0.18022446111070745,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.07760923470433179,-0.39356329362016074,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.38775201448970065,-0.43576812886916305,-0.38426608721273275,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.17686295599065543,-0.15338761827688327,-0.37274048573092033,-0.43576812886916305,0.08280315570600286,-0.43576812886916305,-0.43576812886916305,0.19113635848689323,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,0.8960401655330986,0.9909019213802128,3.0199144870945727,-0.2342336587446415,2.1681702697033907,0.33647230324455746,2.2718577868419945,-0.43576812886916305,2.3683976426816935,0.9337604477174299,4.564423076510334,3.8916684168726383,-0.3599132214249885,0.26044981367073716,-0.43576812886916305,-0.43576812886916305,-0.011548168288562491,-0.43576812886916305,-0.3560565761268002,-0.3785371097831293,-0.3791909952559863,2.3783116862152887,-0.43576812886916305,-0.2807670442150893,-0.43576812886916305,-0.43576812886916305,0.011754999559223274,-0.43576812886916305,-0.34141606069861086,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.26173157888590787,-0.27097812798882825,-0.3657123827431345,-0.43576812886916305,-0.43576812886916305,-0.43576812886916305,-0.3986912068473552,-0.43576812886916305,-0.34682518257493195,-0.43576812886916305,-0.12959740616744994
COLGALT2,-0.5388548893517587,-0.1662448710807342,-0.5961251046978089,-0.5986806836004733,0.04869322806878364,-0.5671615776420086,-0.3923825457775089,-0.28083492806334787,-0.6287694085319867,1.0627588900247906,-0.6426545217927235,-0.5911538707261184,-0.4535447905273769,-0.4256298440600964,-0.503465170624581,-0.3428424155394644,-0.2370244877722445,-0.5792373564293356,-0.3376508344578167,-0.4559911519908702,-0.5011824960864737,-0.6090742938497835,0.4963389439466465,1.5074037922007275,-0.5945937871602462,-0.5741942883565262,0.49344367765885766,0.23097670188524813,-0.4939961468538798,-0.7542289945750935,-0.2621120816008833,-0.3755810951508073,0.39431411029761415,-0.7660145176435872,-0.06898761082063408,0.5730636159412779,-0.1521066407532125,4.691588533659038,2.0143287407766586,-0.6567985462321508,-0.3760238151288261,-0.6775203377854367,0.20544835641850243,-0.3002093100849318,1.7312312188937318,1.0592704428609825,-0.13591627156477523,4.891118535786541,-0.1288271307157521,1.249821849071229,-0.5341872007473568,-0.5371335709028127,0.19569838443333787,-0.41390025755043064,-0.2466644870388672,-0.08879982805967027,-0.16412068223716297,-0.346747600088079,-0.6473987967518248,-0.5679135505555798,-0.7002989804326457,-0.6798100828239072,-0.49065394032785,-0.2892878337604841,1.0394553416422934,-0.35513369230756525,-0.23399275119721696,0.5685097912568027,1.6922822953131933,0.5647246926434246,-0.3153537269081509,-0.35622614778723827,-0.525625626667698,-0.808940085136292,-0.676309494440771,-0.3903700900806837,0.2246903573554404,-0.5770920376200899,0.7764147803165121
BLOC1S1,-0.18237344978573128,-0.430484867294544,-0.36099798976660463,-0.44758011233694156,-0.0897570325482482,-0.6608262538348391,-0.4211848459018488,-0.3287222854997715,-0.48932872139135575,0.2472360950223032,0.9320947601407196,0.8217395350326293,-0.2696088777454219,-0.11146949469567739,-0.5991880959131279,-0.24869354676728234,-0.7168479442758088,0.9156499139284997,-0.6173398271832468,-0.6965112793472791,-0.1507993842334321,-0.9051099442878507,-1.3930112206871617,-1.2560213422176252,0.4498168365469001,-1.154964950770509,-1.4980892449659653,-1.1644436429416476,0.32151897947499636,-0.41864341760626406,-0.596442081328646,-0.07262172301600599,-0.4833063432325406,-0.10899434138642088,-0.25820129133574765,0.7578671203366152,5.451231786381726,0.17638761356590663,-0.005787158199805918,1.6331797979235148,0.403905615101611,0.531294531476767,0.9884088968726942,0.48313244936315985,-0.6511953971001638,-0.0696979057795728,0.7204746320730828,-0.09236849228865142,-1.451126123642627,0.290750318367906,-0.0830127445787462,3.9126390219880993,1.66526575232203,-0.1870595818831997,-0.26579848766797787,0.6342207012444869,0.4886810631874733,-0.6179596586552177,0.1705839895858349,0.5182997656103405,0.3864185806833901,-1.0328451548307955,-0.8802637400244557,-0.5222201069180127,0.6039273918260992,-0.24600492065268037,-0.3001071911613882,-0.4182080963164125,0.5408981771256494,-0.3093378745973758,-0.2963237299910692,-0.25764716871840065,0.4518678381206071,-0.6254139635365502,-0.2445080450115779,0.3673598644599499,-0.04860833058945841,0.6776729059927873,-0.8054665093140442
LGALS9,0.35686450162836586,0.3098868812093237,0.8698797087963762,0.12411838212376212,0.058458827171277365,0.09097545334975504,0.6689571008405043,0.15006870690609253,-0.11910945618384053,-0.3817021638126008,-0.36806813443633934,-0.772260913842386,-0.04191966744594412,-0.6606767118683665,0.4616422484267231,-1.294443482592709,-0.7834182424890724,-0.7668354416684046,-0.6828434788914926,-0.47744810277691896,-0.06331925774605497,-0.09811236422345312,-0.22416841716872846,-0.4312704571375638,-1.1833249470858302,-0.6519523761954001,0.9155364443348164,-0.18917494865681697,-0.5943716775083621,-0.8925895801600232,0.7660987199680908,0.08080140672810904,-0.06807840929938638,-0.40698808020214267,0.8545145512365956,-0.5376032147695164,1.5819306504740513,0.9999790849425317,2.369648144810585,0.9786008419576325,0.5272996776667349,1.0749703269008357,-0.571602948560252,-1.044493583179425,2.019788142508845,1.2822403913277631,1.9831419601905835,1.592130110044584,0.4279036993084197,1.3925499286454823,0.8247154615876162,1.053149576499245,0.3933686005616885,0.050269339043490895,-3.3625550978715752,0.47813285352421925,-0.04451734998011753,-0.5977292985931062,-0.5087909499869588,-0.28091726885587137,-0.7497909299174929,-2.5281697631191156,0.29316032706852585,0.7837091195054151,-2.253032856907647,1.0920402114023913,0.6742354073643392,-1.548772726510771,-0.16295779471082814,-0.3578612333223954,0.723340820048355,-1.8003510747714515,-0.13617475653101915,-1.7186128393233862,-0.16039989597388998,0.28599535745055504,1.116603502280302,-0.27814726513999566,0.08785069158266118
ASCL2,0.30586744121422776,-0.302656459317093,1.1832907679926685,-0.3051781086282367,0.13904455718591618,0.19964810085091647,0.32375705461076515,-0.23186760352386732,-0.2636006545181902,-0.10182348702386611,-0.1927337404936223,-0.6406610432875411,-0.5184478858110444,-1.1699268943233736,-0.054726559237051504,-0.9326937947307121,-1.1793305513803973,-0.4287907946763108,-1.3863581210061149,-0.6185723722708056,-0.19541632537809134,-0.5825265704329922,-0.07791828472293046,-0.9404266710549736,-0.8276626965720274,-0.6000677701602732,0.2866031641192729,-0.8355411417666437,-0.32688619688437526,-1.2144270004110762,0.4698777539706982,-1.1094984090885718,-0.17642357646487966,-1.1971898165980386,1.8711020236308622,0.30085871560557376,4.205380327419476,1.2836575776695973,2.4612902059455535,1.2488076397780896,0.09038187351414266,0.4948606154303819,0.7339114804660672,-0.6584504147411742,1.8367488520722834,1.3509523892502922,1.1774536408882665,0.39385280021081287,0.14755171196206754,1.270962922049627,0.10991380851014741,1.2553763832932705,-0.6584504147411742,0.7802355696149144,-1.6152710273736335,0.936660631824115,-0.5243672144334718,-0.6984808834234474,-0.7236256733065028,-0.854125077782649,-0.7609073234028757,-1.2989030391868228,0.0392959506531327,1.5175985832786667,-0.5224667730336628,-0.6506048193729027,0.3492367118142691,-0.8797304188544711,0.28568511032978394,-0.11868087477842743,-0.016830737342317856,-1.2918410806269882,-0.05176680600894928,-0.9784098519197648,0.5128918259295581,1.4234320878503945,0.9497630290604466,0.2530688182596017,-1.4747551661635232
C2CD2L,0.45369041329171844,0.6106954156834431,0.3076153392897571,-0.5881776098495116,-0.3649597170944787,-0.0688419811768111,0.7085354919068905,-0.4707846527693437,0.2569001675677104,-1.5833179314229902,-0.6389150627947724,-0.931350700472681,0.5360843773382256,-0.5959703873642888,1.0620729088608498,-0.19789493366898028,-0.5446574831946623,-1.2890231509971086,0.6125702258273755,-0.761344099770301,0.23968301538816347,-1.3133927349003276,-0.6837393665994347,0.12652926730619757,-0.9341075183463314,-0.7697753273148128,-0.32070774638005767,-0.08640916595360647,0.21915802235144863,-0.7898770095399689,1.0428052233152934,0.40124438426963027,0.9362986652949905,-1.783989526278605,1.4828018810306567,1.077191071450466,0.8979951220976441,1.1476326613289174,1.2841535563212634,-0.30547971797412465,-0.373795143284912,1.451286530375104,-0.08027666806679355,-1.7387865733160852,1.854017090665419,2.1493030157659843,1.3094206709937113,0.5273085472279926,0.7375817806391979,1.268444178736854,1.2994450037603549,-1.0844904765577525,0.6922993585243237,1.3032078434615,-1.8216769142810298,1.136422566677346,-0.7595900152254508,-1.1118807479807808,0.3401746606696736,-1.300781697315149,-1.1510592333596499,-1.0218299497587398,0.6896949373848172,1.1654774836697366,-0.5629848835284855,0.015061146490687473,0.688392037435241,-0.9820361537063823,0.7131276796524826,0.3304630881915141,-0.1693139193998397,-0.19586220607792607,-1.161016926627695,-1.3437745406374026,-2.9383770745413025,1.2607926190322216,-0.1686414454796815,-0.16714749744124918,0.8204604411747353
SGCE,1.1778050877075805,0.6270989087159243,-0.5098399488505818,-0.32057480073226363,1.1079660951012742,1.2066863992959747,-0.37357031464246476,0.9838601400357067,1.2976752165376724,0.33877480537117455,-1.2542198707314145,0.5961498991935132,1.2691324788917284,1.1942995127677085,0.469130792825347,0.5534235312870547,0.45543653529873496,-0.1089358149671636,0.6217386570836415,0.317769821809454,1.2059692723723408,0.6786051006944807,0.6437183585064009,0.5771592744474419,1.2297743966622314,0.5576579373905661,-0.19858955083156013,0.554370446863038,0.6579088786532934,0.6179458473397191,0.9667957384500827,0.7975746476404039,0.17953889246511298,-1.1022201633610667,-0.38606682180519375,0.7942000981044218,-2.150204462190195,0.3123077269497534,-1.4969426499919258,-1.0719435744411003,-1.33308776739922,-0.7763892794155837,-1.5445381539982688,-1.8215270894418811,-0.6078520554115696,-0.9921584464199555,0.11715138227096494,-0.5922459271609112,-1.3058337504312847,-0.6115160626011932,-1.8058138017278584,-2.313125625425382,-1.0351304606634502,0.3223079686418759,-1.8277039845385983,0.41405951462759366,-0.34294395850588527,-0.8878312035984193,0.05103468201849973,-0.025473741971310623,-0.40304875210939045,0.05544579578507922,0.2542019507351042,0.4533307810761873,0.4338952971593056,-0.49355689285249615,1.0584808531225836,-2.60363476006786,0.9372332691353548,1.4685087419360499,0.5225597437511187,0.35635017999419377,-0.6540773240100937,-0.7453419622586583,-1.121586735004609,0.8526227916125122,-0.06125054962008105,1.766557616435011,1.8245611904156545
AGTR1,1.360452811801882,1.3137099232046057,-1.2195921030741224,-0.8936046378324697,-0.6293591883788129,1.569645622443679,-0.7665097525951653,2.024219480200914,2.4301587368676465,0.7705348808843724,0.5743927713106795,0.4606394581085492,1.1249881888104614,1.032413442774873,1.4261946978052913,1.1126499336768314,2.322410766052606,0.6401214779902886,-0.6219608107846092,1.9011578382767784,0.8150209210001456,1.5944159574627506,1.0090253737165644,0.11127218838836696,1.2802199658367852,0.12159611025243396,-0.2462474470356848,1.295588845921973,0.005954935257865627,-0.7022572488075186,1.336504771281589,-0.03571164137465338,-0.6468697215898738,0.70536369338079,-0.9978867740069653,-0.6306479700987744,-1.323573958380756,0.03908988039239059,-1.1257194775149202,-1.4346885215388947,-0.8543496954285797,-1.0838124606205894,-1.2707073744895232,-1.1740248904391015,-1.2348131940813556,-0.8247071335555352,-0.4131777632785676,-1.1008954970236922,-0.0703026961743559,-0.24565665277173462,-0.8362428444855884,-1.151449669441196,-0.5089264345574883,-0.29878116365862256,-1.3924518489596762,0.3058830090339843,-0.14801661241619665,-1.162367977403382,0.26806233041657995,1.1520427201790473,0.792309828051466,-0.1092646336189667,-0.9795756398617684,-0.7513996332566811,-0.50440709813121,-1.2288404605179484,1.0445311972226266,-0.6974515477365314,0.2594654442075936,-0.03973749774594979,0.06490508762383781,0.7412273881218098,-0.4004318476719745,-0.21174960496640305,-1.0494946435830819,-0.7209784151631954,0.45858194377819256,-1.3429777153527471,-0.38312972233135617
SULT1C4,0.9764061267619634,0.7060494595239518,-2.0017672059207654,0.02239427091920885,0.32822296871311724,0.9644247451469069,1.1492054164169965,0.6857617985992339,0.7313238018426865,0.7239802491230102,0.43522842029354497,0.4480369522102036,0.19999914663720778,0.7210596615436651,1.0696449927261091,-0.026340269406640828,0.736478234565213,0.9100333326881126,1.0450639499839287,0.5280986100293956,0.8213906334924399,0.6435404923147036,0.7428666357158122,0.7509337545857654,1.105023488307442,1.2053883407440251,-0.11125532973236621,-0.09848873201272813,0.5520121318226788,0.4511265309232304,0.34239821852609037,0.7645950835697842,0.47783018972413027,0.6547998804118158,-1.312276303617763,0.09724615470538575,-1.5698531669489943,-1.1183062905861834,-2.373725522673486,-0.93266127105133,-2.108891800480774,-0.42750499297514544,-0.3254528665406699,-1.7300076832225277,-0.3332532966928735,-1.674527040096871,-0.7041560559927378,-0.3992188454566179,-0.4580618096269368,-0.2758602406981844,-1.9659301126164572,-1.4382938429729089,-1.7138490542208256,0.8135140363671731,-2.0304052347554586,-0.011019595129706976,0.411001218187164,-0.17378745059436462,0.9942712735659904,-1.3325885452755,0.6636957932675143,-0.9081591045231509,0.583852173923732,0.8765615725958409,0.5054701162477802,1.664471640687194,0.45120697292136985,1.9196794999977334,0.9892016316743514,-0.5882078110706066,0.33219407972307885,-0.3614944155581088,0.24236471430596856,0.6432784999641105,-0.33695226503424425,0.4962631039195837,-1.6309528768099804,-1.8682819033728582,-0.23605906424857886
THRA,1.0074346089609287,1.0370779922365414,-1.0887272211498422,-0.4348771288588288,0.9168186714263821,1.1356966637199846,1.3261429455395013,1.1039777079463329,1.438229503925061,0.1738576217891502,-0.7987101396089378,0.47372432701490685,0.7437476072517649,1.3587000772055249,1.2080549542703096,0.35518248582831746,1.1503040884718156,-0.19986480133448867,0.9996653820163819,0.4731835863847076,0.8671390756096286,0.8992246547332822,0.5663297678033069,0.48079523899327464,1.047536963447248,0.8557420764629989,-0.7155027114502129,1.0229157480000468,0.8983396974581805,0.142264937529259,0.6420951886867037,-0.02701433655009616,1.0848286453487397,-0.03178883718785241,0.4649385608426184,-0.15814906539422482,-2.2806424567589194,0.32810630722473677,-2.2977617805827752,-0.9586035665615136,-0.2892580175149831,-0.3948057918361468,-2.670677602416935,-1.8694917022572346,-1.2638876743831813,-0.9564259390039431,-0.14954750470939082,-1.1025738591341614,-0.14618611315831867,-0.16167402841878625,-0.78328014020489,-1.9063073696686186,-0.5946750124059154,-0.09380273864902419,-1.633492243562395,-0.2963926507219902,0.21270655545680792,-1.7105084898354146,0.6188286153540165,0.7138248289070052,-0.2709765058494057,-0.6808501264045291,-0.48803242953410647,0.49381396176847586,0.044382197688364725,0.1703168017013752,1.44777002612591,-0.4153979664144487,1.0853518918256932,0.491129229066287,0.6712283550125967,-0.04392751528286801,-0.9000036777335076,-0.6825715685075735,-2.866716558165564,0.14135654112761395,-0.04112147187372041,0.48591104141869423,0.6255516115042073
CAVIN2,0.8934756310041327,1.1579959299084792,-0.5014345007825537,-0.9315028012293448,0.0035613862268843825,1.0243331088809813,0.5098159853001107,1.204763402160999,0.8936000123998273,1.2131923792581647,-0.9657380962548519,-0.4879675387845184,1.1823888562668647,0.6098870064725967,0.9671555561158245,0.7675204448903065,1.2197473270251757,-0.1311183725498387,0.43528848503222595,0.8310294371717161,1.2955364313196682,0.8905954573620278,0.5766981055883089,0.758871715684499,1.2067929714235897,1.0588070796064084,0.17748470756500423,0.8304024662400029,1.122442185604127,-0.3730802161690728,1.4210993590983927,-0.30562632438827025,-0.10945057654336357,-0.008591899259239696,-0.36465036979494014,-1.431918964540536,-0.6539312658526728,0.5714643870000993,-2.082298641021647,-1.2212227590691793,-0.4565681522408478,-1.5416573038821644,-1.665647642882121,-2.4835154474726897,-1.4889510190706148,-0.6196322177119061,-0.6300139525343565,-2.055661536646585,-0.5916765811573359,0.08512205896540183,-0.0838770409514011,-1.8740373365949505,-1.431525280113646,-0.09800085613824631,-1.6377234218206431,0.24305804774684434,0.6843139911922809,-0.6652649575614428,1.2010063858487583,0.7155496750309809,0.5738336515826423,0.40165001945537065,-0.629838807831547,-0.4246164263932553,1.1746311575729602,-0.6081643839774371,1.218764707171493,-0.8010928694154831,1.7927008828718694,-1.1105658626704142,0.7640743769407141,0.39953717521792104,0.02206752492469109,-0.29148569325255724,-1.3713252621195957,0.12001437249290577,0.2949522770806018,-1.2707312222933291,0.884879482270826
