feature,group_a,group_b,n_a,n_b,missing_n_a,missing_n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
mutation::KDM5C,SUBTYPE01,SUBTYPE04,10,16,0,0,0.0,0.0,0.0,1.5714285714285714,0.02890765450617952,85.42331770895375,1.0,1.0
mutation::KDM5C,SUBTYPE01,SUBTYPE05,10,27,0,0,0.0,0.14814814814814814,-0.14814814814814814,0.24867724867724866,0.012245250098971663,5.050151978102876,0.5571201453554393,1.0
mutation::KDM5C,SUBTYPE02,SUBTYPE03,15,11,0,0,0.06666666666666667,0.0,0.06666666666666667,2.3793103448275863,0.0883808994863744,64.05363319340664,1.0,1.0
mutation::KDM5C,SUBTYPE02,SUBTYPE04,15,16,0,0,0.06666666666666667,0.0,0.06666666666666667,3.413793103448276,0.12877617925435306,90.49797424205744,0.4838709677419356,1.0
mutation::KDM5C,SUBTYPE02,SUBTYPE05,15,27,0,0,0.06666666666666667,0.14814814814814814,-0.08148148148148147,0.4107142857142857,0.04159770308706599,4.055181223269169,0.6389602053915274,1.0
mutation::KDM5C,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.0,0.0,1.434782608695652,0.026499285915377105,77.68515501849535,1.0,1.0
mutation::KDM5C,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.14814814814814814,-0.14814814814814814,0.22705314009661837,0.011239720667979135,4.586691248885253,0.3025807762649868,1.0
mutation::KDM5C,SUBTYPE04,SUBTYPE05,16,27,0,0,0.0,0.14814814814814814,-0.14814814814814814,0.15824915824915825,0.007967153213104552,3.1432552402,0.2794749209950571,1.0
mutation::LYST,SUBTYPE01,SUBTYPE02,10,15,0,0,0.0,0.06666666666666667,-0.06666666666666667,0.4603174603174603,0.01701642557638452,12.45221349936038,1.0,1.0
mutation::LYST,SUBTYPE01,SUBTYPE03,10,11,0,0,0.0,0.0,0.0,1.0952380952380953,0.01989454899922396,60.295233900882245,1.0,1.0
