subtype_id,feature,reference_population,target_n,rest_n,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value,analysis_role
SUBTYPE02,prob_adipose_tissue,candidate_rest,15,88,15,88,2.8548426390133022e-05,7.710552859491959e-06,0.12272727272727273,-0.18484848484848485,0.41068181818181776,0.4516708861605655,0.5645886077007068,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_blank_space,candidate_rest,15,88,15,88,8.556569644257948e-14,1.9447322284928697e-14,0.048484848484848485,-0.26670454545454547,0.35458333333333314,0.7683695206093621,0.7683695206093621,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_clear_cell_renal_cell_carcinoma,candidate_rest,15,88,15,88,0.9841662866334444,0.9854164235284433,-0.048484848484848485,-0.37272727272727274,0.2727272727272727,0.7683695206093621,0.7683695206093621,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_cyst_content,candidate_rest,15,88,15,88,2.3737925581081522e-08,3.5191375390289333e-07,-0.17727272727272728,-0.4303409090909091,0.10912878787878767,0.2760598601791896,0.4002897818166643,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_fibrocollagenous_tissue,candidate_rest,15,88,15,88,0.0026514202599659128,0.0027044753166163386,0.17575757575757575,-0.11374999999999999,0.4621590909090907,0.280202847271665,0.4002897818166643,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_hemorrhage,candidate_rest,15,88,15,88,0.0005124123076232867,0.0013690761728028583,-0.30303030303030304,-0.5955303030303031,-0.005833333333334574,0.06215067904966346,0.31736061025576995,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_inflammation,candidate_rest,15,88,15,88,0.0005632454148087042,0.001020156190104077,-0.20909090909090908,-0.5075757575757576,0.10909090909090909,0.1985994189317254,0.4002897818166643,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_marker,candidate_rest,15,88,15,88,2.9579485728796222e-06,1.7070441905844277e-06,0.17575757575757575,-0.1484848484848485,0.481893939393939,0.280202847271665,0.4002897818166643,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_necrosis,candidate_rest,15,88,15,88,4.423495200187896e-05,0.00023328316300084344,-0.3015151515151515,-0.5333333333333333,-0.0787500000000002,0.06347212205115399,0.31736061025576995,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_renal_parenchyma,candidate_rest,15,88,15,88,0.0061622641669454485,0.0035795712179534827,0.2409090909090909,-0.07121212121212121,0.5303030303030303,0.1383693057142238,0.4002897818166643,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_adipose_tissue,candidate_rest,11,92,11,92,9.41094135266277e-06,1.190466623090836e-05,-0.03162055335968379,-0.3616600790513834,0.28463438735177843,0.868545231961007,0.9446664483134123,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_blank_space,candidate_rest,11,92,11,92,2.2918333067686035e-14,1.9447322284928697e-14,-0.021739130434782608,-0.37351778656126483,0.3359683794466403,0.9107303256548174,0.9446664483134123,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_clear_cell_renal_cell_carcinoma,candidate_rest,11,92,11,92,0.9857952777154512,0.985032984312195,-0.01383399209486166,-0.3894268774703557,0.3736166007905133,0.9446664483134123,0.9446664483134123,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_cyst_content,candidate_rest,11,92,11,92,7.680524390886534e-09,3.010260713668585e-07,-0.30237154150197626,-0.604792490118577,0.03166996047430803,0.10344609873299702,0.5172304936649851,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_fibrocollagenous_tissue,candidate_rest,11,92,11,92,0.0039728303927973885,0.002683587583410374,0.08893280632411067,-0.33201581027667987,0.5158102766798419,0.6346699452462945,0.9066713503518493,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_hemorrhage,candidate_rest,11,92,11,92,0.0027464553335242656,0.0012257941910471584,0.15612648221343872,-0.2827569169960474,0.5771739130434778,0.40191221236741737,0.8038244247348347,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_inflammation,candidate_rest,11,92,11,92,0.0006294113519041502,0.001020156190104077,-0.17786561264822134,-0.5059288537549407,0.16605731225296416,0.3392403411240247,0.8038244247348347,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_marker,candidate_rest,11,92,11,92,3.1726864649006465e-06,1.609529140287283e-06,0.3181818181818182,-0.05138339920948617,0.6601284584980234,0.08656648176125539,0.5172304936649851,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_necrosis,candidate_rest,11,92,11,92,0.00026284630039324474,0.0001588984309468312,-0.116600790513834,-0.5159584980237154,0.2608695652173913,0.5321981342909804,0.8869968904849673,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_renal_parenchyma,candidate_rest,11,92,11,92,0.0008906617069242922,0.004072015875820343,-0.23715415019762845,-0.6205533596837944,0.1976284584980237,0.20195455524318195,0.6731818508106066,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_adipose_tissue,candidate_rest,16,87,16,87,2.9656897313294606e-05,9.962553861384813e-06,0.13793103448275862,-0.1925287356321839,0.4526221264367814,0.38458671079598705,0.4807333884949838,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_blank_space,candidate_rest,16,87,16,87,1.3007749555314344e-16,3.5204697374813335e-14,-0.4540229885057471,-0.7054597701149425,-0.16379310344827586,0.004072921116791748,0.04072921116791748,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_clear_cell_renal_cell_carcinoma,candidate_rest,16,87,16,87,0.9833343359723272,0.9861158896494444,-0.14080459770114942,-0.3864942528735632,0.10632183908045977,0.3747101396201242,0.4807333884949838,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_cyst_content,candidate_rest,16,87,16,87,7.248893572663665e-07,1.865798042546116e-07,0.005747126436781609,-0.34626436781609193,0.34198994252873544,0.9745792155493637,0.9745792155493637,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_fibrocollagenous_tissue,candidate_rest,16,87,16,87,0.002799308131926358,0.002664267335192344,-0.08908045977011494,-0.3965876436781609,0.22417385057471245,0.5755309537124468,0.6394788374582742,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_hemorrhage,candidate_rest,16,87,16,87,0.0016215899463428109,0.0011871061312777604,0.14942528735632185,-0.1480603448275862,0.4382183908045977,0.34603296641266923,0.4807333884949838,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_inflammation,candidate_rest,16,87,16,87,0.002591049982280697,0.0008835019445397136,0.22844827586206898,-0.06325431034482759,0.4899425287356322,0.1490043060498423,0.37251076512460574,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_marker,candidate_rest,16,87,16,87,4.0226849486665034e-07,2.3289460422857815e-06,-0.37787356321839083,-0.6752873563218391,-0.041666666666666664,0.016851972470636294,0.0734483706373655,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_necrosis,candidate_rest,16,87,16,87,0.0008946347625471886,0.00012907154149806535,0.3620689655172414,0.04594109195402299,0.6695402298850575,0.022034511191209652,0.0734483706373655,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_renal_parenchyma,candidate_rest,16,87,16,87,0.005852524908249663,0.0031971356494575913,0.14798850574712644,-0.1307471264367816,0.4052083333333331,0.3507128645614844,0.4807333884949838,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_adipose_tissue,candidate_rest,27,76,27,76,2.5464889725952726e-06,2.6612983118202266e-05,-0.2037037037037037,-0.4327485380116959,0.04875730994152033,0.11794057875497657,0.23588115750995314,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_blank_space,candidate_rest,27,76,27,76,1.860332369566048e-14,2.151909455045311e-14,-0.11695906432748537,-0.3674707602339181,0.1189083820662768,0.37020298992440437,0.5579448165262637,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_clear_cell_renal_cell_carcinoma,candidate_rest,27,76,27,76,0.9861158896494444,0.9849622893504308,0.11208576998050682,-0.1637914230019493,0.36454678362573084,0.39056137156838455,0.5579448165262637,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_cyst_content,candidate_rest,27,76,27,76,1.4722578633738136e-07,2.650073306684872e-07,0.017543859649122806,-0.26907894736842103,0.3109649122807015,0.8955957082428991,0.8955957082428991,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_fibrocollagenous_tissue,candidate_rest,27,76,27,76,0.00200811257126178,0.0028269422674968656,-0.2046783625730994,-0.47373294346978556,0.049707602339181284,0.11618843188364641,0.23588115750995314,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_hemorrhage,candidate_rest,27,76,27,76,0.0015488322756708073,0.0011867080716863377,0.24074074074074073,-0.005847953216374269,0.47368421052631576,0.06454066030942156,0.21513553436473853,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_inflammation,candidate_rest,27,76,27,76,0.0008335915008710959,0.001020156190104077,-0.0341130604288499,-0.31298732943469787,0.2329678362573098,0.7958630692811133,0.884292299201237,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_marker,candidate_rest,27,76,27,76,5.914907724478664e-07,2.6461662972343264e-06,-0.35185185185185186,-0.5838206627680312,-0.1023391812865497,0.0068659508448506495,0.06865950844850649,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_necrosis,candidate_rest,27,76,27,76,0.0002565759444906344,0.0001510840089576039,0.08966861598440545,-0.1608430799220273,0.32361111111111096,0.49263117377847165,0.6157889672230895,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_renal_parenchyma,candidate_rest,27,76,27,76,0.002642004290875766,0.004877302875239398,-0.29434697855750486,-0.52046783625731,-0.05847953216374269,0.023768275564490057,0.11884137782245029,auxiliary_segmentation_classifier_characterization
