subtype_id,feature,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE02,wavelet-LHL_glcm_Imc1,15,88,0.927328121716033,-0.2538085351484908,0.5166666666666667,0.2818181818181818,0.7273484848484845,0.001455088771601809,0.022792251360461317
SUBTYPE02,wavelet-LHL_glcm_InverseVariance,15,88,-0.06930620487971523,0.5228190537125671,-0.4727272727272727,-0.6681818181818182,-0.2590909090909091,0.003587091028023611,0.031339307877657555
SUBTYPE02,wavelet-LHL_glrlm_LongRunEmphasis,15,88,-0.7545583359626814,-0.1844328762945579,-0.4863636363636364,-0.6863636363636364,-0.26208333333333356,0.0027309366722369473,0.03095026584951153
SUBTYPE02,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,15,88,-0.7076498481358374,-0.29444806185386857,-0.5257575757575758,-0.6984848484848485,-0.3469318181818184,0.001197011291489007,0.022162624100343316
SUBTYPE02,wavelet-LHL_glrlm_RunEntropy,15,88,0.44555299290172506,-0.32332510681371396,0.45151515151515154,0.23018939393939397,0.646969696969697,0.005411378269841057,0.03467855088419269
SUBTYPE02,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,15,88,-0.4965808155385099,-0.15374755317073208,-0.5196969696969697,-0.6954545454545454,-0.32571969696969716,0.001363853790790358,0.022162624100343316
SUBTYPE02,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,15,88,-0.40303061967834064,-0.3245067133973067,-0.43787878787878787,-0.6621212121212121,-0.20299242424242445,0.006989962950153569,0.03893895198879949
SUBTYPE02,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,15,88,-0.5881674496046575,-0.1590571650314201,-0.46515151515151515,-0.6470075757575757,-0.2545454545454545,0.004162033276772188,0.031339307877657555
SUBTYPE02,wavelet-LHL_glszm_SmallAreaEmphasis,15,88,0.8336384326091562,-0.48786938420406245,0.453030303030303,0.21212121212121213,0.6681818181818182,0.0052575226703391945,0.03417389735720476
SUBTYPE02,wavelet-LHL_glszm_ZonePercentage,15,88,0.04167451121639994,-0.41817731871351305,0.4575757575757576,0.23484848484848486,0.6681818181818182,0.004819375652590083,0.032728595849678924
SUBTYPE02,wavelet-LHL_gldm_DependenceEntropy,15,88,0.6479477369709864,-0.1603410273363264,0.42424242424242425,0.1893560606060606,0.6348863636363634,0.008970487403204287,0.04436491052671685
SUBTYPE02,wavelet-LHL_gldm_DependenceVariance,15,88,-0.666634331315077,0.17761177948990386,-0.4818181818181818,-0.6818939393939394,-0.2696590909090911,0.002992992741491225,0.03095026584951153
SUBTYPE02,wavelet-LHH_glszm_SmallAreaEmphasis,15,88,1.025013522756186,0.06064987953955646,0.46515151515151515,0.10909090909090909,0.7515151515151515,0.004162033276772188,0.031339307877657555
SUBTYPE02,wavelet-LHH_gldm_DependenceNonUniformityNormalized,15,88,0.3445831866412037,-0.36948614653553913,0.45606060606060606,0.2378409090909091,0.6651515151515152,0.004961609833316669,0.033199006972927714
SUBTYPE02,wavelet-LHH_gldm_DependenceVariance,15,88,-0.5647150042651703,0.16542681173919305,-0.4666666666666667,-0.7060984848484848,-0.19696969696969696,0.004040761336851872,0.031339307877657555
SUBTYPE02,wavelet-HLL_glcm_ClusterProminence,15,88,0.27700297961029463,-0.27235713770047654,0.6348484848484849,0.4075757575757576,0.8257954545454543,9.124979828542983e-05,0.017610406904569373
