subtype_id,gene,reference_population,direction,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE05,N4BP1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,N4BP2L2,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,N6AMT1,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NAA10,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NAA20,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NAA40,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NAALAD2,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NAGK,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NALCN,core_rest,enriched,1,27,0.037037037037037035,1,52,0.019230769230769232,1.9615384615384615,0.11788076968588755,32.64004083403355,1.0,False,1.0,
SUBTYPE05,NAMPT,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NANS,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NAP1L2,core_rest,depleted,1,27,0.037037037037037035,2,52,0.038461538461538464,0.9615384615384616,0.08323789959996333,11.107394798056138,1.0,False,1.0,
SUBTYPE05,NARF,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NAT8,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NAT9,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NATD1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NAV1,core_rest,depleted,0,27,0.0,2,52,0.038461538461538464,0.0,0.017019531087376364,7.925556556513848,0.5443037974683544,False,1.0,
SUBTYPE05,NAV3,core_rest,enriched,2,27,0.07407407407407407,0,52,0.0,inf,0.4764073908367461,222.4332791004096,0.11392405063291142,False,1.0,
SUBTYPE05,NBEAL1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NBPF11,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NBPF15,core_rest,enriched,1,27,0.037037037037037035,1,52,0.019230769230769232,1.9615384615384615,0.11788076968588755,32.64004083403355,1.0,False,1.0,
SUBTYPE05,NBR1,core_rest,depleted,0,27,0.0,2,52,0.038461538461538464,0.0,0.017019531087376364,7.925556556513848,0.5443037974683544,False,1.0,
SUBTYPE05,NCAM2,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NCAN,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NCAPD3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NCAPG2,core_rest,enriched,1,27,0.037037037037037035,1,52,0.019230769230769232,1.9615384615384615,0.11788076968588755,32.64004083403355,1.0,False,1.0,
SUBTYPE05,NCAPH2,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,NCDN,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NCEH1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NCF1,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NCF2,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NCKAP5,core_rest,enriched,1,27,0.037037037037037035,1,52,0.019230769230769232,1.9615384615384615,0.11788076968588755,32.64004083403355,1.0,False,1.0,
SUBTYPE05,NCL,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,NCOA3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,NCOA4,core_rest,depleted,1,27,0.037037037037037035,2,52,0.038461538461538464,0.9615384615384616,0.08323789959996333,11.107394798056138,1.0,False,1.0,
SUBTYPE05,NCOA6,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
