subtype_id,collection,pathway,reference_population,ES,NES,nominal_p,fdr_q,fwer_p,lead_genes,target_n,rest_n
SUBTYPE01,REACTOME,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,candidate_rest,-0.22344456827591053,-0.7853434315519424,0.8260405549626467,0.9682919222778932,1.0,LEF1;H2AC20;CDKN1A;H2AX;H2AC4;H3C7;MYB;H2AC18;TFDP2;H2BC7;E2F1;H2BC21;CEBPB;H3C2;H2BC11;RXRA;H2AC19;H3C1;STAT3;H2AJ;CBFB;RUNX1;H2AC14;CDK2;IL6R;KLF5;H4C2;H4C15;GFI1;H2BC4;H3C12;H2BC9;H2AB1;H3C14;H3-3A;H3C13;H3C6;H4C14;H3C4;H2BC17;H4C4;H2BC5;H4C11;H2AC8;H3C15;SPI1,10,93
SUBTYPE01,REACTOME,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,candidate_rest,0.18494675592639293,0.7843310840695656,0.8360655737704918,1.0,1.0,PHC1;BMI1;PCGF2;NPM1;SCMH1,10,93
SUBTYPE01,REACTOME,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,candidate_rest,-0.2114971894867924,-0.7842276446159564,0.877319587628866,0.9689419595251766,1.0,GREB1;H2AC20;FOXA1;POLR2L;H2AX;CDK9;HSP90AA1;AXIN1;KPNA2;H2AC4;H3C7;MYB;MOV10;POLR2G;DDX5;H2AC18;ERBB4;USF2;POLR2H;POLR2J;H2BC7;H2BC21;USF1;H3C2;H2BC11;CTSD;GPAM;H2AC19;H3C1;H2AJ;SMC1A;CBFB;POLR2F;RUNX1;KAT2B;POLR2D;GTF2A2;H2AC14;ZNF217;KDM4B;KCTD6;TNRC6A;TFF3;MED1;GTF2F2;H4C2;JUND;POLR2K;JUN;H4C15;ESR1;POLR2I;KDM1A;TFF1;H2BC4;H3C12;H2BC9;GATA3;H2AB1;H3C14;H3-3A;H3C13;FKBP4;H3C6;H4C14,10,93
SUBTYPE01,REACTOME,REACTOME_MRNA_POLYADENYLATION,candidate_rest,-0.2125969696877537,-0.7838219818743121,0.8636363636363636,0.9684012980717177,1.0,CSTF3;POLR2L;NCBP2;CCAR1;CPSF2;SNRPB;HNRNPH2;PABPN1;SNRPF;TUT1;PUF60;POLR2G;DDX5;POLR2H;SNRPB2;NCBP1;POLR2J;CPSF3;PTBP1;CSTF2;SNRPN;SNRPG;SRSF2;SNRPD1;HNRNPA2B1;SNRNP70;RBM5;SF3B5;SNRPA1;CPSF1;SNRPD2;SNRPA;RBM17;SF3B4;U2AF1L4;POLR2F;RBM10;PRPF40A;POLR2D;SYMPK;RBM39;SRSF11;SNRPC;CPSF4;GTF2F2;PHF5A;XRN2;POLR2K;SUGP1;CPSF7;U2AF2;SF3A2;POLR2I;UBC;PPP1R10,10,93
SUBTYPE01,REACTOME,REACTOME_ISG15_ANTIVIRAL_MECHANISM,candidate_rest,-0.22560139184292458,-0.7837611810568368,0.8283166109253066,0.9673836836577415,1.0,EIF4G1;SEC13;NUP93;KPNA4;KPNA2;NUP210;NUP50;KPNA1;RAE1;FLNB;PLCG1;AAAS;EIF4G3;UBA7;PPM1B;IRF3;NUP98;MX2;NUP188;UBE2N;EIF4E2;EIF4A2;EIF4G2;NUP43;EIF4E;PIN1;ISG15;STAT1;NUP85;NUP205;UBC;RANBP2;KPNA3;NUP88;ARIH1,10,93
SUBTYPE01,REACTOME,REACTOME_TRIGLYCERIDE_CATABOLISM,candidate_rest,-0.26837175231086957,-0.778349461595519,0.7815656565656566,0.9742091633407975,1.0,FABP1;ABHD5;FABP5;FABP6;FABP3;PLIN3;PLIN1;PRKACA;MGLL,10,93
SUBTYPE01,REACTOME,REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,candidate_rest,-0.2877941533388161,-0.7777142805388209,0.7767857142857143,0.9739711486118673,1.0,PRKCA;GRB2;CCKBR;RPS6KA3;HRAS;RPS6KA1,10,93
SUBTYPE01,REACTOME,REACTOME_SIGNALING_BY_ERBB4,candidate_rest,-0.2303901312727631,-0.7775454474145361,0.8158482142857143,0.9731149667585537,1.0,PSENEN;EREG;S100B;ADAP1;SRC;STAT5A;ERBB4;GRB2;BTC;APOE;HRAS,10,93
SUBTYPE01,REACTOME,REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,candidate_rest,-0.20698021586784082,-0.776800262202194,0.895397489539749,0.9730428356115757,1.0,PSMD2;PSMD1;PSMC4;PSMD11;PSMA5;PSMD14;PSMB3;VCP;PSMA4;PSMD6;PSMA7;PSMB7;PSMA1;RPL22L1;ADRM1;PSMB6;NPLOC4;SEM1;PSMB1;RBX1;PSMD13;PSMC5;ELOB,10,93
SUBTYPE01,REACTOME,REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,candidate_rest,-0.24122134162510392,-0.7753301095834526,0.7950530035335689,0.9740636507279892,1.0,MCRS1;PHF20;KANSL3;TASP1;KAT8;TADA3;HCFC1;RBBP5;PHF20L1;TADA2A;KAT2B;KAT2A;WDR82;NCOA6;KANSL2;KDM6A;OGT;CXXC1;MEN1;AKAP8L;KMT2B;KMT2C;KMT2D;HCFC2;PAGR1;KAT14,10,93
SUBTYPE01,REACTOME,REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,candidate_rest,-0.257808763833851,-0.7748147315573423,0.7850931677018633,0.9737095943858889,1.0,ST6GAL1;MOGS;MGAT1;ST3GAL1;ST6GALNAC4;GSK3B;ST3GAL4;UBE2I;PARP9;GSK3A;PARP10;UBC;GANAB,10,93
SUBTYPE01,REACTOME,REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,candidate_rest,-0.2911685599527968,-0.7746130936215625,0.7870967741935484,0.9728796160705224,1.0,SRC;MOV10;CCND3;CBFB;CDK6;RUNX1;TNRC6A,10,93
SUBTYPE01,REACTOME,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,candidate_rest,-0.2575184642332455,-0.7741166542300327,0.7960687960687961,0.9724720826003589,1.0,POLR2L;POLR3B;POLR3K;GTF3C1;POLR1C;POLR2H,10,93
SUBTYPE01,REACTOME,REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,candidate_rest,-0.23553339629744874,-0.7711900147913174,0.8302961275626424,0.9753637514791644,1.0,PRKCA;PRKCD;GNAS;GNB3;GNB5;RGS16;GNB4;PRKCE;RGS20;GNG4;ADCY7;RGS17;ADCY2,10,93
SUBTYPE01,REACTOME,REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX,candidate_rest,0.21789997584163506,0.7685924613110409,0.8078602620087336,1.0,1.0,SMARCB1;SMARCC2;PHF10;SMARCE1,10,93
SUBTYPE01,REACTOME,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,candidate_rest,-0.21187259407575895,-0.7682613343478741,0.8770833333333333,0.9782627794603843,1.0,H2AC20;POLR2L;H2AX;RBBP7;CHD4;H2AC4;H3C7;MTA2;POLR1A;ACTB;H2AC18;POLR1C;POLR2H;MBD3;H2BC7;GATAD2A;H2BC21;GSK3B;H3C2;POLR1H;POLR1F;H2BC11;H2AC19;H3C1;H2AJ;POLR2F;KAT2B;KAT2A;MYBBP1A;H2AC14;TAF1C;H4C2;POLR2K;DDX21;H4C15;BAZ1B;H2BC4;H3C12;H2BC9;H2AB1;H3C14;H3-3A;TAF1B;H3C13;CBX3;H3C6;H4C14,10,93
SUBTYPE01,REACTOME,REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,candidate_rest,-0.25136576568770513,-0.7679922428014023,0.8277511961722488,0.9775422640176821,1.0,FGF9;FGF5;SRC,10,93
SUBTYPE01,REACTOME,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,candidate_rest,0.14530947602333755,0.766415561845371,1.0,1.0,1.0,SMARCB1;ZNF454;SMARCC2;ZNF649;RBBP4;SETDB1;ZNF136;ZNF257;MPHOSPH8;H4C6;ZNF519;HDAC1;ZNF534;GATAD2B;ZCCHC8;RBM7;DPF2;SMARCE1;ZNF382;DNMT3A;ZNF264;H2BC15;H3C10;H2BC1;ZNF28;ARID1A;H2AZ2;MTA3;H3C3;H4C3;ZNF669;ZNF33A;ZNF331;ZNF141,10,93
SUBTYPE01,REACTOME,REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,candidate_rest,-0.2631291687993669,-0.765296059744924,0.7839195979899497,0.9801589757883911,1.0,LY96;BIRC3;CD14;RIPK3;TICAM2;UBE2N;UBE2D1;BIRC2;RIPK1;CHUK;IKBKG;UBC,10,93
SUBTYPE01,REACTOME,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,candidate_rest,-0.21541592564234122,-0.7634906954608484,0.8620309050772627,0.9815393743537456,1.0,SAA1;S100B;HSP90AA1;IKBKE;IRF7;S100A12;TRAF2;NFKBIB;DHX58;OTUD5;UBA7;RNF216;IRF3;TAX1BP1;NFKB2;RNF125,10,93
SUBTYPE01,REACTOME,REACTOME_G_PROTEIN_ACTIVATION,candidate_rest,0.20888511398192156,0.7628466948146333,0.8472906403940886,1.0,1.0,OPRM1;GNG7;GNA14;PDYN;GNB1;GNG2,10,93
SUBTYPE01,REACTOME,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,candidate_rest,-0.249166963738194,-0.7586152956141177,0.8211764705882353,0.9869260837709589,1.0,FGF9;FGF5;PLCG1;GRB2;HRAS;FGF22;FRS3;FLRT1;FGF17,10,93
SUBTYPE01,REACTOME,REACTOME_GLUCONEOGENESIS,candidate_rest,0.20563111053422686,0.7578187069100683,0.8941798941798942,1.0,1.0,ALDOC;G6PC2;SLC37A1;ENO1;PGAM1,10,93
SUBTYPE01,REACTOME,REACTOME_PROTEIN_METHYLATION,candidate_rest,-0.28316559314966594,-0.757322826462259,0.7729591836734694,0.9875624211503405,1.0,VCP;EEF2KMT;HSPA8;VCPKMT;PRMT3;ETFB;METTL22,10,93
SUBTYPE01,REACTOME,REACTOME_CA2_PATHWAY,candidate_rest,-0.22491213977177882,-0.7569342013841105,0.8620689655172413,0.9870146571669701,1.0,LEF1;PRKCA;WNT11;ITPR2;GNB3;GNB5;MOV10;TCF7;ITPR1,10,93
SUBTYPE01,REACTOME,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4,candidate_rest,0.19750841718595868,0.7564428985363975,0.8717948717948718,1.0,1.0,MAPK3;RET;ARNT;AGO1;BDNF;PLK2;MAPK1,10,93
SUBTYPE01,REACTOME,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,candidate_rest,0.14828933909320172,0.755379739326932,1.0,1.0,1.0,ZNF454;ZNF649;RBBP4;SETDB1;ZNF136;ZNF257;H4C6;ZNF519;HDAC1;ZNF534;GATAD2B;ZNF382;ZNF264;H2BC15;H3C10;H2BC1;ZNF28;H2AZ2;MTA3;H3C3;H4C3;ZNF669;ZNF33A;ZNF331;ZNF141,10,93
SUBTYPE01,REACTOME,REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,candidate_rest,-0.27180531564421334,-0.7550751016167275,0.8224181360201511,0.9883376423529636,1.0,PRKAR1B;PRKAR2A;ADCY7;ADCY2;PRKAR1A;PRKACA;PRKAR2B;ADCY1,10,93
SUBTYPE01,REACTOME,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,candidate_rest,-0.23749548978769794,-0.754407158318001,0.8576470588235294,0.9881362275449102,1.0,DUSP9;PPP2R1B;YWHAB;PPP2CA;HRAS;ARAF;MAP2K2;DUSP2;PTPN3;PPP2R5B;DUSP10;PPP2R1A;MARK3;MAP2K1;PTPN7;MAPK12;RAF1;UBC;DUSP4,10,93
SUBTYPE01,REACTOME,REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,candidate_rest,-0.2626100199354578,-0.7533797876852304,0.820125786163522,0.9884445156509724,1.0,EREG;AREG;ELK1;BTC;AKT2;XPO1;UHMK1,10,93
SUBTYPE01,REACTOME,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,candidate_rest,-0.21212208259559517,-0.7529757509792318,0.8892405063291139,0.987828479217194,1.0,H2AC20;POLR2L;H2AX;H2AC4;H3C7;CCNH;POLR1A;H2AC18;POLR1C;POLR2H;H2BC7;H2BC21;H3C2;POLR1H;POLR1F;H2BC11;GTF2H5;H2AC19;H3C1;H2AJ;CDK7;POLR2F;H2AC14;TAF1C;UBTF;H4C2;POLR2K;H4C15;RRN3;H2BC4;H3C12;H2BC9;H2AB1;H3C14;H3-3A;GTF2H1;TAF1B;H3C13;CBX3;H3C6;H4C14,10,93
SUBTYPE01,REACTOME,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,candidate_rest,-0.22925605200388377,-0.7528494226986984,0.8503401360544217,0.9869089407392112,1.0,POLR2L;RBBP7;CHD4;MTA2;CCNH;POLR1A;POLR1C;POLR2H;MBD3;GATAD2A;POLR1H;POLR1F;GTF2H5;CDK7;POLR2F;KAT2B;KAT2A;TAF1C;UBTF,10,93
SUBTYPE01,REACTOME,REACTOME_DEVELOPMENTAL_LINEAGE_OF_MULTIPOTENT_PANCREATIC_PROGENITOR_CELLS,candidate_rest,-0.2759070829671301,-0.7518963413234858,0.8326947637292464,0.9869951525520387,1.0,NKX6-1;FGF7;SHH;CER1;ONECUT1;EGF,10,93
SUBTYPE01,REACTOME,REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,candidate_rest,0.20604893654923734,0.7518685745574928,0.8730964467005076,1.0,1.0,BBS7;LZTFL1;BBS9;BBIP1;BBS10;CCT8;ARL6;BBS12;SMO;BBS1,10,93
SUBTYPE01,REACTOME,REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,candidate_rest,-0.2658426876874293,-0.7511818237763391,0.8094645080946451,0.9868020420234528,1.0,SYN1;CPLX1;RIMS1;STX1A;SYN2,10,93
SUBTYPE01,REACTOME,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,candidate_rest,0.1578763975702128,0.7503202921004869,0.963855421686747,1.0,1.0,PHC1;BMI1;NUP54;SP100;PCGF2;SCMH1;RPA1;SMC3;SMC6;XRCC4;SUMO3;WRN;STAG2;MDC1,10,93
SUBTYPE01,REACTOME,REACTOME_MEIOSIS,candidate_rest,0.14662325157499081,0.74967987924895,1.0,1.0,1.0,DMC1;SYCP1;TERF1;MND1;SYNE2;H4C6;RPA1;SPO11;POT1;FIGNL1;SMC3;PRDM9;PSMC3IP;STAG2;H2BC15;H3C10;H2BC1;MRE11;H3-4;H2AZ2;H3C3;H4C3;SYNE1;RAD51C;H2BC12;ATM;BRCA2;H3C11;TERF2;RPA2,10,93
SUBTYPE01,REACTOME,REACTOME_RAS_PROCESSING,candidate_rest,0.20273493105941215,0.748410135900987,0.8701923076923077,1.0,1.0,PRKCQ;GOLGA7,10,93
SUBTYPE01,REACTOME,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,candidate_rest,0.24109314557247205,0.7481218357915467,0.8416289592760181,1.0,1.0,MAPK3;SPRY2,10,93
SUBTYPE01,REACTOME,REACTOME_NOD1_2_SIGNALING_PATHWAY,candidate_rest,-0.24228873743451648,-0.7477307571769013,0.8379351740696278,0.9900530898924356,1.0,TAB3;IRAK1;BIRC3;CASP9;MAPK11;MAP3K7;UBE2N;MAPK14;RIPK2;BIRC2;CARD9;CHUK;IKBKG;MAPK12;UBC;CYLD,10,93
SUBTYPE01,REACTOME,REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,candidate_rest,-0.27643999661662905,-0.7468125761828756,0.8023407022106632,0.9901014297934742,1.0,POLR2L;POLR3B;POLR3K;POLR1C;POLR2H,10,93
SUBTYPE01,REACTOME,REACTOME_EXTENSION_OF_TELOMERES,candidate_rest,-0.22370429805428513,-0.7456314835375397,0.8622685185185185,0.9905436913783053,1.0,TERT;CCNA1;RUVBL1;POLD4;POLA2;ANKRD28;PPP6R3;DKC1;FEN1;TERF2IP;PRIM2;RFC4;DNA2;CHTF18;BLM;PIF1;RUVBL2,10,93
SUBTYPE01,REACTOME,REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,candidate_rest,0.19651015153347764,0.7441954768000733,0.8571428571428571,1.0,1.0,MAPK3;F2RL2;GNG7;GNA14;F2R;GNB1;MAPK1;GNG2,10,93
SUBTYPE01,REACTOME,REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,candidate_rest,-0.24403461636966073,-0.7440633985271992,0.8459715639810427,0.9914035228674458,1.0,POLR2L;CDK9;POLR2G;ELOB;CTDP1;POLR2H;POLR2J,10,93
SUBTYPE01,REACTOME,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,candidate_rest,-0.2806171255182431,-0.7437310813202352,0.7923784494086727,0.9907035503260272,1.0,SRC;GRB2;SIRPA;SFTPD;PTK2B;FYB1,10,93
SUBTYPE01,REACTOME,REACTOME_DNA_STRAND_ELONGATION,candidate_rest,0.18573004348370137,0.7427049057463295,0.9157303370786517,1.0,1.0,RFC3;PRIM1;RPA1;RFC2;RFC5;LIG1;MCM7;RFC1;MCM3;RPA2,10,93
SUBTYPE01,REACTOME,REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,candidate_rest,-0.22559766190170108,-0.741235190726147,0.8475750577367206,0.9926466801787825,1.0,LEF1;SOX6;SOX2;XIAP;TCF7;TLE1;PYGO2;AKT2;XPO1;TLE4;PYGO1;CTBP1;RBBP5,10,93
SUBTYPE01,REACTOME,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,candidate_rest,-0.2158311432908038,-0.7411892996096053,0.8669574700109052,0.9915930254029387,1.0,H2AC20;H2AX;RRP8;H2AC4;H3C7;H2AC18;H2BC7;H2BC21;SUV39H1;H3C2;H2BC11;H2AC19;H3C1;H2AJ;H2AC14;TAF1C;H4C2;H4C15;H2BC4;H3C12;H2BC9;H2AB1;H3C14;H3-3A;TAF1B;H3C13;H3C6;H4C14;H3C4;H2BC17;H4C4;H2BC5;H4C11;H2AC8;H3C15,10,93
SUBTYPE01,REACTOME,REACTOME_SIGNALING_BY_FGFR4,candidate_rest,-0.2333606960266521,-0.7396457688733103,0.8606271777003485,0.9923575762195552,1.0,FGF9;KLB;SRC;PLCG1;FGF16;GRB2;PPP2CA,10,93
SUBTYPE01,REACTOME,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,candidate_rest,-0.2003604885055389,-0.7389803576216503,0.92,0.9920758796378985,1.0,DGAT2;THRSP;CIDEC;SCD5;LPIN1;AGPAT2;H2AC20;H2AX;H2AC4;H3C7;PLIN4;H2AC18;MED20;MED27;H2BC7;H2BC21;MED14;ELOVL5;H3C2;H2BC11;GPAM;RXRA;H2AC19;H3C1;RBBP5;H2AJ;CDK5;PLIN1;PDK4;ADIPOQ;MGLL;MED13;H2AC14;ANGPTL4;NCOR1;NCOA6;PPARGC1A;KDM6A;ABL1;MED1;H4C2;H4C15;ACSS3;KMT2C;H2BC4;H3C12;H2BC9;H2AB1;H3C14;H3-3A;ACSL1;GPS2;H3C13;H3C6;KMT2D;H4C14;NCOA2;PPARGC1B;PAGR1;NCOA1;H3C4;NCOR2;H2BC17;H4C4;PHLDA1;H2BC5;H4C11,10,93
SUBTYPE01,REACTOME,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,candidate_rest,0.15117749922070808,0.7366290059818811,0.9594594594594594,1.0,1.0,TFDP1;SKI;MAPK3;PPP1CC;YBX1;PRKCZ;PPP1CB;MYC;HDAC1;WWTR1;UCHL5;SP1;MAPK1;SMAD7;LTBP4;SMAD2;SMURF2;ITGA8;SNW1;TGFB2;LTBP3;TGFBR2;ZFYVE9;UBA52,10,93
SUBTYPE01,REACTOME,REACTOME_SIGNALING_BY_NTRKS,candidate_rest,-0.20095239088216793,-0.7357386781100408,0.9327817993795243,0.9948225236840104,1.0,SH3GL2;VGF;NTRK1;SRC;DOCK3;SHC2;CHD4;PPP2R1B;RRAD;AP2S1;AP2M1;PLCG1;ELK1;GRB2;FURIN;YWHAB;SHC3;PPP2CA;F3;CLTA;RPS6KA3;CDK5R1;HRAS;RALGDS;EGR4;TCF12;PIK3CB;IRS1;ASCL1;RPS6KA1;MAP2K2;FRS3;MAPK11;CRKL;STAT3;CRK;CDK5;BAX;RAC1;FOSL1;MAPK14;CLTC;IRS2;RALA,10,93
SUBTYPE01,REACTOME,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,candidate_rest,-0.24726061387098602,-0.7354304753476224,0.8409090909090909,0.994124532889109,1.0,SV2B;HSP90AA1;MAP2K3;STX1A;FURIN;MAP2K2;PDCD6IP;CD9;TXNRD1,10,93
SUBTYPE01,REACTOME,REACTOME_MRNA_3_END_PROCESSING,candidate_rest,-0.19676830503852216,-0.7345929616253661,0.9394871794871795,0.9940509530149527,1.0,CSTF3;POLR2L;NCBP2;CCAR1;CPSF2;SNRPB;HNRNPH2;PABPN1;SNRPF;TUT1;PUF60;POLR2G;DDX5;DDX39A;POLR2H;SNRPB2;NCBP1;POLR2J;CPSF3;PTBP1;CSTF2;SNRPN;SNRPG;SRSF2;ALYREF;MAGOHB;UPF3B;SNRPD1;HNRNPA2B1;SNRNP70;RBM5;SF3B5;THOC2;SNRPA1;CPSF1;SNRPD2;SNRPA;RBM17;SF3B4;U2AF1L4;POLR2F;RBM10;THOC6;PRPF40A;POLR2D;MAGOH;SYMPK;RBM39;SRSF11;SNRPC;CPSF4;CHTOP;GTF2F2;PHF5A;XRN2;POLR2K;SUGP1;CPSF7;U2AF2;SF3A2;POLR2I;UBC;PPP1R10,10,93
SUBTYPE01,REACTOME,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,candidate_rest,-0.24918554742125482,-0.7338283607669689,0.8511685116851169,0.9938348997534783,1.0,POLR2L;POLR3B;POLR3K;SNAPC2;POLR1C;POLR2H;SNAPC5;SNAPC4,10,93
SUBTYPE01,REACTOME,REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,candidate_rest,-0.23332643401045128,-0.7329069519225745,0.8642691415313225,0.9938908132213324,1.0,PLTP;MOV10;ARL4C;KDM4A;APOE;APOD;ABCA1;RXRA;EEPD1;KDM3A;NCOR1;TNRC6A;RXRB;NR1H2;KDM1A;GPS2;CETP;KDM1B;NCOA1;NCOR2,10,93
SUBTYPE01,REACTOME,REACTOME_DISEASES_OF_DNA_REPAIR,candidate_rest,0.16326044590605504,0.7329057565172543,0.963963963963964,1.0,1.0,RFC3;KAT5;MSH2;RPA1;RMI1;RFC2;BARD1;WRN;RFC5;MRE11;XRCC2;RAD51C;ATM;BRCA2;RPA2;RAD9B,10,93
SUBTYPE01,REACTOME,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,candidate_rest,0.16003564195851477,0.7315351202668812,0.9702970297029703,1.0,1.0,ID4;MAPK3;MEF2D;DUSP7;NAB1;MEF2C;ID3;MEF2A;RPS6KA2;ID2;MAPK1;ID1;ATF1;DNM2;CREB1,10,93
SUBTYPE01,REACTOME,REACTOME_RAC1_GTPASE_CYCLE,candidate_rest,-0.19314173407003457,-0.7307481627321489,0.9591836734693877,0.9953261287780023,1.0,PAK6;ARHGEF4;BAIAP2L1;YKT6;ARHGAP4;DOCK3;ABL2;ARHGEF5;VAV2;CYBA;NCF4;ECT2;PARD6A;ARHGAP27;CYBB;ERBIN;PAK5;SRGAP3;PAK3;SLC1A5;GMIP;CHN2;ABR;MPP7;EMD;NOX1;PAK2;NISCH;IQGAP3;ARHGEF6;DOCK11;ARHGEF18;PLEKHG4;WIPF1;ARHGAP39;ARHGAP9;ARHGAP44;WIPF3;LAMTOR1;NCKAP1L;ARHGAP45;NOXA1;TFRC;CIT;RASGRF2;RAC1;DOCK2;BAIAP2,10,93
SUBTYPE01,REACTOME,REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,candidate_rest,-0.21440945687452673,-0.7282140186600567,0.9053905390539054,0.9972844465299031,1.0,H2AC20;POLR2L;H2AX;H2AC4;POLR2G;H2AC18;POLR2H;POLR2J;H2BC7;H2BC21;TERF2IP;H2BC11;H2AC19;H2AJ;POLR2F;POLR2D;H2AC14;H4C2;POLR2K;H4C15;POLR2I;ACD;H2BC4;H2BC9;H2AB1;H3-3A,10,93
SUBTYPE01,REACTOME,REACTOME_TGFBR3_EXPRESSION,candidate_rest,0.19664886237777426,0.727555002382872,0.8888888888888888,1.0,1.0,MYCN;AGO1;SP1;MYF5;TCF4;HELLS;TNRC6C;TGFBR3;AGO2,10,93
SUBTYPE01,REACTOME,REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,candidate_rest,-0.2826975190012822,-0.7269589749159975,0.8419654714475432,0.9975533526783968,1.0,TBX5;NKX2-5;RUNX2;TEAD4,10,93
SUBTYPE01,REACTOME,REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,candidate_rest,-0.20153221951278544,-0.72644030539649,0.9272151898734177,0.9970777549517784,1.0,ACTR1A;TUBB4B;CEP41;HSP90AA1;SSNA1;CEP63;FBF1;HAUS6;YWHAG;MAPRE1;CSNK1D;TUBG1;DCTN2;OFD1;CEP89;CKAP5;DYNC1H1;CEP192;PLK1;CEP78;PRKACA;SFI1;TCTN3;CDK5RAP2;PRKAR2B;NEK2;CSNK1E;CEP76,10,93
SUBTYPE01,REACTOME,REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,candidate_rest,-0.24220729085201792,-0.7251754417121696,0.8543451652386781,0.997429984750995,1.0,VPS4A;MVB12B;NEDD4L;CHMP2A;CHMP4A;PPIA;PDCD6IP;CHMP2B;VPS37B;CHMP4B;UBC;UBAP1;VPS28;TSG101,10,93
SUBTYPE01,REACTOME,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,candidate_rest,-0.24893092766581928,-0.7227313212227452,0.858560794044665,0.9990531733183239,1.0,SRC;GNB3;GNB5;GNB4;GNG4;GNA15;GNG5;MAPK14,10,93
SUBTYPE01,REACTOME,REACTOME_SARS_COV_1_INFECTION,candidate_rest,-0.1932606547659424,-0.7222029332334743,0.9490114464099896,0.9985518890944483,1.0,TMPRSS2;SFN;ST6GAL1;CTSL;IKBKE;VCP;MOGS;KPNA2;MGAT1;ST3GAL1;SERPINE1;PYCARD;DDX5;YWHAG;YWHAB;ST6GALNAC4;CHMP2A;CHMP4A;IRF3;RPSA;GSK3B;NLRP3;PPIB;PPIA;RPS26;SFTPD;RIPK3;BCL2L1;RPS29;TOMM70;MAP1LC3B;PDPK1;ST3GAL4;RUNX1;VHL;CHMP2B;TLR7;RPS17;FKBP1A;NPIPB3;RIPK1;FAU;UBE2I,10,93
