subtype_id,gene,reference_population,direction,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE05,SIN3A,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIN3B,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIPA1L1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIPA1L2,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIPA1L3,candidate_rest,depleted,0,27,0.0,2,76,0.02631578947368421,0.0,0.025208441668462166,11.645580714972827,1.0,False,1.0,
SUBTYPE05,SIRPB1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIRT1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIRT7,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SKA3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SKIDA1,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SKP2,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC10A3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC10A5,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC12A6,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC12A9,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC13A3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC14A2,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC15A2,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC15A3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC17A1,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC17A4,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC17A6,candidate_rest,depleted,0,27,0.0,2,76,0.02631578947368421,0.0,0.025208441668462166,11.645580714972827,1.0,False,1.0,
SUBTYPE05,SLC17A8,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC17A9,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC19A2,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC19A3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC1A1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC1A5,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC22A11,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC22A12,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC22A16,candidate_rest,depleted,0,27,0.0,2,76,0.02631578947368421,0.0,0.025208441668462166,11.645580714972827,1.0,False,1.0,
SUBTYPE05,SLC22A18,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC22A4,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC22A5,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC22A6,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC22A8,candidate_rest,enriched,1,27,0.037037037037037035,1,76,0.013157894736842105,2.8846153846153846,0.17409927350454296,47.79460447859155,0.4574528840662479,False,1.0,
SUBTYPE05,SLC22A9,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC23A1,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC25A24,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC25A28,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC25A39,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC25A53,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC26A1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC26A11,candidate_rest,enriched,1,27,0.037037037037037035,1,76,0.013157894736842105,2.8846153846153846,0.17409927350454296,47.79460447859155,0.4574528840662479,False,1.0,
SUBTYPE05,SLC26A5,candidate_rest,enriched,2,27,0.07407407407407407,0,76,0.0,inf,0.6967929420753165,322.90797798534487,0.06681896059394632,False,1.0,
SUBTYPE05,SLC26A8,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC28A3,candidate_rest,enriched,1,27,0.037037037037037035,1,76,0.013157894736842105,2.8846153846153846,0.17409927350454296,47.79460447859155,0.4574528840662479,False,1.0,
SUBTYPE05,SLC2A14,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC2A3,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SLC30A3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC34A1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC34A3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SLC35A1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
