pathway,SUBTYPE01,SUBTYPE02,SUBTYPE03,SUBTYPE04,SUBTYPE05
REACTOME_RA_BIOSYNTHESIS_PATHWAY,-1.1452303696502715,-1.60939163221521,-1.4319411601806353,0.7865728282623847,1.213926919475415
REACTOME_RECYCLING_PATHWAY_OF_L1,-1.726244435840987,-1.0864362807019512,-1.0410333562818566,1.1600373982260952,0.8013965810948118
REACTOME_REGULATED_NECROSIS,-0.972862698069186,-1.488587736276059,-0.9840770215774866,1.6628889939620943,-1.032033157631685
REACTOME_REGULATION_OF_APOPTOSIS,-1.938879452599512,-1.8656387651777333,-1.7971112240662785,1.6839464848431573,1.8586949937415964
REACTOME_REGULATION_OF_CDH1_FUNCTION,-1.7216953273119786,-1.629538614210934,-1.507117004894152,1.620775249997266,1.5050555939159063
REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE,-1.2977407910811094,-0.8812127314323949,1.0223609619622602,-0.9943976955024275,1.7097794097924617
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,1.1229140700296676,1.3357908130322536,-0.8924137283072836,1.0004496442762618,-2.112644338860884
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-0.934773990194341,-1.7591109769254554,-1.3153336937365114,1.9993205069536484,1.1548635690671212
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,-0.916755411234347,-1.2799878789307677,-1.7105860574354035,-1.405736682366706,1.721369154904381
REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING,-0.5955360776541647,-1.85342153374661,-0.45363685050481867,1.993364876363428,-0.9126008288640539
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-1.65801667135242,-1.9039883553638217,-1.0968620037313106,-0.9545982951288665,1.8313140747995629
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,-1.787280781453548,-1.3164163263215818,-1.2198757217439613,-1.0111148193921033,2.0644027669363902
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,-1.9178780773709718,-1.4187048765517145,-1.5133154448732276,1.6105381111324417,1.6706370061340303
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,-1.9609716285388556,-1.8637579936756414,-1.7982598131179042,1.8368557048806924,1.8913242043035927
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,-1.7648933226402055,-1.5676440271780545,-1.2868650794722993,1.1518779006129636,2.037308430283337
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,-1.717978822436936,-1.345627451456788,-1.2504180287587867,1.3371589473746786,1.5405657770875578
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,-0.79420013256891,0.9278159487221623,-0.79171184623875,-2.073943421976202,1.8081672624317962
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,-0.9373514930506633,0.7484656334685968,0.7503981589313694,-2.070465399790299,1.7866759616401344
REACTOME_REGULATION_OF_RAS_BY_GAPS,-1.6120953646682152,-1.427732083809401,-1.4892955284270724,1.384898021909747,1.4171480565509575
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,-1.7393027407960977,-1.7918685874263685,-1.4296999046614154,1.505536750298637,1.7867990362318582
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,-1.8110458384638346,-1.6841807800004645,-1.655455111949387,1.7246568595641407,1.7565339832439388
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,-1.6906079390298554,-1.7359823309590396,-0.543407195370589,1.715506904067205,-0.9381788924350417
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,-2.1114954238194357,-1.6726348137990648,-2.3587304900496173,1.5955748216697447,2.5419580457886894
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,1.0427205968703492,-1.7543679428446135,-1.0845301137545291,1.9130052659601293,-0.6224691337968008
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,-1.278579464226438,-0.5515474352829753,1.1027452282174686,-1.6074864165854605,1.6734365540213325
REACTOME_RHOBTB1_GTPASE_CYCLE,-0.6080748209844539,2.0135347460600412,1.6556983150988334,-1.3688301930721625,-1.0630478373540388
REACTOME_RHOB_GTPASE_CYCLE,0.5842825963733951,2.0638890722645264,1.7055178253974106,-1.7572838484282018,-1.5142524448485677
REACTOME_RHOC_GTPASE_CYCLE,-0.4632354352977144,1.8814375056427775,1.5239748074228525,-1.5668559431209153,-1.2271373774866507
REACTOME_RHOU_GTPASE_CYCLE,-1.1043780968609989,0.8970750849197399,1.9943222000439826,-1.1670468011401622,0.7084663194272444
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,-1.6478323581299015,-1.1021693968978472,-1.5028762432016796,1.2478089718967849,1.0286520469463896
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,-1.0751308321936663,-1.2668523928728965,-0.7205896666250958,1.6986257028749914,-0.9780640168934219
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,-0.747122646084992,-1.856544468850858,-1.3531484772353402,2.051866231980555,1.0564896491259328
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,-0.993163368425478,-1.8435024625829268,-1.3772190669739148,1.9668230614794506,1.359101602141714
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,-1.6625725332766832,-1.4373400115659942,1.3252159355084823,1.0226605582089177,1.1533743866300166
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,0.8075018209852431,1.5081036733200412,2.0329283784134127,-1.8413913186166495,0.7539331377236276
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,-2.0346940451511393,-1.7461249334686277,-1.4767331500281682,1.4445007623688269,1.7049441762152227
REACTOME_RRNA_PROCESSING,-0.6617724719613997,-1.4240520468688804,-1.3029006338116085,1.7279837679132972,0.9298962299112056
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,-1.3081100554648615,-1.635365221362273,-1.5760354034803208,1.6290784908906308,1.5273278137797806
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,1.277703815341858,1.9041377060124516,1.0199792885026573,-1.4520458886189773,-1.120638701125847
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,1.3681986017409014,-1.5989232852875745,-0.9029685309883123,1.8551665944785725,-1.395226793875036
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,0.908162670736214,-1.5991220390500704,-1.2414403076667173,1.9884443910524918,-0.9161181927971458
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,-1.8736051665924172,-1.842772712432334,-1.8179360610471187,1.7418911765540463,1.9723330478679133
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,-1.7243748036108568,-1.8676158025143343,-1.7309842220755287,1.6927760223347257,1.7196175749788747
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,-1.6218375009881232,-1.306505523973773,-1.6074568876090465,1.4336534700402255,0.9319957979111643
REACTOME_SELENOAMINO_ACID_METABOLISM,1.0469829081066973,-1.7171674372352315,-1.0590760784930615,1.7933506650399622,-0.5709408111854894
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,-1.647993157474659,-1.7087585148723827,-1.29488433423529,1.6389450506857366,1.5895655853734498
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,-1.6747785476582502,-1.1473187695458948,-1.2430859694177347,-1.0024331980604817,1.719548836983708
REACTOME_SIGNALING_BY_INTERLEUKINS,-1.1999327190981743,-1.5945289028145702,-0.9979568229058632,1.9381700823871462,-1.0015072305682902
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-1.1043603528597876,-1.7129817178800684,-1.095804635108605,1.8447179877774285,1.2118275385564072
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,-1.582922404806413,-1.6214425387232674,-1.3200249818334786,1.9192291357659677,1.3270509567981243
REACTOME_SIGNALING_BY_WNT_IN_CANCER,-0.8443539835748167,1.9167128726846352,0.8508311668021119,-1.8486732967696522,1.1772274016885793
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,-0.6284278265576599,-1.7185556488434706,-0.9823936830310515,1.4885206742855044,0.8674293360148769
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,-1.8528270793559254,-0.8716050633743502,-1.1671969329881005,-1.014576613734659,1.3896021323840237
REACTOME_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS,-1.760170489624434,-0.9048098483198938,-1.0634790223517117,-0.9166647868026611,1.16212982700016
REACTOME_SLC_MEDIATED_TRANSPORT_OF_INORGANIC_ANIONS,-1.6540030592029327,-0.9448562565859042,-1.2649742735999083,-0.9033211007708655,0.9871657889797444
REACTOME_SLC_TRANSPORTER_DISORDERS,-1.6607530817603786,-0.9391661478679197,0.9078306055044708,-1.2823921520659034,0.8995314652890821
REACTOME_SOMITOGENESIS,-1.774490061205537,-1.7355252427219416,-1.707973690729973,1.5321358256163677,1.7568011423539511
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,-1.6117317753903468,1.0788612165515767,-0.6551880673463281,-1.4599160090910395,1.454697232851875
REACTOME_SPHINGOLIPID_METABOLISM,-1.6219367566890033,-0.9157308151507746,-0.5913257966519743,-1.1399933444888877,1.4205018199989983
REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,-1.845490952151145,-1.6834528272171174,-1.6038036232367994,1.632649267144945,1.9309020519432383
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-0.49782400586189907,-1.9192552196383599,-1.051635587312154,2.0176081545138285,0.7330286328971913
REACTOME_STABILIZATION_OF_P53,-1.8405738403193586,-1.7855492762893475,-1.6045779672317493,1.9265491689149568,1.523276892134989
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,-0.4905856206861676,-1.1224169190872955,1.1276478274987485,1.6980776260113775,-1.3334568028334863
REACTOME_STRIATED_MUSCLE_CONTRACTION,-1.3668933762152555,-1.5130231365888067,-1.3548814811201808,1.693602138640926,-1.9152372649883809
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,-1.6456592820226408,-1.9555891751411265,-1.4644819497653498,1.6402192336261872,1.7900738471196058
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,-1.7272276879632158,-1.4256817394908432,-0.8992772230986702,1.3850854003701314,1.6155648534153666
REACTOME_SYNTHESIS_OF_DNA,-1.3726166756262301,-1.9723996522026312,-1.1729924790758737,1.633037078688868,1.6160471955211113
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,-1.7341665937366937,-0.9445126074493609,-1.0321046137124106,0.8478848960508354,1.2515250730674492
REACTOME_SYNTHESIS_OF_PC,-1.7593828934928706,-1.1415128139879103,-1.4183608255055895,1.266000525078823,1.3718853429283322
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,-1.4331803085943413,-0.971626339559473,-0.7128976702709757,-1.0567683094520295,1.6790417684091874
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,-1.6164581959169664,-1.4331783551069486,-1.2420947946198333,1.3570441424697264,1.6030685570217493
REACTOME_S_PHASE,-1.2471268890853202,-1.6552633504769703,-1.0568836443453749,1.2401227987909778,1.468745398133744
REACTOME_TCR_SIGNALING,-1.3311959675384741,-2.0269572872178845,-1.1635112992037575,2.1848627701928356,0.9951780720946215
REACTOME_TGFBR3_EXPRESSION,0.8847078025015424,1.8158943946347677,-0.6542607714084505,0.6023402329803321,-2.012476958082272
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,-2.008125549556453,-1.8816932978301018,-1.70189832736002,1.9414557929892833,1.6427952754485908
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,-1.3381598817222191,-1.7509249678343684,0.6190710087849802,1.822538703687455,0.8427873112271471
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,-1.5048027384575875,-1.9740391413259883,-1.6354240941086633,2.0237913554025724,1.07740164102378
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,-0.8679865105177399,-1.7927020295314313,-1.1191024851457818,1.6324421772840925,-1.5443411898874084
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,-1.011853770245167,-1.8516338748260797,-0.9807865929987999,1.971131927811877,-1.7686183806503017
REACTOME_TP53_REGULATES_METABOLIC_GENES,-1.7932408287683645,-1.1586830134307935,-1.6924407312182734,1.3274908555786313,1.7155666339316484
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,-1.391106321107953,-1.3918877131884024,-0.8905473879985691,0.7693915502578285,1.6741153041425778
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,-1.935716014879888,-1.6959909573949505,-1.5252140025304812,0.5993752718772095,1.744131324173552
REACTOME_TRANSLATION,-1.2262768483250752,-1.6848378911391393,-1.4283740071185642,1.5940167678066421,1.8588787211716566
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,1.5104125554652172,-1.3705582609037206,2.0014608116546095,-0.8411359926906816,0.6735529708268392
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,-1.6731024798727236,-0.6944637529149453,-1.1405120396170856,0.8274500493902367,1.5761395826106133
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,-1.8677774782799976,-1.4151066420524665,-1.6792570585606688,1.2160557458800187,0.9716610088701345
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,-1.63058245498526,-1.2558076108414533,-1.3155735641198167,-0.7353615739414392,1.7393809885734444
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,-1.8201558781172973,-1.2442173107900154,-0.7280309495105011,-0.9667340507878605,1.7412459650764733
REACTOME_TRNA_AMINOACYLATION,-1.1656011359561198,-1.2659218456044454,-0.646395508480889,-0.9009527408797781,1.66616684230902
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,-1.4192785764473792,-1.0396591904803134,-1.183579242181998,0.9713520321772346,1.6748113850267938
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,-1.8450199288798437,-1.7574745181221603,-1.8185459481005801,1.5961498908143181,1.8803637662233061
REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,-1.7356409048147012,-1.6967942839016108,-1.6487236797566611,1.5896923282253925,1.913704251768864
REACTOME_UCH_PROTEINASES,-1.6184642107722718,-1.4210592337644572,-1.4640787682114182,1.481332386332222,1.4240659892832495
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,-1.609349329579303,-0.8029073545917106,-0.959312090813008,1.0569225467933532,1.1967208265615357
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,-1.8504497063848355,-1.7962464118343149,-1.9386953525072905,1.7819033166110223,1.8773107488839653
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,-1.504524303944621,-1.641900232333822,-0.6559815219581594,0.9828501630704315,1.3254417516152053
REACTOME_ZINC_TRANSPORTERS,-1.6681193940802703,0.6694892200322548,-1.1198680458739034,0.9186051109548931,1.1567108121789418
