subtype_id,pathway,direction,cliffs_delta,q_value,subtype_median,rest_median,consistent_patient_n,subtype_n,consistency_fraction
SUBTYPE04,HALLMARK_KRAS_SIGNALING_UP,up,0.376984126984127,0.07998555948704612,1769.3893931570901,1517.0984662653736,10,16,0.625
SUBTYPE04,HALLMARK_MITOTIC_SPINDLE,down,-0.12698412698412698,0.5268840693601593,1279.6701068070215,1367.465766548381,9,16,0.5625
SUBTYPE04,HALLMARK_MTORC1_SIGNALING,up,0.15476190476190477,0.453227725447464,3276.6874801087147,3207.621383474854,11,16,0.6875
SUBTYPE04,HALLMARK_MYC_TARGETS_V1,down,-0.10317460317460317,0.5976335025274467,4152.326078235315,4233.799284555755,9,16,0.5625
SUBTYPE04,HALLMARK_MYC_TARGETS_V2,up,0.21031746031746032,0.3195247820017824,1839.8886375372845,1656.8936313642307,9,16,0.5625
SUBTYPE04,HALLMARK_MYOGENESIS,down,-0.14087301587301587,0.4872280764591294,1717.2982680759615,1961.4393390842424,9,16,0.5625
SUBTYPE04,HALLMARK_NOTCH_SIGNALING,down,-0.21428571428571427,0.3162237225513946,2359.8522079871736,2456.747940692322,11,16,0.6875
SUBTYPE04,HALLMARK_OXIDATIVE_PHOSPHORYLATION,down,-0.22023809523809523,0.31314944246911475,4244.704717525225,4377.935495360227,10,16,0.625
SUBTYPE04,HALLMARK_P53_PATHWAY,up,0.1984126984126984,0.33063732650676503,2919.46312399015,2812.39153449078,10,16,0.625
SUBTYPE04,HALLMARK_PANCREAS_BETA_CELLS,down,-0.4523809523809524,0.030647269190251153,1622.7803166955114,2106.5024944582474,13,16,0.8125
SUBTYPE04,HALLMARK_PEROXISOME,down,-0.42063492063492064,0.049395034030863656,2534.6517806426905,2731.9530148239983,13,16,0.8125
SUBTYPE04,HALLMARK_PI3K_AKT_MTOR_SIGNALING,up,0.26785714285714285,0.21924578201469722,2458.125928453052,2394.776286551828,11,16,0.6875
SUBTYPE04,HALLMARK_PROTEIN_SECRETION,down,-0.25396825396825395,0.2361467856015296,3417.4218378954884,3530.801925361263,9,16,0.5625
SUBTYPE04,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,up,0.32142857142857145,0.14360914383636147,3943.3364918577595,3843.112755146476,10,16,0.625
SUBTYPE04,HALLMARK_SPERMATOGENESIS,down,-0.251984126984127,0.2361467856015296,-1359.559877353624,-1249.1017608654256,11,16,0.6875
SUBTYPE04,HALLMARK_TGF_BETA_SIGNALING,down,-0.30357142857142855,0.1580254067337248,3462.0270833298146,3662.685280636073,12,16,0.75
SUBTYPE04,HALLMARK_TNFA_SIGNALING_VIA_NFKB,up,0.35912698412698413,0.09883632824876876,3387.8812856504305,3022.8308532903766,11,16,0.6875
SUBTYPE04,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,up,0.12301587301587301,0.5268840693601593,3267.648149701208,3179.4691759021025,10,16,0.625
SUBTYPE04,HALLMARK_UV_RESPONSE_DN,down,-0.33134920634920634,0.13201768788933854,1682.197445665663,1948.1417391441046,13,16,0.8125
SUBTYPE04,HALLMARK_UV_RESPONSE_UP,up,0.051587301587301584,0.8039881007933695,3023.9377231107446,3000.993242602648,9,16,0.5625
SUBTYPE04,HALLMARK_WNT_BETA_CATENIN_SIGNALING,down,-0.2996031746031746,0.1580254067337248,898.4805230907891,1186.7010630194918,11,16,0.6875
SUBTYPE04,HALLMARK_XENOBIOTIC_METABOLISM,down,-0.12301587301587301,0.5268840693601593,2527.235948821065,2621.9391016286036,10,16,0.625
SUBTYPE05,HALLMARK_ADIPOGENESIS,up,0.21225071225071226,0.4800040871784837,3615.855946431321,3502.9208309211645,18,27,0.6666666666666666
SUBTYPE05,HALLMARK_ALLOGRAFT_REJECTION,down,-0.13105413105413105,0.5935664428462986,1659.792226832581,1680.3685414801475,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_ANDROGEN_RESPONSE,down,-0.08831908831908832,0.724881772848976,2963.0022119478017,3112.5813671805595,15,27,0.5555555555555556
SUBTYPE05,HALLMARK_ANGIOGENESIS,down,-0.2678062678062678,0.3758429274190435,3283.5211187870646,3535.298776236489,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_APICAL_JUNCTION,down,-0.14814814814814814,0.5935664428462986,2143.81160608128,2231.4200207520917,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_APICAL_SURFACE,down,-0.008547008547008548,0.9909605986923459,708.0435838078429,721.3930777749874,15,27,0.5555555555555556
SUBTYPE05,HALLMARK_APOPTOSIS,down,-0.08262108262108261,0.724881772848976,3340.6297826737136,3289.2992916452877,11,27,0.4074074074074074
SUBTYPE05,HALLMARK_BILE_ACID_METABOLISM,up,0.13817663817663817,0.5935664428462986,1384.1236805172457,1279.3154612747308,18,27,0.6666666666666666
SUBTYPE05,HALLMARK_CHOLESTEROL_HOMEOSTASIS,up,0.2535612535612536,0.4159565673384591,2506.657710693369,2399.6062559966317,18,27,0.6666666666666666
SUBTYPE05,HALLMARK_COAGULATION,up,0.06695156695156695,0.725161207770129,2824.6373818091943,2853.2153901531997,13,27,0.48148148148148145
SUBTYPE05,HALLMARK_COMPLEMENT,down,-0.07407407407407407,0.724881772848976,2429.2775564624626,2319.8586072172707,13,27,0.48148148148148145
SUBTYPE05,HALLMARK_DNA_REPAIR,up,0.13675213675213677,0.5935664428462986,2278.9243126977444,2229.968793727321,15,27,0.5555555555555556
SUBTYPE05,HALLMARK_E2F_TARGETS,down,-0.06552706552706553,0.725161207770129,644.6963656610615,755.0457275147669,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,down,-0.15384615384615385,0.5935664428462986,2801.2278209008964,3075.4234128931994,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_ESTROGEN_RESPONSE_EARLY,down,-0.005698005698005698,0.9909605986923459,1745.8984536409807,1769.4165538830644,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_ESTROGEN_RESPONSE_LATE,up,0.21652421652421652,0.4800040871784837,1961.7340160832273,1857.850744036185,19,27,0.7037037037037037
SUBTYPE05,HALLMARK_FATTY_ACID_METABOLISM,up,0.2222222222222222,0.4800040871784837,3229.1427984546553,3019.7608962569534,19,27,0.7037037037037037
SUBTYPE05,HALLMARK_G2M_CHECKPOINT,down,-0.1467236467236467,0.5935664428462986,615.8267794164558,716.8109033252285,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_GLYCOLYSIS,up,0.10113960113960115,0.724881772848976,3003.389633015013,2947.51620714659,17,27,0.6296296296296297
SUBTYPE05,HALLMARK_HEDGEHOG_SIGNALING,down,-0.2706552706552707,0.3758429274190435,921.2059963896008,1089.1704381468885,19,27,0.7037037037037037
SUBTYPE05,HALLMARK_HEME_METABOLISM,up,0.07407407407407407,0.724881772848976,2402.1378252981567,2391.9136510734343,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_HYPOXIA,down,-0.05698005698005698,0.7589637619512212,3420.9412541741076,3475.0345377308217,15,27,0.5555555555555556
SUBTYPE05,HALLMARK_IL2_STAT5_SIGNALING,down,-0.11823361823361823,0.6351680144966823,2085.7103909683347,2136.759958322351,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_IL6_JAK_STAT3_SIGNALING,down,-0.13675213675213677,0.5935664428462986,2232.438575489293,2249.397708598416,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_INFLAMMATORY_RESPONSE,down,-0.09401709401709402,0.724881772848976,1587.9581249877674,1474.716200092946,13,27,0.48148148148148145
SUBTYPE05,HALLMARK_INTERFERON_ALPHA_RESPONSE,down,-0.150997150997151,0.5935664428462986,3119.1633743896728,3139.0175420586065,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_INTERFERON_GAMMA_RESPONSE,down,-0.1581196581196581,0.5935664428462986,2590.6418141999793,2711.260737044462,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_KRAS_SIGNALING_DN,up,0.02849002849002849,0.8938973395470626,-1156.0708450734783,-1168.6630973433253,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_KRAS_SIGNALING_UP,down,-0.09116809116809117,0.724881772848976,1602.4293510763546,1526.9925815989436,12,27,0.4444444444444444
SUBTYPE05,HALLMARK_MITOTIC_SPINDLE,down,-0.17094017094017094,0.5935664428462986,1258.3785205997492,1379.3823782923746,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_MTORC1_SIGNALING,up,0.16666666666666666,0.5935664428462986,3258.510115033114,3213.4201321927994,15,27,0.5555555555555556
SUBTYPE05,HALLMARK_MYC_TARGETS_V1,up,0.07834757834757834,0.724881772848976,4260.385697278573,4232.862600949671,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_MYC_TARGETS_V2,up,0.19230769230769232,0.5587387258459927,1705.112295890137,1620.9890183568382,19,27,0.7037037037037037
SUBTYPE05,HALLMARK_MYOGENESIS,down,-0.28347578347578345,0.3758429274190435,1756.6804171833692,1976.1298059082787,17,27,0.6296296296296297
SUBTYPE05,HALLMARK_NOTCH_SIGNALING,down,-0.35185185185185186,0.33268540339363883,2303.943522373652,2480.313146443534,19,27,0.7037037037037037
SUBTYPE05,HALLMARK_OXIDATIVE_PHOSPHORYLATION,up,0.32051282051282054,0.33268540339363883,4505.487365834943,4301.5031074595645,18,27,0.6666666666666666
SUBTYPE05,HALLMARK_P53_PATHWAY,up,0.04985754985754986,0.7841210661367991,2877.800615389203,2808.6983590016016,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_PANCREAS_BETA_CELLS,down,-0.1339031339031339,0.5935664428462986,1925.389569278529,2026.2862329295713,16,27,0.5925925925925926
SUBTYPE05,HALLMARK_PEROXISOME,up,0.1908831908831909,0.5587387258459927,2731.9530148239983,2627.5951528446235,21,27,0.7777777777777778
SUBTYPE05,HALLMARK_PI3K_AKT_MTOR_SIGNALING,up,0.0014245014245014246,0.9958764600340553,2426.286935443228,2403.496557510107,15,27,0.5555555555555556
SUBTYPE05,HALLMARK_PROTEIN_SECRETION,up,0.1267806267806268,0.6005327507053162,3529.9708507324804,3529.8804461962386,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,up,0.23931623931623933,0.4633057355647901,3910.998079908385,3811.1440394491187,19,27,0.7037037037037037
SUBTYPE05,HALLMARK_SPERMATOGENESIS,up,0.3333333333333333,0.33268540339363883,-1209.7412331140704,-1311.2287240992237,18,27,0.6666666666666666
SUBTYPE05,HALLMARK_TGF_BETA_SIGNALING,down,-0.30626780626780625,0.33268540339363883,3470.8288820935777,3697.523843039804,21,27,0.7777777777777778
SUBTYPE05,HALLMARK_TNFA_SIGNALING_VIA_NFKB,down,-0.09829059829059829,0.724881772848976,3108.118551744319,3028.9003399548405,12,27,0.4444444444444444
SUBTYPE05,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,up,0.07977207977207977,0.724881772848976,3186.45852395112,3232.343040003226,12,27,0.4444444444444444
SUBTYPE05,HALLMARK_UV_RESPONSE_DN,down,-0.17806267806267806,0.5827734116568568,1788.6573119257437,1860.1591397410002,14,27,0.5185185185185185
SUBTYPE05,HALLMARK_UV_RESPONSE_UP,up,0.22507122507122507,0.4800040871784837,3069.304633673705,2994.89747020809,19,27,0.7037037037037037
SUBTYPE05,HALLMARK_WNT_BETA_CATENIN_SIGNALING,down,-0.17806267806267806,0.5827734116568568,1063.4353320967793,1189.6354955126722,17,27,0.6296296296296297
SUBTYPE05,HALLMARK_XENOBIOTIC_METABOLISM,up,0.07122507122507123,0.724881772848976,2621.0866126515166,2589.8733018623134,17,27,0.6296296296296297
