subtype_id,gene,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE03,NR4A3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NRBF2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NRBP2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NRDC,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,NRG3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NRIP1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NRP1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NRROS,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NRXN1,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,NRXN2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NRXN3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NSD3,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,NSG1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NSMAF,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NSMCE4A,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NSUN2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NT5C1B,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,NT5C2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NT5DC3,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,NT5M,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NTHL1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NTRK2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NTRK3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUDT21,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUMB,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP107,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP133,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP160,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP205,0,11,0.0,3,92,0.03260869565217391,0.0,0.053922893035396505,22.92351045456992,1.0,False,1.0,
SUBTYPE03,NUP210,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP210L,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP214,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP37,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP42,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUP50,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NUTM1,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,NUTM2G,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NYAP1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,NYAP2,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,NYNRIN,0,11,0.0,3,92,0.03260869565217391,0.0,0.053922893035396505,22.92351045456992,1.0,False,1.0,
SUBTYPE03,OAZ3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OBI1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OBSCN,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OCRL,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,ODF2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OGA,1,11,0.09090909090909091,1,92,0.010869565217391304,9.1,0.5275787121767984,156.96236047569957,0.20312202550923286,False,1.0,
SUBTYPE03,OGDH,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OGG1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OGT,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OIP5,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OIT3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OLFM2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OLFM4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OMD,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,ONECUT2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OPCML,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OPRL1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OPTC,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,OR10G3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR10G7,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,OR10H1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR10H4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR10J3,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,OR10K2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR13G1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR1C1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR1D2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR1L3,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,OR1S1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR2AG1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR2AG2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR2B3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR2H2,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,OR2J2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR2T10,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,OR2T2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR3A1,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,OR3A2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR3A3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR4A15,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR4B1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR4C16,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,OR4D1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR4D11,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR4K15,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR4K2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR4K5,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR4N2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR51D1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR52B4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR52E4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR52I1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR52I2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR52J3,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,OR5AU1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR5B12,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR5J2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR5K2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR5L1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR5W2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR6C4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR6C68,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR6K2,1,11,0.09090909090909091,1,92,0.010869565217391304,9.1,0.5275787121767984,156.96236047569957,0.20312202550923286,False,1.0,
SUBTYPE03,OR6N1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR7A17,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,OR8B8,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR8D2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR8I2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OR8S1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,ORC1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,ORC4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,ORMDL3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OSBP2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OSBPL11,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OSBPL3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OSGIN2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OTOL1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OTOP1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OTOP2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OTULINL,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OVCH2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,OXCT1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,P2RX2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,P2RX6,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,P2RX7,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,P2RY12,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,P2RY14,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,P2RY8,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PAAF1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PACSIN1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PADI2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PAFAH2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PAH,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PAIP1,3,11,0.2727272727272727,0,92,0.0,inf,3.6243746295109096,1601.0637046268407,0.0009329887871711214,False,1.0,
SUBTYPE03,PAK4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PALLD,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PAN3,0,11,0.0,3,92,0.03260869565217391,0.0,0.053922893035396505,22.92351045456992,1.0,False,1.0,
SUBTYPE03,PANK1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PANK2,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,PAPOLA,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PAPOLG,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PAPSS2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PARD3,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PARD6B,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,PARP11,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,PARP12,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PARP16,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PASK,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,PAX4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PBLD,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PBRM1,0,11,0.0,39,92,0.42391304347826086,0.0,0.0033685035688090143,1.0294865782329945,0.006082522241934546,True,1.0,0.045618916814509095
SUBTYPE03,PCBP2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDH1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDH10,0,11,0.0,4,92,0.043478260869565216,0.0,0.04318509944748123,16.93058317912754,1.0,False,1.0,
SUBTYPE03,PCDH15,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDH18,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDH7,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,PCDH9,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHA10,0,11,0.0,3,92,0.03260869565217391,0.0,0.053922893035396505,22.92351045456992,1.0,False,1.0,
SUBTYPE03,PCDHA12,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,PCDHA2,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,PCDHA5,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,PCDHA6,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHA7,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHA9,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHAC2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHB11,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHB13,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHB15,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,PCDHB2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHB4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHB7,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,PCDHGA2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHGB1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHGB3,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,PCDHGB5,1,11,0.09090909090909091,0,92,0.0,inf,1.0108150072182471,690.9962582345139,0.10679611650485436,False,1.0,
SUBTYPE03,PCDHGB7,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCDHGC4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCED1A,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCF11,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,PCK1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCK2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCLO,0,11,0.0,5,92,0.05434782608695652,0.0,0.03585506136419152,13.343955497439586,1.0,False,1.0,
SUBTYPE03,PCMTD1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCNA,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCNT,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCNX1,0,11,0.0,3,92,0.03260869565217391,0.0,0.053922893035396505,22.92351045456992,1.0,False,1.0,
SUBTYPE03,PCNX2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCNX3,0,11,0.0,2,92,0.021739130434782608,0.0,0.07105996252623012,34.86073142125004,1.0,False,1.0,
SUBTYPE03,PCNX4,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCP4L1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCSK1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCSK2,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCSK9,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCTP,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PCYOX1,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PDCD11,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PDE1C,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PDE3A,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PDE4B,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PDE6A,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PDE6B,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
SUBTYPE03,PDE8A,0,11,0.0,1,92,0.010869565217391304,0.0,0.10192672862379104,69.01061733267986,1.0,False,1.0,
