subtype_id,gene,wald_stat,log2_fold_change,p_value,padj,target_n,rest_n
SUBTYPE01,LHX4,0.4560408745570695,,,,10,93
SUBTYPE01,RNF2,0.29013102813003483,,,,10,93
SUBTYPE01,TRMT1L,0.9197407711947585,,,,10,93
SUBTYPE01,SEC22A,-1.3161380933654474,,,,10,93
SUBTYPE01,CSTA,-0.4451987399726565,,,,10,93
SUBTYPE01,DPPA4,-0.006257553499733094,,,,10,93
SUBTYPE01,POPDC2,-0.07759121132258467,,,,10,93
SUBTYPE01,B4GALT4,-2.432225725656542,,,,10,93
SUBTYPE01,NAA50,-1.2178616524639212,,,,10,93
SUBTYPE01,CD80,-0.858518475814895,,,,10,93
SUBTYPE01,KIF18A,1.1402940542123723,,,,10,93
SUBTYPE01,GJA8,-0.004968575242394182,,,,10,93
SUBTYPE01,DESI2,-0.1628784136902786,,,,10,93
SUBTYPE01,MAPK8IP1,2.151785599028464,,,,10,93
SUBTYPE01,CRY2,0.6438477274060699,,,,10,93
SUBTYPE01,PEX16,-1.6422583310632115,,,,10,93
SUBTYPE01,DEPDC7,-0.5447726034891001,,,,10,93
SUBTYPE01,CAT,-0.12007342710105261,,,,10,93
SUBTYPE01,PILRB,-2.2532958852701905,,,,10,93
SUBTYPE01,ZMYM2,0.2359192685530632,,,,10,93
SUBTYPE01,GJB6,-2.0707260414695807,,,,10,93
SUBTYPE01,GJA3,-1.127359689803577,,,,10,93
SUBTYPE01,TBC1D15,1.2604106868942795,,,,10,93
SUBTYPE01,ADGRB2,-1.5091434964017822,,,,10,93
SUBTYPE01,HCRTR1,1.3753344399616338,,,,10,93
SUBTYPE01,ZCCHC17,-0.6825616483431842,,,,10,93
SUBTYPE01,FABP3,-1.2589238168351176,,,,10,93
SUBTYPE01,KHDRBS1,1.561853771353079,,,,10,93
SUBTYPE01,TMEM39B,-0.17228271020593955,,,,10,93
SUBTYPE01,CCRL2,-0.9099374009410724,,,,10,93
SUBTYPE01,CCR2,-0.5658571451835074,,,,10,93
SUBTYPE01,POLR3GL,1.3645332649540969,,,,10,93
SUBTYPE01,GHSR,0.1503862800232868,,,,10,93
SUBTYPE01,TNFSF10,-0.7010349821649668,,,,10,93
SUBTYPE01,ZNF639,-0.14259687989282968,,,,10,93
SUBTYPE01,SLITRK3,0.9306980286317246,,,,10,93
SUBTYPE01,PIK3CA,-0.49850724042799854,,,,10,93
SUBTYPE01,PDS5A,-0.1501679827399393,,,,10,93
SUBTYPE01,TMEM156,-0.4486301505050206,,,,10,93
SUBTYPE01,LIAS,1.3171607412280586,,,,10,93
SUBTYPE01,CPXM2,0.0663436428070875,,,,10,93
SUBTYPE01,TMEM54,-0.5590154751389974,,,,10,93
SUBTYPE01,ZSCAN20,0.07211084914946982,,,,10,93
SUBTYPE01,CSMD2,0.6019186769312543,,,,10,93
SUBTYPE01,HPCA,-0.5493676743577505,,,,10,93
SUBTYPE01,LRIF1,0.6801624852835796,,,,10,93
SUBTYPE01,TMIGD3,-1.5443704960503557,,,,10,93
SUBTYPE01,CLCC1,0.0671339499703879,,,,10,93
SUBTYPE01,GPSM2,-0.7026347813112991,,,,10,93
SUBTYPE01,GTDC1,-0.7139393064280436,,,,10,93
SUBTYPE01,CXCR4,-0.049533688794805505,,,,10,93
SUBTYPE01,ZRANB3,-0.08940578655762033,,,,10,93
SUBTYPE01,ACVR2A,0.5435752389789266,,,,10,93
SUBTYPE01,POLK,0.6186085941033119,,,,10,93
SUBTYPE01,SV2C,1.6000915925474006,,,,10,93
SUBTYPE01,FLT3,-0.7052885196874269,,,,10,93
SUBTYPE01,RPL21,1.1048881708963414,,,,10,93
SUBTYPE01,MTIF3,-0.4235104991772782,,,,10,93
SUBTYPE01,GTF3A,-0.38376682873993667,,,,10,93
SUBTYPE01,RASL11A,-0.4199621524864839,,,,10,93
SUBTYPE01,UBL3,-0.7473304898074107,,,,10,93
SUBTYPE01,FYTTD1,-0.17569828631204354,,,,10,93
SUBTYPE01,MTERF4,1.2605972180179688,,,,10,93
SUBTYPE01,XPNPEP2,-1.8814971771149036,,,,10,93
SUBTYPE01,SASH3,-0.05259463194371954,,,,10,93
SUBTYPE01,OCRL,-2.7822755971253788,,,,10,93
SUBTYPE01,PAEP,-5.008428238564479,,,,10,93
SUBTYPE01,OBP2A,-1.830108245162109,,,,10,93
SUBTYPE01,MRPS2,-0.7622531252335777,,,,10,93
SUBTYPE01,TBX22,0.18399847531018687,,,,10,93
SUBTYPE01,FMOD,-1.470893931911403,,,,10,93
SUBTYPE01,MYOG,0.20972150243051504,,,,10,93
SUBTYPE01,LAX1,-1.6005253837217994,,,,10,93
SUBTYPE01,PLG,-0.4637574198832311,,,,10,93
SUBTYPE01,KIAA1191,0.12708718739178204,,,,10,93
SUBTYPE01,COPA,0.052027661049350256,,,,10,93
SUBTYPE01,CD244,-0.12524898627420686,,,,10,93
SUBTYPE01,LY9,-0.10353990894053255,,,,10,93
SUBTYPE01,HS3ST2,-1.6364873470513344,,,,10,93
SUBTYPE01,RBBP6,-0.37007924521502567,,,,10,93
SUBTYPE01,ZC3H7A,0.8840814656220338,,,,10,93
SUBTYPE01,PRM2,0.613199160107319,,,,10,93
SUBTYPE01,SERAC1,-0.5188765218365877,,,,10,93
SUBTYPE01,ANXA11,-0.8112569231123061,,,,10,93
SUBTYPE01,LDB3,0.18688685681069522,,,,10,93
SUBTYPE01,OPN4,-2.4974652143458376,,,,10,93
SUBTYPE01,SHLD2,-0.3926235132179465,,,,10,93
SUBTYPE01,PRXL2A,2.136757213440729,,,,10,93
SUBTYPE01,ZNF205,-0.6441734645846439,,,,10,93
SUBTYPE01,NAA60,-1.6216440596362485,,,,10,93
SUBTYPE01,RPL5,0.5111119445864677,,,,10,93
SUBTYPE01,ODF2L,-0.45818591819105214,,,,10,93
SUBTYPE01,PTGFR,-2.1512033489192603,,,,10,93
SUBTYPE01,SPATA1,-0.7161836495649311,,,,10,93
SUBTYPE01,TRMT13,0.24635111634326692,,,,10,93
SUBTYPE01,LRRC39,-1.369389346749729,,,,10,93
SUBTYPE01,RWDD3,-0.48181959244086675,,,,10,93
SUBTYPE01,ZNF644,0.23730630747311313,,,,10,93
SUBTYPE01,CCDC18,-0.7072241254759345,,,,10,93
SUBTYPE01,RPAP2,0.6199302632119053,,,,10,93
SUBTYPE01,SLC66A2,-1.213512590803311,,,,10,93
SUBTYPE01,BBS9,1.133379388471006,,,,10,93
SUBTYPE01,PMS2,-0.45394827592062575,,,,10,93
SUBTYPE01,ZMIZ2,-0.6865803764323787,,,,10,93
SUBTYPE01,OCM,0.566197886911971,,,,10,93
SUBTYPE01,SEPTIN7,1.1656806609878316,,,,10,93
SUBTYPE01,EEPD1,-0.9916380934896454,,,,10,93
SUBTYPE01,KLHL7,-0.46157979712810293,,,,10,93
SUBTYPE01,HERPUD2,-0.14229205952166116,,,,10,93
SUBTYPE01,CBX3,-0.47851337899359947,,,,10,93
SUBTYPE01,HNRNPA2B1,-1.077084056956938,,,,10,93
SUBTYPE01,WIPF3,-1.0663123246439155,,,,10,93
SUBTYPE01,NXPH1,1.1596845961366935,,,,10,93
SUBTYPE01,NPY,-1.0214600975175931,,,,10,93
SUBTYPE01,FAM126A,-1.381338051374403,,,,10,93
SUBTYPE01,HOXA7,1.4962465048454467,,,,10,93
SUBTYPE01,INHBA,-0.28190137626409273,,,,10,93
SUBTYPE01,FKBP9,-0.47858991786398236,,,,10,93
SUBTYPE01,NT5C3A,-0.6865874344770517,,,,10,93
SUBTYPE01,ARL4A,-0.7063615417631792,,,,10,93
SUBTYPE01,CCZ1,0.038409150332335294,,,,10,93
SUBTYPE01,POLM,-0.5139881156998933,,,,10,93
SUBTYPE01,RAMP3,0.3506793050884964,,,,10,93
SUBTYPE01,MRM2,-0.10491505692362825,,,,10,93
SUBTYPE01,TWIST1,-1.0057596235381485,,,,10,93
SUBTYPE01,SMU1,0.5124962097549859,,,,10,93
SUBTYPE01,GLIPR2,-0.8371400775093907,,,,10,93
SUBTYPE01,SLC25A51,-1.8390428144471873,,,,10,93
SUBTYPE01,CLTA,-1.352418973660275,,,,10,93
SUBTYPE01,RECK,1.0368600761897144,,,,10,93
SUBTYPE01,SPINK4,-0.21149090334758217,,,,10,93
SUBTYPE01,TAF1L,0.44554361556374134,,,,10,93
SUBTYPE01,ACO1,-1.1942770957796982,,,,10,93
SUBTYPE01,PHF24,-0.836476907580927,,,,10,93
SUBTYPE01,DNAI1,0.60212960472028,,,,10,93
SUBTYPE01,DCAF10,-0.34335350061837705,,,,10,93
SUBTYPE01,CNTFR,-1.757776946406849,,,,10,93
SUBTYPE01,KIAA1549,0.5132511658216228,,,,10,93
SUBTYPE01,TRIM24,0.32765786514259615,,,,10,93
SUBTYPE01,CYREN,0.10953198291798553,,,,10,93
SUBTYPE01,CALD1,1.0151655378407693,,,,10,93
SUBTYPE01,AKR1D1,-1.5127593156537649,,,,10,93
SUBTYPE01,NUDT10,2.120019731986471,,,,10,93
SUBTYPE01,SFTPA1,0.49077890925029155,,,,10,93
SUBTYPE01,NEUROG3,-2.7408629237889666,,,,10,93
SUBTYPE01,PLAU,-2.8201639762558437,,,,10,93
SUBTYPE01,SRGN,-0.407913164620073,,,,10,93
SUBTYPE01,CHST3,-1.3469869348786259,,,,10,93
SUBTYPE01,BICC1,1.2185195564066151,,,,10,93
SUBTYPE01,CISD1,-1.6655354214105131,,,,10,93
SUBTYPE01,EGR2,-0.6092009374484981,,,,10,93
SUBTYPE01,ECD,0.2531488000298718,,,,10,93
SUBTYPE01,P4HA1,-0.6571430874492125,,,,10,93
SUBTYPE01,SLC25A16,-0.9446714947501524,,,,10,93
SUBTYPE01,ZWINT,0.35767244729158676,,,,10,93
SUBTYPE01,VPS26A,1.3888432520306875,,,,10,93
SUBTYPE01,RBM19,0.6055395334007755,,,,10,93
SUBTYPE01,CIT,-0.9789704778486973,,,,10,93
SUBTYPE01,IFT81,1.3018669260152642,,,,10,93
SUBTYPE01,ACADS,-0.631017088186633,,,,10,93
SUBTYPE01,HVCN1,-0.03596857252143828,,,,10,93
SUBTYPE01,DDX54,0.7357505902322965,,,,10,93
SUBTYPE01,MED13L,0.4289907173602316,,,,10,93
SUBTYPE01,CDKN2C,-0.1326476030304165,,,,10,93
SUBTYPE01,RNF11,1.2811701431510112,,,,10,93
SUBTYPE01,RASSF8,-0.5918866593946954,,,,10,93
SUBTYPE01,BHLHE41,1.585549907198115,,,,10,93
SUBTYPE01,SSPN,0.21491540544227772,,,,10,93
SUBTYPE01,ITPR2,-2.338615074873883,,,,10,93
SUBTYPE01,CCDC91,-2.225853094220783,,,,10,93
SUBTYPE01,NECAB1,0.6396986387075695,,,,10,93
SUBTYPE01,WWP1,-0.670820083973115,,,,10,93
SUBTYPE01,ACOT9,-2.519545217677773,,,,10,93
SUBTYPE01,PRDX4,-0.5015875970933648,,,,10,93
SUBTYPE01,DDX39A,-1.5766448406339828,,,,10,93
SUBTYPE01,PKN1,1.1917535967899884,,,,10,93
SUBTYPE01,TRIR,-0.6311504407689551,,,,10,93
SUBTYPE01,ADGRE5,-0.36636265106379984,,,,10,93
SUBTYPE01,WDR83,-1.194742454469811,,,,10,93
SUBTYPE01,GIPC1,-2.2532254081954632,,,,10,93
SUBTYPE01,ACTRT1,0.3603961588544414,,,,10,93
SUBTYPE01,CCDC70,0.600549391813836,,,,10,93
SUBTYPE01,SPRYD7,2.4231788453829175,,,,10,93
SUBTYPE01,EBPL,1.358795857568703,,,,10,93
SUBTYPE01,ATP7B,1.3023388213088352,,,,10,93
SUBTYPE01,ZC3H13,1.0246246478309566,,,,10,93
SUBTYPE01,NLN,-0.7026930577544188,,,,10,93
SUBTYPE01,CENPK,0.04080714218177712,,,,10,93
SUBTYPE01,OPTN,0.8368137566594753,,,,10,93
SUBTYPE01,ITIH5,-3.3318262865296755,,,,10,93
SUBTYPE01,ATF1,0.7250376172358063,,,,10,93
SUBTYPE01,TSFM,1.0074837672009012,,,,10,93
SUBTYPE01,NEUROD4,-1.664109208216296,,,,10,93
SUBTYPE01,ARHGAP9,-1.0792480391403199,,,,10,93
SUBTYPE01,NCKAP1L,-1.0323325698282835,,,,10,93
SUBTYPE01,MMP19,-0.35350925902263536,,,,10,93
SUBTYPE01,PFDN5,-0.15930633909531763,,,,10,93
SUBTYPE01,SPATS2,0.07009994555113037,,,,10,93
SUBTYPE01,ORMDL2,-1.6213966019109343,,,,10,93
SUBTYPE01,NR4A1,-0.884792949491057,,,,10,93
SUBTYPE01,PDE1B,-0.3806380049052992,,,,10,93
SUBTYPE01,HOXC13,-0.6696726607796482,,,,10,93
SUBTYPE01,CDK2,-0.767326054400645,,,,10,93
SUBTYPE01,LRP1,-0.37546143559102385,,,,10,93
SUBTYPE01,HOXC11,-2.9819354775560796,,,,10,93
SUBTYPE01,ATG101,-1.7008663913915876,,,,10,93
SUBTYPE01,NFE2,-2.1187683282309044,,,,10,93
SUBTYPE01,HOXC12,-0.12749197100212284,,,,10,93
SUBTYPE01,IKZF4,0.42103479421540907,,,,10,93
SUBTYPE01,SMUG1,-2.3241793500410948,,,,10,93
SUBTYPE01,TUBA1B,0.2772971605670601,,,,10,93
SUBTYPE01,EEF1AKMT3,2.3052947151093,,,,10,93
SUBTYPE01,KBTBD4,0.5366358483216724,,,,10,93
SUBTYPE01,SARDH,-0.4385527532175159,,,,10,93
SUBTYPE01,DBH,0.8292360512137588,,,,10,93
SUBTYPE01,ATPAF1,-0.4224491326374235,,,,10,93
SUBTYPE01,STIL,-1.2048333463088898,,,,10,93
SUBTYPE01,HJURP,-1.4702543187915733,,,,10,93
SUBTYPE01,IL13RA2,-0.2711500208713443,,,,10,93
SUBTYPE01,COL10A1,-3.81402782980989,,,,10,93
SUBTYPE01,AMD1,-0.13705942732078027,,,,10,93
SUBTYPE01,NDUFAF4,-1.048948206158106,,,,10,93
SUBTYPE01,USP45,-1.0784061206393591,,,,10,93
SUBTYPE01,PLP1,0.778310551098447,,,,10,93
SUBTYPE01,SERPINA7,0.8921989525551512,,,,10,93
SUBTYPE01,MORF4L2,-1.0352393033540925,,,,10,93
SUBTYPE01,H2BW1,0.1599594545142585,,,,10,93
SUBTYPE01,RAB9B,1.0271285694807823,,,,10,93
SUBTYPE01,NRK,-1.8322477255074843,,,,10,93
SUBTYPE01,FAM199X,-1.916060801464593,,,,10,93
SUBTYPE01,ESX1,0.5923135538813107,,,,10,93
SUBTYPE01,MAGEA9,0.037766108066901345,,,,10,93
SUBTYPE01,ATXN3L,0.026693251493061586,,,,10,93
SUBTYPE01,RAB9A,-1.5262053589415363,,,,10,93
SUBTYPE01,METTL8,-0.6531496263513022,,,,10,93
SUBTYPE01,TTC21B,0.26771947996495443,,,,10,93
SUBTYPE01,NMI,0.5965623533201213,,,,10,93
SUBTYPE01,TNFAIP6,-0.2847928090518976,,,,10,93
SUBTYPE01,ACVR1C,-2.396377572350351,,,,10,93
SUBTYPE01,BAZ2B,-2.186230984299128,,,,10,93
SUBTYPE01,SLC36A1,-0.8655159460708765,,,,10,93
SUBTYPE01,LPGAT1,-0.8429072230662417,,,,10,93
SUBTYPE01,BATF3,-1.8424717553330787,,,,10,93
SUBTYPE01,G0S2,-3.3933379646548008,,,,10,93
SUBTYPE01,KCNJ2,0.6725588706033638,,,,10,93
SUBTYPE01,RAP2C,-1.6326267895788726,,,,10,93
SUBTYPE01,EXOSC9,1.0140548444039474,,,,10,93
SUBTYPE01,PLA2G12A,-1.483192369936676,,,,10,93
SUBTYPE01,B9D2,0.2887428549084841,,,,10,93
SUBTYPE01,COQ8B,-1.0676341268343654,,,,10,93
SUBTYPE01,PFKFB2,-2.31337687223142,,,,10,93
SUBTYPE01,C4BPA,-2.0547945931369935,,,,10,93
SUBTYPE01,C4BPB,-0.5457227121978622,,,,10,93
SUBTYPE01,RAB38,0.69398935741283,,,,10,93
SUBTYPE01,GPR83,-0.403001803052996,,,,10,93
SUBTYPE01,AGO2,0.43212355986340967,,,,10,93
SUBTYPE01,MXD4,-0.1629125729779055,,,,10,93
SUBTYPE01,CKS2,-2.6428318104873774,,,,10,93
SUBTYPE01,DAW1,-1.955180805037795,,,,10,93
SUBTYPE01,ACSL3,-1.6431504345539274,,,,10,93
SUBTYPE01,CHPF,-1.5086311242741093,,,,10,93
SUBTYPE01,DNPEP,0.585259029846291,,,,10,93
SUBTYPE01,INHA,-2.176022995025481,,,,10,93
SUBTYPE01,MOGAT1,0.31642447036126004,,,,10,93
SUBTYPE01,OBSL1,-0.8494925406746483,,,,10,93
SUBTYPE01,FAM124B,-1.1099799045786165,,,,10,93
SUBTYPE01,SLC12A4,0.9709892199792834,,,,10,93
SUBTYPE01,ENKD1,-1.2518856767619932,,,,10,93
SUBTYPE01,MC3R,-0.9391310389004963,,,,10,93
SUBTYPE01,GCNT7,1.597848578065785,,,,10,93
SUBTYPE01,CTCFL,2.540976197065066,,,,10,93
SUBTYPE01,FAM210B,-1.293954609889634,,,,10,93
SUBTYPE01,PI3,-3.4420411754270233,,,,10,93
SUBTYPE01,FAM209A,0.21321897618239816,,,,10,93
SUBTYPE01,SNX21,-1.6064984321923372,,,,10,93
SUBTYPE01,SLPI,-3.8049148016976555,,,,10,93
SUBTYPE01,WFDC3,-2.9589526268171427,,,,10,93
SUBTYPE01,TTPAL,-2.211551313365445,,,,10,93
SUBTYPE01,PREX1,0.1973942538723287,,,,10,93
SUBTYPE01,KCNS1,-4.7983252538690255,,,,10,93
SUBTYPE01,SLC12A5,-1.3205231214702942,,,,10,93
SUBTYPE01,ARHGAP40,-1.22014732677624,,,,10,93
SUBTYPE01,SDC4,-2.11324439998338,,,,10,93
SUBTYPE01,NCOA3,-0.02190895466018381,,,,10,93
SUBTYPE01,PIGT,-1.2293044795664265,,,,10,93
SUBTYPE01,SEMG2,-0.2237773242389026,,,,10,93
SUBTYPE01,MATN4,-0.5201870448930224,,,,10,93
SUBTYPE01,NCOA5,-0.7799186043041342,,,,10,93
SUBTYPE01,VAPB,0.4879228534894554,,,,10,93
SUBTYPE01,PARD6B,1.4499555519600513,,,,10,93
SUBTYPE01,ATP5F1E,-2.13656089235903,,,,10,93
SUBTYPE01,CHD6,-0.15107190419379474,,,,10,93
SUBTYPE01,PLCG1,-1.5448706360102376,,,,10,93
SUBTYPE01,TOX2,0.19373352396224305,,,,10,93
SUBTYPE01,SRSF6,-0.4314706220376616,,,,10,93
SUBTYPE01,GDAP1L1,-0.6237038946651396,,,,10,93
SUBTYPE01,GTSF1L,-2.1050951951814376,,,,10,93
SUBTYPE01,ARFGEF2,-1.2421743153751792,,,,10,93
SUBTYPE01,ZNFX1,0.5245596591790522,,,,10,93
SUBTYPE01,ZNF831,-0.04170661484421874,,,,10,93
SUBTYPE01,EDN3,-0.8126907551629199,,,,10,93
SUBTYPE01,CSE1L,-0.3532535105510916,,,,10,93
SUBTYPE01,RAB22A,-1.9488478350141123,,,,10,93
SUBTYPE01,PTGIS,-1.505684999862203,,,,10,93
SUBTYPE01,STAU1,-0.3303201407407682,,,,10,93
SUBTYPE01,CDH26,-0.030308205038846913,,,,10,93
SUBTYPE01,SNAI1,0.5077422954410321,,,,10,93
SUBTYPE01,MOCS3,0.913502472646205,,,,10,93
SUBTYPE01,STX16,-1.8349047361490587,,,,10,93
SUBTYPE01,PMEPA1,-0.5311854347474023,,,,10,93
SUBTYPE01,RNF114,-0.717252938155728,,,,10,93
SUBTYPE01,ANKRD60,-0.06438751317286877,,,,10,93
SUBTYPE01,DDX27,-0.4677756167516709,,,,10,93
SUBTYPE01,RBPJL,2.887463414025151,,,,10,93
SUBTYPE01,SEMG1,1.3977970175051366,,,,10,93
SUBTYPE01,C20orf85,-0.13183678015121605,,,,10,93
SUBTYPE01,BCAS4,-0.6896575878097451,,,,10,93
SUBTYPE01,KCNK15,-5.117720425349744,,,,10,93
SUBTYPE01,TP53TG5,1.8992960103518521,,,,10,93
SUBTYPE01,PCK1,-0.47868918087105267,,,,10,93
SUBTYPE01,ZBP1,-1.4417305253224382,,,,10,93
SUBTYPE01,NEURL2,-1.037884592627872,,,,10,93
SUBTYPE01,MAGEA10,-0.19348658083558584,,,,10,93
SUBTYPE01,MTRR,0.8662006946069474,,,,10,93
SUBTYPE01,FASTKD3,1.9367905941453785,,,,10,93
SUBTYPE01,PEPD,-2.2593104701928173,,,,10,93
SUBTYPE01,CHST8,-0.4196981935868713,,,,10,93
SUBTYPE01,IQSEC2,-1.5658066002228852,,,,10,93
SUBTYPE01,VAMP7,-0.09330991693728688,,,,10,93
SUBTYPE01,IL9R,-0.23549039517212572,,,,10,93
SUBTYPE01,XG,0.20826752243464522,,,,10,93
SUBTYPE01,STAMBP,0.3559924770081123,,,,10,93
SUBTYPE01,NAGK,-1.120210415458997,,,,10,93
SUBTYPE01,MCEE,-0.5975297593116249,,,,10,93
SUBTYPE01,PAIP2B,-0.08133358647852833,,,,10,93
SUBTYPE01,SNRNP27,0.7162885940125184,,,,10,93
SUBTYPE01,MPHOSPH10,-0.15603808135496508,,,,10,93
SUBTYPE01,IL17C,-0.42764739348221886,,,,10,93
SUBTYPE01,ATP8A1,-0.19873789467090955,,,,10,93
SUBTYPE01,USP22,0.18903306520789034,,,,10,93
SUBTYPE01,POF1B,-4.139681886039669,,,,10,93
SUBTYPE01,HIF3A,-0.16114815407764702,,,,10,93
SUBTYPE01,ZNF576,-1.0954286245814813,,,,10,93
SUBTYPE01,IRGC,0.05607175571345534,,,,10,93
SUBTYPE01,ZNF45,0.6928434356537245,,,,10,93
SUBTYPE01,LYPD3,-0.17376237080141155,,,,10,93
SUBTYPE01,PSG8,-0.20226796719261367,,,,10,93
SUBTYPE01,CEACAM8,-0.6594717332224721,,,,10,93
SUBTYPE01,NDP,-2.300210761128494,,,,10,93
SUBTYPE01,USP9X,-1.573229343486681,,,,10,93
SUBTYPE01,CRISP2,-0.43991473131623865,,,,10,93
SUBTYPE01,F13A1,-2.2497712834016856,,,,10,93
SUBTYPE01,GRM4,-0.006159233189234506,,,,10,93
SUBTYPE01,TRERF1,1.3405735653699944,,,,10,93
SUBTYPE01,PACSIN1,-2.16624177503713,,,,10,93
SUBTYPE01,BTN2A2,-0.7790912885061992,,,,10,93
SUBTYPE01,SIRT5,-1.0028816111076244,,,,10,93
SUBTYPE01,MRS2,-1.6211531332225997,,,,10,93
SUBTYPE01,WRNIP1,-0.6880819735326605,,,,10,93
SUBTYPE01,RRP36,-2.2191908560946887,,,,10,93
SUBTYPE01,BTN1A1,0.4409971899391081,,,,10,93
SUBTYPE01,SNRPC,-0.7209095933472074,,,,10,93
SUBTYPE01,SLC17A3,0.1625040000479629,,,,10,93
SUBTYPE01,SLC17A1,0.349344604956081,,,,10,93
SUBTYPE01,SERPINB6,1.2751631156052408,,,,10,93
SUBTYPE01,XPO5,-1.8807850380820301,,,,10,93
SUBTYPE01,ABCC10,-1.9237728810187726,,,,10,93
SUBTYPE01,H1-3,1.4714454814114633,,,,10,93
SUBTYPE01,PEX6,0.21228802928102536,,,,10,93
SUBTYPE01,NQO2,-2.1360882200573355,,,,10,93
SUBTYPE01,AL365205.1,-0.7976809020741806,,,,10,93
SUBTYPE01,OARD1,0.6784724757097943,,,,10,93
SUBTYPE01,UNC5CL,-0.18200955723765977,,,,10,93
SUBTYPE01,AARS2,-0.43732218606108564,,,,10,93
SUBTYPE01,H1-1,0.9890540819920721,,,,10,93
SUBTYPE01,ZNF391,1.273396893361493,,,,10,93
SUBTYPE01,RPS10,-0.6743522316595848,,,,10,93
SUBTYPE01,MOCS1,-0.40846732170139466,,,,10,93
SUBTYPE01,H2BC11,-1.1222650659120528,,,,10,93
SUBTYPE01,MED20,-1.5894285994083415,,,,10,93
SUBTYPE01,OR2B6,-0.9839488230043384,,,,10,93
SUBTYPE01,TBCC,0.6074012871726948,,,,10,93
SUBTYPE01,SPDEF,-0.10413760350610624,,,,10,93
SUBTYPE01,TCP11,1.0453588303861794,,,,10,93
SUBTYPE01,MAD2L1BP,-0.691561890602952,,,,10,93
SUBTYPE01,APOBEC2,1.2305800897101171,,,,10,93
SUBTYPE01,KLHDC3,-0.37673562502984625,,,,10,93
SUBTYPE01,GNMT,-1.0178081068208171,,,,10,93
SUBTYPE01,DNAH8,2.1435391810835007,,,,10,93
SUBTYPE01,TREM1,-2.7042954602124034,,,,10,93
SUBTYPE01,MEA1,-0.6410571334212833,,,,10,93
SUBTYPE01,KLHL31,-0.46692495158556063,,,,10,93
SUBTYPE01,COL21A1,0.5516749813601696,,,,10,93
SUBTYPE01,CDKN1A,-2.3785314230486043,,,,10,93
SUBTYPE01,SOX4,-0.27777269799321935,,,,10,93
SUBTYPE01,GLO1,0.9766033235892194,,,,10,93
SUBTYPE01,CPNE5,-0.9048273247980073,,,,10,93
SUBTYPE01,KCNK17,-3.303420393441012,,,,10,93
SUBTYPE01,RREB1,0.12009402809571185,,,,10,93
SUBTYPE01,SSR1,-0.725773711514271,,,,10,93
SUBTYPE01,RIOK1,0.5580888316944862,,,,10,93
SUBTYPE01,NRN1,-1.4543037956116642,,,,10,93
SUBTYPE01,SLC35B3,0.059975955562278215,,,,10,93
SUBTYPE01,RPP40,-1.1926679946084142,,,,10,93
SUBTYPE01,ATXN1,0.11719862746128405,,,,10,93
SUBTYPE01,NUP153,0.17434090904622335,,,,10,93
SUBTYPE01,DEK,1.0788900857899832,,,,10,93
SUBTYPE01,EEF1E1,-0.48760835723895724,,,,10,93
SUBTYPE01,CRISP1,0.3346848433822002,,,,10,93
SUBTYPE01,RUNX2,-1.4343008373069477,,,,10,93
SUBTYPE01,OPN5,0.4176826717018896,,,,10,93
SUBTYPE01,GCM2,2.4706724522221357,,,,10,93
SUBTYPE01,LRRFIP1,-1.3806156018486546,,,,10,93
SUBTYPE01,RAB17,-0.8073114852528211,,,,10,93
SUBTYPE01,CXCL6,0.07895927568751605,,,,10,93
SUBTYPE01,EREG,-2.7050900280085544,,,,10,93
SUBTYPE01,TRIM51,0.212738298859926,,,,10,93
SUBTYPE01,MYRF,0.20789464590493728,,,,10,93
SUBTYPE01,SCGB1D2,1.0265692066917038,,,,10,93
SUBTYPE01,SCGB2A1,-1.9049088459201737,,,,10,93
SUBTYPE01,AHNAK,-0.5257646708417965,,,,10,93
SUBTYPE01,EMC3,-1.7633300124906515,,,,10,93
SUBTYPE01,SSUH2,1.426292813472399,,,,10,93
SUBTYPE01,WNT1,-0.19406220152770812,,,,10,93
SUBTYPE01,SH3TC1,-2.699849015766552,,,,10,93
SUBTYPE01,CNOT1,-0.14719840038253942,,,,10,93
SUBTYPE01,LRRC29,-1.8471496845761737,,,,10,93
SUBTYPE01,BBS2,-0.3474662853195886,,,,10,93
SUBTYPE01,MT1G,-1.6480266893877444,,,,10,93
SUBTYPE01,MT2A,-1.0530676952454747,,,,10,93
SUBTYPE01,C16orf70,-0.1570883131170466,,,,10,93
SUBTYPE01,GOT2,-1.9124663943313474,,,,10,93
SUBTYPE01,DOK4,-0.3102030005914003,,,,10,93
SUBTYPE01,PIWIL1,2.3263683282900085,,,,10,93
SUBTYPE01,GPR18,0.4010850180521995,,,,10,93
SUBTYPE01,CLYBL,-1.782039955874255,,,,10,93
SUBTYPE01,TMTC4,-1.082029897872954,,,,10,93
SUBTYPE01,RAP2A,1.7265770147919761,,,,10,93
SUBTYPE01,SLC10A2,1.7026847826863662,,,,10,93
SUBTYPE01,ABCC4,-0.159179794715318,,,,10,93
SUBTYPE01,EFNB2,1.5728268267511383,,,,10,93
SUBTYPE01,SOX21,0.7983349421311747,,,,10,93
SUBTYPE01,TM9SF2,-1.0346346720681596,,,,10,93
SUBTYPE01,HROB,0.3563573988872137,,,,10,93
SUBTYPE01,KIF25,-0.05701348453126757,,,,10,93
