feature,group_a,group_b,n_a,n_b,median_a,median_b,cliffs_delta,ci_low,ci_high,p_value,p_adjusted_holm
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE01,SUBTYPE02,10,15,-0.3530439835456344,-0.035093124132991746,-0.36,-0.76,0.10666666666666667,0.14157380116882784,0.9910166081817948
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE01,SUBTYPE03,10,11,-0.3530439835456344,-0.2566943049441442,-0.21818181818181817,-0.7090909090909091,0.2909090909090909,0.4180519085356006,1.0
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE01,SUBTYPE04,10,16,-0.3530439835456344,0.15805827380348075,-0.425,-0.825,0.0375,0.07746213607943692,0.6971592247149323
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE01,SUBTYPE05,10,27,-0.3530439835456344,-0.3524231973416439,-0.08148148148148149,-0.48148148148148145,0.3333333333333333,0.7195259495178964,1.0
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE02,SUBTYPE03,15,11,-0.035093124132991746,-0.2566943049441442,0.22424242424242424,-0.22454545454545452,0.6484848484848484,0.35020138917929555,1.0
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE02,SUBTYPE04,15,16,-0.035093124132991746,0.15805827380348075,-0.24166666666666667,-0.6333333333333333,0.15854166666666553,0.2599279599779344,1.0
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE02,SUBTYPE05,15,27,-0.035093124132991746,-0.3524231973416439,0.2641975308641975,-0.1111111111111111,0.6049382716049383,0.1641500418704256,0.9910166081817948
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE03,SUBTYPE04,11,16,-0.2566943049441442,0.15805827380348075,-0.375,-0.75,0.06818181818181818,0.10876756967904058,0.8701405574323247
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE03,SUBTYPE05,11,27,-0.2566943049441442,-0.3524231973416439,0.0707070707070707,-0.3400673400673401,0.4882154882154882,0.747551408756318,1.0
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,SUBTYPE04,SUBTYPE05,16,27,0.15805827380348075,-0.3524231973416439,0.4861111111111111,0.14803240740740742,0.7638888888888888,0.008648082517028775,0.08648082517028775
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE01,SUBTYPE02,10,15,-0.29158482424596904,-0.2799890382022021,-0.48,-0.8666666666666667,-0.013333333333333334,0.04893177078572625,0.24465885392863124
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE01,SUBTYPE03,10,11,-0.29158482424596904,-0.2928413816042906,0.34545454545454546,-0.18181818181818182,0.7636363636363637,0.19266669599887198,0.578000087996616
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE01,SUBTYPE04,10,16,-0.29158482424596904,0.04106978497272307,-0.61875,-0.9125,-0.24375,0.00979543152783251,0.058772589166995064
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE01,SUBTYPE05,10,27,-0.29158482424596904,-0.2902145732330138,0.14444444444444443,-0.25935185185185183,0.5222222222222223,0.515705826075934,0.578000087996616
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE02,SUBTYPE03,15,11,-0.2799890382022021,-0.2928413816042906,0.696969696969697,0.3212121212121212,0.9757575757575757,0.003093449322761181,0.024078973436199393
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE02,SUBTYPE04,15,16,-0.2799890382022021,0.04106978497272307,-0.4166666666666667,-0.7916666666666666,0.041666666666666664,0.05038753776997539,0.24465885392863124
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE02,SUBTYPE05,15,27,-0.2799890382022021,-0.2902145732330138,0.5604938271604938,0.24925925925925926,0.837037037037037,0.003009871679524924,0.024078973436199393
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE03,SUBTYPE04,11,16,-0.2928413816042906,0.04106978497272307,-0.7272727272727273,-0.9659090909090909,-0.4090909090909091,0.001727378925430446,0.015546410328874013
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE03,SUBTYPE05,11,27,-0.2928413816042906,-0.2902145732330138,-0.2356902356902357,-0.6061447811447812,0.14486531986531942,0.2666740983881216,0.578000087996616
wavelet-LHH_glszm_GrayLevelNonUniformity,SUBTYPE04,SUBTYPE05,16,27,0.04106978497272307,-0.2902145732330138,0.6620370370370371,0.3425925925925926,0.9074074074074074,0.000342297338935851,0.00342297338935851
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE01,SUBTYPE02,10,15,0.27360858912075997,-0.23678009111509862,0.36,-0.14666666666666667,0.7866666666666666,0.14157380116882784,0.9910166081817948
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE01,SUBTYPE03,10,11,0.27360858912075997,0.20683385593008904,0.08181818181818182,-0.43636363636363634,0.6,0.7780550041429599,1.0
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE01,SUBTYPE04,10,16,0.27360858912075997,-0.06545807317453652,0.43125,-0.0875,0.9,0.07299259364272946,0.5839407491418357
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE01,SUBTYPE05,10,27,0.27360858912075997,0.2555628358746632,0.014814814814814815,-0.4962962962962963,0.5259259259259259,0.9590168890721953,1.0
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE02,SUBTYPE03,15,11,-0.23678009111509862,0.20683385593008904,-0.2606060606060606,-0.6727272727272727,0.17575757575757575,0.27567575732267957,1.0
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE02,SUBTYPE04,15,16,-0.23678009111509862,-0.06545807317453652,-0.2,-0.6333333333333333,0.2252083333333322,0.35293103307621654,1.0
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE02,SUBTYPE05,15,27,-0.23678009111509862,0.2555628358746632,-0.4740740740740741,-0.8666666666666667,-0.04691358024691358,0.01212103200444366,0.10908928803999293
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE03,SUBTYPE04,11,16,0.20683385593008904,-0.06545807317453652,0.32954545454545453,-0.19318181818181818,0.7727272727272727,0.1595500548704094,0.9910166081817948
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE03,SUBTYPE05,11,27,0.20683385593008904,0.2555628358746632,-0.020202020202020204,-0.494949494949495,0.45799663299663257,0.9357918500073277,1.0
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,SUBTYPE04,SUBTYPE05,16,27,-0.06545807317453652,0.2555628358746632,-0.7222222222222222,-0.9445023148148148,-0.4328125000000003,9.177437031768748e-05,0.0009177437031768747
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE02,10,15,-0.19540303682634902,-0.22159062748946323,0.2,-0.28,0.68,0.4212149126290856,1.0
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE03,10,11,-0.19540303682634902,-0.2204581648680643,0.38181818181818183,-0.14545454545454545,0.8,0.14886094830032745,1.0
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE04,10,16,-0.19540303682634902,-0.21832383538857247,0.3125,-0.15,0.725,0.19661236498363288,1.0
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE05,10,27,-0.19540303682634902,-0.19087895886421452,0.0,-0.4222222222222222,0.4222222222222222,1.0,1.0
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE03,15,11,-0.22159062748946323,-0.2204581648680643,0.07878787878787878,-0.3575757575757576,0.5151515151515151,0.7554968749288828,1.0
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE04,15,16,-0.22159062748946323,-0.21832383538857247,0.058333333333333334,-0.325,0.48333333333333334,0.7972289049943062,1.0
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE05,15,27,-0.22159062748946323,-0.19087895886421452,-0.20987654320987653,-0.5606172839506173,0.17543209876543145,0.27024482631702895,1.0
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE04,11,16,-0.2204581648680643,-0.21832383538857247,-0.011363636363636364,-0.45454545454545453,0.44346590909090755,0.9803156409971834,1.0
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE05,11,27,-0.2204581648680643,-0.19087895886421452,-0.4006734006734007,-0.7171717171717171,-0.050505050505050504,0.05756037016888949,0.575603701688895
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,SUBTYPE04,SUBTYPE05,16,27,-0.21832383538857247,-0.19087895886421452,-0.2962962962962963,-0.6204861111111111,0.046412037037036405,0.1106010215182461,0.995409193664215
wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE02,10,15,-0.2303122390611315,-0.3053081947306155,0.29333333333333333,-0.17333333333333334,0.7333333333333333,0.233023941435602,0.9549110557905716
wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE03,10,11,-0.2303122390611315,-0.29935291722900875,0.4,-0.12727272727272726,0.8363636363636363,0.1300297963838358,0.7801787783030147
