pathway,SUBTYPE01,SUBTYPE02,SUBTYPE03,SUBTYPE04,SUBTYPE05
KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY,0.9081978857874385,-1.5443445893709942,0.6508938035917915,1.7828721866267163,-1.5128886712430318
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION,-1.676106217494855,-1.9001463786081443,-0.735385801540656,1.383765936943918,0.9642491941197112
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR,-1.5928166107195285,-1.821254925159045,-0.7080763115945367,1.5468459934591765,0.9260809440172404
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,-1.8597229315656512,-1.8140378635063334,-1.8631500419557212,1.772507012596023,1.381548049049714
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,-1.862544864796539,-1.4585385440157792,-1.9442151720476355,1.6006464586330595,1.906962034492584
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,-1.71000608725364,-1.3868735249736286,-1.8791663630842528,1.7620219354531519,1.5053316876936846
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_TRANSPORT_OF_CALCIUM,-0.7115956275882885,-1.045368225968089,-1.3131805167273551,-0.8243054697308397,1.9078046723745636
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT,-1.7918418267015443,-1.155610610935571,-1.4555322795097307,0.9239788952172205,-1.0264049983076593
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,-1.859908406342159,-1.797660875062608,-1.8777281286024459,1.8802119390140766,1.3698177822846707
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ANTEROGRADE_AXONAL_TRANSPORT,-1.7202555123301375,-0.8051087587245103,-1.4526310104715658,0.938420569467772,0.8397838437775235
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,-1.8640266726334713,-1.8829687504486416,-1.9209082198230218,1.8244481312249439,1.4130333633436705
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT,-1.7204095560496147,-1.0336986296055994,-1.563644146687231,0.8991456287257357,0.9699735570713185
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,-1.913716270969761,-1.641310763671145,-2.0004812700260555,1.719541537482818,1.9088146570063478
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,-1.833596905661415,-1.8729604217406768,-1.9123044816988033,1.8425772795279112,1.3799141632205272
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,-1.942024855682171,-1.6252565413986015,-2.003730551767935,1.7442254133968629,1.8262951411205564
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,-1.8970672584736132,-1.5394567334321494,-1.952349077042273,1.6336271661898534,1.884728990532353
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,-1.8387847134872835,-1.8868880695187735,-1.8415916021898315,1.7674918659909056,1.354673376631152
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,-1.866613793134198,-1.9019795165095914,-1.8749836910411117,1.774079264872833,1.3715267820393215
KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY,1.9596614402343324,2.0734810580227157,-1.318896469894101,-1.733910772821522,-1.511842495695814
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,-1.8645223924989869,-1.8381547387043113,-1.8974437477539208,1.9117159719611196,1.3996362029843716
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY,-1.3414513712890201,-1.2096255384512886,0.8822252341928788,-0.4483771067767776,1.9177442053092677
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM,-0.9459921021738983,-1.2385102216189847,-1.0628610712134061,0.49873003530933374,1.8725546360102159
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,-1.6886052799644327,-1.5384417863136821,-1.474708216010501,1.2390139736954935,1.417051111637432
REACTOME_ABC_TRANSPORTER_DISORDERS,-1.6480960749754288,-1.4857074608419119,-1.6373211029030095,1.2019586072969917,1.2916917566129296
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,-1.3055153464507323,-0.872022993816226,-1.806111475483982,-0.8163428424066186,0.781533575134802
