subtype_id,feature,reference_population,target_n,rest_n,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE05,wavelet-HLL_ngtdm_Contrast,candidate_rest,27,76,27,76,-0.2544646353313446,-0.09372805725988778,-0.057504873294346975,-0.3197124756335282,0.2027777777777775,0.6608983205284478,0.733435941074253
SUBTYPE05,wavelet-HLL_ngtdm_Strength,candidate_rest,27,76,27,76,-0.2881847473198315,-0.20139801318796927,-0.17738791423001948,-0.4298245614035088,0.08089668615984405,0.17350994662589314,0.2414282131950501
SUBTYPE05,wavelet-HLH_firstorder_Kurtosis,candidate_rest,27,76,27,76,-0.1751079800687485,-0.21498068741166854,0.19200779727095516,-0.047807017543859645,0.42884990253411304,0.14061837591664217,0.20572784900987842
SUBTYPE05,wavelet-HLH_firstorder_Maximum,candidate_rest,27,76,27,76,-0.6210841528638569,-0.18344744653486456,-0.580896686159844,-0.7397660818713451,-0.3888888888888889,7.98936855817878e-06,0.0001652346679077884
SUBTYPE05,wavelet-HLH_firstorder_Mean,candidate_rest,27,76,27,76,-0.33852002504009987,-0.1572474070365174,-0.25828460038986356,-0.4746832358674464,-0.029166666666667063,0.04732243957133319,0.07945280444633432
SUBTYPE05,wavelet-HLH_firstorder_Median,candidate_rest,27,76,27,76,-0.12978735606460076,-0.13432711236740622,-0.07309941520467836,-0.3128654970760234,0.16374269005847952,0.5763990771579023,0.6540189030095899
SUBTYPE05,wavelet-HLH_firstorder_Skewness,candidate_rest,27,76,27,76,-0.06183326508812203,-0.28577821394336883,0.2124756335282651,-0.02536549707602339,0.43472222222222207,0.10289778801400296,0.15710903874621257
SUBTYPE05,wavelet-HLH_firstorder_Uniformity,candidate_rest,27,76,27,76,0.1925511889381052,0.19086399009399185,0.5692007797270955,0.38399122807017544,0.7368421052631579,1.2116313140755876e-05,0.00021131837866769691
SUBTYPE05,wavelet-HLH_glcm_ClusterProminence,candidate_rest,27,76,27,76,-0.1504673301498936,-0.14991888580825616,-0.02729044834307992,-0.24273879142300192,0.2115497076023389,0.8366238182756129,0.8651450848077361
SUBTYPE05,wavelet-HLH_glcm_ClusterShade,candidate_rest,27,76,27,76,-0.23325741260011523,0.043676197619073986,-0.3742690058479532,-0.611135477582846,-0.1197612085769987,0.004030729148693304,0.009551988347163818
SUBTYPE05,wavelet-HLH_glcm_Imc1,candidate_rest,27,76,27,76,-0.6998974395249516,0.4402268193557617,-0.3791423001949318,-0.5692007797270955,-0.17543859649122806,0.003576993096907933,0.00861127967774132
SUBTYPE05,wavelet-HLH_glcm_Imc2,candidate_rest,27,76,27,76,0.4562066615884294,-0.27423670265744127,0.4074074074074074,0.18223684210526314,0.601364522417154,0.0017438891657239042,0.005021959306356813
