feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
chr14q,CORE03,CORE05,14,9,-0.29325702,-0.03647415,-0.29424139,-0.10231527,-0.68253968,-0.98412698,-0.25396825,0.00742296,0.09649848
chr14q,CORE03,CORE06,14,5,-0.29325702,-0.02321737,-0.29424139,-0.14673021,-0.37142857,-1.0,0.37142857,0.25662195,1.0
chr14q,CORE04,CORE05,10,9,-0.28079961,-0.03647415,-0.26594148,-0.10231527,-0.44444444,-0.86666667,0.08888889,0.11134689,1.0
chr14q,CORE04,CORE06,10,5,-0.28079961,-0.02321737,-0.26594148,-0.14673021,-0.32,-0.88,0.4,0.37096237,1.0
chr14q,CORE05,CORE06,9,5,-0.03647415,-0.02321737,-0.10231527,-0.14673021,0.06666667,-0.64444444,0.73333333,0.8981019,1.0
chr16p,CORE01,CORE02,17,14,0.01364299,0.0405,0.01833272,0.0390369,-0.29411765,-0.70588235,0.15966387,0.17085858,1.0
chr16p,CORE01,CORE03,17,14,0.01364299,0.0309,0.01833272,0.04454108,-0.46218487,-0.83193277,-0.05861345,0.03051547,0.33534776
chr16p,CORE01,CORE04,17,10,0.01364299,0.13013474,0.01833272,0.12990593,-0.96470588,-1.0,-0.85882353,4.275e-05,0.00064125
chr16p,CORE01,CORE05,17,9,0.01364299,0.0392545,0.01833272,0.09440892,-0.67320261,-0.92156863,-0.30686275,0.00598254,0.07179048
chr16p,CORE01,CORE06,17,5,0.01364299,0.0227,0.01833272,0.02636702,-0.03529412,-0.71764706,0.64705882,0.93962178,1.0
chr16p,CORE02,CORE03,14,14,0.0405,0.0309,0.0390369,0.04454108,0.08163265,-0.35714286,0.53061224,0.73038939,1.0
chr16p,CORE02,CORE04,14,10,0.0405,0.13013474,0.0390369,0.12990593,-0.51428571,-0.91428571,-0.07142857,0.03764795,0.33883155
chr16p,CORE02,CORE05,14,9,0.0405,0.0392545,0.0390369,0.09440892,-0.12698413,-0.57142857,0.38095238,0.63660163,1.0
chr16p,CORE02,CORE06,14,5,0.0405,0.0227,0.0390369,0.02636702,0.14285714,-0.42857143,0.68571429,0.68679051,1.0
chr16p,CORE03,CORE04,14,10,0.0309,0.13013474,0.04454108,0.12990593,-0.78571429,-1.0,-0.47142857,0.00141686,0.01983604
chr16p,CORE03,CORE05,14,9,0.0309,0.0392545,0.04454108,0.09440892,-0.23809524,-0.68253968,0.25396825,0.36102477,1.0
chr16p,CORE03,CORE06,14,5,0.0309,0.0227,0.04454108,0.02636702,0.17142857,-0.51428571,0.8,0.62160303,1.0
chr16p,CORE04,CORE05,10,9,0.13013474,0.0392545,0.12990593,0.09440892,0.6,0.11055556,1.0,0.03048616,0.33534776
chr16p,CORE04,CORE06,10,5,0.13013474,0.0227,0.12990593,0.02636702,0.92,0.64,1.0,0.002664,0.034632
chr16p,CORE05,CORE06,9,5,0.0392545,0.0227,0.09440892,0.02636702,0.46666667,-0.24444444,1.0,0.18981019,1.0
chr16q,CORE01,CORE02,17,14,0.01366578,0.03875921,0.01858808,0.03902243,-0.31092437,-0.75630252,0.12605042,0.14738265,1.0
chr16q,CORE01,CORE03,17,14,0.01366578,0.0342852,0.01858808,0.03979625,-0.42016807,-0.78151261,-0.00840336,0.04943005,0.5931606
chr16q,CORE01,CORE04,17,10,0.01366578,0.10992895,0.01858808,0.11373995,-0.78823529,-1.0,-0.38823529,0.00084098,0.0126147
chr16q,CORE01,CORE05,17,9,0.01366578,0.0285,0.01858808,0.08474492,-0.35947712,-0.79084967,0.1503268,0.1456101,1.0
chr16q,CORE01,CORE06,17,5,0.01366578,0.0227,0.01858808,0.02419895,-0.03529412,-0.76470588,0.69411765,0.93962178,1.0
chr16q,CORE02,CORE03,14,14,0.03875921,0.0342852,0.03902243,0.03979625,0.07142857,-0.37755102,0.5,0.76519954,1.0
chr16q,CORE02,CORE04,14,10,0.03875921,0.10992895,0.03902243,0.11373995,-0.41428571,-0.82857143,0.05714286,0.09515918,1.0
chr16q,CORE02,CORE05,14,9,0.03875921,0.0285,0.03902243,0.08474492,0.01587302,-0.46031746,0.52380952,0.97487315,1.0
chr16q,CORE02,CORE06,14,5,0.03875921,0.0227,0.03902243,0.02419895,0.17142857,-0.4,0.71428571,0.62160303,1.0
chr16q,CORE03,CORE04,14,10,0.0342852,0.10992895,0.03979625,0.11373995,-0.61428571,-0.97142857,-0.15714286,0.01282669,0.17957366
chr16q,CORE03,CORE05,14,9,0.0342852,0.0285,0.03979625,0.08474492,-0.03174603,-0.52380952,0.47619048,0.92471904,1.0
chr16q,CORE03,CORE06,14,5,0.0342852,0.0227,0.03979625,0.02419895,0.2,-0.48571429,0.82857143,0.55933953,1.0
chr16q,CORE04,CORE05,10,9,0.10992895,0.0285,0.11373995,0.08474492,0.46666667,-0.04444444,0.91111111,0.09416638,1.0
chr16q,CORE04,CORE06,10,5,0.10992895,0.0227,0.11373995,0.02419895,0.72,0.24,1.0,0.02797203,0.36363639
chr16q,CORE05,CORE06,9,5,0.0285,0.0227,0.08474492,0.02419895,0.28888889,-0.37777778,0.82222222,0.43756244,1.0
chr17q,CORE01,CORE02,17,14,0.0117,0.0191,0.01892622,-0.01439468,-0.00840336,-0.47920168,0.43718487,0.98416534,1.0
chr17q,CORE01,CORE03,17,14,0.0117,0.031492,0.01892622,0.03919743,-0.44117647,-0.78151261,-0.03781513,0.03898862,0.42887482
chr17q,CORE01,CORE04,17,10,0.0117,0.10276634,0.01892622,0.10715569,-0.75294118,-1.0,-0.36470588,0.00143106,0.0214659
chr17q,CORE01,CORE05,17,9,0.0117,0.0201,0.01892622,0.01725438,-0.01960784,-0.49019608,0.47712418,0.95701738,1.0
chr17q,CORE01,CORE06,17,5,0.0117,-0.0023,0.01892622,0.02060721,0.17647059,-0.62352941,1.0,0.59459254,1.0
chr17q,CORE02,CORE03,14,14,0.0191,0.031492,-0.01439468,0.03919743,-0.2244898,-0.67346939,0.23469388,0.32321381,1.0
chr17q,CORE02,CORE04,14,10,0.0191,0.10276634,-0.01439468,0.10715569,-0.67142857,-0.95714286,-0.25714286,0.00647388,0.08416044
chr17q,CORE02,CORE05,14,9,0.0191,0.0201,-0.01439468,0.01725438,0.01587302,-0.46031746,0.46071429,0.97487315,1.0
chr17q,CORE02,CORE06,14,5,0.0191,-0.0023,-0.01439468,0.02060721,0.08571429,-0.48571429,0.68571429,0.82301342,1.0
chr17q,CORE03,CORE04,14,10,0.031492,0.10276634,0.03919743,0.10715569,-0.61428571,-0.94285714,-0.17142857,0.01282669,0.15392028
chr17q,CORE03,CORE05,14,9,0.031492,0.0201,0.03919743,0.01725438,0.49206349,0.04761905,0.88888889,0.05469145,0.49222305
chr17q,CORE03,CORE06,14,5,0.031492,-0.0023,0.03919743,0.02060721,0.34285714,-0.37142857,1.0,0.29755762,1.0
chr17q,CORE04,CORE05,10,9,0.10276634,0.0201,0.10715569,0.01725438,0.77777778,0.35555556,1.0,0.00484876,0.06788264
chr17q,CORE04,CORE06,10,5,0.10276634,-0.0023,0.10715569,0.02060721,0.68,0.2,1.0,0.03996004,0.42887482
chr17q,CORE05,CORE06,9,5,0.0201,-0.0023,0.01725438,0.02060721,0.11111111,-0.64444444,1.0,0.7972028,1.0
chr20p,CORE01,CORE02,17,14,0.0094,0.06168492,-0.0008567,0.12891802,-0.63865546,-0.92436975,-0.30252101,0.00272459,0.03814426
chr20p,CORE01,CORE03,17,14,0.0094,0.02827642,-0.0008567,0.00965266,-0.1512605,-0.58823529,0.31092437,0.48723161,1.0
chr20p,CORE01,CORE04,17,10,0.0094,0.10056177,-0.0008567,0.11041797,-0.76470588,-1.0,-0.37647059,0.00119943,0.01799145
chr20p,CORE01,CORE05,17,9,0.0094,0.0326,-0.0008567,0.06429883,-0.32026144,-0.77777778,0.21568627,0.19575369,1.0
chr20p,CORE01,CORE06,17,5,0.0094,0.0555139,-0.0008567,0.11968214,-0.55294118,-1.0,0.15294118,0.0714717,0.7861887
chr20p,CORE02,CORE03,14,14,0.06168492,0.02827642,0.12891802,0.00965266,0.46938776,0.06122449,0.79591837,0.03656219,0.43874628
chr20p,CORE02,CORE04,14,10,0.06168492,0.10056177,0.12891802,0.11041797,-0.07142857,-0.57142857,0.38571429,0.7921706,1.0
chr20p,CORE02,CORE05,14,9,0.06168492,0.0326,0.12891802,0.06429883,0.26984127,-0.22261905,0.71428571,0.29861767,1.0
chr20p,CORE02,CORE06,14,5,0.06168492,0.0555139,0.12891802,0.11968214,-0.02857143,-0.62857143,0.57214286,0.96439628,1.0
chr20p,CORE03,CORE04,14,10,0.02827642,0.10056177,0.00965266,0.11041797,-0.62857143,-0.94285714,-0.22857143,0.01086226,0.14120938
chr20p,CORE03,CORE05,14,9,0.02827642,0.0326,0.00965266,0.06429883,-0.20634921,-0.65079365,0.3015873,0.43103254,1.0
chr20p,CORE03,CORE06,14,5,0.02827642,0.0555139,0.00965266,0.11968214,-0.45714286,-0.91428571,0.11428571,0.15600275,1.0
chr20p,CORE04,CORE05,10,9,0.10056177,0.0326,0.11041797,0.06429883,0.35555556,-0.2,0.82222222,0.20566718,1.0
chr20p,CORE04,CORE06,10,5,0.10056177,0.0555139,0.11041797,0.11968214,0.08,-0.68,0.84,0.85914086,1.0
chr20p,CORE05,CORE06,9,5,0.0326,0.0555139,0.06429883,0.11968214,-0.24444444,-0.82222222,0.42222222,0.51848152,1.0
chr20q,CORE01,CORE02,17,14,0.0136,0.06758899,0.01786955,0.11700108,-0.62184874,-0.94117647,-0.23529412,0.00352489,0.04934846
chr20q,CORE01,CORE03,17,14,0.0136,0.03685,0.01786955,0.07801648,-0.54621849,-0.85714286,-0.18487395,0.01045112,0.13586456
chr20q,CORE01,CORE04,17,10,0.0136,0.10095,0.01786955,0.10911959,-0.75294118,-1.0,-0.34117647,0.00142865,0.02142975
chr20q,CORE01,CORE05,17,9,0.0136,0.0326,0.01786955,0.06668674,-0.35947712,-0.81699346,0.1372549,0.14554125,1.0
chr20q,CORE01,CORE06,17,5,0.0136,0.07063361,0.01786955,0.12506367,-0.55294118,-1.0,0.2,0.0714717,0.8576604
chr20q,CORE02,CORE03,14,14,0.06758899,0.03685,0.11700108,0.07801648,0.19387755,-0.2247449,0.60204082,0.39530725,1.0
chr20q,CORE02,CORE04,14,10,0.06758899,0.10095,0.11700108,0.10911959,-0.11428571,-0.58571429,0.38571429,0.66054921,1.0
chr20q,CORE02,CORE05,14,9,0.06758899,0.0326,0.11700108,0.06668674,0.23809524,-0.26984127,0.68253968,0.36102477,1.0
chr20q,CORE02,CORE06,14,5,0.06758899,0.07063361,0.11700108,0.12506367,-0.08571429,-0.71428571,0.54285714,0.82301342,1.0
chr20q,CORE03,CORE04,14,10,0.03685,0.10095,0.07801648,0.10911959,-0.32857143,-0.77142857,0.15714286,0.18768277,1.0
chr20q,CORE03,CORE05,14,9,0.03685,0.0326,0.07801648,0.06668674,0.15873016,-0.38095238,0.65079365,0.54954388,1.0
chr20q,CORE03,CORE06,14,5,0.03685,0.07063361,0.07801648,0.12506367,-0.28571429,-0.85714286,0.37142857,0.39129687,1.0
chr20q,CORE04,CORE05,10,9,0.10095,0.0326,0.10911959,0.06668674,0.35555556,-0.17833333,0.84444444,0.20566718,1.0
chr20q,CORE04,CORE06,10,5,0.10095,0.07063361,0.10911959,0.12506367,0.0,-0.72,0.68,1.0,1.0
chr20q,CORE05,CORE06,9,5,0.0326,0.07063361,0.06668674,0.12506367,-0.24444444,-0.86666667,0.46666667,0.51848152,1.0
chr22q,CORE01,CORE02,17,14,0.0179,0.03404897,0.02132834,-0.00101328,-0.09243697,-0.55462185,0.38655462,0.67680187,1.0
chr22q,CORE01,CORE03,17,14,0.0179,0.03048041,0.02132834,0.02504619,-0.22268908,-0.64705882,0.17647059,0.30195147,1.0
chr22q,CORE01,CORE04,17,10,0.0179,0.09625,0.02132834,0.10492925,-0.75294118,-1.0,-0.32941176,0.00142865,0.02142975
chr22q,CORE01,CORE05,17,9,0.0179,0.0207,0.02132834,0.00275695,-0.01960784,-0.51633987,0.47712418,0.95701004,1.0
chr22q,CORE01,CORE06,17,5,0.0179,0.0362,0.02132834,0.0317994,-0.17647059,-0.88235294,0.6,0.58329548,1.0
chr22q,CORE02,CORE03,14,14,0.03404897,0.03048041,-0.00101328,0.02504619,0.04081633,-0.41862245,0.5,0.87223763,1.0
chr22q,CORE02,CORE04,14,10,0.03404897,0.09625,-0.00101328,0.10492925,-0.47142857,-0.85714286,0.0,0.05703987,0.62743857
chr22q,CORE02,CORE05,14,9,0.03404897,0.0207,-0.00101328,0.00275695,0.15873016,-0.33333333,0.61904762,0.54954388,1.0
chr22q,CORE02,CORE06,14,5,0.03404897,0.0362,-0.00101328,0.0317994,0.0,-0.54285714,0.51428571,1.0,1.0
chr22q,CORE03,CORE04,14,10,0.03048041,0.09625,0.02504619,0.10492925,-0.74285714,-1.0,-0.34285714,0.0025653,0.0359142
chr22q,CORE03,CORE05,14,9,0.03048041,0.0207,0.02504619,0.00275695,0.25396825,-0.23809524,0.68253968,0.32886221,1.0
chr22q,CORE03,CORE06,14,5,0.03048041,0.0362,0.02504619,0.0317994,-0.05714286,-0.715,0.57214286,0.89318885,1.0
chr22q,CORE04,CORE05,10,9,0.09625,0.0207,0.10492925,0.00275695,0.77777778,0.39944444,1.0,0.00484876,0.06303388
chr22q,CORE04,CORE06,10,5,0.09625,0.0362,0.10492925,0.0317994,0.68,0.2,1.0,0.03996004,0.47952048
chr22q,CORE05,CORE06,9,5,0.0207,0.0362,0.00275695,0.0317994,-0.28888889,-1.0,0.46666667,0.43756244,1.0
locus::VHL,CORE01,CORE02,17,14,-0.4106,-0.1489,-0.43920588,-0.11503571,-0.74789916,-1.0,-0.44516807,0.00044318,0.0066477
locus::VHL,CORE01,CORE03,17,14,-0.4106,-0.3077,-0.43920588,-0.29288571,-0.61344538,-0.90756303,-0.2605042,0.00400421,0.05205473
locus::VHL,CORE01,CORE04,17,10,-0.4106,-0.41395,-0.43920588,-0.44231,-0.07058824,-0.54117647,0.4,0.78243052,1.0
locus::VHL,CORE01,CORE05,17,9,-0.4106,-0.3082,-0.43920588,-0.40187778,-0.22875817,-0.76470588,0.30718954,0.35953804,1.0
locus::VHL,CORE01,CORE06,17,5,-0.4106,-0.4651,-0.43920588,-0.44208,0.01176471,-0.52941176,0.52941176,1.0,1.0
locus::VHL,CORE02,CORE03,14,14,-0.1489,-0.3077,-0.11503571,-0.29288571,0.45918367,0.04081633,0.81632653,0.04088723,0.32709784
locus::VHL,CORE02,CORE04,14,10,-0.1489,-0.41395,-0.11503571,-0.44231,0.72857143,0.37142857,1.0,0.00310671,0.04349394
locus::VHL,CORE02,CORE05,14,9,-0.1489,-0.3082,-0.11503571,-0.40187778,0.58730159,0.17420635,0.9047619,0.02148882,0.23637702
locus::VHL,CORE02,CORE06,14,5,-0.1489,-0.4651,-0.11503571,-0.44208,0.82857143,0.51428571,1.0,0.00498796,0.05985552
locus::VHL,CORE03,CORE04,14,10,-0.3077,-0.41395,-0.29288571,-0.44231,0.55714286,0.11428571,0.88571429,0.02417547,0.2417547
locus::VHL,CORE03,CORE05,14,9,-0.3077,-0.3082,-0.29288571,-0.40187778,0.20634921,-0.3015873,0.68293651,0.43103254,1.0
locus::VHL,CORE03,CORE06,14,5,-0.3077,-0.4651,-0.29288571,-0.44208,0.68571429,0.25714286,1.0,0.02579979,0.2417547
locus::VHL,CORE04,CORE05,10,9,-0.41395,-0.3082,-0.44231,-0.40187778,-0.22222222,-0.73388889,0.33333333,0.43794282,1.0
locus::VHL,CORE04,CORE06,10,5,-0.41395,-0.4651,-0.44231,-0.44208,-0.04,-0.6,0.56,0.95304695,1.0
locus::VHL,CORE05,CORE06,9,5,-0.3082,-0.4651,-0.40187778,-0.44208,0.28888889,-0.33333333,0.77777778,0.43756244,1.0
locus::SETD2,CORE01,CORE02,17,14,-0.3967,-0.21515,-0.43804706,-0.13273571,-0.74789916,-1.0,-0.42016807,0.00044318,0.0066477
locus::SETD2,CORE01,CORE03,17,14,-0.3967,-0.32638383,-0.43804706,-0.33227626,-0.52941176,-0.86554622,-0.16806723,0.01310555,0.1572666
locus::SETD2,CORE01,CORE04,17,10,-0.3967,-0.4279,-0.43804706,-0.44147,-0.08235294,-0.55294118,0.38823529,0.74414996,1.0
locus::SETD2,CORE01,CORE05,17,9,-0.3967,-0.3082,-0.43804706,-0.38961465,-0.24183007,-0.76470588,0.29411765,0.33197547,1.0
locus::SETD2,CORE01,CORE06,17,5,-0.3967,-0.4562,-0.43804706,-0.43702,0.01176471,-0.50588235,0.55294118,1.0,1.0
locus::SETD2,CORE02,CORE03,14,14,-0.21515,-0.32638383,-0.13273571,-0.33227626,0.46938776,0.06096939,0.82653061,0.03656219,0.40218409
locus::SETD2,CORE02,CORE04,14,10,-0.21515,-0.4279,-0.13273571,-0.44147,0.71428571,0.34285714,1.0,0.00375044,0.05250616
locus::SETD2,CORE02,CORE05,14,9,-0.21515,-0.3082,-0.13273571,-0.38961465,0.50793651,0.07936508,0.85714286,0.0472209,0.472209
locus::SETD2,CORE02,CORE06,14,5,-0.21515,-0.4562,-0.13273571,-0.43702,0.82857143,0.51428571,1.0,0.00498796,0.06484348
locus::SETD2,CORE03,CORE04,14,10,-0.32638383,-0.4279,-0.33227626,-0.44147,0.42857143,-0.04321429,0.82857143,0.08410606,0.67284848
locus::SETD2,CORE03,CORE05,14,9,-0.32638383,-0.3082,-0.33227626,-0.38961465,0.0952381,-0.46031746,0.6031746,0.72899145,1.0
locus::SETD2,CORE03,CORE06,14,5,-0.32638383,-0.4562,-0.33227626,-0.43702,0.57142857,0.11428571,0.94285714,0.07000344,0.63003096
locus::SETD2,CORE04,CORE05,10,9,-0.4279,-0.3082,-0.44147,-0.38961465,-0.22222222,-0.75555556,0.35611111,0.43794282,1.0
locus::SETD2,CORE04,CORE06,10,5,-0.4279,-0.4562,-0.44147,-0.43702,-0.04,-0.6,0.56,0.95304695,1.0
locus::SETD2,CORE05,CORE06,9,5,-0.3082,-0.4562,-0.38961465,-0.43702,0.28888889,-0.33333333,0.91111111,0.43756244,1.0
locus::PBRM1,CORE01,CORE02,17,14,-0.3967,-0.21515,-0.43816471,-0.13288571,-0.74789916,-1.0,-0.42857143,0.00044318,0.0066477
locus::PBRM1,CORE01,CORE03,17,14,-0.3967,-0.31295,-0.43816471,-0.32983571,-0.52941176,-0.8487395,-0.14264706,0.01310555,0.1572666
locus::PBRM1,CORE01,CORE04,17,10,-0.3967,-0.4279,-0.43816471,-0.44147,-0.08235294,-0.54117647,0.38823529,0.74414996,1.0
locus::PBRM1,CORE01,CORE05,17,9,-0.3967,-0.3082,-0.43816471,-0.39768889,-0.22875817,-0.7254902,0.32026144,0.35953804,1.0
locus::PBRM1,CORE01,CORE06,17,5,-0.3967,-0.4562,-0.43816471,-0.43846,0.01176471,-0.50588235,0.52941176,1.0,1.0
locus::PBRM1,CORE02,CORE03,14,14,-0.21515,-0.31295,-0.13288571,-0.32983571,0.44897959,0.04081633,0.79591837,0.04563822,0.4563822
locus::PBRM1,CORE02,CORE04,14,10,-0.21515,-0.4279,-0.13288571,-0.44147,0.71428571,0.34285714,1.0,0.00375044,0.05250616
locus::PBRM1,CORE02,CORE05,14,9,-0.21515,-0.3082,-0.13288571,-0.39768889,0.52380952,0.0952381,0.87301587,0.0406279,0.4469069
locus::PBRM1,CORE02,CORE06,14,5,-0.21515,-0.4562,-0.13288571,-0.43846,0.82857143,0.51428571,1.0,0.00498796,0.06484348
locus::PBRM1,CORE03,CORE04,14,10,-0.31295,-0.4279,-0.32983571,-0.44147,0.42857143,-0.02857143,0.82892857,0.08410606,0.67284848
locus::PBRM1,CORE03,CORE05,14,9,-0.31295,-0.3082,-0.32983571,-0.39768889,0.0952381,-0.42857143,0.58730159,0.72899145,1.0
locus::PBRM1,CORE03,CORE06,14,5,-0.31295,-0.4562,-0.32983571,-0.43846,0.57142857,0.11428571,0.94285714,0.07000344,0.63003096
locus::PBRM1,CORE04,CORE05,10,9,-0.4279,-0.3082,-0.44147,-0.39768889,-0.22222222,-0.75555556,0.35555556,0.43794282,1.0
locus::PBRM1,CORE04,CORE06,10,5,-0.4279,-0.4562,-0.44147,-0.43846,0.0,-0.56,0.64,1.0,1.0
locus::PBRM1,CORE05,CORE06,9,5,-0.3082,-0.4562,-0.39768889,-0.43846,0.28888889,-0.33333333,0.91111111,0.43756244,1.0
locus::BAP1,CORE01,CORE02,17,14,-0.3967,-0.21515,-0.43816471,-0.13288571,-0.74789916,-1.0,-0.42857143,0.00044318,0.0066477
locus::BAP1,CORE01,CORE03,17,14,-0.3967,-0.31295,-0.43816471,-0.32983571,-0.52941176,-0.8487395,-0.12605042,0.01310555,0.1572666
locus::BAP1,CORE01,CORE04,17,10,-0.3967,-0.4279,-0.43816471,-0.44147,-0.08235294,-0.55294118,0.40029412,0.74414996,1.0
locus::BAP1,CORE01,CORE05,17,9,-0.3967,-0.3082,-0.43816471,-0.39768889,-0.22875817,-0.77777778,0.30718954,0.35953804,1.0
locus::BAP1,CORE01,CORE06,17,5,-0.3967,-0.4562,-0.43816471,-0.43846,0.01176471,-0.52941176,0.57647059,1.0,1.0
locus::BAP1,CORE02,CORE03,14,14,-0.21515,-0.31295,-0.13288571,-0.32983571,0.44897959,0.04081633,0.79591837,0.04563822,0.4563822
locus::BAP1,CORE02,CORE04,14,10,-0.21515,-0.4279,-0.13288571,-0.44147,0.71428571,0.34285714,1.0,0.00375044,0.05250616
locus::BAP1,CORE02,CORE05,14,9,-0.21515,-0.3082,-0.13288571,-0.39768889,0.52380952,0.04722222,0.85714286,0.0406279,0.4469069
locus::BAP1,CORE02,CORE06,14,5,-0.21515,-0.4562,-0.13288571,-0.43846,0.82857143,0.51428571,1.0,0.00498796,0.06484348
locus::BAP1,CORE03,CORE04,14,10,-0.31295,-0.4279,-0.32983571,-0.44147,0.42857143,-0.04285714,0.81428571,0.08410606,0.67284848
locus::BAP1,CORE03,CORE05,14,9,-0.31295,-0.3082,-0.32983571,-0.39768889,0.0952381,-0.46031746,0.58730159,0.72899145,1.0
locus::BAP1,CORE03,CORE06,14,5,-0.31295,-0.4562,-0.32983571,-0.43846,0.57142857,0.11428571,0.94285714,0.07000344,0.63003096
locus::BAP1,CORE04,CORE05,10,9,-0.4279,-0.3082,-0.44147,-0.39768889,-0.22222222,-0.77777778,0.35555556,0.43794282,1.0
locus::BAP1,CORE04,CORE06,10,5,-0.4279,-0.4562,-0.44147,-0.43846,0.0,-0.6,0.6,1.0,1.0
locus::BAP1,CORE05,CORE06,9,5,-0.3082,-0.4562,-0.39768889,-0.43846,0.28888889,-0.33333333,0.86666667,0.43756244,1.0
locus::JAK2,CORE01,CORE02,17,14,0.0127,0.03905,0.04025882,0.05910714,-0.19327731,-0.61344538,0.27731092,0.37179307,1.0
locus::JAK2,CORE01,CORE03,17,14,0.0127,-0.04115,0.04025882,-0.10402143,0.34453782,-0.10084034,0.72289916,0.10791942,0.86335536
locus::JAK2,CORE01,CORE04,17,10,0.0127,-0.0943,0.04025882,-0.18091,0.6,0.12941176,0.95294118,0.0112259,0.1571626
locus::JAK2,CORE01,CORE05,17,9,0.0127,-0.0182,0.04025882,-0.07866667,0.49019608,-0.01993464,0.88235294,0.04613219,0.48056415
locus::JAK2,CORE01,CORE06,17,5,0.0127,-0.3256,0.04025882,-0.22638,0.57647059,-0.12941176,1.0,0.05832764,0.52494876
locus::JAK2,CORE02,CORE03,14,14,0.03905,-0.04115,0.05910714,-0.10402143,0.46938776,0.10204082,0.80612245,0.03656219,0.47530847
locus::JAK2,CORE02,CORE04,14,10,0.03905,-0.0943,0.05910714,-0.18091,0.64285714,0.24285714,0.94285714,0.00916993,0.13754895
locus::JAK2,CORE02,CORE05,14,9,0.03905,-0.0182,0.05910714,-0.07866667,0.53174603,0.0952381,0.87301587,0.0375881,0.47530847
locus::JAK2,CORE02,CORE06,14,5,0.03905,-0.3256,0.05910714,-0.22638,0.62857143,0.0,1.0,0.04368765,0.48056415
locus::JAK2,CORE03,CORE04,14,10,-0.04115,-0.0943,-0.10402143,-0.18091,0.28571429,-0.2575,0.71428571,0.25353588,1.0
locus::JAK2,CORE03,CORE05,14,9,-0.04115,-0.0182,-0.10402143,-0.07866667,-0.02380952,-0.49206349,0.44444444,0.94975882,1.0
locus::JAK2,CORE03,CORE06,14,5,-0.04115,-0.3256,-0.10402143,-0.22638,0.4,-0.315,1.0,0.21929825,1.0
locus::JAK2,CORE04,CORE05,10,9,-0.0943,-0.0182,-0.18091,-0.07866667,-0.24444444,-0.73333333,0.28888889,0.39126728,1.0
locus::JAK2,CORE04,CORE06,10,5,-0.0943,-0.3256,-0.18091,-0.22638,0.0,-0.64,0.68,1.0,1.0
locus::JAK2,CORE05,CORE06,9,5,-0.0182,-0.3256,-0.07866667,-0.22638,0.37777778,-0.42222222,1.0,0.2977023,1.0
fga,CORE01,CORE02,17,14,0.07639483,0.14646365,0.09266265,0.26260137,-0.36134454,-0.7394958,0.05063025,0.0916026,1.0
fga,CORE01,CORE03,17,14,0.07639483,0.15964633,0.09266265,0.17196884,-0.50420168,-0.83193277,-0.10084034,0.01818618,0.23642034
fga,CORE01,CORE04,17,10,0.07639483,0.20260838,0.09266265,0.23716698,-0.64705882,-0.95294118,-0.2,0.00621106,0.08695484
fga,CORE01,CORE05,17,9,0.07639483,0.11079157,0.09266265,0.13704145,-0.4248366,-0.80392157,0.03267974,0.08458195,1.0
fga,CORE01,CORE06,17,5,0.07639483,0.19848889,0.09266265,0.18821256,-0.88235294,-1.0,-0.64705882,0.001443,0.021645
fga,CORE02,CORE03,14,14,0.14646365,0.15964633,0.26260137,0.17196884,0.04081633,-0.40816327,0.45918367,0.87223763,1.0
fga,CORE02,CORE04,14,10,0.14646365,0.20260838,0.26260137,0.23716698,-0.18571429,-0.64285714,0.27142857,0.46421431,1.0
fga,CORE02,CORE05,14,9,0.14646365,0.11079157,0.26260137,0.13704145,0.0952381,-0.38095238,0.55555556,0.72899145,1.0
fga,CORE02,CORE06,14,5,0.14646365,0.19848889,0.26260137,0.18821256,-0.2,-0.71428571,0.28571429,0.55933953,1.0
fga,CORE03,CORE04,14,10,0.15964633,0.20260838,0.17196884,0.23716698,-0.25714286,-0.67142857,0.22857143,0.30550709,1.0
fga,CORE03,CORE05,14,9,0.15964633,0.11079157,0.17196884,0.13704145,0.12698413,-0.31746032,0.6031746,0.63660163,1.0
fga,CORE03,CORE06,14,5,0.15964633,0.19848889,0.17196884,0.18821256,-0.14285714,-0.6,0.4,0.68679051,1.0
fga,CORE04,CORE05,10,9,0.20260838,0.11079157,0.23716698,0.13704145,0.46666667,-0.02222222,0.88888889,0.09416638,1.0
fga,CORE04,CORE06,10,5,0.20260838,0.19848889,0.23716698,0.18821256,0.08,-0.52,0.64,0.85914086,1.0
fga,CORE05,CORE06,9,5,0.11079157,0.19848889,0.13704145,0.18821256,-0.46666667,-0.91111111,0.2,0.18981019,1.0
loss_burden,CORE01,CORE02,17,14,0.03775997,0.12831548,0.0542222,0.1554897,-0.45378151,-0.81512605,-0.01680672,0.03370024,0.43810312
loss_burden,CORE01,CORE03,17,14,0.03775997,0.08464386,0.0542222,0.10857419,-0.42016807,-0.78991597,0.01680672,0.04943005,0.54373055
loss_burden,CORE01,CORE04,17,10,0.03775997,0.18079706,0.0542222,0.15541628,-0.72941176,-0.95294118,-0.4,0.00201581,0.03023715
loss_burden,CORE01,CORE05,17,9,0.03775997,0.07640845,0.0542222,0.06836285,-0.39869281,-0.80392157,0.08496732,0.10589897,1.0
