group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE05,chr8p,9,60,-0.02,-0.00128314,-0.01111111,,,0.96447082,descriptive_secondary
CORE05,chr8q,9,60,0.02973773,0.013,0.1962963,,,0.34957481,descriptive_secondary
CORE05,chr9p,9,60,-0.0182,0.00295,-0.18703704,,,0.37299412,descriptive_secondary
CORE05,chr9q,9,60,-0.03719749,0.00551914,-0.21666667,,,0.30140759,descriptive_secondary
CORE05,chr10p,9,60,0.0193,0.00912079,-0.01111111,,,0.96447115,descriptive_secondary
CORE05,chr10q,9,60,-0.10191237,0.00165,-0.53703704,,,0.01003512,descriptive_secondary
CORE05,chr11p,9,60,-0.0012,0.0284,-0.36481481,,,0.08078963,descriptive_secondary
CORE05,chr11q,9,60,0.01220703,0.0274,-0.28333333,,,0.17569299,descriptive_secondary
CORE05,chr12p,9,60,0.03206192,0.03897419,-0.12962963,,,0.53875229,descriptive_secondary
CORE05,chr12q,9,60,0.0391253,0.0414304,-0.12592593,,,0.5505852,descriptive_secondary
CORE05,chr13p,9,60,0.0,0.0,0.0,,,1.0,descriptive_secondary
CORE05,chr13q,9,60,0.0251,0.01335,0.08148148,,,0.70166457,descriptive_secondary
CORE05,chr14p,9,60,0.0,0.0,0.0,,,1.0,descriptive_secondary
CORE05,chr14q,9,60,-0.03647415,-0.14638055,0.20740741,,,0.32272842,descriptive_secondary
CORE05,chr15p,9,60,0.0,0.0,0.0,,,1.0,descriptive_secondary
CORE05,chr15q,9,60,0.0019,0.0262,-0.32222222,,,0.12326654,descriptive_secondary
CORE05,chr16p,9,60,0.0392545,0.0322,0.21481481,,,0.3055985,descriptive_secondary
CORE05,chr16q,9,60,0.0285,0.0323852,0.05185185,,,0.80991544,descriptive_secondary
CORE05,chr17p,9,60,0.01992485,0.02353853,-0.09259259,,,0.66244885,descriptive_secondary
CORE05,chr17q,9,60,0.0201,0.0286533,-0.23333333,,,0.26545139,descriptive_secondary
CORE05,chr18p,9,60,0.0169,0.02,0.09444444,,,0.65599925,descriptive_secondary
CORE05,chr18q,9,60,0.01625832,0.0209561,0.08518519,,,0.68849704,descriptive_secondary
CORE05,chr19p,9,60,0.0196,0.02035891,-0.14814815,,,0.48156084,descriptive_secondary
CORE05,chr19q,9,60,0.02,0.0263,-0.22962963,,,0.27317458,descriptive_secondary
