Name,Term,ES,NES
TCGA-B0-5706,HALLMARK_GLYCOLYSIS,22612.952273590952,0.9388259742456072
TCGA-B8-5165,HALLMARK_MYC_TARGETS_V2,22612.460730264378,0.9388055667536145
TCGA-BP-5190,HALLMARK_PI3K_AKT_MTOR_SIGNALING,22608.485871137185,0.9386405418180189
TCGA-B8-5546,HALLMARK_NOTCH_SIGNALING,22602.7496498812,0.9384023900966522
TCGA-CJ-4923,HALLMARK_FATTY_ACID_METABOLISM,22601.938421555962,0.9383687101855304
TCGA-B0-5703,HALLMARK_MITOTIC_SPINDLE,22600.76392918526,0.9383199485762178
TCGA-BP-5191,HALLMARK_PEROXISOME,22599.325863037742,0.9382602441273852
TCGA-B0-5707,HALLMARK_INTERFERON_GAMMA_RESPONSE,22599.122291823576,0.9382517924249646
TCGA-BP-5007,HALLMARK_FATTY_ACID_METABOLISM,22598.161972927704,0.9382119226940203
TCGA-CZ-5468,HALLMARK_UV_RESPONSE_UP,22595.472457144275,0.9381002615873644
TCGA-CZ-5988,HALLMARK_IL2_STAT5_SIGNALING,22592.92752378707,0.9379946031350951
TCGA-BP-5175,HALLMARK_NOTCH_SIGNALING,22591.19549859727,0.9379226943362545
TCGA-BP-4971,HALLMARK_PI3K_AKT_MTOR_SIGNALING,22590.598318552064,0.9378979011057662
TCGA-B8-A54E,HALLMARK_APOPTOSIS,22589.00986258688,0.9378319528960404
TCGA-BP-5189,HALLMARK_UV_RESPONSE_UP,22588.475779264725,0.9378097792634609
TCGA-B8-5546,HALLMARK_INTERFERON_ALPHA_RESPONSE,22587.60459487299,0.9377736101456287
TCGA-BP-4971,HALLMARK_ANDROGEN_RESPONSE,22586.11577887008,0.9377117987059947
TCGA-CJ-6033,HALLMARK_MITOTIC_SPINDLE,22585.29048553314,0.9376775348552725
TCGA-B0-5709,HALLMARK_GLYCOLYSIS,22585.157701863238,0.9376720220519573
TCGA-BP-4988,HALLMARK_CHOLESTEROL_HOMEOSTASIS,22583.860488224047,0.9376181654018444
TCGA-CJ-6027,HALLMARK_FATTY_ACID_METABOLISM,22583.855821478675,0.9376179716517442
TCGA-BP-4782,HALLMARK_IL2_STAT5_SIGNALING,22583.24939475314,0.9375927945251787
TCGA-BP-4986,HALLMARK_IL6_JAK_STAT3_SIGNALING,22582.804553676673,0.9375743259788366
TCGA-CJ-6030,HALLMARK_ANGIOGENESIS,22582.239931292548,0.9375508844505724
TCGA-BP-4167,HALLMARK_ANGIOGENESIS,22580.100793976093,0.9374620735049308
TCGA-B0-5085,HALLMARK_NOTCH_SIGNALING,22576.671011024067,0.9373196785941545
TCGA-CJ-6028,HALLMARK_MYC_TARGETS_V2,22576.39489749817,0.9373082151396344
TCGA-BP-5006,HALLMARK_GLYCOLYSIS,22575.61983018491,0.937276036531699
TCGA-BP-5191,HALLMARK_ANDROGEN_RESPONSE,22573.84522843248,0.9372023600741111
TCGA-CZ-5462,HALLMARK_NOTCH_SIGNALING,22572.774878681405,0.937157922172519
TCGA-CJ-4900,HALLMARK_GLYCOLYSIS,22572.513530583703,0.9371470717369159
TCGA-CJ-4903,HALLMARK_GLYCOLYSIS,22570.68388891017,0.9370711101771031
TCGA-B0-5703,HALLMARK_GLYCOLYSIS,22569.6993300555,0.9370302340714644
TCGA-BP-4965,HALLMARK_GLYCOLYSIS,22569.542616118313,0.9370237277509726
TCGA-CZ-5468,HALLMARK_FATTY_ACID_METABOLISM,22565.334367879506,0.9368490131579879
TCGA-CZ-4865,HALLMARK_MITOTIC_SPINDLE,22558.716202389915,0.936574245600514
TCGA-CZ-4863,HALLMARK_E2F_TARGETS,22558.673707274796,0.9365724813232376
TCGA-B8-5546,HALLMARK_UV_RESPONSE_DN,22558.186488996736,0.9365522533950557
TCGA-BP-4988,HALLMARK_NOTCH_SIGNALING,22557.81282350828,0.9365367398583004
TCGA-B8-A54E,HALLMARK_CHOLESTEROL_HOMEOSTASIS,22556.57931276162,0.9364855279725429
TCGA-BP-4995,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22553.547748241144,0.9363596659674411
TCGA-BP-5190,HALLMARK_PEROXISOME,22551.896561305406,0.9362911133448181
TCGA-BP-5194,HALLMARK_GLYCOLYSIS,22551.41930866484,0.9362712991617862
TCGA-B8-5158,HALLMARK_PEROXISOME,22550.992926132236,0.936253596962103
TCGA-B8-5164,HALLMARK_NOTCH_SIGNALING,22549.149277227523,0.936177053861574
TCGA-CZ-5988,HALLMARK_FATTY_ACID_METABOLISM,22548.809225469002,0.9361629358720419
TCGA-BP-5195,HALLMARK_IL2_STAT5_SIGNALING,22547.936685084595,0.93612671045722
TCGA-BP-5195,HALLMARK_UV_RESPONSE_UP,22547.59840406228,0.9361126659836588
TCGA-BP-5174,HALLMARK_PEROXISOME,22546.867571604856,0.9360823238821258
TCGA-CZ-5988,HALLMARK_UV_RESPONSE_UP,22544.781760613507,0.9359957268950382
TCGA-CJ-4908,HALLMARK_UV_RESPONSE_UP,22543.687721581016,0.9359503054813231
TCGA-B8-5158,HALLMARK_FATTY_ACID_METABOLISM,22543.450460290078,0.935940455061974
TCGA-CJ-4637,HALLMARK_GLYCOLYSIS,22542.845772034878,0.9359153501117916
TCGA-BP-5184,HALLMARK_UV_RESPONSE_UP,22540.038435641378,0.9357987974258454
TCGA-BP-5190,HALLMARK_NOTCH_SIGNALING,22539.01536966605,0.9357563226132076
TCGA-CZ-5985,HALLMARK_IL6_JAK_STAT3_SIGNALING,22537.256741822603,0.9356833093472492
TCGA-BP-4977,HALLMARK_GLYCOLYSIS,22537.11283554357,0.9356773347645861
TCGA-B0-5117,HALLMARK_UV_RESPONSE_UP,22536.501873039244,0.9356519693252834
TCGA-BP-5190,HALLMARK_MYC_TARGETS_V2,22535.62910826654,0.9356157345944925
TCGA-BP-5180,HALLMARK_FATTY_ACID_METABOLISM,22532.744683232908,0.9354959814057193
TCGA-B8-A54D,HALLMARK_PI3K_AKT_MTOR_SIGNALING,22530.752194890596,0.935413258911703
TCGA-CJ-6030,HALLMARK_FATTY_ACID_METABOLISM,22530.527080438154,0.935403912794815
TCGA-B8-A54D,HALLMARK_FATTY_ACID_METABOLISM,22530.394637848556,0.9353984141521917
TCGA-BP-4988,HALLMARK_UV_RESPONSE_DN,22529.735596589344,0.935371052618644
TCGA-B8-5165,HALLMARK_ESTROGEN_RESPONSE_EARLY,22529.714352424304,0.9353701706208535
TCGA-CZ-5985,HALLMARK_GLYCOLYSIS,22529.545130607246,0.9353631450084814
TCGA-CZ-5468,HALLMARK_COMPLEMENT,22529.23141701102,0.9353501205051327
TCGA-B8-5550,HALLMARK_G2M_CHECKPOINT,22528.10503995637,0.9353033565079816
TCGA-B8-5158,HALLMARK_COMPLEMENT,22527.69299547701,0.9352862495838132
TCGA-CJ-4902,HALLMARK_GLYCOLYSIS,22523.653945923124,0.9351185596428195
TCGA-B8-A54E,HALLMARK_P53_PATHWAY,22523.63733653018,0.9351178700676891
TCGA-CJ-4636,HALLMARK_E2F_TARGETS,22520.50866468937,0.9349879764406427
TCGA-B8-A54G,HALLMARK_HYPOXIA,22520.450742468267,0.9349855716734545
TCGA-BP-4970,HALLMARK_IL6_JAK_STAT3_SIGNALING,22520.115047971547,0.9349716345851381
TCGA-BP-4982,HALLMARK_GLYCOLYSIS,22518.372895423672,0.9348993053269654
TCGA-BP-5191,HALLMARK_IL2_STAT5_SIGNALING,22517.45649325211,0.9348612588945001
TCGA-B0-5085,HALLMARK_MYC_TARGETS_V2,22517.227788266875,0.9348517637088215
TCGA-BP-4970,HALLMARK_UV_RESPONSE_UP,22515.463297227307,0.9347785070195035
TCGA-CJ-4900,HALLMARK_NOTCH_SIGNALING,22514.902596033422,0.9347552282879942
TCGA-B8-A54D,HALLMARK_MYC_TARGETS_V2,22512.668428681038,0.9346624719633952
TCGA-B0-4712,HALLMARK_ALLOGRAFT_REJECTION,22510.504306495328,0.9345726237164789
TCGA-CJ-4908,HALLMARK_GLYCOLYSIS,22508.371136503643,0.9344840605173245
TCGA-BP-5184,HALLMARK_IL2_STAT5_SIGNALING,22508.061271675484,0.9344711958039663
TCGA-BP-5007,HALLMARK_MITOTIC_SPINDLE,22507.278065196835,0.9344386792808491
TCGA-BP-5194,HALLMARK_MYC_TARGETS_V2,22505.80798212444,0.9343776455796338
TCGA-B0-5707,HALLMARK_ANGIOGENESIS,22505.29755652535,0.934356454148964
TCGA-CJ-4916,HALLMARK_UV_RESPONSE_UP,22504.59972115583,0.9343274819934168
TCGA-CJ-4902,HALLMARK_MYC_TARGETS_V2,22503.182631091055,0.934268648412354
TCGA-B8-5162,HALLMARK_G2M_CHECKPOINT,22503.139576260917,0.9342668608972892
TCGA-BP-4988,HALLMARK_MYC_TARGETS_V2,22503.137032407732,0.9342667552836825
TCGA-BP-4167,HALLMARK_UV_RESPONSE_UP,22502.113314058377,0.934224253386316
TCGA-B8-5546,HALLMARK_P53_PATHWAY,22501.572939729864,0.9342018185689032
TCGA-BP-5191,HALLMARK_FATTY_ACID_METABOLISM,22498.329223630037,0.9340671486288284
TCGA-CJ-4912,HALLMARK_ANGIOGENESIS,22496.090937539222,0.9339742213058312
TCGA-B8-5550,HALLMARK_IL2_STAT5_SIGNALING,22494.75757756983,0.933918863962078
TCGA-CJ-4912,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22494.41013281553,0.9339044390362211
TCGA-CZ-5462,HALLMARK_GLYCOLYSIS,22492.954903633545,0.9338440220266242
TCGA-CJ-4641,HALLMARK_E2F_TARGETS,22492.25334354623,0.9338148952313036
TCGA-B8-A54E,HALLMARK_PI3K_AKT_MTOR_SIGNALING,22492.01664894749,0.9338050683394157
TCGA-BP-5200,HALLMARK_GLYCOLYSIS,22490.749540444896,0.9337524615696304
TCGA-CJ-6027,HALLMARK_PEROXISOME,22489.12683647205,0.9336850914792597
TCGA-BP-4992,HALLMARK_CHOLESTEROL_HOMEOSTASIS,22484.616195685267,0.9334978224009064
TCGA-CZ-5985,HALLMARK_COMPLEMENT,22484.02044150915,0.9334730883684794
TCGA-BP-4960,HALLMARK_UV_RESPONSE_UP,22483.696195426255,0.9334596265860025
TCGA-BP-4965,HALLMARK_MYC_TARGETS_V2,22482.346272100956,0.9334035815784467
TCGA-B8-A54G,HALLMARK_FATTY_ACID_METABOLISM,22482.07364528411,0.9333922628822484
TCGA-B8-5546,HALLMARK_UV_RESPONSE_UP,22478.19773656317,0.9332313460883244
TCGA-B0-5707,HALLMARK_ESTROGEN_RESPONSE_EARLY,22477.758584140225,0.9332131137188255
TCGA-B8-5553,HALLMARK_GLYCOLYSIS,22475.159797157463,0.9331052194159751
TCGA-BP-5191,HALLMARK_NOTCH_SIGNALING,22473.83821426048,0.9330503510230383
TCGA-BP-5181,HALLMARK_GLYCOLYSIS,22472.86409586669,0.9330099083758769
TCGA-CZ-4863,HALLMARK_UV_RESPONSE_UP,22471.825053007844,0.9329667702481156
TCGA-BP-5190,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22471.215026363887,0.9329414436630947
TCGA-B8-A54D,HALLMARK_MITOTIC_SPINDLE,22470.49570084338,0.9329115792971147
TCGA-CZ-5451,HALLMARK_GLYCOLYSIS,22469.79714868907,0.9328825773826854
TCGA-BP-5192,HALLMARK_MITOTIC_SPINDLE,22469.46768284045,0.9328688988902636
TCGA-BP-5000,HALLMARK_IL6_JAK_STAT3_SIGNALING,22469.32973461553,0.9328631716691962
TCGA-BP-4167,HALLMARK_COMPLEMENT,22467.7338775597,0.9327969161870694
TCGA-BP-4986,HALLMARK_GLYCOLYSIS,22467.28578726123,0.9327783127421975
TCGA-CJ-6033,HALLMARK_IL6_JAK_STAT3_SIGNALING,22466.516252995607,0.9327463638507879
TCGA-BP-5181,HALLMARK_PEROXISOME,22464.969836950226,0.9326821610199135
TCGA-CZ-5984,HALLMARK_IL2_STAT5_SIGNALING,22463.056724981743,0.9326027340089721
TCGA-BP-5181,HALLMARK_UV_RESPONSE_UP,22459.346399573034,0.9324486917669661
TCGA-B0-5703,HALLMARK_UV_RESPONSE_UP,22458.317856291258,0.9324059895520194
TCGA-BP-5009,HALLMARK_IL2_STAT5_SIGNALING,22457.45367719442,0.9323701112742652
TCGA-CJ-6033,HALLMARK_IL2_STAT5_SIGNALING,22457.33375018204,0.9323651322430943
TCGA-CJ-4908,HALLMARK_IL2_STAT5_SIGNALING,22457.27482102363,0.9323626856707103
TCGA-B8-5164,HALLMARK_IL6_JAK_STAT3_SIGNALING,22453.340187558024,0.932199330791084
TCGA-CJ-6033,HALLMARK_COMPLEMENT,22452.671559871837,0.932171571256137
TCGA-B8-5164,HALLMARK_ALLOGRAFT_REJECTION,22452.604103037873,0.9321687706387254
TCGA-BP-4988,HALLMARK_IL2_STAT5_SIGNALING,22452.223100401472,0.9321529524842898
TCGA-B8-5164,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22451.985087658726,0.9321430708667819
TCGA-G6-A5PC,HALLMARK_GLYCOLYSIS,22451.053689803924,0.93210440185586
TCGA-B8-5158,HALLMARK_IL2_STAT5_SIGNALING,22450.692705182704,0.9320894147929323
TCGA-BP-4995,HALLMARK_MYC_TARGETS_V2,22449.80419934396,0.9320525265374939
TCGA-BP-4770,HALLMARK_GLYCOLYSIS,22449.77388437999,0.9320512679457259
TCGA-B0-5709,HALLMARK_INFLAMMATORY_RESPONSE,22449.642246786178,0.9320458027242563
TCGA-CJ-4643,HALLMARK_IL2_STAT5_SIGNALING,22449.63665145469,0.9320455704218805
TCGA-BP-4965,HALLMARK_UV_RESPONSE_UP,22449.379565104195,0.9320348969219966
TCGA-B0-5703,HALLMARK_E2F_TARGETS,22448.683407481218,0.9320059944217519
TCGA-CJ-4643,HALLMARK_UV_RESPONSE_UP,22445.274114438394,0.9318644501941918
TCGA-CJ-4902,HALLMARK_IL6_JAK_STAT3_SIGNALING,22445.21447714473,0.9318619742220301
TCGA-BP-4972,HALLMARK_MYC_TARGETS_V2,22443.70970454756,0.9317995003096252
TCGA-B8-4622,HALLMARK_GLYCOLYSIS,22442.076852808554,0.9317317089126362
TCGA-BP-4962,HALLMARK_MITOTIC_SPINDLE,22440.8055074074,0.9316789262387775
TCGA-BP-5009,HALLMARK_MITOTIC_SPINDLE,22439.41383808814,0.931621148055342
TCGA-CJ-4900,HALLMARK_COMPLEMENT,22437.41546665186,0.9315381813118636
TCGA-B8-5162,HALLMARK_HEME_METABOLISM,22436.90943903345,0.9315171724729424
TCGA-CZ-5462,HALLMARK_UV_RESPONSE_UP,22434.00047817847,0.9313964006260965
TCGA-BP-5006,HALLMARK_IL2_STAT5_SIGNALING,22432.92906188985,0.9313519184448751
TCGA-B0-5702,HALLMARK_HYPOXIA,22428.720523062828,0.9311771917874875
TCGA-BP-4960,HALLMARK_IL2_STAT5_SIGNALING,22428.170689688843,0.9311543642571961
TCGA-CZ-5988,HALLMARK_IL6_JAK_STAT3_SIGNALING,22428.05457782741,0.9311495436203278
TCGA-BP-4994,HALLMARK_ANGIOGENESIS,22427.087295781035,0.9311093847990217
TCGA-BP-4164,HALLMARK_MITOTIC_SPINDLE,22425.44483535487,0.9310411944764535
TCGA-B8-5546,HALLMARK_ANGIOGENESIS,22424.240788992076,0.9309912058687781
TCGA-BP-4960,HALLMARK_GLYCOLYSIS,22423.963938993584,0.930979711837994
TCGA-B8-5546,HALLMARK_APOPTOSIS,22419.280868463316,0.9307852839632147
TCGA-BP-5195,HALLMARK_FATTY_ACID_METABOLISM,22418.496846699665,0.9307527335917646
TCGA-BP-4994,HALLMARK_MYC_TARGETS_V2,22417.313562478845,0.9307036069696419
TCGA-CJ-4900,HALLMARK_UV_RESPONSE_DN,22416.31901163126,0.9306623160246507
TCGA-BP-5006,HALLMARK_MITOTIC_SPINDLE,22411.360908644627,0.9304564695783079
TCGA-CJ-6033,HALLMARK_G2M_CHECKPOINT,22411.002781529794,0.9304416011509827
TCGA-B0-5709,HALLMARK_E2F_TARGETS,22410.7171416085,0.9304297421874053
TCGA-B0-4712,HALLMARK_FATTY_ACID_METABOLISM,22410.70814868032,0.9304293688264015
TCGA-CJ-4637,HALLMARK_COMPLEMENT,22405.52544248393,0.9302141974885245
TCGA-CZ-5462,HALLMARK_COMPLEMENT,22404.55997413613,0.9301741139668658
TCGA-CZ-5984,HALLMARK_UV_RESPONSE_UP,22404.38797843949,0.9301669731908402
TCGA-CJ-4900,HALLMARK_E2F_TARGETS,22403.844400368387,0.9301444053630746
TCGA-CJ-4908,HALLMARK_FATTY_ACID_METABOLISM,22403.577167425716,0.9301333106053128
TCGA-CJ-4902,HALLMARK_FATTY_ACID_METABOLISM,22402.275591231322,0.9300792728342172
TCGA-B0-5117,HALLMARK_UV_RESPONSE_DN,22402.23951564915,0.9300777750778355
TCGA-BP-5196,HALLMARK_E2F_TARGETS,22400.588892837903,0.9300092458760695
TCGA-BP-4965,HALLMARK_IL2_STAT5_SIGNALING,22400.140770793136,0.929990641113181
TCGA-CJ-4900,HALLMARK_MITOTIC_SPINDLE,22399.400835799468,0.9299599211000263
TCGA-BP-5175,HALLMARK_ANDROGEN_RESPONSE,22397.952970871156,0.9298998098334632
TCGA-CJ-4916,HALLMARK_MITOTIC_SPINDLE,22395.279400388354,0.9297888107306984
TCGA-B0-5115,HALLMARK_FATTY_ACID_METABOLISM,22393.110506215424,0.9296987643643372
TCGA-B0-5702,HALLMARK_INTERFERON_ALPHA_RESPONSE,22393.048182532628,0.9296961768608785
TCGA-BP-4999,HALLMARK_UV_RESPONSE_UP,22391.55464168592,0.9296341692590616
TCGA-BP-5010,HALLMARK_MITOTIC_SPINDLE,22389.212443813027,0.9295369278120673
TCGA-BP-4995,HALLMARK_PEROXISOME,22389.205207318766,0.9295366273732439
TCGA-B8-5165,HALLMARK_HEME_METABOLISM,22387.66017268761,0.9294724818947904
TCGA-B8-4622,HALLMARK_IL2_STAT5_SIGNALING,22385.487977877383,0.9293822984952815
TCGA-CJ-4918,HALLMARK_GLYCOLYSIS,22380.424628940713,0.9291720825340527
TCGA-CJ-4641,HALLMARK_PEROXISOME,22379.50536760576,0.9291339173971909
TCGA-B0-5085,HALLMARK_ANGIOGENESIS,22378.674472944032,0.929099420995268
TCGA-BP-4782,HALLMARK_COMPLEMENT,22378.6375110902,0.9290978864433875
TCGA-BP-5187,HALLMARK_MYC_TARGETS_V2,22378.395018058785,0.9290878188169356
TCGA-BP-4164,HALLMARK_GLYCOLYSIS,22377.352118667637,0.9290445205768345
TCGA-CJ-4636,HALLMARK_UV_RESPONSE_UP,22376.909338970774,0.9290261376131571
TCGA-BP-4167,HALLMARK_FATTY_ACID_METABOLISM,22376.70268194641,0.929017557796604
TCGA-BP-5006,HALLMARK_UV_RESPONSE_UP,22376.008898873777,0.9289887538809897
TCGA-BP-4782,HALLMARK_PEROXISOME,22371.630642337503,0.9288069810231853
TCGA-CJ-4902,HALLMARK_UV_RESPONSE_UP,22370.838872152115,0.9287741089591274
TCGA-BP-5009,HALLMARK_IL6_JAK_STAT3_SIGNALING,22370.782147716953,0.9287717539206317
TCGA-BP-5194,HALLMARK_UV_RESPONSE_UP,22370.548827087652,0.9287620671064349
TCGA-BP-4982,HALLMARK_IL2_STAT5_SIGNALING,22368.061722221482,0.928658809529946
TCGA-CZ-5985,HALLMARK_E2F_TARGETS,22367.743189022724,0.9286455849302989
TCGA-G6-A5PC,HALLMARK_CHOLESTEROL_HOMEOSTASIS,22366.392894472076,0.9285895245105141
TCGA-CJ-4916,HALLMARK_PEROXISOME,22362.946065840384,0.9284464219112138
TCGA-BP-5191,HALLMARK_COMPLEMENT,22362.545429890022,0.9284297886369794
TCGA-B8-5165,HALLMARK_COMPLEMENT,22360.974804460213,0.9283645807007721
TCGA-CJ-4643,HALLMARK_MYC_TARGETS_V2,22360.40862621639,0.9283410745776033
TCGA-CJ-4916,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22359.335285323894,0.9282965124922593
TCGA-B0-5115,HALLMARK_IL2_STAT5_SIGNALING,22358.395402530536,0.9282574912106294
TCGA-CJ-6033,HALLMARK_PEROXISOME,22358.349217121253,0.9282555737227516
TCGA-BP-4977,HALLMARK_MITOTIC_SPINDLE,22356.266957471966,0.9281691241773662
TCGA-BP-5186,HALLMARK_PEROXISOME,22355.127871032408,0.9281218325224142
TCGA-BP-5174,HALLMARK_MITOTIC_SPINDLE,22353.51038128409,0.9280546789119336
TCGA-BP-5006,HALLMARK_PEROXISOME,22353.175411051176,0.9280407718930068
TCGA-CZ-5462,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,22352.709603358537,0.9280214328719201
TCGA-B8-A54G,HALLMARK_ALLOGRAFT_REJECTION,22350.638808113865,0.9279354592962665
TCGA-CJ-4923,HALLMARK_G2M_CHECKPOINT,22350.035614442262,0.9279104163969781
TCGA-BP-4782,HALLMARK_IL6_JAK_STAT3_SIGNALING,22348.85650889417,0.9278614632615567
TCGA-BP-5004,HALLMARK_UV_RESPONSE_UP,22348.60400953464,0.9278509802005951
TCGA-BP-4976,HALLMARK_G2M_CHECKPOINT,22346.702553757586,0.9277720371218331
TCGA-BP-5175,HALLMARK_UV_RESPONSE_DN,22346.62466165239,0.9277688032614038
TCGA-CZ-5468,HALLMARK_IL6_JAK_STAT3_SIGNALING,22345.51090040674,0.927722563037046
TCGA-BP-4970,HALLMARK_ESTROGEN_RESPONSE_EARLY,22343.04461008557,0.9276201696217354
TCGA-B8-5546,HALLMARK_PI3K_AKT_MTOR_SIGNALING,22342.948687064774,0.9276161871685661
TCGA-B8-5164,HALLMARK_G2M_CHECKPOINT,22341.12958024674,0.9275406629862286
TCGA-BP-5191,HALLMARK_ALLOGRAFT_REJECTION,22340.89856812694,0.9275310720148328
TCGA-CJ-4916,HALLMARK_UV_RESPONSE_DN,22340.59796316219,0.9275185917448758
TCGA-BP-5007,HALLMARK_MYC_TARGETS_V2,22338.63724859398,0.9274371884083081
TCGA-G6-A8L7,HALLMARK_INTERFERON_GAMMA_RESPONSE,22336.84682759223,0.9273628551801237
TCGA-B8-5162,HALLMARK_INFLAMMATORY_RESPONSE,22333.2596680323,0.9272139264366372
TCGA-B0-5706,HALLMARK_UV_RESPONSE_UP,22332.59772521349,0.9271864444385219
TCGA-BP-4971,HALLMARK_MITOTIC_SPINDLE,22330.227081214376,0.9270880219886299
TCGA-B8-4622,HALLMARK_PEROXISOME,22329.3454521646,0.9270514192380663
TCGA-BP-4986,HALLMARK_UV_RESPONSE_UP,22327.95293958727,0.926993606044935
TCGA-CJ-4903,HALLMARK_PEROXISOME,22327.669183967,0.9269818253122192
TCGA-BP-4965,HALLMARK_PEROXISOME,22326.541792177955,0.9269350191861593
TCGA-BP-5184,HALLMARK_PEROXISOME,22325.925502141206,0.9269094325627424
TCGA-CZ-5462,HALLMARK_UV_RESPONSE_DN,22324.025225029465,0.9268305384188384
TCGA-BP-5192,HALLMARK_UV_RESPONSE_UP,22323.578232929915,0.926811980568087
TCGA-BP-5194,HALLMARK_PEROXISOME,22323.366822775144,0.9268032034149707
TCGA-B0-5706,HALLMARK_ANGIOGENESIS,22322.886348813172,0.9267832554917632
TCGA-BP-5010,HALLMARK_IL6_JAK_STAT3_SIGNALING,22321.589095058174,0.9267293971761552
TCGA-BP-4995,HALLMARK_GLYCOLYSIS,22319.872160120784,0.9266581148820164
TCGA-B8-5164,HALLMARK_UV_RESPONSE_UP,22318.879785473568,0.9266169142867241
TCGA-B8-5550,HALLMARK_COMPLEMENT,22316.280843321474,0.9265090135416809
TCGA-CJ-6030,HALLMARK_E2F_TARGETS,22315.673395447277,0.9264837940199043
TCGA-BP-4782,HALLMARK_UV_RESPONSE_UP,22315.268875949798,0.9264669995117513
TCGA-CZ-4865,HALLMARK_E2F_TARGETS,22313.051033127605,0.926374920935585
TCGA-BP-5191,HALLMARK_UV_RESPONSE_UP,22311.162686395208,0.9262965221073689
TCGA-B8-5158,HALLMARK_UV_RESPONSE_UP,22310.75391712514,0.9262795511606491
TCGA-BP-5181,HALLMARK_E2F_TARGETS,22309.930556319152,0.9262453675431592
TCGA-CJ-4923,HALLMARK_ALLOGRAFT_REJECTION,22309.42810626624,0.9262245072346631
TCGA-CJ-4903,HALLMARK_MITOTIC_SPINDLE,22308.752984150095,0.9261964780693088
TCGA-CZ-5462,HALLMARK_ANGIOGENESIS,22307.276914294558,0.9261351958137496
TCGA-BP-4962,HALLMARK_IL2_STAT5_SIGNALING,22304.60131014907,0.9260241122790484
TCGA-BP-4167,HALLMARK_IL6_JAK_STAT3_SIGNALING,22303.198876309514,0.9259658871831029
TCGA-BP-4976,HALLMARK_UV_RESPONSE_UP,22302.271888861596,0.9259274012798305
TCGA-CJ-6030,HALLMARK_ALLOGRAFT_REJECTION,22301.34152592884,0.9258887752359519
TCGA-B8-A54D,HALLMARK_GLYCOLYSIS,22301.298211727553,0.9258869769525288
TCGA-B8-5159,HALLMARK_E2F_TARGETS,22300.745930174922,0.9258640477807676
TCGA-BP-5200,HALLMARK_ALLOGRAFT_REJECTION,22297.82847190924,0.9257429231454055
TCGA-B0-5709,HALLMARK_ESTROGEN_RESPONSE_EARLY,22296.29181902579,0.925679125653467
TCGA-BP-4994,HALLMARK_PEROXISOME,22296.019042923992,0.9256678007593786
TCGA-CJ-4904,HALLMARK_PEROXISOME,22296.00234350323,0.9256671074465473
TCGA-B0-5117,HALLMARK_P53_PATHWAY,22295.82983511123,0.925659945384857
TCGA-B8-4153,HALLMARK_GLYCOLYSIS,22295.1193849641,0.9256304494993368
TCGA-BP-5196,HALLMARK_PEROXISOME,22294.15749587454,0.925590514578381
TCGA-BP-4971,HALLMARK_IL6_JAK_STAT3_SIGNALING,22290.74087463723,0.9254486661048631
TCGA-B8-A54G,HALLMARK_GLYCOLYSIS,22289.941529811447,0.9254154795631083
TCGA-CJ-4902,HALLMARK_COMPLEMENT,22289.243216818315,0.9253864875779764
TCGA-CJ-4636,HALLMARK_IL2_STAT5_SIGNALING,22289.22520690109,0.9253857398570295
TCGA-B8-5553,HALLMARK_IL6_JAK_STAT3_SIGNALING,22286.962139256462,0.925291783673841
TCGA-BP-5187,HALLMARK_IL2_STAT5_SIGNALING,22285.85221911695,0.925245702921372
TCGA-B8-A54E,HALLMARK_UV_RESPONSE_UP,22281.524237264577,0.9250660173265893
TCGA-CJ-4637,HALLMARK_FATTY_ACID_METABOLISM,22280.958594832675,0.9250425334488197
TCGA-BP-4770,HALLMARK_IL2_STAT5_SIGNALING,22279.56937018103,0.9249848567610858
TCGA-B8-5159,HALLMARK_UV_RESPONSE_UP,22278.899690593975,0.9249570535541828
TCGA-B8-4153,HALLMARK_UV_RESPONSE_UP,22278.7159543805,0.9249494253450249
TCGA-CZ-4863,HALLMARK_ANGIOGENESIS,22278.650366974554,0.9249467023409899
TCGA-BP-5191,HALLMARK_GLYCOLYSIS,22274.563330124205,0.9247770201028467
TCGA-BP-4972,HALLMARK_COMPLEMENT,22272.075060402745,0.9246737141648528
TCGA-BP-5194,HALLMARK_IL2_STAT5_SIGNALING,22270.788530796905,0.9246203010856588
TCGA-BP-4167,HALLMARK_MITOTIC_SPINDLE,22267.070302633805,0.9244659307435887
TCGA-CJ-4904,HALLMARK_GLYCOLYSIS,22266.659049809634,0.9244488566867101
TCGA-BP-5196,HALLMARK_IL6_JAK_STAT3_SIGNALING,22266.31956826388,0.9244347623708031
TCGA-BP-4965,HALLMARK_E2F_TARGETS,22262.847804652873,0.9242906245415176
TCGA-BP-4992,HALLMARK_IL6_JAK_STAT3_SIGNALING,22262.656852430635,0.9242826967440364
TCGA-CZ-5988,HALLMARK_ESTROGEN_RESPONSE_EARLY,22262.28060250032,0.9242670759085473
