feature,group_a,group_b,n_a,n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
chr11p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr11p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr11p::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
chr11p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr11p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr11p::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr11p::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr11p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr11q::loss,CORE01,CORE02,18,14,0.0,0.07142857142857142,-0.07142857142857142,0.24324324,0.00918346,6.44280536,0.4375,1.0
chr11q::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr11q::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr11q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr11q::loss,CORE02,CORE03,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr11q::loss,CORE02,CORE04,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr11q::loss,CORE02,CORE05,14,5,0.07142857142857142,0.0,0.07142857142857142,1.22222222,0.04285016,34.8616506,1.0,1.0
chr11q::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr11q::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr11q::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr11q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr11q::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr11q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr11q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr11q::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
chr11q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr11q::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr11q::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr11q::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr11q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr12p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr12p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr12p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr12p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr12p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr12p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr12p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr12p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr12p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr12p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr12p::gain,CORE01,CORE02,18,14,0.05555555555555555,0.2857142857142857,-0.23015873015873015,0.2,0.02706609,1.47786376,0.14196329,1.0
chr12p::gain,CORE01,CORE03,18,11,0.05555555555555555,0.2727272727272727,-0.21717171717171715,0.20816327,0.02598252,1.66773459,0.13894152,1.0
chr12p::gain,CORE01,CORE04,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr12p::gain,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr12p::gain,CORE02,CORE03,14,11,0.2857142857142857,0.2727272727272727,0.012987012987012991,1.04081633,0.19709715,5.49626728,1.0,1.0
chr12p::gain,CORE02,CORE04,14,11,0.2857142857142857,0.09090909090909091,0.1948051948051948,3.0,0.39153489,22.98645701,0.34057971,1.0
chr12p::gain,CORE02,CORE05,14,5,0.2857142857142857,0.2,0.08571428571428569,1.28571429,0.1493548,11.06801532,1.0,1.0
chr12p::gain,CORE03,CORE04,11,11,0.2727272727272727,0.09090909090909091,0.1818181818181818,2.88235294,0.34743979,23.91193724,0.58646617,1.0
chr12p::gain,CORE03,CORE05,11,5,0.2727272727272727,0.2,0.0727272727272727,1.23529412,0.13308547,11.46595162,1.0,1.0
chr12p::gain,CORE04,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr12q::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr12q::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr12q::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr12q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr12q::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr12q::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr12q::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr12q::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr12q::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr12q::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr12q::gain,CORE01,CORE02,18,14,0.1111111111111111,0.2857142857142857,-0.1746031746031746,0.35353535,0.06274666,1.99193475,0.36494253,1.0
chr12q::gain,CORE01,CORE03,18,11,0.1111111111111111,0.2727272727272727,-0.1616161616161616,0.36796537,0.05951163,2.27516038,0.33863837,1.0
chr12q::gain,CORE01,CORE04,18,11,0.1111111111111111,0.09090909090909091,0.020202020202020193,1.06060606,0.12144706,9.26235043,1.0,1.0
chr12q::gain,CORE01,CORE05,18,5,0.1111111111111111,0.0,0.1111111111111111,1.66666667,0.06888897,40.32253608,1.0,1.0
chr12q::gain,CORE02,CORE03,14,11,0.2857142857142857,0.2727272727272727,0.012987012987012991,1.04081633,0.19709715,5.49626728,1.0,1.0
chr12q::gain,CORE02,CORE04,14,11,0.2857142857142857,0.09090909090909091,0.1948051948051948,3.0,0.39153489,22.98645701,0.34057971,1.0
chr12q::gain,CORE02,CORE05,14,5,0.2857142857142857,0.0,0.2857142857142857,4.71428571,0.21267556,104.49950101,0.53044376,1.0
chr12q::gain,CORE03,CORE04,11,11,0.2727272727272727,0.09090909090909091,0.1818181818181818,2.88235294,0.34743979,23.91193724,0.58646617,1.0
chr12q::gain,CORE03,CORE05,11,5,0.2727272727272727,0.0,0.2727272727272727,4.52941176,0.19382635,105.84511012,0.50892857,1.0
chr12q::gain,CORE04,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr13p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr13p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr13p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr13p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr13p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr13p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr13p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr13p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr13p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr13p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr13p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr13p::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr13p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr13p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr13p::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr13p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr13p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr13p::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr13p::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr13p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr13q::loss,CORE01,CORE02,18,14,0.05555555555555555,0.14285714285714285,-0.0873015873015873,0.42857143,0.04989794,3.68098329,0.56814516,1.0
chr13q::loss,CORE01,CORE03,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr13q::loss,CORE01,CORE04,18,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,1.0,1.0
chr13q::loss,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr13q::loss,CORE02,CORE03,14,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,1.0,1.0
chr13q::loss,CORE02,CORE04,14,11,0.14285714285714285,0.0,0.14285714285714285,4.6,0.19904951,106.30520851,0.48666667,1.0
chr13q::loss,CORE02,CORE05,14,5,0.14285714285714285,0.2,-0.05714285714285716,0.6,0.06056632,5.94389754,1.0,1.0
chr13q::loss,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
chr13q::loss,CORE03,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr13q::loss,CORE04,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr13q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr13q::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr13q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr13q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr13q::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr13q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr13q::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr13q::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr13q::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr13q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr14p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr14p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr14p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr14p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr14p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr14p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr14p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr14p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr14p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr14p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr14p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr14p::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr14p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr14p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr14p::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr14p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr14p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr14p::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr14p::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr14p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr14q::loss,CORE01,CORE02,18,14,0.16666666666666666,0.42857142857142855,-0.26190476190476186,0.29528536,0.06295958,1.38491147,0.1316574,1.0
chr14q::loss,CORE01,CORE03,18,11,0.16666666666666666,0.36363636363636365,-0.196969696969697,0.37634409,0.07252178,1.95299779,0.37458194,1.0
chr14q::loss,CORE01,CORE04,18,11,0.16666666666666666,0.5454545454545454,-0.3787878787878788,0.191067,0.03768931,0.96861953,0.04784091,1.0
chr14q::loss,CORE01,CORE05,18,5,0.16666666666666666,0.6,-0.43333333333333335,0.16129032,0.02193955,1.1857382,0.08859104,1.0
chr14q::loss,CORE02,CORE03,14,11,0.42857142857142855,0.36363636363636365,0.0649350649350649,1.2745098,0.26995715,6.01715943,1.0,1.0
chr14q::loss,CORE02,CORE04,14,11,0.42857142857142855,0.5454545454545454,-0.11688311688311687,0.64705882,0.14049881,2.97999047,0.69509759,1.0
chr14q::loss,CORE02,CORE05,14,5,0.42857142857142855,0.6,-0.17142857142857143,0.54621849,0.08027147,3.71682057,0.62848297,1.0
chr14q::loss,CORE03,CORE04,11,11,0.36363636363636365,0.5454545454545454,-0.18181818181818177,0.50769231,0.09951802,2.58999809,0.66992141,1.0
chr14q::loss,CORE03,CORE05,11,5,0.36363636363636365,0.6,-0.23636363636363633,0.42857143,0.05799877,3.16685092,0.59615385,1.0
chr14q::loss,CORE04,CORE05,11,5,0.5454545454545454,0.6,-0.054545454545454564,0.84415584,0.11645406,6.11914329,1.0,1.0
chr14q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr14q::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr14q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr14q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr14q::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
chr14q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr14q::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr14q::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr14q::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr14q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr15p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr15p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr15p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr15p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr15p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr15p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr15p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr15p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr15p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr15p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr15p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr15p::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr15p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr15p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr15p::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr15p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr15p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr15p::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr15p::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr15p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr15q::loss,CORE01,CORE02,18,14,0.0,0.07142857142857142,-0.07142857142857142,0.24324324,0.00918346,6.44280536,0.4375,1.0
chr15q::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr15q::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr15q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr15q::loss,CORE02,CORE03,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr15q::loss,CORE02,CORE04,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr15q::loss,CORE02,CORE05,14,5,0.07142857142857142,0.0,0.07142857142857142,1.22222222,0.04285016,34.8616506,1.0,1.0
chr15q::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr15q::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr15q::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr15q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr15q::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr15q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr15q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr15q::gain,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
chr15q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr15q::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr15q::gain,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr15q::gain,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr15q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr16p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr16p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr16p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr16p::loss,CORE01,CORE05,18,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,0.2173913,1.0
chr16p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr16p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr16p::loss,CORE02,CORE05,14,5,0.0,0.2,-0.2,0.10344828,0.00355439,3.01079927,0.26315789,1.0
chr16p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr16p::loss,CORE03,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr16p::loss,CORE04,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr16p::gain,CORE01,CORE02,18,14,0.05555555555555555,0.21428571428571427,-0.15873015873015872,0.28163265,0.03616998,2.19289425,0.29513348,1.0
chr16p::gain,CORE01,CORE03,18,11,0.05555555555555555,0.45454545454545453,-0.398989898989899,0.1012987,0.01347224,0.76167216,0.01847922,1.0
chr16p::gain,CORE01,CORE04,18,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,1.0,1.0
chr16p::gain,CORE01,CORE05,18,5,0.05555555555555555,0.0,0.05555555555555555,0.94285714,0.0333787,26.63313897,1.0,1.0
chr16p::gain,CORE02,CORE03,14,11,0.21428571428571427,0.45454545454545453,-0.24025974025974026,0.35968379,0.06910571,1.87209464,0.38916857,1.0
chr16p::gain,CORE02,CORE04,14,11,0.21428571428571427,0.0,0.21428571428571427,7.0,0.32368098,151.38362317,0.23,1.0
chr16p::gain,CORE02,CORE05,14,5,0.21428571428571427,0.0,0.21428571428571427,3.34782609,0.14597623,76.77920945,0.53044376,1.0
chr16p::gain,CORE03,CORE04,11,11,0.45454545454545453,0.0,0.45454545454545453,19.46153846,0.92103714,411.22280856,0.03508772,1.0
chr16p::gain,CORE03,CORE05,11,5,0.45454545454545453,0.0,0.45454545454545453,9.30769231,0.41519466,208.65667418,0.11858974,1.0
chr16p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr16q::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr16q::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr16q::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr16q::loss,CORE01,CORE05,18,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,0.2173913,1.0
chr16q::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr16q::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr16q::loss,CORE02,CORE05,14,5,0.0,0.2,-0.2,0.10344828,0.00355439,3.01079927,0.26315789,1.0
chr16q::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
