gene_name,mad
JUNB,0.6744257038479162
CARD11,0.6742098232308216
TNFAIP8L3,0.674138173865968
KCNK5,0.6741349262559275
DENND4C,0.6741105499056008
SEMA6D,0.6740483726349504
VSIG1,0.6739443984128535
LRRC25,0.6738166510663728
FBXO41,0.673678922815051
CASKIN2,0.6736660009718589
IRX3,0.6736038013183423
AP1M2,0.6735360518258178
PHLDA2,0.67326150501802
TOM1L1,0.6732518866281056
ADCY7,0.673170641978142
PURA,0.6729960117639671
RSAD2,0.6729641740177712
PPM1H,0.6728776715190987
GAS7,0.6728379231550994
IL1RL1,0.6728027206672338
HSPA8,0.6727301090254141
GABBR1,0.6726078763524779
MAP3K1,0.6725412101645745
NIPSNAP1,0.6725256970944988
RNF183,0.6721045536007055
FAM20A,0.6720669748951691
HOXA9,0.6719989282098839
HSPB6,0.6717297923717339
TST,0.6716718596678879
CTSS,0.6716472158872229
SEMA5A,0.6715085224991793
PLCB2,0.6715065104359232
CYP24A1,0.671483729140809
LMBRD2,0.6714098264789503
PLOD2,0.6710877302959677
MPDZ,0.6710686419780023
CELSR2,0.6710256010704709
FCHO2,0.6709884426039805
SESTD1,0.6709219334151886
CLEC12A,0.6708533877569982
TAGAP,0.6707868170668703
CAV1,0.6707158224369909
LPAR1,0.6706658176162459
CACNA1C,0.6706597661880427
TTLL3,0.6704994469139531
MEGF6,0.6704983632335422
CACNA1H,0.6703438741106944
CD7,0.6702277862672497
GOT1,0.6702026890465653
CMTM4,0.670191319747623
IL6ST,0.6700863115029199
GSDMB,0.670001511551322
FRK,0.6699485430437853
ID1,0.6697232118325704
ZNF486,0.6696913876576365
GSN,0.6696182032747693
PTPN7,0.6695672729435449
SYNGR1,0.6695349188508848
LINGO1,0.6689530810192945
BBX,0.6689217094583051
TPPP3,0.6688262860241325
NAP1L3,0.6688029728999048
TMED8,0.6687609942181441
RPS6KA2,0.6686772358342576
IL13RA2,0.6686757237410896
ARL15,0.6685822359799838
ANKZF1,0.6685577305310608
TAFA5,0.6684583090126401
TENT5B,0.6683455295109533
ZNF683,0.6683437319157095
ABCC2,0.6682574971404289
SUSD5,0.6682210249665899
EPHX3,0.6681645562809924
PDK2,0.668097936878274
AKR1B1,0.6678479207206598
PER2,0.6677683140035748
RNF212,0.6672969331803973
TNFAIP2,0.6672657109968405
ELAPOR2,0.6672570440569856
IRX6,0.667230298343839
RASEF,0.6671568671561308
RBP1,0.667093739745042
ANGPTL2,0.6669890045064033
MTUS1,0.6669665109238818
CEP68,0.6668871274951913
COL4A3,0.6668033546847667
KIT,0.6665858476893449
MAGI1,0.6662713596829941
HLTF,0.666233790951503
SIK1B,0.6661844511059438
SPAAR,0.6661749620323345
PRR16,0.6661656962013041
ZNF521,0.6661473085535556
TCF19,0.6661173139755459
ZBTB42,0.6659952983713406
RNF207,0.6659549326785477
KCNE3,0.6654692227871006
PRLR,0.665187732510554
LYN,0.6647647726991712
NSMF,0.6645184429149333
TMEM25,0.6644832089633605
TMSB4Y,0.6644828403646825
