feature,group_a,group_b,n_a,n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
chr9p::loss,STATE_A,STATE_D,17,24,0.0,0.375,-0.375,0.04661654,0.00250195,0.86856207,0.00546679,1.0
chr9p::loss,STATE_B,STATE_C,14,14,0.07142857142857142,0.2857142857142857,-0.21428571428571427,0.25925926,0.03452205,1.94702725,0.32592593,1.0
chr9p::loss,STATE_B,STATE_D,14,24,0.07142857142857142,0.375,-0.3035714285714286,0.18128655,0.02793342,1.17654084,0.05942152,1.0
chr9p::loss,STATE_C,STATE_D,14,24,0.2857142857142857,0.375,-0.0892857142857143,0.69924812,0.1780164,2.74664551,0.72808376,1.0
chr9p::gain,STATE_A,STATE_B,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr9p::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr9p::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr9p::gain,STATE_B,STATE_C,14,14,0.07142857142857142,0.0,0.07142857142857142,3.22222222,0.12059521,86.09559299,1.0,1.0
chr9p::gain,STATE_B,STATE_D,14,24,0.07142857142857142,0.0,0.07142857142857142,5.44444444,0.20715408,143.09143826,0.36842105,1.0
chr9p::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr9q::loss,STATE_A,STATE_B,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr9q::loss,STATE_A,STATE_C,17,14,0.0,0.2857142857142857,-0.2857142857142857,0.06666667,0.0032524,1.36651036,0.03181313,1.0
chr9q::loss,STATE_A,STATE_D,17,24,0.0,0.375,-0.375,0.04661654,0.00250195,0.86856207,0.00546679,1.0
chr9q::loss,STATE_B,STATE_C,14,14,0.07142857142857142,0.2857142857142857,-0.21428571428571427,0.25925926,0.03452205,1.94702725,0.32592593,1.0
chr9q::loss,STATE_B,STATE_D,14,24,0.07142857142857142,0.375,-0.3035714285714286,0.18128655,0.02793342,1.17654084,0.05942152,1.0
chr9q::loss,STATE_C,STATE_D,14,24,0.2857142857142857,0.375,-0.0892857142857143,0.69924812,0.1780164,2.74664551,0.72808376,1.0
chr9q::gain,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr9q::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr9q::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr9q::gain,STATE_B,STATE_C,14,14,0.14285714285714285,0.0,0.14285714285714285,5.8,0.25375751,132.56750642,0.48148148,1.0
chr9q::gain,STATE_B,STATE_D,14,24,0.14285714285714285,0.0,0.14285714285714285,9.8,0.43625643,220.14575271,0.12944523,1.0
chr9q::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr10p::loss,STATE_A,STATE_B,17,14,0.0,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.48587322
chr10p::loss,STATE_A,STATE_C,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr10p::loss,STATE_A,STATE_D,17,24,0.0,0.041666666666666664,-0.041666666666666664,0.44761905,0.01718428,11.65965919,1.0,1.0
chr10p::loss,STATE_B,STATE_C,14,14,0.21428571428571427,0.07142857142857142,0.14285714285714285,2.73913043,0.34627621,21.66719895,0.59555556,1.0
chr10p::loss,STATE_B,STATE_D,14,24,0.21428571428571427,0.041666666666666664,0.17261904761904762,4.76811594,0.6208147,36.62112004,0.13191086,1.0
chr10p::loss,STATE_C,STATE_D,14,24,0.07142857142857142,0.041666666666666664,0.02976190476190476,1.74074074,0.16434133,18.43832182,1.0,1.0
chr10p::gain,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr10p::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr10p::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr10p::gain,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr10p::gain,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr10p::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr10q::loss,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr10q::loss,STATE_A,STATE_C,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr10q::loss,STATE_A,STATE_D,17,24,0.0,0.16666666666666666,-0.16666666666666666,0.13015873,0.0065413,2.5898987,0.12842895,1.0
chr10q::loss,STATE_B,STATE_C,14,14,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.8,0.20643675,15.69488004,1.0,1.0
chr10q::loss,STATE_B,STATE_D,14,24,0.14285714285714285,0.16666666666666666,-0.023809523809523808,0.91111111,0.16668749,4.98011838,1.0,1.0
chr10q::loss,STATE_C,STATE_D,14,24,0.07142857142857142,0.16666666666666666,-0.09523809523809523,0.50617284,0.07048523,3.63495926,0.63305721,1.0
chr10q::gain,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr10q::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr10q::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr10q::gain,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr10q::gain,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr10q::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr11p::loss,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr11p::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr11p::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr11p::loss,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr11p::loss,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr11p::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr11p::gain,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr11p::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr11p::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr11p::gain,STATE_B,STATE_C,14,14,0.14285714285714285,0.0,0.14285714285714285,5.8,0.25375751,132.56750642,0.48148148,1.0
chr11p::gain,STATE_B,STATE_D,14,24,0.14285714285714285,0.0,0.14285714285714285,9.8,0.43625643,220.14575271,0.12944523,1.0
chr11p::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr11q::loss,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr11q::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr11q::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr11q::loss,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr11q::loss,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr11q::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr11q::gain,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr11q::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr11q::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr11q::gain,STATE_B,STATE_C,14,14,0.14285714285714285,0.0,0.14285714285714285,5.8,0.25375751,132.56750642,0.48148148,1.0
chr11q::gain,STATE_B,STATE_D,14,24,0.14285714285714285,0.0,0.14285714285714285,9.8,0.43625643,220.14575271,0.12944523,1.0
chr11q::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr12p::loss,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr12p::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr12p::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr12p::loss,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr12p::loss,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr12p::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr12p::gain,STATE_A,STATE_B,17,14,0.0,0.2857142857142857,-0.2857142857142857,0.06666667,0.0032524,1.36651036,0.03181313,0.19087878
chr12p::gain,STATE_A,STATE_C,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr12p::gain,STATE_A,STATE_D,17,24,0.0,0.16666666666666666,-0.16666666666666666,0.13015873,0.0065413,2.5898987,0.12842895,1.0
chr12p::gain,STATE_B,STATE_C,14,14,0.2857142857142857,0.07142857142857142,0.21428571428571427,3.85714286,0.51360349,28.96699726,0.32592593,1.0
chr12p::gain,STATE_B,STATE_D,14,24,0.2857142857142857,0.16666666666666666,0.11904761904761904,1.95238095,0.43409464,8.78101468,0.43317561,1.0
chr12p::gain,STATE_C,STATE_D,14,24,0.07142857142857142,0.16666666666666666,-0.09523809523809523,0.50617284,0.07048523,3.63495926,0.63305721,1.0
chr12q::loss,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr12q::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr12q::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr12q::loss,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr12q::loss,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr12q::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr12q::gain,STATE_A,STATE_B,17,14,0.058823529411764705,0.21428571428571427,-0.15546218487394958,0.2987013,0.03823807,2.33334153,0.30411568,1.0
chr12q::gain,STATE_A,STATE_C,17,14,0.058823529411764705,0.07142857142857142,-0.01260504201680672,0.81818182,0.07612046,8.79423836,1.0,1.0
chr12q::gain,STATE_A,STATE_D,17,24,0.058823529411764705,0.16666666666666666,-0.10784313725490195,0.41414141,0.05843402,2.93515838,0.38224548,1.0
chr12q::gain,STATE_B,STATE_C,14,14,0.21428571428571427,0.07142857142857142,0.14285714285714285,2.73913043,0.34627621,21.66719895,0.59555556,1.0
chr12q::gain,STATE_B,STATE_D,14,24,0.21428571428571427,0.16666666666666666,0.047619047619047616,1.38647343,0.28773073,6.68092895,1.0,1.0
chr12q::gain,STATE_C,STATE_D,14,24,0.07142857142857142,0.16666666666666666,-0.09523809523809523,0.50617284,0.07048523,3.63495926,0.63305721,1.0
chr13p::loss,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr13p::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr13p::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr13p::loss,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr13p::loss,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr13p::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr13p::gain,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr13p::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr13p::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr13p::gain,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr13p::gain,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr13p::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr13q::loss,STATE_A,STATE_B,17,14,0.058823529411764705,0.21428571428571427,-0.15546218487394958,0.2987013,0.03823807,2.33334153,0.30411568,1.0
chr13q::loss,STATE_A,STATE_C,17,14,0.058823529411764705,0.07142857142857142,-0.01260504201680672,0.81818182,0.07612046,8.79423836,1.0,1.0
chr13q::loss,STATE_A,STATE_D,17,24,0.058823529411764705,0.0,0.058823529411764705,4.45454545,0.17083797,116.15084635,0.41463415,1.0
chr13q::loss,STATE_B,STATE_C,14,14,0.21428571428571427,0.07142857142857142,0.14285714285714285,2.73913043,0.34627621,21.66719895,0.59555556,1.0
chr13q::loss,STATE_B,STATE_D,14,24,0.21428571428571427,0.0,0.21428571428571427,14.91304348,0.70984933,313.30432773,0.04314841,1.0
chr13q::loss,STATE_C,STATE_D,14,24,0.07142857142857142,0.0,0.07142857142857142,5.44444444,0.20715408,143.09143826,0.36842105,1.0
chr13q::gain,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr13q::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr13q::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr13q::gain,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr13q::gain,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr13q::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr14p::loss,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr14p::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr14p::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr14p::loss,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr14p::loss,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr14p::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr14p::gain,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr14p::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr14p::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr14p::gain,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr14p::gain,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr14p::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr14q::loss,STATE_A,STATE_B,17,14,0.17647058823529413,0.35714285714285715,-0.18067226890756302,0.4169279,0.08672632,2.00433822,0.41247641,1.0
chr14q::loss,STATE_A,STATE_C,17,14,0.17647058823529413,0.7857142857142857,-0.6092436974789915,0.07346327,0.01380737,0.39086751,0.00110918,1.0
chr14q::loss,STATE_A,STATE_D,17,24,0.17647058823529413,0.4583333333333333,-0.2818627450980392,0.28335832,0.06935081,1.15776493,0.09580776,1.0
chr14q::loss,STATE_B,STATE_C,14,14,0.35714285714285715,0.7857142857142857,-0.42857142857142855,0.17620137,0.03585973,0.86578795,0.0542379,1.0
chr14q::loss,STATE_B,STATE_D,14,24,0.35714285714285715,0.4583333333333333,-0.10119047619047616,0.67963387,0.18300389,2.52400202,0.73517722,1.0
chr14q::loss,STATE_C,STATE_D,14,24,0.7857142857142857,0.4583333333333333,0.3273809523809524,3.85714286,0.92131919,16.14809634,0.08768936,1.0
chr14q::gain,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr14q::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr14q::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr14q::gain,STATE_B,STATE_C,14,14,0.14285714285714285,0.0,0.14285714285714285,5.8,0.25375751,132.56750642,0.48148148,1.0
chr14q::gain,STATE_B,STATE_D,14,24,0.14285714285714285,0.0,0.14285714285714285,9.8,0.43625643,220.14575271,0.12944523,1.0
chr14q::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr15p::loss,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr15p::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr15p::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr15p::loss,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr15p::loss,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr15p::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr15p::gain,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr15p::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr15p::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr15p::gain,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr15p::gain,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr15p::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr15q::loss,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr15q::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr15q::loss,STATE_A,STATE_D,17,24,0.0,0.041666666666666664,-0.041666666666666664,0.44761905,0.01718428,11.65965919,1.0,1.0
chr15q::loss,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr15q::loss,STATE_B,STATE_D,14,24,0.0,0.041666666666666664,-0.041666666666666664,0.54022989,0.02059583,14.17026576,1.0,1.0
chr15q::loss,STATE_C,STATE_D,14,24,0.0,0.041666666666666664,-0.041666666666666664,0.54022989,0.02059583,14.17026576,1.0,1.0
chr15q::gain,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr15q::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr15q::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr15q::gain,STATE_B,STATE_C,14,14,0.14285714285714285,0.0,0.14285714285714285,5.8,0.25375751,132.56750642,0.48148148,1.0
chr15q::gain,STATE_B,STATE_D,14,24,0.14285714285714285,0.0,0.14285714285714285,9.8,0.43625643,220.14575271,0.12944523,1.0
chr15q::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr16p::loss,STATE_A,STATE_B,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr16p::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr16p::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr16p::loss,STATE_B,STATE_C,14,14,0.07142857142857142,0.0,0.07142857142857142,3.22222222,0.12059521,86.09559299,1.0,1.0
chr16p::loss,STATE_B,STATE_D,14,24,0.07142857142857142,0.0,0.07142857142857142,5.44444444,0.20715408,143.09143826,0.36842105,1.0
chr16p::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr16p::gain,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr16p::gain,STATE_A,STATE_C,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr16p::gain,STATE_A,STATE_D,17,24,0.0,0.08333333333333333,-0.08333333333333333,0.25714286,0.0115839,5.70813464,0.50243902,1.0
chr16p::gain,STATE_B,STATE_C,14,14,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.8,0.20643675,15.69488004,1.0,1.0
chr16p::gain,STATE_B,STATE_D,14,24,0.14285714285714285,0.08333333333333333,0.05952380952380952,1.8,0.27342859,11.84952914,0.61612138,1.0
chr16p::gain,STATE_C,STATE_D,14,24,0.07142857142857142,0.08333333333333333,-0.011904761904761904,1.0,0.11838921,8.44671604,1.0,1.0
chr16q::loss,STATE_A,STATE_B,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr16q::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr16q::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr16q::loss,STATE_B,STATE_C,14,14,0.07142857142857142,0.0,0.07142857142857142,3.22222222,0.12059521,86.09559299,1.0,1.0
chr16q::loss,STATE_B,STATE_D,14,24,0.07142857142857142,0.0,0.07142857142857142,5.44444444,0.20715408,143.09143826,0.36842105,1.0
chr16q::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr16q::gain,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr16q::gain,STATE_A,STATE_C,17,14,0.0,0.07142857142857142,-0.07142857142857142,0.25714286,0.00969068,6.82330589,0.4516129,1.0
chr16q::gain,STATE_A,STATE_D,17,24,0.0,0.125,-0.125,0.1755102,0.00848255,3.63143615,0.25365854,1.0
chr16q::gain,STATE_B,STATE_C,14,14,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.8,0.20643675,15.69488004,1.0,1.0
chr16q::gain,STATE_B,STATE_D,14,24,0.14285714285714285,0.125,0.01785714285714285,1.22857143,0.21001632,7.18700234,1.0,1.0
chr16q::gain,STATE_C,STATE_D,14,24,0.07142857142857142,0.125,-0.053571428571428575,0.68253968,0.08961944,5.19820733,1.0,1.0
chr17p::loss,STATE_A,STATE_B,17,14,0.0,0.21428571428571427,-0.21428571428571427,0.09387755,0.00442279,1.99263221,0.08097887,0.48587322
chr17p::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr17p::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr17p::loss,STATE_B,STATE_C,14,14,0.21428571428571427,0.0,0.21428571428571427,8.82608696,0.41274202,188.73729273,0.22222222,1.0
chr17p::loss,STATE_B,STATE_D,14,24,0.21428571428571427,0.0,0.21428571428571427,14.91304348,0.70984933,313.30432773,0.04314841,1.0
chr17p::loss,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr17p::gain,STATE_A,STATE_B,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr17p::gain,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr17p::gain,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr17p::gain,STATE_B,STATE_C,14,14,0.0,0.0,0.0,1.0,0.01855505,53.89368994,1.0,1.0
chr17p::gain,STATE_B,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr17p::gain,STATE_C,STATE_D,14,24,0.0,0.0,0.0,1.68965517,0.03178043,89.83309577,1.0,1.0
chr17q::loss,STATE_A,STATE_B,17,14,0.0,0.14285714285714285,-0.14285714285714285,0.14285714,0.00629576,3.24157221,0.19569892,1.0
chr17q::loss,STATE_A,STATE_C,17,14,0.0,0.0,0.0,0.82857143,0.01546206,44.40097205,1.0,1.0
chr17q::loss,STATE_A,STATE_D,17,24,0.0,0.0,0.0,1.4,0.02648339,74.00864446,1.0,1.0
chr17q::loss,STATE_B,STATE_C,14,14,0.14285714285714285,0.0,0.14285714285714285,5.8,0.25375751,132.56750642,0.48148148,1.0
