group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
STATE_A,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,17,52,0.12651448,-0.17814302,0.25791855,-0.0543552,0.54524887,0.11397839,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,17,52,0.30707306,0.0,0.2760181,-0.06108597,0.57239819,0.09065237,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glszm_ZonePercentage,17,52,-0.00783469,-0.08526414,0.06334842,-0.30542986,0.42081448,0.70175286,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,17,52,-0.12415472,0.19670534,-0.2760181,-0.57697964,0.04304299,0.09065237,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_gldm_DependenceVariance,17,52,0.06254031,-0.36819677,0.22171946,-0.08150452,0.52941176,0.17454275,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,17,52,-0.33695749,-0.15140918,-0.10633484,-0.39140271,0.19915158,0.51728076,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_10Percentile,17,52,-0.44446116,0.29551846,-0.35520362,-0.62669683,-0.05871041,0.02930462,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_90Percentile,17,52,0.15006631,-0.00752291,0.1719457,-0.14253394,0.47737557,0.29308108,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_Energy,17,52,-0.45279265,0.00922766,-0.3438914,-0.62675339,-0.02488688,0.03488111,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_InterquartileRange,17,52,0.54056814,-0.40831451,0.41855204,0.11080317,0.69683258,0.01019094,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_Kurtosis,17,52,-0.26253968,0.04718743,-0.33031674,-0.56792986,-0.08365385,0.04274613,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_Maximum,17,52,-0.18903384,0.0493133,-0.0158371,-0.35073529,0.28959276,0.9278766,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_Minimum,17,52,0.38316066,-0.0,0.05882353,-0.239819,0.34847285,0.72251163,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_Range,17,52,-0.14945354,0.0,-0.09276018,-0.36430995,0.19230769,0.57276174,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_firstorder_Skewness,17,52,0.14075011,-0.27968942,0.18099548,-0.11085973,0.45475113,0.26825538,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glcm_Correlation,17,52,0.23320205,-0.23123168,0.31221719,0.05882353,0.55656109,0.05552097,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glcm_Imc1,17,52,-0.21606226,-0.0419679,-0.14479638,-0.43218326,0.16069005,0.37654575,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glcm_MaximumProbability,17,52,-0.53733609,0.22274113,-0.26470588,-0.57239819,0.0678733,0.10473095,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,17,52,-0.64319126,0.18539417,-0.44570136,-0.73761312,-0.12432127,0.00621173,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,17,52,-0.36399691,-0.02850871,-0.30090498,-0.59728507,0.02262443,0.06501592,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glrlm_RunEntropy,17,52,0.01508612,0.15878573,-0.15384615,-0.48868778,0.17420814,0.34722712,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glrlm_RunPercentage,17,52,0.20203794,-0.28079422,0.3280543,-0.00463801,0.62222851,0.04419292,descriptive_secondary
STATE_A,log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,17,52,-0.3259572,0.00374453,-0.28506787,-0.57245475,0.02946833,0.08052135,descriptive_secondary
